publication_id,mention,label,prob
34614159.0,CyanoOmicsDB,COM,0.9989075
34614159.0,,COM,0.9588804
34614159.0,CyanoOmicsDB,COM,0.99796605
34614159.0,CyanoOmicsDB,COM,0.99560624
34614159.0,CyanoOmicsDB,COM,0.99566114
34614159.0,CyanoOmicsDB,COM,0.9963198
34614159.0,CyanoOmicsDB,COM,0.9966856
34614159.0,CyanoOmicsDB,COM,0.99811834
34622771.0,Event Report,FUL,0.6149655
34634793.0,TYGS,COM,0.6870374
34634793.0,LPSN,COM,0.75417984
34634793.0,List of Prokaryotic names with Standing in Nomenclature,FUL,0.8672778
34634793.0,LPSN,COM,0.84650403
34634793.0,Type (Strain,FUL,0.990069
34634793.0,Genome Server,FUL,0.9979709
34634793.0,TYGS,COM,0.8508773
34634794.0,CeDR Atlas,COM,0.9757525
34634794.0,CeDR Atlas,COM,0.99238396
34634794.0,CeDR,COM,0.9978688
34634794.0,CeDR,COM,0.99808824
34634795.0,ZOVER,COM,0.9900846
34634795.0,ZOVER,COM,0.9979075
34634795.0,ZOVER,COM,0.9976633
34634797.0,Ensembl,COM,0.6218057
34634800.0,DDInter,COM,0.9962987
34634800.0,DDInter,COM,0.9984695
34634800.0,DDInter,COM,0.99863446
34634800.0,DDInter,COM,0.9971826
34634800.0,DDInter,COM,0.99834263
34634807.0,VThunter,COM,0.94149846
34634807.0,VThunter,COM,0.98129255
34634807.0,VThunter,COM,0.9944755
34634810.0,SignaLink3,COM,0.9648586
34634810.0,SignaLink3,COM,0.9985071
34634810.0,,COM,0.99658847
34634810.0,SignaLink3,COM,0.9974827
34634810.0,SignaLink3,COM,0.9959977
34634815.0,SomaMutDB,COM,0.995752
34634815.0,SomaMutDB,COM,0.9990485
34634815.0,SomaMutDB,COM,0.9990593
34634820.0,SCovid,COM,0.9984283
34634820.0,SCovid,COM,0.99890286
34634820.0,SCovid,COM,0.9990041
34634820.0,SCovid,COM,0.9985829
34636883.0,MS2AI,COM,0.9913861
34636883.0,MS2AI,COM,0.9893047
34643213.0,ASAVA,COM,0.9780451
34643213.0,CASAVA,COM,0.99513537
34643213.0,CASAVA,COM,0.8865935
34643213.0,CASAVA,COM,0.9906248
34643213.0,CASAVA,COM,0.67885953
34643700.0,dNTPpoolDB,COM,0.9933789
34643700.0,dNTPpoolDB,COM,0.9993444
34643700.0,dNTPpoolDB,COM,0.9991238
34643700.0,dNTPpoolDB,COM,0.9992277
34643704.0,ESC,COM,0.9980086
34643708.0,RGD,COM,0.9985492
34643708.0,Ruminant Genome Database,FUL,0.99693173
34643708.0,RGD,COM,0.9992196
34643708.0,RGD,COM,0.9788788
34643708.0,RGD,COM,0.9373486
34643708.0,RGD,COM,0.9499399
34643709.0,Kincore,COM,0.9891349
34643709.0,Kincore,COM,0.9582609
34643709.0,KinCore,COM,0.9938501
34643709.0,Kincore,COM,0.9920445
34643709.0,Kincore,COM,0.9971484
34643715.0,LIRBase,COM,0.9901907
34643715.0,LIRBase,COM,0.99897796
34643715.0,LIRBase,COM,0.99886626
34643715.0,LIRBase,COM,0.9989042
34643715.0,LIRBase,COM,0.99916404
34643725.0,CancerSCEM,COM,0.9783623
34643725.0,Cancer Single-cell Expression Map,FUL,0.9922936
34643725.0,CancerSCEM,COM,0.9990036
34643725.0,CancerSCE,COM,0.9984509
34643725.0,CancerSCEM,COM,0.9978538
34643725.0,CancerSCEM,COM,0.99777174
34643725.0,CancerSCEM,COM,0.9983463
34643729.0,scAPAatlas,COM,0.9671827
34643729.0,scAPAatlas,COM,0.990089
34643729.0,scAPAatlas,COM,0.99791896
34647978.0,PMCE,COM,0.8308656
34647978.0,PMCE,COM,0.9858491
34647978.0,PMCE,COM,0.9039565
34647978.0,MCE,COM,0.7339827
34648021.0,scMRMA,COM,0.8843921
34648021.0,single cell multiresolution marker-b,FUL,0.61478996
34648021.0,annotation,FUL,0.5708409
34648021.0,scMRMA,COM,0.9859871
34648021.0,scMRMA,COM,0.99287975
34648021.0,scMRMA,COM,0.9951445
34648031.0,NCATS,COM,0.75828695
34648031.0,Inxight Drugs,COM,0.9607316
34648031.0,Inxight Drugs,COM,0.9865517
34648031.0,NCATS,COM,0.94531053
34648031.0,Inxight Drugs,COM,0.95764303
34652432.0,Ovarian Cancer Cohort Consortium,FUL,0.99077696
34652432.0,OC3,COM,0.9683652
34657153.0,T4SEfinder,COM,0.9964712
34657153.0,T4SEfinder,COM,0.96899205
34657153.0,T4SEfinder,COM,0.90463865
34657153.0,T4SEfinder,COM,0.9871041
34657153.0,T4SEfinder,COM,0.98919797
34662531.0,Intervention Network,FUL,0.5355358
34664632.0,ConGRI,COM,0.9851652
34664632.0,ConGRI,COM,0.992913
34664659.0,NPCDR,COM,0.987226
34664659.0,NPCDR,COM,0.99163115
34664659.0,NPCDR,COM,0.9954885
34664660.0,PopHumanVar,COM,0.99768925
34664660.0,PopHumanVar,COM,0.9990578
34664660.0,PopHumanVar,COM,0.99906754
34664660.0,PopHumanVar,COM,0.9989207
34664660.0,PopHumanVar,COM,0.99875396
34664660.0,PopHumanVar,COM,0.9990452
34664666.0,ASMdb,COM,0.8730232
34664666.0,ASMdb,COM,0.9981474
34664670.0,SYNBIP,COM,0.92959803
34664670.0,ynthetic Binding Proteins for Research,FUL,0.81470907
34664670.0,SYNBIP,COM,0.99743354
34664670.0,SYNBIP,COM,0.9980391
34664670.0,SYNBIP,COM,0.99895614
34664671.0,SubtiWiki,COM,0.99896175
34664671.0,SubtiWiki,COM,0.99912286
34664671.0,SubtiWiki,COM,0.9988171
34668516.0,AncestralClust,COM,0.99329203
34668516.0,AncestralClust,COM,0.90524143
34668516.0,AncestralClust,COM,0.97349787
34668516.0,ncestralClust,COM,0.81234
34669946.0,webTWAS,COM,0.9616537
34669946.0,webTWAS,COM,0.98643607
34669946.0,webTWAS,COM,0.97184974
34669946.0,webTWAS,COM,0.9935095
34669962.0,UbiBrowser,COM,0.8795597
34669962.0,UbiBrowser,COM,0.9980553
34669962.0,UbiBrowser,COM,0.9987842
34669962.0,UbiBrowser,COM,0.9944165
34669962.0,UbiBrowser,COM,0.9979922
34670238.0,Michigan Collaborative Addiction Resources and Education System,FUL,0.90374964
34670238.0,MI CARES,COM,0.87740564
34670238.0,MI CARES,COM,0.90454394
34671807.0,single,FUL,0.74453396
34671807.0,ell Somatic Variant Analysis Suite,FUL,0.92364365
34671807.0,scSVAS,COM,0.9684431
34671807.0,scSVAS,COM,0.9880601
34671807.0,scSVAS,COM,0.99172586
34671807.0,scSVAS,COM,0.993207
34672337.0,GPSmatch,COM,0.94409806
34672337.0,GPSmatch,COM,0.85927165
34672337.0,Genomic-binding Profile Similarity match,FUL,0.91321325
34672337.0,GPSmatch,COM,0.99255425
34672337.0,GPSmatch,COM,0.9870048
34674164.0,BioDare2,COM,0.9599082
34674164.0,BioDare2,COM,0.9973323
34674164.0,BioDare2,COM,0.9670575
34677586.0,PMLB,COM,0.9986886
34677586.0,PMLB,COM,0.9952009
34677586.0,enn Machine Learning Benchmarks,FUL,0.97065145
34677586.0,MLB,COM,0.77501166
34677586.0,PMLB,COM,0.9530259
34686856.0,Musculoskeletal Knowledge Portal,FUL,0.8611008
34694372.0,DULoc,COM,0.9877563
34694372.0,DULoc,COM,0.6249059
34694372.0,DULoc,COM,0.59082866
34694372.0,DULoc,COM,0.6712055
34709630.0,Geptop,COM,0.84889585
34709630.0,Geptop,COM,0.9843926
34709630.0,Geptop,COM,0.99461174
34709630.0,,FUL,0.9834548
34718406.0,MZINBVA,COM,0.9951481
34718406.0,MZINBVA,COM,0.9866094
34718410.0,enalized Joint Graphical,FUL,0.59788835
34718410.0,IPJGL,COM,0.7653785
34718689.0,ARTS-DB,COM,0.9832926
34718689.0,Antibiotic Resistant Target Seeker,FUL,0.9728321
34718689.0,ARTS,COM,0.861233
34718689.0,ARTS,COM,0.98301136
34718689.0,ARTS,COM,0.7788675
34718689.0,ARTS,COM,0.9791106
34718696.0,Proteome-pI 2.0,COM,0.83753693
34718696.0,Proteome-pI 2.0,COM,0.9717054
34718696.0,Proteome-pI 2.0,COM,0.87227374
34718705.0,UCSC,COM,0.8421436
34718712.0,PCMDB,COM,0.9875601
34718712.0,Plant Cell Marker DataBase,FUL,0.99698716
34718712.0,PCMDB,COM,0.99911946
34718712.0,PCMDB,COM,0.99757546
34718712.0,PCMDB,COM,0.993952
34718712.0,PCMDB,COM,0.99886626
34718712.0,PCMDB,COM,0.99881315
34718713.0,mBodyMap,COM,0.83356506
34718713.0,mBodyMap,COM,0.99876523
34718713.0,mBodyMap,COM,0.99806154
34718713.0,mBodyMap,COM,0.9982747
34718713.0,mBodyMap,COM,0.9986866
34718715.0,OncoDB,COM,0.97180545
34718715.0,OncoDB,COM,0.9992679
34718715.0,OncoDB,COM,0.9988968
34718715.0,OncoDB,COM,0.99884963
34718715.0,OncoDB,COM,0.9985845
34718715.0,OncoDB,COM,0.99903655
34718716.0,ConVarT,COM,0.9883216
34718716.0,ConVarT,COM,0.9992064
34718716.0,ConVarT,COM,0.99926555
34718717.0,Therapeutic target database,FUL,0.7419757
34718717.0,Therapeutic Target Database,FUL,0.92607844
34718719.0,MetazExp,COM,0.9858634
34718719.0,MetazExp,COM,0.9988458
34718719.0,MetazExp,COM,0.9987301
34718720.0,BrainBase,COM,0.9952468
34718720.0,BrainBase,COM,0.9985322
34718720.0,BrainBase,COM,0.99865556
34718720.0,BrainBase,COM,0.9981338
34718720.0,BrainBase,COM,0.9980017
34718726.0,RNAInter,COM,0.8197718
34718726.0,RNAInter,COM,0.99729073
34718726.0,RNA Interactome Database,FUL,0.8124871
34718726.0,RNAInter,COM,0.99794304
34718726.0,RNAInter,COM,0.9972658
34718728.0,VEuPathDB,COM,0.9512955
34718728.0,Eukaryotic Pathogen,FUL,0.9934106
34718728.0,Vector and Host Informatics Resource,FUL,0.9969924
34718728.0,VEuPathDB,COM,0.9993944
34718728.0,VectorBase,COM,0.6987556
34718728.0,VEuPathDB,COM,0.9990365
34718728.0,VEuPathDB,COM,0.99881274
34718729.0,Complex Portal,COM,0.84458107
34718729.0,Complex Portal,COM,0.68628967
34718731.0,OpenLB,COM,0.949957
34718734.0,RPS,COM,0.938359
34718734.0,RPS,COM,0.9932765
34718734.0,RPS,COM,0.9693661
34718734.0,RPS,COM,0.6498246
34718734.0,RPS,COM,0.95982504
34718734.0,RPS,COM,0.9889394
34718735.0,FlyAtlas 2,COM,0.9857147
34718735.0,FlyAtlas 2,COM,0.9969352
34718738.0,Eukaryotic Linear Motif resource,FUL,0.9943477
34718738.0,Eukaryotic Linear Motif,FUL,0.97731256
34718738.0,ELM,COM,0.9874751
34718738.0,ELM,COM,0.99162126
34718738.0,ELM,COM,0.9917789
34718738.0,ELM,COM,0.9974998
34718739.0,European Variation Archive,FUL,0.9612096
34718739.0,European Variation Archive,FUL,0.99205303
34718739.0,EVA,COM,0.995509
34718739.0,EVA,COM,0.9854276
34718739.0,EVA,COM,0.7496409
34718739.0,EVA,COM,0.97392684
34718740.0,RNAPhaSep,COM,0.9752987
34718740.0,RNAPhaSep,COM,0.9992794
34718740.0,RNAPhaSep,COM,0.9991172
34718740.0,RNAPhaSep,COM,0.99916905
34718741.0,qPTMplants,COM,0.99325836
34718741.0,qPTMplants,COM,0.9979753
34718741.0,qPTMplants,COM,0.9526237
34718741.0,qPTMplants,COM,0.9243107
34718741.0,qPTMplants,COM,0.9969065
34718743.0,BacDive,COM,0.9944987
34718743.0,BacDive,COM,0.9951336
34718743.0,BacMedia,COM,0.6399157
34718743.0,BacDive,COM,0.9874713
34718745.0,CompoDynamics,COM,0.9981287
34718745.0,CompoDynamics,COM,0.99917006
34718745.0,,COM,0.8546963
34718745.0,CompoDynamics,COM,0.99896264
34718745.0,CompoDynamics,COM,0.9989835
34718746.0,G4LDB 2,COM,0.93723375
34718746.0,G4LDB,COM,0.9965556
34718746.0,G4LDB 2.2,COM,0.98139375
34718746.0,G4LDB2.2,COM,0.99405307
34718746.0,G4LDB 2.2,COM,0.88569343
34718746.0,G4LDB 2.2,COM,0.995538
34718747.0,TcoFBase,COM,0.9904635
34718747.0,TcoFBase,COM,0.9992552
34718747.0,TcoFBase,COM,0.99834996
34718747.0,TcoFBase,COM,0.9973429
34718747.0,TcoFBase,COM,0.9966628
34718747.0,TcoFBase,COM,0.99840504
34718747.0,TcoFBase,COM,0.99916214
34718748.0,MVIP,COM,0.9078564
34718748.0,MVIP,COM,0.9919276
34718748.0,MVIP,COM,0.9955945
34718752.0,EWAS,COM,0.74944735
34718752.0,EWAS,COM,0.8672769
34718752.0,EWAS,COM,0.8699205
34718752.0,EWAS,COM,0.6540641
34718752.0,EWAS,COM,0.84336734
34718760.0,PhylomeDB,COM,0.93440056
34718760.0,PhylomeDB,COM,0.99776417
34718760.0,PhylomeDB,COM,0.95860875
34718760.0,PhylomeDB,COM,0.9976661
34718760.0,PhylomeDB,COM,0.9975406
34718760.0,PhylomeDB,COM,0.99757826
34719002.0,COBRA,COM,0.9870339
34719002.0,COBRA,COM,0.9968982
34723317.0,3DSNP,COM,0.99738264
34723317.0,3DSNP,COM,0.99857146
34723317.0,3DSNP,COM,0.99804384
34723317.0,3DSNP,COM,0.9969694
34723319.0,PRIDE,COM,0.9668
34723319.0,PRoteomics IDEntifications,FUL,0.9071371
34723319.0,PRIDE,COM,0.9975508
34723319.0,PRIDE,COM,0.9816739
34723319.0,PRIDE,COM,0.7252023
34723319.0,PRIDE,COM,0.5972345
34723319.0,PRIDE,COM,0.57776475
34723319.0,PRIDE,COM,0.58306587
34723319.0,PRIDE,COM,0.98992765
34723320.0,ViRBase,COM,0.94291806
34723320.0,ViRBase,COM,0.998498
34723320.0,ViRBase,COM,0.9986066
34723326.0,GreeNC,COM,0.99593693
34723326.0,Green Non-Coding Database,FUL,0.96875334
34723326.0,GreeNC,COM,0.99776626
34734974.0,Peakhood,COM,0.99084693
34734974.0,Peakhood,COM,0.98176825
34734974.0,eakhood,COM,0.9354483
34734986.0,PhyloCSF,COM,0.98209375
34734986.0,hyloCSF,COM,0.8698403
34734986.0,PhyloCSF,COM,0.8878388
34734986.0,hyloCSF,COM,0.71411276
34747372.0,N,COM,0.6095044
34747465.0,Hymenoptera Genome Database,FUL,0.97771055
34747465.0,Hymenoptera Genome Database,FUL,0.99759036
34747465.0,HGD,COM,0.9987566
