pmid,title,has_resource_url,resource_url
30913289,"GRITS Toolbox-a freely available software for processing, annotating and archiving glycomics mass spectrometry data.",False,
31261630,The Korea Cancer Big Data Platform (K-CBP) for Cancer Research.,False,
27084333,Development of a cloud-based Bioinformatics Training Platform.,False,
30837511,Host Taxon Predictor - A Tool for Predicting Taxon of the Host of a Newly Discovered Virus.,False,
30165587,RepeatCraft: a meta-pipeline for repetitive element de-fragmentation and annotation.,False,
29189094,FijiWingsPolarity: An open source toolkit for semi-automated detection of cell polarity.,False,
24324759,SSW library: an SIMD Smith-Waterman C/C++ library for use in genomic applications.,False,
32338876,CycloBranch 2: Molecular Formula Annotations Applied to imzML Data Sets in Bimodal Fusion and LC-MS Data Files.,True,https://ms.biomed.cas.cz/cyclobranch/
29228171,Gene Graphics: a genomic neighborhood data visualization web application.,True,https://katlabs.cc/genegraphics/
32726559,"Xcellerate Investigator Portal: A New Web-Based Tool for Online Delivery of Central Laboratory Data, Reports, and Communications to Clinical Sites.",False,
29979157,The challenge of constructing an international XAFS database.,False,
33425671,The living marine resources in the Mediterranean Sea Large Marine Ecosystem.,False,
25631317,"The Drosophila genome nexus: a population genomic resource of 623 Drosophila melanogaster genomes, including 197 from a single ancestral range population.",False,
22270457,KB-Rank: efficient protein structure and functional annotation identification via text query.,True,http://protein.tcmedc.org/KB-Rank
34183675,"Triton, a new species-level database of Cenozoic planktonic foraminiferal occurrences.",False,
31220459,CHAP: A Versatile Tool for the Structural and Functional Annotation of Ion Channel Pores.,False,
21918645,NCBO Resource Index: Ontology-Based Search and Mining of Biomedical Resources.,False,
22553393,VMD DisRg: New User-Friendly Implement for calculation distance and radius of gyration in VMD program.,True,http://trc.ajums.ac.ir/HomePage.aspx/?TabID/=12618/&Site/=trc.ajums.ac/&Lang/=fa-IR
35035297,The Multiple Sclerosis Data Alliance Catalogue: Enabling Web-Based Discovery of Metadata from Real-World Multiple Sclerosis Data Sources.,False,
31101000,Bioinformatics Resource Manager: a systems biology web tool for microRNA and omics data integration.,True,https://cbb.pnnl.gov/brm/
30940663,Hemap: An Interactive Online Resource for Characterizing Molecular Phenotypes across Hematologic Malignancies.,False,
25300487,Super Natural II--a database of natural products.,True,http://bioinformatics.charite.de/supernatural
36159887,INfrastructure for a PHAge REference Database: Identification of Large-Scale Biases in the Current Collection of Cultured Phage Genomes.,False,
28953918,Escape Excel: A tool for preventing gene symbol and accession conversion errors.,True,http://apostl.moffitt.org
27319307,The Rhoton Collection.,True,http://rhoton.ineurodb.org
29028897,Sipros Ensemble improves database searching and filtering for complex metaproteomics.,True,http://sipros.omicsbio.org
32563332,Establishment and application of the National Parasitic Resource Center (NPRC) in China.,False,
33689188,Organ-on-chip of the cervical epithelial layer: A platform to study normal and pathological cellular remodeling of the cervix.,False,
26529713,Speculative Practices: Utilizing InfoVis to Explore Untapped Literary Collections.,False,
30540457,LigandScout Remote: A New User-Friendly Interface for HPC and Cloud Resources.,False,
33494129,Data resource profile: the allergic disease database of the Korean National Health Insurance Service.,True,https://nhiss.nhis.or.kr
31688940,Tripal MapViewer: A tool for interactive visualization and comparison of genetic maps.,True,https://citrusgenomedb.org
21216747,Rice TOGO Browser: A platform to retrieve integrated information on rice functional and applied genomics.,True,http://agri-trait.dna.affrc.go.jp/
22591066,MetaMapp: mapping and visualizing metabolomic data by integrating information from biochemical pathways and chemical and mass spectral similarity.,True,http://metamapp.fiehnlab.ucdavis.edu
32660827,EURL ECVAM Genotoxicity and Carcinogenicity Database of Substances Eliciting Negative Results in the Ames Test: Construction of the Database.,False,
31756136,"Development and Usage of <i>eContour</i>, a Novel, Three-Dimensional, Image-Based Web Site to Facilitate Access to Contouring Guidelines at the Point of Care.",True,http://econtour.org
33468706,Microbiome Search Engine 2: a Platform for Taxonomic and Functional Search of Global Microbiomes on the Whole-Microbiome Level.,True,http://mse.ac.cn
23217059,"TipChip: a modular, MEMS-based platform for experimentation and phenotyping of tip-growing cells.",False,
26205273,Interferometric Reflectance Imaging Sensor (IRIS)--A Platform Technology for Multiplexed Diagnostics and Digital Detection.,False,
21486937,Cobweb: a Java applet for network exploration and visualisation.,True,http://bioinformatics.charite.de/cobweb
25682754,The Scalable Brain Atlas: Instant Web-Based Access to Public Brain Atlases and Related Content.,False,
27195106,Introducing BASE: the Biomes of Australian Soil Environments soil microbial diversity database.,False,
30155031,The creation and characterisation of a National Compound Collection: the Royal Society of Chemistry pilot.,False,
28084397,Altered Pathway Analyzer: A gene expression dataset analysis tool for identification and prioritization of differentially regulated and network rewired pathways.,True,http://bioinfo.icgeb.res.in/APA
27939290,The DisVis and PowerFit Web Servers: Explorative and Integrative Modeling of Biomolecular Complexes.,True,http://milou.science.uu.nl/services/DISVIS
28273333,Global Mammal Parasite Database version 2.0.,False,
33193438,Inhibitory Receptor Trap: A Platform for Discovery of Inhibitory Receptors That Utilize Inositol Lipid and Phosphotyrosine Phosphatase Effectors.,False,
31366898,Daphnia stressor database: Taking advantage of a decade of Daphnia '-omics' data for gene annotation.,True,http://www.daphnia-stressordb.uni-hamburg.de/dsdbstart.php
28076807,CIDER: Resources to Analyze Sequence-Ensemble Relationships of Intrinsically Disordered Proteins.,False,
32312224,DeSignate: detecting signature characters in gene sequence alignments for taxon diagnoses.,True,https://designate.dbresearch.uni-salzburg.at/
32073269,COLMAR Lipids Web Server and Ultrahigh-Resolution Methods for Two-Dimensional Nuclear Magnetic Resonance- and Mass Spectrometry-Based Lipidomics.,True,http://spin.ccic.osu.edu/index.php/colmarm/index2
28087515,H-BLAST: a fast protein sequence alignment toolkit on heterogeneous computers with GPUs.,False,
29209336,<i>DRDB</i>: An Online Date Palm Genomic Resource Database.,True,http://drdb.big.ac.cn/home
31060512,BacTag - a pipeline for fast and accurate gene and allele typing in bacterial sequencing data based on database preprocessing.,False,
21432942,The GeneInsight Suite: a platform to support laboratory and provider use of DNA-based genetic testing.,False,
33590862,long-read-tools.org: an interactive catalogue of analysis methods for long-read sequencing data.,False,
26255307,Phytochemica: a platform to explore phytochemicals of medicinal plants.,False,
31641140,Tracking vegetation phenology across diverse biomes using Version 2.0 of the PhenoCam Dataset.,True,https://phenocam.sr.unh.edu/webcam/gallery/
26250111,High speed BLASTN: an accelerated MegaBLAST search tool.,False,
30030810,"Analyzing Tandem Mass Spectra Using the DRIP Toolkit: Training, Searching, and Post-Processing.",False,
21339531,CUDA-BLASTP: accelerating BLASTP on CUDA-enabled graphics hardware.,False,
28077564,blend4php: a PHP API for galaxy.,False,
28294141,GEAR: A database of Genomic Elements Associated with drug Resistance.,True,http://gear.comp-sysbio.org
26646737,The Polish Genetic Database of Victims of Totalitarianisms.,True,http://www.pbgot.pl
25887162,Causal biological network database: a comprehensive platform of causal biological network models focused on the pulmonary and vascular systems.,True,http://causalbionet.com
22568821,PHYLOViZ: phylogenetic inference and data visualization for sequence based typing methods.,True,http://www.phyloviz.net
31976536,Human Breathomics Database.,True,https://hbdb.cmdm.tw
33950197,The Pop-Gen Pipeline Platform: A Software Platform for Population Genomic Analyses.,True,https://ppp.readthedocs.io/en/latest/PPP_pages/install.html
22882331,The Aarhus Neuromodulation Database.,False,
29592813,Cancer Genome Interpreter annotates the biological and clinical relevance of tumor alterations.,True,http://www.cancergenomeinterpreter.org
29104906,The Co-regulation Data Harvester: automating gene annotation starting from a transcriptome database.,False,
33547313,"The Cuban Human Brain Mapping Project, a young and middle age population-based EEG, MRI, and cognition dataset.",True,https://chbmp-open.loris.ca
31161195,VCF/Plotein: visualization and prioritization of genomic variants from human exome sequencing projects.,True,https://vcfplotein.liigh.unam.mx
32034905,HAMAP as SPARQL rules-A portable annotation pipeline for genomes and proteomes.,True,ftp://ftp.expasy.org/databases/hamap/sparql/
26316313,Consolidation of proteomics data in the Cancer Proteomics database.,True,http://cancerproteomics.uio.no
22588877,The cBio cancer genomics portal: an open platform for exploring multidimensional cancer genomics data.,True,http://cbioportal.org
23978768,Community-analyzer: a platform for visualizing and comparing microbial community structure across microbiomes.,True,http://metagenomics.atc.tcs.com/Community_Analyzer/
23732176,The Tox21 robotic platform for the assessment of environmental chemicals--from vision to reality.,False,
25270639,BioVLAB-MMIA-NGS: microRNA-mRNA integrated analysis using high-throughput sequencing data.,True,http://epigenomics.snu.ac.kr/biovlab_mmia_ngs/
26045719,"Repbase Update, a database of repetitive elements in eukaryotic genomes.",False,
31805847,BEST: a web server for brain expression Spatio-temporal pattern analysis.,True,http://best.psych.ac.cn
31114887,PubTator central: automated concept annotation for biomedical full text articles.,True,https://www.ncbi.nlm.nih.gov/research/pubtator/
27106060,PSI/TM-Coffee: a web server for fast and accurate multiple sequence alignments of regular and transmembrane proteins using homology extension on reduced databases.,True,http://tcoffee.crg.cat/tmcoffee
33087937,"Towards a ""Net"" generation of Pathologists: the pathCast online remote learning platform.",False,
33681131,Development of a Multi-Study Repository to Support Research on Veteran Health: The VA Cooperative Studies Program Epidemiology Center-Durham (CSPEC-Durham) Data and Specimen Repository.,False,
21983993,The ProteoRed MIAPE web toolkit: a user-friendly framework to connect and share proteomics standards.,True,http://www.proteored.org/MIAPE/
29547800,Knowledge-based metabolite annotation tool: CEU Mass Mediator.,False,
21655319,Confidence interval based parameter estimation--a new SOCR applet and activity.,True,http://www.SOCR.ucla.edu
33072049,T4SE-XGB: Interpretable Sequence-Based Prediction of Type IV Secreted Effectors Using eXtreme Gradient Boosting Algorithm.,False,
24467778,"Production of a reference transcriptome and transcriptomic database (EdwardsiellaBase) for the lined sea anemone, Edwardsiella lineata, a parasitic cnidarian.",False,
30444913,Neo4j graph database realizes efficient storage performance of oilfield ontology.,False,
29258817,A Completely Reimplemented MPI Bioinformatics Toolkit with a New HHpred Server at its Core.,True,https://toolkit.tuebingen.mpg.de
27899667,"Rice SNP-seek database update: new SNPs, indels, and queries.",True,http://snp-seek.irri.org
28765723,Repatriation Data: More than two million species occurrence records added to the Brazilian Biodiversity Information Facility Repository (SiBBr).,False,
28003257,HYSYS: have you swapped your samples?,False,
30576482,NBDC RDF portal: a comprehensive repository for semantic data in life sciences.,True,https://integbio.jp/rdf/
30715220,PMC text mining subset in BioC: about three million full-text articles and growing.,True,https://www.ncbi.nlm.nih.gov/research/bionlp/APIs/BioC-PMC/
22536870,Constructing patch-based ligand-binding pocket database for predicting function of proteins.,False,
24775806,CHEM-PATH-TRACKER: An automated tool to analyze chemical motifs in molecular structures.,True,http://www.fc.up.pt/PortoBioComp/database/doku.php?id=chem-path-tracker
31139204,<i>Simplicity DiffExpress</i>: A Bespoke Cloud-Based Interface for RNA-seq Differential Expression Modeling and Analysis.,True,https://simplicity.nsilico.com/dea
29788376,The Ocean Gene Atlas: exploring the biogeography of plankton genes online.,True,http://tara-oceans.mio.osupytheas.fr/ocean-gene-atlas/
32423472,BpForms and BcForms: a toolkit for concretely describing non-canonical polymers and complexes to facilitate global biochemical networks.,False,
23874400,The PyRosetta Toolkit: a graphical user interface for the Rosetta software suite.,False,
28916988,GestuRe and ACtion Exemplar (GRACE) video database: stimuli for research on manners of human locomotion and iconic gestures.,False,
30216353,Improving classification of pollen grain images of the POLEN23E dataset through three different applications of deep learning convolutional neural networks.,False,
31333719,FindTargetsWEB: A User-Friendly Tool for Identification of Potential Therapeutic Targets in Metabolic Networks of Bacteria.,False,
31349743,WeReview: CRISPR Tools-Live Repository of Computational Tools for Assisting CRISPR/Cas Experiments.,False,
25592313,Pollux: platform independent error correction of single and mixed genomes.,False,
29122012,Drug target ontology to classify and integrate drug discovery data.,True,http://bioportal.bioontology.org/ontologies/DTO
26864881,"Parasail: SIMD C library for global, semi-global, and local pairwise sequence alignments.",False,
28383659,The Proteins API: accessing key integrated protein and genome information.,True,http://www.ebi.ac.uk/proteins/api/doc
21569281,DAS writeback: a collaborative annotation system.,False,
23280990,The CDC Hemophilia A Mutation Project (CHAMP) mutation list: a new online resource.,True,http://www.cdc.gov/hemophiliamutations
22923291,EFICAz2.5: application of a high-precision enzyme function predictor to 396 proteomes.,True,http://cssb.biology.gatech.edu/EFICAz2.5
34514504,Contraceptive and Infertility Target DataBase: a contraceptive drug development tool for targeting and analysis of human reproductive specific tissues†.,True,https://www.citdbase.org
34041278,Panomics: New Databases for Advancing Cardiology.,False,
25753700,GlycoBase and autoGU: resources for interpreting HPLC-glycan data.,False,
21498403,PathScan: a tool for discerning mutational significance in groups of putative cancer genes.,True,http://genome.wustl.edu/software/pathscan
31233141,Interactive exploration of heterogeneous biological networks with Biomine Explorer.,True,https://biomine.ijs.si
31350781,An 'eFP-Seq Browser' for visualizing and exploring RNA sequencing data.,True,https://s3.amazonaws.com/iplant-cdn/iplant/home/araport/rnaseq_bam/Klepikova/
34325649,A new hybrid record linkage process to make epidemiological databases interoperable: application to the GEMO and GENEPSO studies involving BRCA1 and BRCA2 mutation carriers.,False,
31689201,Jointly Integrating VCF-Based Variants and OWL-Based Biomedical Ontologies in MongoDB.,False,
31732673,Protein-assisted RNA fragment docking (RnaX) for modeling RNA-protein interactions using ModelX.,True,http://modelx.crg.es
30352003,The Compound Characteristics Comparison (CCC) approach: a tool for improving confidence in natural compound identification.,False,
21816034,The volatile compound BinBase mass spectral database.,True,http://vocbinbase.fiehnlab.ucdavis.edu
33166390,COVID19 Drug Repository: text-mining the literature in search of putative COVID19 therapeutics.,False,
34911434,qtlXplorer: an online systems genetics browser in the Eucalyptus Genome Integrative Explorer (EucGenIE).,True,https://eucgenie.org/QTLXplorer
32401021,GalaxySagittarius: Structure- and Similarity-Based Prediction of Protein Targets for Druglike Compounds.,True,http://galaxy.seoklab.org/sagittarius
24569102,The European Cancer Observatory: A new data resource.,True,http://eco.iarc.fr
34623427,SINEUPs: a novel toolbox for RNA therapeutics.,False,
23184232,The perennial ryegrass GenomeZipper: targeted use of genome resources for comparative grass genomics.,False,
24489366,Mobyle SNAP Workbench: a web-based analysis portal for population genetics and evolutionary genomics.,True,http://snap.hpc.ncsu.edu/
34475412,"Gutenberg Gait Database, a ground reaction force database of level overground walking in healthy individuals.",False,
26289158,TMalphaDB and TMbetaDB: web servers to study the structural role of sequence motifs in α-helix and β-barrel domains of membrane proteins.,True,http://lmc.uab.cat/TMalphaDB
26864345,"De novo construction of a ""Gene-space"" for diploid plant genome rich in repetitive sequences by an iterative Process of Extraction and Assembly of NGS reads (iPEA protocol) with limited computing resources.",False,
27153620,"MOCAT2: a metagenomic assembly, annotation and profiling framework.",True,http://mocat.embl.de
31820382,"High Precision RPPA: Concept, Features, and Application Performance of the Integrated Zeptosens Platform.",False,
24728855,geiger v2.0: an expanded suite of methods for fitting macroevolutionary models to phylogenetic trees.,True,http://cran.r-project.org/web/packages/geiger/
32003788,"LAMPA, LArge Multidomain Protein Annotator, and its application to RNA virus polyproteins.",False,
32289453,The open EEGLAB portal Interface: High-Performance computing with EEGLAB.,False,
34086933,catRAPID omics v2.0: going deeper and wider in the prediction of protein-RNA interactions.,True,http://service.tartaglialab.com/page/catrapid_omics2_group
25265915,Polyphony: superposition independent methods for ensemble-based drug discovery.,False,
22493538,Ssa miRNAs DB: Online repository of in silico predicted miRNAs in Salmo salar.,True,http://www.molgenv.com/ssa_mirnas_db_home.php
23740747,Pathway Processor 2.0: a web resource for pathway-based analysis of high-throughput data.,True,http://compbiotoolbox.fmach.it/pathwayProcessor/
21702939,BioAssay Ontology (BAO): a semantic description of bioassays and high-throughput screening results.,True,http://bioportal.bioontology.org/ontologies/44531
22437851,MDWeb and MDMoby: an integrated web-based platform for molecular dynamics simulations.,True,http://mmb.irbbarcelona.org/MDWeb/help.php
23259851,Unlocking the potential of publicly available microarray data using inSilicoDb and inSilicoMerging R/Bioconductor packages.,True,https://insilicodb.org/app/
31159881,"NG-meta-profiler: fast processing of metagenomes using NGLess, a domain-specific language.",True,https://ngless.embl.de
22285827,Chado controller: advanced annotation management with a community annotation system.,True,http://www.gnpannot.org/content/chado-controller-doc
29410200,A web platform for the network analysis of high-throughput data in melanoma and its use to investigate mechanisms of resistance to anti-PD1 immunotherapy.,True,https://www.vcells.net/melanoma
29660498,Morphinome Database - The database of proteins altered by morphine administration - An update.,False,
26232248,"Reprint of ""pFind-Alioth: A novel unrestricted database search algorithm to improve the interpretation of high-resolution MS/MS data"".",False,
22174272,Functional annotation of intrinsically disordered domains by their amino acid content using IDD Navigator.,True,http://sysimm.ifrec.osaka-u.ac.jp/disorder/beta.php
21636591,PathVisio-MIM: PathVisio plugin for creating and editing Molecular Interaction Maps (MIMs).,True,http://discover.nci.nih.gov/mim
28961744,CESAR 2.0 substantially improves speed and accuracy of comparative gene annotation.,False,
29408954,ARGs-OAP v2.0 with an expanded SARG database and Hidden Markov Models for enhancement characterization and quantification of antibiotic resistance genes in environmental metagenomes.,True,http://smile.hku.hk/SARGs
24990533,GALT protein database: querying structural and functional features of GALT enzyme.,True,http://bioinformatica.isa.cnr.it/GALT/GALT2.0
25217576,Improved rat genome gene prediction by integration of ESTs with RNA-Seq information.,True,http://rgd.mcw.edu
28902397,Using SQL Databases for Sequence Similarity Searching and Analysis.,False,
23240691,"FINDSITE(comb): a threading/structure-based, proteomic-scale virtual ligand screening approach.",True,http://cssb.biology.gatech.edu/skolnick/webservice/FINDSITE-COMB/index.html
29235071,Computationally constructing a repository of compound remote associates test items in American English with comRAT-G.,False,
27188311,A comprehensive database of high-throughput sequencing-based RNA secondary structure probing data (Structure Surfer).,True,http://tesla.pcbi.upenn.edu/strucuturesurfer/
28986915,Globalizing Genomics: The Origins of the International Nucleotide Sequence Database Collaboration.,False,
25886721,EGFR Mutant Structural Database: computationally predicted 3D structures and the corresponding binding free energies with gefitinib and erlotinib.,True,http://bcc.ee.cityu.edu.hk/data/EGFR.html
26815034,COMPASS II: extended coverage for polymer and drug-like molecule databases.,False,
29069347,VecScreen_plus_taxonomy: imposing a tax(onomy) increase on vector contamination screening.,True,ftp://ftp.ncbi.nih.gov/pub/UniVec/
31337332,Soybean-VCF2Genomes: a database to identify the closest accession in soybean germplasm collection.,True,http://pgl.gnu.ac.kr/soy_vcf2genome/
32637654,Enhancing and accelerating stroke treatment in Eastern European region: Methods and achievement of the ESO EAST program.,False,
27153579,ARGs-OAP: online analysis pipeline for antibiotic resistance genes detection from metagenomic data using an integrated structured ARG-database.,True,http://smile.hku.hk/SARGs
25806516,Building a comprehensive mill-level database for the Industrial Sectors Integrated Solutions (ISIS) model of the U.S. pulp and paper sector.,False,
25009511,"Introducing the Oxford Vocal (OxVoc) Sounds database: a validated set of non-acted affective sounds from human infants, adults, and domestic animals.",False,
31194585,"Pathology Image Exchange: The Dutch Digital Pathology Platform for Exchange of Whole-Slide Images for Efficient Teleconsultation, Telerevision, and Virtual Expert Panels.",False,
27905880,The Lair: a resource for exploratory analysis of published RNA-Seq data.,True,http://pachterlab.github.io/lair
21618009,Visualisation and subsets of the chemical universe database GDB-13 for virtual screening.,True,http://www.gdb.unibe.ch
33784300,Orchestrating privacy-protected big data analyses of data from different resources with R and DataSHIELD.,True,https://isglobal-brge.github.io/resource_bookdown
26954504,"A Human ""eFP"" Browser for Generating Gene Expression Anatograms.",False,
30723486,"Plant IsomiR Atlas: Large Scale Detection, Profiling, and Target Repertoire of IsomiRs in Plants.",True,http://www.mcr.org.in/isomir
32637988,DNA Features Viewer: a sequence annotation formatting and plotting library for Python.,False,
25392408,The UCSC Cancer Genomics Browser: update 2015.,True,https://genome-cancer.ucsc.edu/
25077821,GAMUT: GPU accelerated microRNA analysis to uncover target genes through CUDA-miRanda.,False,
29931282,PASTA for proteins.,False,
29040459,UC2 search: using unique connectivity of uncharged compounds for metabolite annotation by database searching in mass spectrometry-based metabolomics.,True,http://webs2.kazusa.or.jp/mfsearcher
28638141,"al mena: a comprehensive resource of human genetic variants integrating genomes and exomes from Arab, Middle Eastern and North African populations.",False,
34321488,Spanish electoral archive. SEA database.,False,
32207937,Hotspots API: A Python Package for the Detection of Small Molecule Binding Hotspots and Application to Structure-Based Drug Design.,False,
30508066,iHam and pyHam: visualizing and processing hierarchical orthologous groups.,False,
27023900,"The Coral Trait Database, a curated database of trait information for coral species from the global oceans.",False,
30986209,Hypercomplex extreme learning machine with its application in multispectral palmprint recognition.,False,
30658642,An online mapping database of molecular markers of drug resistance in Plasmodium falciparum: the ACT Partner Drug Molecular Surveyor.,False,
27141917,Image Harvest: an open-source platform for high-throughput plant image processing and analysis.,False,
27286472,"The Proximal Lilly Collection: Mapping, Exploring and Exploiting Feasible Chemical Space.",False,
27328919,TP53 Variations in Human Cancers: New Lessons from the IARC TP53 Database and Genomics Data.,True,http://p53.iarc.fr
28003258,The Ark: a customizable web-based data management tool for health and medical research.,True,http://sphinx.org.au/the-ark/
23193282,Allen Brain Atlas: an integrated spatio-temporal portal for exploring the central nervous system.,True,http://www.brain-map.org
31392309,KRAB ZNF explorer-the online tool for the exploration of the transcriptomic profiles of KRAB-ZNF factors in The Cancer Genome Atlas.,True,http://mi2.mini.pw.edu.pl
23595662,A self-updating road map of The Cancer Genome Atlas.,True,http://bit.ly/TCGARoadmap
27987167,The Bio-Analytic Resource for Plant Biology.,True,http://bar.utoronto.ca
34117863,Methylation-eQTL analysis in cancer research.,True,https://rstudio-prd-c1.pmacs.upenn.edu/methyl-eQTL/
