original_record_num,record_index,database_name,long_database_name,pmids,found_urls,url_source,match_quality,notes
3782,1469,,naturally occurring plant-based anticancerous candidates as potential erk2 inhibitors,39075025,NOT_FOUND,not_available,,No URLs found in abstracts
3785,1472,,large postmortem database of covid-19 patients can inform disease research and public policy decision making,38452801,NOT_FOUND,not_available,,No URLs found in abstracts
3788,1474,,genome sequence resource of the avocado scab pathogen elsinoe perseae,37191557,NOT_FOUND,not_available,,No URLs found in abstracts
3789,1475,,chronic freshwater ecotoxicity database and biotic ligand model for nickel for regulatory applications in europe,36650904,NOT_FOUND,not_available,,No URLs found in abstracts
3790,1476,,unveiling potential inhibitors targeting vp37 protein in silico from herb and marine databases,40271912,NOT_FOUND,not_available,,No URLs found in abstracts
3791,1477,iccdrs,,40173611,NOT_FOUND,not_available,,No URLs found in abstracts
3792,1478,,host-pathogen interaction databases,39600198,NOT_FOUND,not_available,,No URLs found in abstracts
3793,1479,,deep learning for antimicrobial peptides,39927895,NOT_FOUND,not_available,,No URLs found in abstracts
3794,1480,quandb,,38863005,NOT_FOUND,not_available,,No URLs found in abstracts
3803,1489,,genome engineering toolbox,37192099,NOT_FOUND,not_available,,No URLs found in abstracts
3804,1490,htd | hppd,,39895511,NOT_FOUND,not_available,,No URLs found in abstracts
3806,1492,,lung cancer computational biology and resources,34751162,NOT_FOUND,not_available,,No URLs found in abstracts
3807,1493,,quality by digital design for developing platform rna vaccine and therapeutic manufacturing processes,38814403,NOT_FOUND,not_available,,No URLs found in abstracts
3813,1499,,genome sequence resource and annotation of,35226813,NOT_FOUND,not_available,,No URLs found in abstracts
3814,1500,,digital world of cytogenetic and cytogenomic web resources,38913321,NOT_FOUND,not_available,,No URLs found in abstracts
3815,1501,,modular droplet-based microfluidic platform for functional phenotypic screening of natural killer cells,40256918,NOT_FOUND,not_available,,No URLs found in abstracts
3816,1502,,first genome sequence resource of | causal agent of foxtail millet stinking smut disease,36537834,NOT_FOUND,not_available,,No URLs found in abstracts
3818,1504,,adeno-associated virus toolkit to target diverse brain cells,35440143,NOT_FOUND,not_available,,No URLs found in abstracts
3820,1506,,data collection strategy based on oselm,35178077,NOT_FOUND,not_available,,No URLs found in abstracts
3822,1508,,crispr platform for targeted in vivo screens,36587138,NOT_FOUND,not_available,,No URLs found in abstracts
3823,1509,tat-hum,,38504077,NOT_FOUND,not_available,,No URLs found in abstracts
3824,1510,,maizenetome,37553832,NOT_FOUND,not_available,,No URLs found in abstracts
3828,1514,,genome sequence resource of | causative agent of apple replant disease,36587236,NOT_FOUND,not_available,,No URLs found in abstracts
3835,1521,,automated native mass spectrometry analysis,37291876,NOT_FOUND,not_available,,No URLs found in abstracts
3836,1522,,marine resources offer new compounds and strategies for the treatment of skin and soft tissue infections,37504918,NOT_FOUND,not_available,,No URLs found in abstracts
3838,1523,,linear motif database resources to identify sh2 domain binders,37668974,NOT_FOUND,not_available,,No URLs found in abstracts
3839,1524,,fungalroot,35915959,NOT_FOUND,not_available,,No URLs found in abstracts
3840,1525,,changing landscape of cancer vaccines-novel proteomics platform for new antigen compositions,35457221,NOT_FOUND,not_available,,No URLs found in abstracts
3841,1526,,molecular toolbox for linkage type-specific analysis of ubiquitin signaling,40192223,NOT_FOUND,not_available,,No URLs found in abstracts
3842,1527,,optimally fabricated platform guides cancer-specific activation of chemotherapeutic drugs and toxicity-free cancer treatment,35670274,NOT_FOUND,not_available,,No URLs found in abstracts
3843,1528,,nanomaterial surface modification toolkit: principles,37931382,NOT_FOUND,not_available,,No URLs found in abstracts
3846,1530,ppfab,,38865446,NOT_FOUND,not_available,,No URLs found in abstracts
3848,1532,,sequencing data analysis on the maser platform,35867230,NOT_FOUND,not_available,,No URLs found in abstracts
3849,1533,,electron microscopy of ctenophores,38668966,NOT_FOUND,not_available,,No URLs found in abstracts
3852,1536,,toolkit for single-nucleus characterization of glioblastoma,40553287,NOT_FOUND,not_available,,No URLs found in abstracts
3854,1538,,three-dimensional structure databases of biological macromolecules,35507259,NOT_FOUND,not_available,,No URLs found in abstracts
3855,1539,,brightfield vs fluorescent staining dataset-a test bed image set for machine learning based virtual staining,36949058,NOT_FOUND,not_available,,No URLs found in abstracts
3857,1541,,combat environmental antibiotic resistance,39226538,NOT_FOUND,not_available,,No URLs found in abstracts
3859,1543,,chemical ecology of floral resources in conservation biological control,36130040,NOT_FOUND,not_available,,No URLs found in abstracts
3860,1544,,fluorescence detection platform of metal-organic frameworks for biomarkers,37473653,NOT_FOUND,not_available,,No URLs found in abstracts
3861,1545,,genome assembly and annotation of the dark-branded bushbrown butterfly mycalesis mineus,38505885,NOT_FOUND,not_available,,No URLs found in abstracts
3864,1548,,robust discovery platform,35343960,NOT_FOUND,not_available,,No URLs found in abstracts
3865,1549,,aryl-modified pentamethyl cyanine dyes,38063803,NOT_FOUND,not_available,,No URLs found in abstracts
3870,1554,,universal amplification-free nucleic acid test platform,39784310,NOT_FOUND,not_available,,No URLs found in abstracts
3871,1555,,toolbox for bio-organic applications,35164045,NOT_FOUND,not_available,,No URLs found in abstracts
3872,1556,,japan monkey centre primates brain imaging repository of high-resolution postmortem magnetic resonance imaging,37031828,NOT_FOUND,not_available,,No URLs found in abstracts
3873,1557,,rice gene index,36966359,NOT_FOUND,not_available,,No URLs found in abstracts
3874,1558,,binning metagenomic contigs using unsupervised clustering and reference databases,35639335,NOT_FOUND,not_available,,No URLs found in abstracts
3876,1560,,heuristic pairwise alignment in database environments,36360242,NOT_FOUND,not_available,,No URLs found in abstracts
3877,1561,,toolkit for heterochromatin repair studies,35328082,NOT_FOUND,not_available,,No URLs found in abstracts
3878,1562,,complete genome sequences of four strains of,35491948,NOT_FOUND,not_available,,No URLs found in abstracts
3880,1564,,demand nanoliter sampling probe,35786947,NOT_FOUND,not_available,,No URLs found in abstracts
3881,1565,,photo-enhanced chemo-transistor platform for ultrasensitive assay of small molecules,37097713,NOT_FOUND,not_available,,No URLs found in abstracts
3884,1568,,cancersrt,39277030,NOT_FOUND,not_available,,No URLs found in abstracts
3888,1572,,hu</sup | publicly available database,35820117,NOT_FOUND,not_available,,No URLs found in abstracts
3891,1575,,design of multi-cancer vocs profiling platform,40211116,NOT_FOUND,not_available,,No URLs found in abstracts
3892,1576,,seventy years of dose-response models,38802101,NOT_FOUND,not_available,,No URLs found in abstracts
3893,1577,,electrochemical aptamer-based sensors,34837195,NOT_FOUND,not_available,,No URLs found in abstracts
3894,1578,,soyomics,36950735,NOT_FOUND,not_available,,No URLs found in abstracts
3895,1579,,coiled-coil interaction toolbox for engineering mammalian cells,38441756,NOT_FOUND,not_available,,No URLs found in abstracts
3896,1580,nccih,,36311883,NOT_FOUND,not_available,,No URLs found in abstracts
3897,1581,,utilizing electrochemical biosensors,37835747,NOT_FOUND,not_available,,No URLs found in abstracts
3898,1582,,personalised recommendation of pe network course environment resources using data mining analysis,36017244,NOT_FOUND,not_available,,No URLs found in abstracts
3900,1583,,silk hydrogel platform enable the design of aligned and gradient cues for regenerative medicine,40211606,NOT_FOUND,not_available,,No URLs found in abstracts
3902,1585,,toannopridb,39736494,NOT_FOUND,not_available,,No URLs found in abstracts
3904,1587,,emergence of oligonucleotide building blocks,39704048,NOT_FOUND,not_available,,No URLs found in abstracts
3905,1588,,metabolic signatures from genebank collections,36623924,NOT_FOUND,not_available,,No URLs found in abstracts
3906,1589,,human pangenome project,35444317,NOT_FOUND,not_available,,No URLs found in abstracts
3907,1590,,diagnosis of urinary tract cancers on a,37738107,NOT_FOUND,not_available,,No URLs found in abstracts
3909,1592,,camel proteins and enzymes,35903143,NOT_FOUND,not_available,,No URLs found in abstracts
3911,1594,,musculoskeletal organs-on-chips,38491868,NOT_FOUND,not_available,,No URLs found in abstracts
3912,1595,,allen brain atlas,37394145,NOT_FOUND,not_available,,No URLs found in abstracts
3913,1596,,visible light bioluminescence imaging platform for animal cell imaging,35821461,NOT_FOUND,not_available,,No URLs found in abstracts
3916,1599,,biological control agent isolated,36378587,NOT_FOUND,not_available,,No URLs found in abstracts
3917,1600,,solar evaporators for saline water,40114309,NOT_FOUND,not_available,,No URLs found in abstracts
3918,1601,,biosensors integration in blood-brain barrier-on-a-chip,35559649,NOT_FOUND,not_available,,No URLs found in abstracts
3919,1602,,tandem cytometry platform for single-cell analysis of protein and metabolites,40130787,NOT_FOUND,not_available,,No URLs found in abstracts
3920,1603,,topdownapp | an open,37787899,NOT_FOUND,not_available,,No URLs found in abstracts
3921,1604,,multifaceted applications of seaweed and its derived compounds in biomedicine and nutraceuticals,39655722,NOT_FOUND,not_available,,No URLs found in abstracts
3922,1605,,critical review on artificial intelligence-based microplastics imaging technology,36673905,NOT_FOUND,not_available,,No URLs found in abstracts
3924,1607,,recruitnet,36428233,NOT_FOUND,not_available,,No URLs found in abstracts
3925,1608,,database for plant transcription factor binding sites,36264496,NOT_FOUND,not_available,,No URLs found in abstracts
3926,1609,mace,an open access database of electron impact mass spectra of natural products,39574222,NOT_FOUND,not_available,,No URLs found in abstracts
3927,1610,,nanopore/illumina hybrid whole-genome sequence resource of,36510424,NOT_FOUND,not_available,,No URLs found in abstracts
3929,1612,,bsfbase | the comprehensive genomic resource for a natural recycler,37526240,NOT_FOUND,not_available,,No URLs found in abstracts
3930,1613,,formulae differences commence a database for interlaboratory studies of natural organic matter,37018345,NOT_FOUND,not_available,,No URLs found in abstracts
3931,1614,,develop targeted protein drug carriers,38804201,NOT_FOUND,not_available,,No URLs found in abstracts
3932,1615,,beyond earth,39590761,NOT_FOUND,not_available,,No URLs found in abstracts
3934,1617,,dna damage response as an auxiliary indicator of senescence in cancer,40082352,NOT_FOUND,not_available,,No URLs found in abstracts
3935,1618,,micronano synergetic three-dimensional bioelectronics,38837178,NOT_FOUND,not_available,,No URLs found in abstracts
3937,1620,,genome resources for four,36265142,NOT_FOUND,not_available,,No URLs found in abstracts
3938,1621,,molluscdb,39656671,NOT_FOUND,not_available,,No URLs found in abstracts
3939,1622,,utilizing large functional and population genomics resources for crispr/cas perturbation experiment design,36773138,NOT_FOUND,not_available,,No URLs found in abstracts
3947,1630,,global atlas of methane metabolism marker genes in soil,38739716,NOT_FOUND,not_available,,No URLs found in abstracts
3948,1631,,freestanding metal-organic frameworks and their derivatives,35446541,NOT_FOUND,not_available,,No URLs found in abstracts
3949,1632,,data precision marketing approach under iot cloud platform information mining,35069719,NOT_FOUND,not_available,,No URLs found in abstracts
3950,1633,,perspectives on microbial electron transfer networks for environmental biotechnology,35495710,NOT_FOUND,not_available,,No URLs found in abstracts
3953,1636,,association of biomolecular resource facilities proteome informatics research group study on metaproteomics,37969874,NOT_FOUND,not_available,,No URLs found in abstracts
3956,1638,,macrocycle-assisted platform approach to protein cross-linking via chemically inactive residues,39968831,NOT_FOUND,not_available,,No URLs found in abstracts
3960,1642,,toolkit for engineering proteins in living cells,36135325,NOT_FOUND,not_available,,No URLs found in abstracts
3961,1643,,current development of data resources and bioinformatics tools for anticoronavirus peptide,38265399,NOT_FOUND,not_available,,No URLs found in abstracts
3963,1645,,toolbox for fine-tuned gene expression,39068339,NOT_FOUND,not_available,,No URLs found in abstracts
3965,1647,,biomedical data repository concepts and management principles,38871749,NOT_FOUND,not_available,,No URLs found in abstracts
3971,1653,cpbd,citrus pan-genome to breeding database,36004795,NOT_FOUND,not_available,,No URLs found in abstracts
3972,1654,,global availability of plant dna barcodes,40018971,NOT_FOUND,not_available,,No URLs found in abstracts
