original_record_num,record_index,database_name,long_database_name,pmids,found_urls,url_source,match_quality,notes
3335,1119,manudb,,39985319,NOT_FOUND,not_available,,No URLs found in abstracts
3342,1124,,circadipy | an open,39117154,NOT_FOUND,not_available,,No URLs found in abstracts
3343,1125,heal | impowr,,39510367,NOT_FOUND,not_available,,No URLs found in abstracts
3350,1130,,metapep,37692080,NOT_FOUND,not_available,,No URLs found in abstracts
3357,1136,,vggin-net,35349449,NOT_FOUND,not_available,,No URLs found in abstracts
3359,1138,alma,,35169263,NOT_FOUND,not_available,,No URLs found in abstracts
3366,1143,bas,,35071207,NOT_FOUND,not_available,,No URLs found in abstracts
3375,1148,,natural products dereplication,39101983,NOT_FOUND,not_available,,No URLs found in abstracts
3376,1149,kz-bd,,38348328,NOT_FOUND,not_available,,No URLs found in abstracts
3377,1150,,dneuromat,39134850,NOT_FOUND,not_available,,No URLs found in abstracts
3378,1151,,alphafold protein structure database | alphafold,36382391,NOT_FOUND,not_available,,No URLs found in abstracts
3382,1153,ihdr,iowa health data resource,38102790,NOT_FOUND,not_available,,No URLs found in abstracts
3383,1154,sbh17,,36529979,NOT_FOUND,not_available,,No URLs found in abstracts
3386,1156,,annogesic,38217648,NOT_FOUND,not_available,,No URLs found in abstracts
3388,1158,,pydarwin,38037471,NOT_FOUND,not_available,,No URLs found in abstracts
3390,1160,cops,,39102448,NOT_FOUND,not_available,,No URLs found in abstracts
3392,1162,,cyclegan | yolov8s,40445983,NOT_FOUND,not_available,,No URLs found in abstracts
3394,1163,,cocoamfdb,37234732,NOT_FOUND,not_available,,No URLs found in abstracts
3395,1164,,speedygenesxl,35727444,NOT_FOUND,not_available,,No URLs found in abstracts
3401,1170,sers,,39889147,NOT_FOUND,not_available,,No URLs found in abstracts
3405,1173,,maize genetics and genomics database | maizegdb | the maize genetics and genomics database,39151939,NOT_FOUND,not_available,,No URLs found in abstracts
3406,1174,rbpseg,,40479047,NOT_FOUND,not_available,,No URLs found in abstracts
3408,1176,,deepaction,36792716,NOT_FOUND,not_available,,No URLs found in abstracts
3412,1178,sednterp,,36792822,NOT_FOUND,not_available,,No URLs found in abstracts
3413,1179,,human skin cell atlas,37612031,NOT_FOUND,not_available,,No URLs found in abstracts
3415,1181,lstm,,40315417,NOT_FOUND,not_available,,No URLs found in abstracts
3416,1182,msingb | msi,,36350503,NOT_FOUND,not_available,,No URLs found in abstracts
3420,1184,,hmmer-extractor,39561848,NOT_FOUND,not_available,,No URLs found in abstracts
3421,1185,,bookshelf,37104266,NOT_FOUND,not_available,,No URLs found in abstracts
3422,1186,fapd,,36825752,NOT_FOUND,not_available,,No URLs found in abstracts
3429,1191,,atacannor,37497729,NOT_FOUND,not_available,,No URLs found in abstracts
3430,1192,atlas | bs-,,36449162,NOT_FOUND,not_available,,No URLs found in abstracts
3433,1194,,pathwaymind,40250332,NOT_FOUND,not_available,,No URLs found in abstracts
3434,1195,,wastpan,40414187,NOT_FOUND,not_available,,No URLs found in abstracts
3441,1200,mof,,37105065,NOT_FOUND,not_available,,No URLs found in abstracts
3442,1201,norm,,37187003,NOT_FOUND,not_available,,No URLs found in abstracts
3444,1203,debbie,,37563883,NOT_FOUND,not_available,,No URLs found in abstracts
3448,1207,asgard+ | asgard,,36892262,NOT_FOUND,not_available,,No URLs found in abstracts
3458,1214,,multicase,35188644,NOT_FOUND,not_available,,No URLs found in abstracts
3461,1217,rgb,sentinel2globallulc,36351936,NOT_FOUND,not_available,,No URLs found in abstracts
3465,1220,,nanomaterials-integrated crispr/cas systems | toolbox for optical detection,40202271,NOT_FOUND,not_available,,No URLs found in abstracts
3468,1222,atfdb,,39579797,NOT_FOUND,not_available,,No URLs found in abstracts
3475,1227,,glycocap,37040463,NOT_FOUND,not_available,,No URLs found in abstracts
3480,1231,pepseq,,36385198,NOT_FOUND,not_available,,No URLs found in abstracts
3483,1233,,genomes online database,36794865,NOT_FOUND,not_available,,No URLs found in abstracts
3486,1236,bold,,37614126,NOT_FOUND,not_available,,No URLs found in abstracts
3487,1237,,peatmoss,37646940,NOT_FOUND,not_available,,No URLs found in abstracts
3488,1238,,chilean plants cytogenetic database,37646946,NOT_FOUND,not_available,,No URLs found in abstracts
3489,1239,hotspot,,38941305,NOT_FOUND,not_available,,No URLs found in abstracts
3491,1241,,toolbox of oxidants,39432839,NOT_FOUND,not_available,,No URLs found in abstracts
3492,1242,iptg,lactospanks,38335132,NOT_FOUND,not_available,,No URLs found in abstracts
3494,1244,,silkworm,35680954,NOT_FOUND,not_available,,No URLs found in abstracts
3495,1245,,candida genome database,36008656,NOT_FOUND,not_available,,No URLs found in abstracts
3500,1250,μcurex,,36696912,NOT_FOUND,not_available,,No URLs found in abstracts
3501,1251,,dog-human translational genomics,36074326,NOT_FOUND,not_available,,No URLs found in abstracts
3504,1253,vqa,,37647277,NOT_FOUND,not_available,,No URLs found in abstracts
3508,1255,fpbase,,36107335,NOT_FOUND,not_available,,No URLs found in abstracts
3511,1258,,hyganno,38581422,NOT_FOUND,not_available,,No URLs found in abstracts
3514,1260,agtc,,38450403,NOT_FOUND,not_available,,No URLs found in abstracts
3515,1261,,disintegrindb,35124463,NOT_FOUND,not_available,,No URLs found in abstracts
3517,1263,fives,,35927290,NOT_FOUND,not_available,,No URLs found in abstracts
3524,1269,yncx,,37189043,NOT_FOUND,not_available,,No URLs found in abstracts
3527,1271,brca,,38909399,NOT_FOUND,not_available,,No URLs found in abstracts
3539,1279,,scswintnet,39466872,NOT_FOUND,not_available,,No URLs found in abstracts
3541,1281,,crispr/cas system,37107608,NOT_FOUND,not_available,,No URLs found in abstracts
3542,1282,jrdb,,33798067,NOT_FOUND,not_available,,No URLs found in abstracts
3546,1284,,mosquito small rna genomics,35796973,NOT_FOUND,not_available,,No URLs found in abstracts
3547,1285,,association of biomolecular resource facilities,37435391,NOT_FOUND,not_available,,No URLs found in abstracts
3548,1286,possum,,40728616,NOT_FOUND,not_available,,No URLs found in abstracts
3550,1288,,moonprot,40728623,NOT_FOUND,not_available,,No URLs found in abstracts
3553,1290,compass,,37369937,NOT_FOUND,not_available,,No URLs found in abstracts
3558,1293,,diplodia,39729429,NOT_FOUND,not_available,,No URLs found in abstracts
3562,1297,,omniclust,40057293,NOT_FOUND,not_available,,No URLs found in abstracts
3574,1305,,viralvacdb,36764575,NOT_FOUND,not_available,,No URLs found in abstracts
3575,1306,,human locomotion databases,37665701,NOT_FOUND,not_available,,No URLs found in abstracts
3580,1311,,genome taxonomy database | the genome taxonomy database,36125864,NOT_FOUND,not_available,,No URLs found in abstracts
3585,1315,cedar,cancer epitope database and analysis resource,40779104,NOT_FOUND,not_available,,No URLs found in abstracts
3586,1316,braker | tsebra,,40828275,NOT_FOUND,not_available,,No URLs found in abstracts
3589,1317,,cppsite3 | cppsite,40582613,NOT_FOUND,not_available,,No URLs found in abstracts
3594,1320,,transformer | a large-scale,38190692,NOT_FOUND,not_available,,No URLs found in abstracts
3598,1322,lcdb,,38567644,NOT_FOUND,not_available,,No URLs found in abstracts
3599,1323,,bomiprot,35995382,NOT_FOUND,not_available,,No URLs found in abstracts
3609,1330,,bugsigdb,37697153,NOT_FOUND,not_available,,No URLs found in abstracts
3611,1332,aster-rep,,36691901,NOT_FOUND,not_available,,No URLs found in abstracts
3612,1333,dest,,35020905,NOT_FOUND,not_available,,No URLs found in abstracts
3613,1334,,insect-ep450db,40129074,NOT_FOUND,not_available,,No URLs found in abstracts
3614,1335,vwdb,,37578228,NOT_FOUND,not_available,,No URLs found in abstracts
3616,1337,,acinetobase,36567525,NOT_FOUND,not_available,,No URLs found in abstracts
