ID,best_name,best_name_prob,best_common,best_common_prob,best_full,best_full_prob,article_count,extracted_url,extracted_url_status,extracted_url_country,extracted_url_coordinates,wayback_url,publication_date,affiliation,authors,grant_ids,grant_agencies,num_citations,affiliation_countries,best_name_original,name_modification_flags,url_validation
38490256,admix-kit,0.9777688,,0.9777688,admix-kit,0.9777688,1,,no_url,,,,,,,,,,,admix-kit,,ok
40269639,knuts-db,0.9749174,knuts-db,0.9749174,,0.9749174,1,https://allergypred.charite.de/KNutsDB/,"HTTPSConnectionPool(host='allergypred.charite.de', port=443): Max retries exceeded with url: /KNutsD",,,,,,,,,,,knuts-db,,ok
35987763,funandes,0.9726336,,0.9726336,funandes,0.9726336,1,,no_url,,,,,,,,,,,funandes,,ok
37584946,phospho-analyst,0.9720171,,0.9720171,phospho-analyst,0.9720171,1,https://analyst-suites.org/apps/phospho-analyst/,"HTTPSConnectionPool(host='analyst-suites.org', port=443): Max retries exceeded with url: /apps/phosp",,,,,,,,,,,phospho-analyst,,ok
35637887,cold region data accessibility portal for quebec,0.97010946,,0.97010946,cold region data accessibility portal for québec,0.97010946,1,,no_url,,,,,,,,,,,cold region data accessibility portal for québec,CHARS_SANITIZED,ok
36433966,tractoinferno,0.9596099,,0.9596099,tractoinferno,0.9596099,1,,no_url,,,,,,,,,,,tractoinferno,,ok
36847544,mixoplankton database,0.9565576,,0.9565576,mixoplankton database,0.9565576,1,,no_url,,,,,,,,,,,mixoplankton database,,ok
37875136,groundnut improvement network for africa,0.94797164,,0.94797164,groundnut improvement network for africa,0.94797164,1,,no_url,,,,,,,,,,,groundnut improvement network for africa,,ok
37181287,clinical relevance of alterations in cancer,0.9426687,,0.9426687,clinical relevance of alterations in cancer,0.9426687,1,https://crac.oncoatlas.ru/,"HTTPSConnectionPool(host='crac.oncoatlas.ru', port=443): Max retries exceeded with url: / (Caused by",,,,,,,,,,,clinical relevance of alterations in cancer,,ok
38250720,neo4jsbml,0.9418646,,0.9418646,neo4jsbml,0.9418646,1,,no_url,,,,,,,,,,,neo4jsbml,,ok
37360262,blackfoot words,0.94014126,,0.94014126,blackfoot words,0.94014126,1,,no_url,,,,,,,,,,,blackfoot words,,ok
39379619,o-glcnac database,0.9332913,,0.9332913,o-glcnac database,0.9332913,1,,no_url,,,,,,,,,,,o-glcnac database,,ok
35576088,MACE,0.9331772,mace,0.9331772,,0.9331772,1,,no_url,,,,,,,,,,,mace,CAPITALIZED,ok
36882443,WAVES,0.9256536,waves,0.9256536,,0.9256536,1,,no_url,,,,,,,,,,,waves,CAPITALIZED,ok
37616549,digital-scrrbs,0.9252958,,0.9252958,digital-scrrbs,0.9252958,1,,no_url,,,,,,,,,,,digital-scrrbs,,ok
39304538,mutant mouse resource and research center,0.92280906,,0.92280906,mutant mouse resource and research center,0.92280906,1,,no_url,,,,,,,,,,,mutant mouse resource and research center,,ok
37581698,mouse phenome database,0.91985613,,0.91985613,mouse phenome database,0.91985613,1,,no_url,,,,,,,,,,,mouse phenome database,,ok
38753714,trier univalence neutrality ambivalence,0.9187919,,0.9187919,trier univalence neutrality ambivalence,0.9187919,1,,no_url,,,,,,,,,,,trier univalence neutrality ambivalence,,ok
40519058,sco-ph,0.9187692,sco-ph,0.9187692,,0.9187692,1,,no_url,,,,,,,,,,,sco-ph,,ok
38552170,alliance of genome resources,0.9186797,,0.9186797,alliance of genome resources,0.9186797,1,,no_url,,,,,,,,,,,alliance of genome resources,,ok
39242579,intracellular spatial transcriptomic analysis toolkit,0.898834,,0.898834,intracellular spatial transcriptomic analysis toolkit,0.898834,1,,no_url,,,,,,,,,,,intracellular spatial transcriptomic analysis toolkit,,ok
40599425,image database for earthquake damage annotation,0.89816755,,0.89816755,image database for earthquake damage annotation,0.89816755,1,,no_url,,,,,,,,,,,image database for earthquake damage annotation,,ok
38307869,mir-blood,0.8919972,,0.8919972,mir-blood,0.8919972,1,,no_url,,,,,,,,,,,mir-blood,,ok
35072601,resfinder,0.8673512,,0.8673512,resfinder,0.8673512,1,https://cge.cbs.dtu.dk/services/ResFinder/,"HTTPSConnectionPool(host='cge.cbs.dtu.dk', port=443): Max retries exceeded with url: /services/ResFi",,,,,,,,,,,resfinder,,ok
39901628,suicide prevention trials database,0.86253595,,0.86253595,suicide prevention trials database,0.86253595,1,,no_url,,,,,,,,,,,suicide prevention trials database,,ok
38050352,plant expression omnibus,0.85607624,,0.85607624,plant expression omnibus,0.85607624,1,https://expression.plant.tools/,403,,,,,,,,,,,plant expression omnibus,,ok
39830014,hayai-annotation,0.85448134,,0.85448134,hayai-annotation,0.85448134,1,,no_url,,,,,,,,,,,hayai-annotation,,ok
37712601,aotearoa genomic data repository,0.8521795,,0.8521795,aotearoa genomic data repository,0.8521795,1,,no_url,,,,,,,,,,,aotearoa genomic data repository,,ok
36610676,domain adaptation toolbox for medical data analysis,0.8506736,,0.8506736,domain adaptation toolbox for medical data analysis,0.8506736,1,,no_url,,,,,,,,,,,domain adaptation toolbox for medical data analysis,,ok
40484097,FUNIN,0.84999126,funin,0.84999126,,0.84999126,1,http://funindb.lbqc.org,"HTTPConnectionPool(host='funindb.lbqc.org', port=80): Max retries exceeded with url: / (Caused by Na",,,,,,,,,,,funin,CAPITALIZED,ok
37537200,globalusefulnativetrees,0.8427336,,0.8427336,globalusefulnativetrees,0.8427336,1,,no_url,,,,,,,,,,,globalusefulnativetrees,,ok
39724341,yeast optogenetic toolkit,0.84141684,,0.84141684,yeast optogenetic toolkit,0.84141684,1,,no_url,,,,,,,,,,,yeast optogenetic toolkit,,ok
39633268,pheno-ranker,0.82743573,,0.82743573,pheno-ranker,0.82743573,1,,no_url,,,,,,,,,,,pheno-ranker,,ok
35896887,netherlands heart tissue bank,0.8241578,,0.8241578,netherlands heart tissue bank,0.8241578,1,,no_url,,,,,,,,,,,netherlands heart tissue bank,,ok
35178824,rd-connect genome-phenome analysis platform,0.82100946,,0.82100946,rd-connect genome-phenome analysis platform,0.82100946,1,,no_url,,,,,,,,,,,rd-connect genome-phenome analysis platform,,ok
35840601,global aridity index and potential evapotranspiration database,0.81908894,,0.81908894,global aridity index and potential evapotranspiration database,0.81908894,1,,no_url,,,,,,,,,,,global aridity index and potential evapotranspiration database,,ok
37940882,omic horizon,0.8167825,,0.8167825,omic horizon,0.8167825,1,http://immudb.bjmu.edu.cn/expression.html,"HTTPConnectionPool(host='immudb.bjmu.edu.cn', port=80): Max retries exceeded with url: /expression.h",,,,,,,,,,,omic horizon,,ok
36702059,anti-obesity compound database,0.79846126,,0.79846126,anti-obesity compound database,0.79846126,1,https://aocd.swmd.co.in/,406,,,,,,,,,,,anti-obesity compound database,,ok
40513557,perturb-multimodal,0.7923974,,0.7923974,perturb-multimodal,0.7923974,1,,no_url,,,,,,,,,,,perturb-multimodal,,ok
35412637,washu epigenome browser,0.78589183,,0.78589183,washu epigenome browser,0.78589183,1,https://epigenomegateway.wustl.edu/browser/,"HTTPSConnectionPool(host='epigenomegateway.wustl.edu', port=443): Max retries exceeded with url: /br",,,,,,,,,,,washu epigenome browser,,ok
37971305,cistrome data browser,0.77229846,,0.77229846,cistrome data browser,0.77229846,1,http://db3.cistrome.org/browser,"HTTPSConnectionPool(host='db3.cistrome.org', port=443): Max retries exceeded with url: /browser (Cau",,,,,,,,,,,cistrome data browser,,ok
36321886,metagenomic intra-species diversity analysis system,0.7706853,,0.7706853,metagenomic intra-species diversity analysis system,0.7706853,1,,no_url,,,,,,,,,,,metagenomic intra-species diversity analysis system,,ok
38912260,smoking-diseases correlation database,0.7645885,,0.7645885,smoking-diseases correlation database,0.7645885,1,https://chatgptmodel.shinyapps.io/sdcd/,405,,,,,,,,,,,smoking-diseases correlation database,,ok
37289843,microbial synthetic lethal and rescue database,0.76297414,,0.76297414,microbial synthetic lethal and rescue database,0.76297414,1,http://guolab.whu.edu.cn/Mslar/,"HTTPConnectionPool(host='guolab.whu.edu.cn', port=80): Max retries exceeded with url: /Mslar/ (Cause",,,,,,,,,,,microbial synthetic lethal and rescue database,,ok
39191872,mouse metabolic phenotyping center,0.7019294,,0.7019294,mouse metabolic phenotyping center,0.7019294,1,,no_url,,,,,,,,,,,mouse metabolic phenotyping center,,ok
38054369,croplife europe crop development database,0.69193107,,0.69193107,croplife europe crop development database,0.69193107,1,,no_url,,,,,,,,,,,croplife europe crop development database,,ok
39093530,library for innovative category exemplars,0.63460064,,0.63460064,library for innovative category exemplars,0.63460064,1,,no_url,,,,,,,,,,,library for innovative category exemplars,,ok
37845745,cheminformatics microservice,0.6092257,,0.6092257,cheminformatics microservice,0.6092257,1,https://api.naturalproducts.net,405,,,,,,,,,,,cheminformatics microservice,,ok
39141443,cancer stemness online,0.59990066,,0.59990066,cancer stemness online,0.59990066,1,http://bio-bigdata.hrbmu.edu.cn/CancerStemnessOnline,"HTTPConnectionPool(host='bio-bigdata.hrbmu.edu.cn', port=80): Max retries exceeded with url: /Cancer",,,,,,,,,,,cancer stemness online,,ok
39455415,molecules gateway,0.5828862,,0.5828862,molecules gateway,0.5828862,1,,no_url,,,,,,,,,,,molecules gateway,,ok
34986601,tf-marker,0.49028796,,0.49028796,tf-marker,0.49028796,1,http://bio.liclab.net/TF-Marker/,468,,,,,,,,,,,tf-marker,,ok
37202401,chromatin,0.459258,,0.459258,chromatin,0.459258,1,,no_url,,,,,,,,,,,chromatin,,ok
38472250,EUPRO,0.9990487,eupro,0.9990487,,0.9990487,1,,no_url,,,,,,,,,,,eupro,CAPITALIZED,ok
37143876,LDRGDB,0.9979332,ldrgdb,0.9979332,,0.9979332,1,https://ldrgdb.in/,"HTTPSConnectionPool(host='ldrgdb.in', port=443): Max retries exceeded with url: / (Caused by ReadTim",,,,,,,,,,,ldrgdb,CAPITALIZED,ok
36293349,isomir-eqtl,0.9975491,,0.9975491,isomir-eqtl,0.9975491,1,,no_url,,,,,,,,,,,isomir-eqtl,,ok
36223196,envemind,0.99679923,,0.99679923,envemind,0.99679923,1,,no_url,,,,,,,,,,,envemind,,ok
36300617,echtvar,0.9965642,,0.9965642,echtvar,0.9965642,1,,no_url,,,,,,,,,,,echtvar,,ok
35422973,KEMET,0.9961183,kemet,0.9961183,,0.9961183,1,,no_url,,,,,,,,,,,kemet,CAPITALIZED,ok
38238330,refractiveindex.info,0.99593526,,0.99593526,refractiveindex.info,0.99593526,1,,no_url,,,,,,,,,,,refractiveindex.info,,ok
37516737,NZTD,0.9953676,nztd,0.9953676,,0.9953676,1,,no_url,,,,,,,,,,,nztd,CAPITALIZED,ok
36882164,genomepy,0.995047,,0.995047,genomepy,0.995047,1,,no_url,,,,,,,,,,,genomepy,,ok
36656075,mkcoinr,0.9944831,,0.9944831,mkcoinr,0.9944831,1,,no_url,,,,,,,,,,,mkcoinr,,ok
37331497,simpitb,0.99351907,,0.99351907,simpitb,0.99351907,1,,no_url,,,,,,,,,,,simpitb,,ok
36609615,repp africa,0.99200106,,0.99200106,repp africa,0.99200106,1,,no_url,,,,,,,,,,,repp africa,,ok
39574417,bindingdb,0.9906356,,0.9906356,bindingdb,0.9906356,1,,no_url,,,,,,,,,,,bindingdb,,ok
38709825,cooltools,0.9904039,,0.9904039,cooltools,0.9904039,1,,no_url,,,,,,,,,,,cooltools,,ok
38808315,data for expanded research,0.9897169,,0.9897169,data for expanded research,0.9897169,1,,no_url,,,,,,,,,,,data for expanded research,,ok
35586036,geriatrics research instrument library,0.98834765,,0.98834765,geriatrics research instrument library,0.98834765,1,,no_url,,,,,,,,,,,geriatrics research instrument library,,ok
39588765,phi-base,0.98694295,,0.98694295,phi-base,0.98694295,1,phi5.phi-base.org,Invalid URL 'phi5.phi-base.org': No scheme supplied. Perhaps you meant https://phi5.phi-base.org?,,,,,,,,,,,phi-base,,ok
36300618,protein common assembly database,0.9826565,,0.9826565,protein common assembly database,0.9826565,1,http://dunbrack2.fccc.edu/protcad,"HTTPConnectionPool(host='dunbrack2.fccc.edu', port=80): Max retries exceeded with url: /protcad (Cau",,,,,,,,,,,protein common assembly database,,ok
37891644,AON,0.9784291,aon,0.9784291,,0.9784291,1,,no_url,,,,,,,,,,,aon,CAPITALIZED,ok
38602457,codlncscape,0.9738944,,0.9738944,codlncscape,0.9738944,1,,no_url,,,,,,,,,,,codlncscape,,ok
39939607,cliopatria,0.9728796,,0.9728796,cliopatria,0.9728796,1,,no_url,,,,,,,,,,,cliopatria,,ok
40299468,autogrow4,0.9617374,,0.9617374,autogrow4,0.9617374,1,,no_url,,,,,,,,,,,autogrow4,,ok
40259822,sadphos library,0.9615538,,0.9615538,sadphos library,0.9615538,1,,no_url,,,,,,,,,,,sadphos library,,ok
36447388,kinase-focused interaction database,0.9328373,,0.9328373,kinase-focused interaction database,0.9328373,1,,no_url,,,,,,,,,,,kinase-focused interaction database,,ok
37856524,budapest sleep,0.92450416,,0.92450416,budapest sleep,0.92450416,1,,no_url,,,,,,,,,,,budapest sleep,,ok
39154033,llm-twin,0.86500627,,0.86500627,llm-twin,0.86500627,1,,no_url,,,,,,,,,,,llm-twin,,ok
37808543,rio hortega university hospital glioblastoma dataset,0.8520541,,0.8520541,río hortega university hospital glioblastoma dataset,0.8520541,1,,no_url,,,,,,,,,,,río hortega university hospital glioblastoma dataset,CHARS_SANITIZED,ok
35608653,vitro kinase-to-phosphosite database,0.78854024,,0.78854024,vitro kinase-to-phosphosite database,0.78854024,1,,no_url,,,,,,,,,,,vitro kinase-to-phosphosite database,,ok
37732505,reactome,0.0,,0.0,reactome,0.0,1,,no_url,,,,,,,,,,,reactome,,ok
38045645,integrated probiotic database,0.0,,0.0,integrated probiotic database,0.0,1,,no_url,,,,,,,,,,,integrated probiotic database,,ok
38000324,animal parasitic diseases and drugs database,0.0,,0.0,animal parasitic diseases and drugs database,0.0,1,,no_url,,,,,,,,,,,animal parasitic diseases and drugs database,,ok
35281847,cerealestdb,0.0,,0.0,cerealestdb,0.0,1,http://cabgrid.res.in/CerealESTDb,"HTTPConnectionPool(host='cabgrid.res.in', port=80): Max retries exceeded with url: /CerealESTDb (Cau",,,,,,,,,,,cerealestdb,,ok
36724634,smprodrugs,0.0,,0.0,smprodrugs,0.0,1,http://cheminfolab.in/databases/prodrug/,405,,,,,,,,,,,smprodrugs,,ok
40182018,nat-uv db,0.0,,0.0,nat-uv db,0.0,1,,no_url,,,,,,,,,,,nat-uv db,,ok
38428997,araleta,0.0,,0.0,araleta,0.0,1,https://regulatorynet.shinyapps.io/araleta/,405,,,,,,,,,,,araleta,,ok
39428982,ribosomal operon database,0.0,,0.0,ribosomal operon database,0.0,1,,no_url,,,,,,,,,,,ribosomal operon database,,ok
35775902,protnaff,0.0,,0.0,protnaff,0.0,1,,no_url,,,,,,,,,,,protnaff,,ok
35401578,miragdb,0.0,,0.0,miragdb,0.0,1,http://52.4.112.252/shiny/miragdb/,"HTTPConnectionPool(host='52.4.112.252', port=80): Max retries exceeded with url: /shiny/miragdb/ (Ca",,,,,,,,,,,miragdb,,ok
37646950,plant rdna database,0.0,,0.0,plant rdna database,0.0,1,,no_url,,,,,,,,,,,plant rdna database,,ok
36828269,proseqaprodb,0.0,,0.0,proseqaprodb,0.0,1,https://proseqaprodb.mkulab.in,502,,,,,,,,,,,proseqaprodb,,ok
37682478,chip-hub,0.0,,0.0,chip-hub,0.0,1,,no_url,,,,,,,,,,,chip-hub,,ok
40402453,immunogenic tumor-specific neoantigen database,0.0,,0.0,immunogenic tumor-specific neoantigen database,0.0,1,,no_url,,,,,,,,,,,immunogenic tumor-specific neoantigen database,,ok
39681772,brand recognition and attitude norms database,0.0,,0.0,brand recognition and attitude norms database,0.0,1,,no_url,,,,,,,,,,,brand recognition and attitude norms database,,ok
38194403,zchsound,0.0,,0.0,zchsound,0.0,1,,no_url,,,,,,,,,,,zchsound,,ok
36922507,localview,0.0,localview,0.0,,0.0,1,,no_url,,,,,,,,,,,localview,,ok
40380054,plant mirna encyclopedia,0.0,,0.0,plant mirna encyclopedia,0.0,1,https://pmiren.com/,"HTTPSConnectionPool(host='pmiren.com', port=443): Max retries exceeded with url: / (Caused by Protoc",,,,,,,,,,,plant mirna encyclopedia,,ok
38168493,cas landslide dataset,0.0,,0.0,cas landslide dataset,0.0,1,,no_url,,,,,,,,,,,cas landslide dataset,,ok
35438356,funricegenes,0.0,,0.0,funricegenes,0.0,1,,no_url,,,,,,,,,,,funricegenes,,ok
37001506,en-tex,0.99911237,en-tex,0.99911237,,0.99911237,1,,no_url,,,,,,,,,,,en-tex,,ok
34997301,REPAIR,0.9988839,repair,0.9988839,,0.9988839,1,,no_url,,,,,,,,,,,repair,CAPITALIZED,ok
36111870,codnas-q,0.99880266,,0.99880266,codnas-q,0.99880266,1,https://codnas-q.bioinformatica.org/home,"HTTPSConnectionPool(host='codnas-q.bioinformatica.org', port=443): Max retries exceeded with url: /h",,,,,,,,,,,codnas-q,,ok
40038306,xylodensmap,0.9988025,,0.9988025,xylodensmap,0.9988025,1,,no_url,,,,,,,,,,,xylodensmap,,ok
38802746,rangeexpdb,0.9983978,,0.9983978,rangeexpdb,0.9983978,1,http://www.orangeexpdb.com/,"HTTPConnectionPool(host='www.orangeexpdb.com', port=80): Max retries exceeded with url: / (Caused by",,,,,,,,,,,rangeexpdb,,ok
38297002,BREAST,0.9983924,breast,0.9983924,,0.9983924,1,,no_url,,,,,,,,,,,breast,CAPITALIZED,ok
37526995,dc-mapp,0.9983675,dc-mapp,0.9983675,,0.9983675,1,https://vit.ac.in/DC-MAPP/,404,,,,,,,,,,,dc-mapp,,ok
35743803,tcga-my,0.9981356,,0.9981356,tcga-my,0.9981356,1,,no_url,,,,,,,,,,,tcga-my,,ok
38227799,IBDIRP,0.99809855,ibdirp,0.99809855,,0.99809855,1,http://www.ibdirp.com,403,,,,,,,,,,,ibdirp,CAPITALIZED,ok
36680080,mpxv db,0.9980974,mpxv db,0.9980974,,0.9980974,1,,no_url,,,,,,,,,,,mpxv db,,ok
37686313,hmito db,0.9977912,,0.9977912,hmito db,0.9977912,1,,no_url,,,,,,,,,,,hmito db,,ok
36171524,OCTA,0.9977242,octa,0.9977242,,0.9977242,1,,no_url,,,,,,,,,,,octa,CAPITALIZED,ok
37270659,FORCIS,0.99770665,forcis,0.99770665,,0.99770665,1,,no_url,,,,,,,,,,,forcis,CAPITALIZED,ok
38082113,O,0.99730253,o,0.99730253,,0.99730253,1,,no_url,,,,,,,,,,,o,"SHORT_NAME_NO_URL,CAPITALIZED",ok
39994207,cecelia,0.9971724,,0.9971724,cecelia,0.9971724,1,,no_url,,,,,,,,,,,cecelia,,ok
37154702,GTEX,0.9971546,gtex,0.9971546,,0.9971546,1,http://gtexvisualizer.herokuapp.com,503,,,,,,,,,,,gtex,CAPITALIZED,ok
39365797,COGTEX,0.99709177,cogtex,0.99709177,,0.99709177,1,http://bioinformatics.mx/cogtex,"HTTPSConnectionPool(host='victortrevino.bioinformatics.mx', port=8181): Max retries exceeded with ur",,,,,,,,,,,cogtex,CAPITALIZED,ok
34991454,rna-combine,0.99704754,,0.99704754,rna-combine,0.99704754,1,,no_url,,,,,,,,,,,rna-combine,,ok
34844546,GREEN,0.9970155,green,0.9970155,,0.9970155,1,,no_url,,,,,,,,,,,green,CAPITALIZED,ok
40314147,tf2tg,0.99699277,tf2tg,0.99699277,,0.99699277,1,,no_url,,,,,,,,,,,tf2tg,,ok
36344773,phor-in-one,0.9969642,,0.9969642,phor-in-one,0.9969642,1,,no_url,,,,,,,,,,,phor-in-one,,ok
37561710,knowledge portal,0.9969357,,0.9969357,knowledge portal,0.9969357,1,,no_url,,,,,,,,,,,knowledge portal,,ok
36575383,pengenomebrowser,0.9968895,,0.9968895,pengenomebrowser,0.9968895,1,opengenomebrowser.github.io,Invalid URL 'opengenomebrowser.github.io': No scheme supplied. Perhaps you meant https://opengenomeb,,,,,,,,,,,pengenomebrowser,,review
38010728,mfishbt,0.9968756,,0.9968756,mfishbt,0.9968756,1,,no_url,,,,,,,,,,,mfishbt,,ok
35016101,gashissdb,0.9968215,,0.9968215,gashissdb,0.9968215,1,,no_url,,,,,,,,,,,gashissdb,,ok
35175626,PAZY,0.99679667,pazy,0.99679667,,0.99679667,1,,no_url,,,,,,,,,,,pazy,CAPITALIZED,ok
35675101,amrfinderplus,0.9967483,,0.9967483,amrfinderplus,0.9967483,1,,no_url,,,,,,,,,,,amrfinderplus,,ok
37024650,cd-code,0.9966749,cd-code,0.9966749,,0.9966749,1,,no_url,,,,,,,,,,,cd-code,,ok
39870684,uncontrust,0.99662715,,0.99662715,uncontrust,0.99662715,1,,no_url,,,,,,,,,,,uncontrust,,ok
39695946,PIIKUN,0.996588,piikun,0.996588,,0.996588,1,,no_url,,,,,,,,,,,piikun,CAPITALIZED,ok
39361452,bemm-gen,0.9965807,bemm-gen,0.9965807,,0.9965807,1,,no_url,,,,,,,,,,,bemm-gen,,ok
39788105,csi-gep,0.9965355,csi-gep,0.9965355,,0.9965355,1,,no_url,,,,,,,,,,,csi-gep,,ok
36533143,rdrp-scan,0.9964368,,0.9964368,rdrp-scan,0.9964368,1,,no_url,,,,,,,,,,,rdrp-scan,,ok
38844775,water rights,0.9962544,,0.9962544,water rights,0.9962544,1,,no_url,,,,,,,,,,,water rights,,ok
39540432,riboseq.org,0.9961874,,0.9961874,riboseq.org,0.9961874,1,,no_url,,,,,,,,,,,riboseq.org,,ok
35780180,pshg-tiss,0.99607515,pshg-tiss,0.99607515,,0.99607515,1,,no_url,,,,,,,,,,,pshg-tiss,,ok
36108739,napdos2,0.99605435,,0.99605435,napdos2,0.99605435,1,http://napdos.ucsd.edu/napdos2,"HTTPConnectionPool(host='napdos.ucsd.edu', port=80): Max retries exceeded with url: /napdos2 (Caused",,,,,,,,,,,napdos2,,ok
40209438,H,0.99604344,h,0.99604344,,0.99604344,1,,no_url,,,,,,,,,,,h,"SHORT_NAME_NO_URL,CAPITALIZED",ok
39355665,brainoer,0.99601895,brainoer,0.99601895,,0.99601895,1,,no_url,,,,,,,,,,,brainoer,,ok
40099873,kingfisher,0.995922,,0.995922,kingfisher,0.995922,1,https://kingfisher.wustl.edu/,"HTTPSConnectionPool(host='kingfisher.wustl.edu', port=443): Max retries exceeded with url: / (Caused",,,,,,,,,,,kingfisher,,ok
40122935,ISSA,0.99589294,issa,0.99589294,,0.99589294,1,,no_url,,,,,,,,,,,issa,CAPITALIZED,ok
36883717,openzyme,0.99586,,0.99586,openzyme,0.99586,1,https://cpclab.uni-duesseldorf.de/topenzyme/,"HTTPSConnectionPool(host='cpclab.uni-duesseldorf.de', port=443): Max retries exceeded with url: /top",,,,,,,,,,,openzyme,,ok
39891350,TIDK,0.9957315,tidk,0.9957315,,0.9957315,1,https://crates.io/crates/tidk,404,,,,,,,,,,,tidk,CAPITALIZED,ok
40067703,ESIQA,0.99562925,esiqa,0.99562925,,0.99562925,1,,no_url,,,,,,,,,,,esiqa,CAPITALIZED,ok
35617526,PIP,0.9956028,pip,0.9956028,,0.9956028,1,,no_url,,,,,,,,,,,pip,CAPITALIZED,ok
37224178,kinbank,0.9955435,,0.9955435,kinbank,0.9955435,1,,no_url,,,,,,,,,,,kinbank,,ok
40536267,REFINE,0.9955148,refine,0.9955148,,0.9955148,1,,no_url,,,,,,,,,,,refine,CAPITALIZED,ok
