url,status,country,coordinates,wayback_url,is_live,url_validation
https://cge.food.dtu.dk/services/SourceFinder/,200,,,,True,ok
http://www.ebi.ac.uk/ipd/mhc/,200,,,,True,ok
https://histify.streamlit.app/&,200,,,,True,ok
http://cadd.zju.edu.cn/protacdb/,405,,,,False,ok
http://www.vegahub.eu,200,,,,True,ok
https://www.ncbi.nlm.nih.gov/research/coronavirus/,200,,,,True,ok
http://43.131.248.15:6882,200,,,,True,ok
http://www.geo-analyzer.org,405,,,,False,ok
https://chip-atlas.org,200,,,,True,ok
https://www.ebi.ac.uk/metabolights,200,,,,True,ok
https://bioinfo.usu.edu/ranchSATdb/,200,,,,True,ok
https://blogs.upm.es/gymnotoa-db/2024/09/19/gymnotoa-app/,404,,,,False,ok
https://groov.bio,200,,,,True,ok
https://mfib.pbrg.hu,200,,,,True,ok
http://www.cuilab.cn/hmdd,"HTTPConnectionPool(host='www.cuilab.cn', port=80): Max retries exceeded with url: /hmdd (Caused by R",,,,False,ok
https://epigenomegateway.wustl.edu/browser/,"HTTPSConnectionPool(host='epigenomegateway.wustl.edu', port=443): Max retries exceeded with url: /br",,,,False,ok
https://idrblab.org/synbip/,200,,,,True,ok
https://bis.zju.edu.cn/cropgf,200,,,,True,ok
https://channelsdb2.biodata.ceitec.cz,200,,,,True,ok
https://orthovenn3.bioinfotoolkits.net,200,,,,True,ok
https://reg-gen.readthedocs.io,200,,,,True,ok
https://diced.lerner.ccf.org/,200,,,,True,ok
https://PMM.biocloud.top,"HTTPSConnectionPool(host='pmm.biocloud.top', port=443): Max retries exceeded with url: / (Caused by ",,,,False,ok
https://ContrastDB.tau.ac.il,200,,,,True,ok
https://bioconductor.org/packages/syntenet,200,,,,True,ok
https://rg4db.cibio.unitn.it,200,,,,True,ok
http://tscre.zsqylab.com/,200,,,,True,ok
https://narrative.kbase.us/narrative/129480,200,,,,True,ok
https://lm-glycorepo.glycosmos.org/lm_glycorepo/,200,,,,True,ok
http://sh2db.ttk.hu,200,,,,True,ok
http://www.eccdnadb.org,200,,,,True,ok
https://www.ebi.ac.uk/bioimage-archive/,200,,,,True,ok
https://sc.deepomics.org,503,,,,False,ok
https://cannatlas.venanciogroup.uenf.br/,200,,,,True,ok
https://osf.io/9gkqm/,200,,,,True,ok
https://qarles.org,200,,,,True,ok
https://www.npatlas.org,200,,,,True,ok
https://davidbioinformatics.nih.gov/ortholog.jsp,200,,,,True,ok
https://oakrootrnadb.idpan.poznan.pl/,502,,,,False,ok
https://drugvirus.info,200,,,,True,ok
https://kcad.cchem.berkeley.edu,200,,,,True,ok
http://bio-bigdata.hrbmu.edu.cn/CardioAtlas,"HTTPConnectionPool(host='bio-bigdata.hrbmu.edu.cn', port=80): Max retries exceeded with url: /Cardio",,,,False,ok
https://biotec.njau.edu.cn/plantExp,200,,,,True,ok
https://forestforward.udl.cat,200,,,,True,ok
https://archaea.i2bc.paris-saclay.fr/vapex/,200,,,,True,ok
https://viroids.org,200,,,,True,ok
https://www.evicor.org/,"HTTPSConnectionPool(host='www.evicor.org', port=443): Max retries exceeded with url: / (Caused by SS",,,,False,ok
http://design.rxnfinder.org/cosing/,502,,,,False,ok
https://prankweb.cz/,200,,,,True,ok
http://tko.hms.harvard.edu/,200,,,,True,ok
http://www.rsat.eu/,"HTTPSConnectionPool(host='rsat.france-bioinformatique.fr', port=443): Max retries exceeded with url:",,,,False,ok
https://project.iith.ac.in/cgntlab/aagingbase/,200,,,,True,ok
https://rdrr.io/github/mahdieh1/PeakCNV,200,,,,True,ok
https://online-group-1-intron-database.onrender.com,200,,,,True,ok
http://bioinfo.qd.sdu.edu.cn/PAT/,200,,,,True,ok
http://bioinfo.life.hust.edu.cn/AnimalTFDB4/,"HTTPConnectionPool(host='bioinfo.life.hust.edu.cn', port=80): Max retries exceeded with url: /Animal",,,,False,ok
http://www.bioinform.cn/RBAD/,200,,,,True,ok
https://jmd.nibn.go.jp/,"HTTPSConnectionPool(host='jmd.nibn.go.jp', port=443): Max retries exceeded with url: / (Caused by Co",,,,False,ok
https://quandb.cmdrg.com/,200,,,,True,ok
https://bioconductor.org/packages/ReUseData/,200,,,,True,ok
https://www.genomenexus.org,200,,,,True,ok
https://dcgan.shinyapps.io/bindingaffinity/,405,,,,False,ok
https://www.genscript.com/tools/yabxnization-service,403,,,,False,ok
http://bioinfo.cmu.edu.tw/MIB2/,404,,,,False,ok
https://mechanoprodb.ibdm.univ-amu.fr,"HTTPSConnectionPool(host='mechanoprodb.ibdm.univ-amu.fr', port=443): Max retries exceeded with url: ",,,,False,ok
http://bioinformaticsscience.cn/rmbase/,200,,,,True,ok
https://integrape.eu/resources/genes-genomes/,200,,,,True,ok
http://www.kbase.us/,403,,,,False,ok
http://gametesomics.cn/,200,,,,True,ok
http://prgdb.org/prgdb4/,200,,,,True,ok
https://www.xephir.org,"HTTPSConnectionPool(host='www.xephir.org', port=443): Max retries exceeded with url: / (Caused by SS",,,,False,ok
https://polyq.pt/,"HTTPSConnectionPool(host='polyq.pt', port=443): Max retries exceeded with url: / (Caused by SSLError",,,,False,ok
http://cgga.org.cn/circRNADisease/,200,,,,True,ok
https://www.sysbio.ru/MiceDEGdb,200,,,,True,ok
https://mddb.nitrr.ac.in/,200,,,,True,ok
http://www.revup-classifier.ca,200,,,,True,ok
http://www.3d-gdp.com/,200,,,,True,ok
http://www.pungentdb.org.cn/home,200,,,,True,ok
https://biodataai.uth.edu/ASpdb/,200,,,,True,ok
https://iagr.genomics.cn/CropGS/,200,,,,True,ok
http://isolate.fusariumdb.org/blast.php,"HTTPConnectionPool(host='isolate.fusariumdb.org', port=80): Max retries exceeded with url: /blast.ph",,,,False,ok
https://synbiodesign.com/DeepMBEnzy/,200,,,,True,ok
https://teanekt.sbs.ntu.edu.sg/,200,,,,True,ok
https://fujisawagroup.github.io/SoDCoDweb/,200,,,,True,review
https://share.streamlit.io/kuanrongchan/date-to-gene-converter/main/date_gene_tool.py,200,,,,True,ok
http://systemsbiology.cau.edu.cn/PlantGSEAv2/,403,,,,False,ok
https://plantcyc.org,200,,,,True,ok
https://mtd.biodesign.ac.cn/,200,,,,True,ok
https://webapp.ufz.de/marmdb/,200,,,,True,ok
http://biomedbdc.wchscu.cn/StemDriver/,200,,,,True,ok
https://3dgenomics.hzau.edu.cn/chromloops,403,,,,False,ok
https://bioinfo.njau.edu.cn/fishExp,200,,,,True,ok
https://artsymbiocyc.cycadsys.org,200,,,,True,ok
https://web.iitm.ac.in/bioinfo2/mpad,200,,,,True,ok
https://rnabiology.ircm.qc.ca/RBPImage/,200,,,,True,ok
https://www.tmodbase.com/,200,,,,True,ok
https://apps.cytoscape.org/apps/signorapp,200,,,,True,ok
https://cidalsdb.streamlit.app/,200,,,,True,ok
https://weilab.sjtu.edu.cn/mipmining/,404,,,,False,ok
http://ctrr.bioinf.org.cn/,200,,,,True,ok
https://aopwiki.rdf.bigcat-bioinformatics.org,200,,,,True,ok
https://smuonco.shinyapps.io/PESSA/,405,,,,False,ok
https://ausgeochem.auscope.org.au,200,,,,True,ok
http://yeyn.group:96/,200,,,,True,ok
http://tf.liclab.net/TFTG,200,,,,True,ok
https://bgc-atlas.cs.uni-tuebingen.de,200,,,,True,ok
http://bioinformatics.sc.cn/PRMD,200,,,,True,ok
http://psycgmomics.info,200,,,,True,ok
https://qinlab.sysu.edu.cn/corn/home,403,,,,False,ok
https://ngdc.cncb.ac.cn/ewas,200,,,,True,ok
https://clingen.igib.res.in/brcaindica/,200,,,,True,ok
https://H.pylori/MDR/App/,"HTTPSConnectionPool(host='h.pylori', port=443): Max retries exceeded with url: /MDR/App/ (Caused by ",,,,False,ok
https://bioinfo.biols.ac.cn/mami/,200,,,,True,ok
http://www.gwyre.org,200,,,,True,ok
https://glucogenes.sysbio.ru/genes/main,502,,,,False,ok
http://www.kmerdb.com,200,,,,True,ok
https://bioinfo.imtech.res.in/manojk/antivirmir,"HTTPSConnectionPool(host='bioinfo.imtech.res.in', port=443): Max retries exceeded with url: /manojk/",,,,False,ok
https://amiactive.ccen.ufpb.br/,200,,,,True,ok
https://www.ccb.uni-saarland.de/isomirdb,200,,,,True,ok
https://modms.lzu.edu.cn/,200,,,,True,ok
https://shiny.dieterichlab.org/app/NMDtxDB,200,,,,True,ok
https://grand.networkmedicine.org,200,,,,True,ok
https://compbio.uth.edu/FusionGDB2/,200,,,,True,ok
https://bddg.hznu.edu.cn/asvirus/,"HTTPSConnectionPool(host='bddg.hznu.edu.cn', port=443): Max retries exceeded with url: /asvirus/ (Ca",,,,False,ok
https://localizatome.embrys.jp/,200,,,,True,ok
https://genomics-hub.pros.dsic.upv.es:3099/,"HTTPSConnectionPool(host='genomics-hub.pros.dsic.upv.es', port=3099): Max retries exceeded with url:",,,,False,ok
http://www.medsysbio.org/FDRdb,200,,,,True,ok
https://netme.click/,200,,,,True,ok
https://lmse.utoronto.ca/kinmod/KINMOD.sql.gz,404,,,,False,blocked
http://biodb.swu.edu.cn/qprimerdb,200,,,,True,ok
https://spgwas.waslitbre.org/,"HTTPSConnectionPool(host='spgwas.waslitbre.org', port=443): Max retries exceeded with url: / (Caused",,,,False,ok
https://web.iitm.ac.in/bioinfo2/prapred/,200,,,,True,ok
https://bioinfo-mml.sjtu.edu.cn/oriTDB2/,200,,,,True,ok
https://mpds.neist.res.in:8086/,"HTTPSConnectionPool(host='mpds.neist.res.in', port=8086): Max retries exceeded with url: / (Caused b",,,,False,ok
