id,title,abstract,full_name,common_name,url,short_description,publication_date,hasDbCrossReferences,hasData,hasSuppl,isOpenAccess,inPMC,inEPMC,hasPDF,hasBook,citedByCount,pubYear,pubType,keywords,meshTerms,journalTitle,journalISSN,authorAffiliations,log_citations,years_since_pub,is_research_article,is_review_article,meshTerms_missing,mesh_tfidf_0,mesh_tfidf_1,mesh_tfidf_2,mesh_tfidf_3,mesh_tfidf_4,mesh_tfidf_5,mesh_tfidf_6,keywords_missing,keyword_tfidf_0,keyword_tfidf_1,keyword_tfidf_2,keyword_tfidf_3,keyword_tfidf_4
32890396,CoV3D: a database of high resolution coronavirus protein structures.,"SARS-CoV-2, the etiologic agent of COVID-19, exemplifies the general threat to global health posed by coronaviruses. The urgent need for effective vaccines and therapies is leading to a rapid rise in the number of high resolution structures of SARS-CoV-2 proteins that collectively reveal a map of virus vulnerabilities. To assist structure-based design of vaccines and therapeutics against SARS-CoV-2 and other coronaviruses, we have developed CoV3D, a database and resource for coronavirus protein structures, which is updated on a weekly basis. CoV3D provides users with comprehensive sets of structures of coronavirus proteins and their complexes with antibodies, receptors, and small molecules. Integrated molecular viewers allow users to visualize structures of the spike glycoprotein, which is the major target of neutralizing antibodies and vaccine design efforts, as well as sets of spike-antibody complexes, spike sequence variability, and known polymorphisms. In order to aid structure-based design and analysis of the spike glycoprotein, CoV3D permits visualization and download of spike structures with modeled N-glycosylation at known glycan sites, and contains structure-based classification of spike conformations, generated by unsupervised clustering. CoV3D can serve the research community as a centralized reference and resource for spike and other coronavirus protein structures, and is available at: https://cov3d.ibbr.umd.edu.",CoV3D,CoV3D,https://cov3d.ibbr.umd.edu,a database of high resolution coronavirus protein structures,2021-01-01,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,54.0,2021.0,"[""research-article"", ""Journal Article"", ""Research Support, N.I.H., Extramural""]",,"[""Humans"", ""Coronavirus"", ""Antibodies, Viral"", ""Computational Biology"", ""Amino Acid Sequence"", ""Protein Structure, Tertiary"", ""Models, Molecular"", ""Internet"", ""Databases, Protein"", ""Antibodies, Neutralizing"", ""Epidemics"", ""Spike Glycoprotein, Coronavirus"", ""COVID-19"", ""SARS-CoV-2""]",Nucleic acids research,0305-1048,,0.7100904472937598,-1.4419260882355076,1.0,0.0,0.0,-1.2675391260001843e-09,0.2616980330689507,0.2277178150799902,-0.0570325935106661,-0.035535705769839,0.0074763769801603,-0.0421771309149473,1.0,1.0,-2.866825685213449e-16,-2.374745726045844e-16,2.778351734737478e-16,-7.761262556365069e-16
32897080,METATRYP v 2.0: Metaproteomic Least Common Ancestor Analysis for Taxonomic Inference Using Specialized Sequence Assemblies-Standalone Software and Web Servers for Marine Microorganisms and Coronaviruses.,"We present METATRYP version 2 software that identifies shared peptides across the predicted proteomes of organisms within environmental metaproteomics studies to enable accurate taxonomic attribution of peptides during protein inference. Improvements include ingestion of complex sequence assembly data categories (metagenomic and metatranscriptomic assemblies, single cell amplified genomes, and metagenome assembled genomes), prediction of the least common ancestor (LCA) for a peptide shared across multiple organisms, increased performance through updates to the backend architecture, and development of a web portal (https://metatryp.whoi.edu). Major expansion of the marine METATRYP database with predicted proteomes from environmental sequencing confirms a low occurrence of shared tryptic peptides among disparate marine microorganisms, implying tractability for targeted metaproteomics. METATRYP was designed to facilitate ocean metaproteomics and has been integrated into the Ocean Protein Portal (https://oceanproteinportal.org); however, it can be readily applied to other domains. We describe the rapid deployment of a coronavirus-specific web portal (https://metatryp-coronavirus.whoi.edu/) to aid in use of proteomics on coronavirus research during the ongoing pandemic. A coronavirus-focused METATRYP database identified potential SARS-CoV-2 peptide biomarkers and indicated very few shared tryptic peptides between SARS-CoV-2 and other disparate taxa analyzed, sharing <1% peptides with taxa outside of the betacoronavirus group, establishing that taxonomic specificity is achievable using tryptic peptide-based proteomic diagnostic approaches.",METATRYP v 2.0,METATRYP,https://metatryp.whoi.edu,,2020-09-23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2020.0,"[""Research Support, U.S. Gov't, Non-P.H.S."", ""Journal Article"", ""Research Support, N.I.H., Extramural""]","[""Coronavirus"", ""Metaproteomics"", ""Marine Microbiology"", ""Taxonomic Annotation"", ""Covid-19"", ""Sars-cov-2"", ""Marine Metaproteomics"", ""Tryptic Peptide Identification""]","[""Humans"", ""Coronavirus"", ""Pneumonia, Viral"", ""Coronavirus Infections"", ""Peptides"", ""Bacterial Proteins"", ""Proteome"", ""Viral Proteins"", ""Cluster Analysis"", ""Sequence Analysis, Protein"", ""Software"", ""Metagenomics"", ""Pandemics"", ""Molecular Sequence Annotation"", ""Aquatic Organisms"", ""Transcriptome"", ""Betacoronavirus"", ""COVID-19"", ""SARS-CoV-2""]",Journal of proteome research,1535-3893,,0.058676920879043,-1.1309973761793213,0.0,0.0,0.0,-1.5287885145185662e-10,0.2755676022012669,0.1261296849247482,0.0486037864526293,-0.1312520173690424,0.0823035095390158,-0.0521406770744783,0.0,-8.268783811495512e-16,0.0637965808971005,-0.0211355407664245,-0.0032149991890159,0.0145186005840679
32911083,MosaicBase: A Knowledgebase of Postzygotic Mosaic Variants in Noncancer Disease-related and Healthy Human Individuals.,"Mosaic variants resulting from postzygotic mutations are prevalent in the human genome and play important roles in human diseases. However, except for cancer-related variants, there is no collection of postzygotic mosaic variants in noncancer disease-related and healthy individuals. Here, we present MosaicBase, a comprehensive database that includes 6698 mosaic variants related to 266 noncancer diseases and 27,991 mosaic variants identified in 422 healthy individuals. Genomic and phenotypic information of each variant was manually extracted and curated from 383 publications. MosaicBase supports the query of variants with Online Mendelian Inheritance in Man (OMIM) entries, genomic coordinates, gene symbols, or Entrez IDs. We also provide an integrated genome browser for users to easily access mosaic variants and their related annotations for any genomic region. By analyzing the variants collected in MosaicBase, we find that mosaic variants that directly contribute to disease phenotype show features distinct from those of variants in individuals with mild or no phenotypes, in terms of their genomic distribution, mutation signatures, and fraction of mutant cells. MosaicBase will not only assist clinicians in genetic counseling and diagnosis but also provide a useful resource to understand the genomic baseline of postzygotic mutations in the general human population. MosaicBase is publicly available at http://mosaicbase.com/ or http://49.4.21.8:8000.",MosaicBase,MosaicBase,http://mosaicbase.com,A Knowledgebase of Postzygotic Mosaic Variants in Noncancer Disease-related and Healthy Human Individuals,2020-04-01,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,2020.0,"[""Research Support, Non-U.S. Gov't"", ""research-article"", ""Journal Article""]","[""Mutation"", ""Mosaicism"", ""Noncancer"", ""Postzygotic"", ""Mosaicbase""]","[""Zygote"", ""Humans"", ""Disease"", ""Phenotype"", ""Mutation"", ""Mosaicism"", ""Genome, Human"", ""Software"", ""User-Computer Interface"", ""Databases, Genetic"", ""Health"", ""Knowledge Bases""]","Genomics, proteomics & bioinformatics",1672-0229,,-0.1265739929335677,-1.1309973761793213,1.0,0.0,0.0,-2.9910488590082427e-10,0.2990523856486646,-0.1173301220070255,-0.1059855871594584,0.1020585912900519,-0.331210607478375,-0.0844362781303136,0.0,3.7300663412601685e-16,0.0373281928507777,0.0275862322222308,-0.0161400808612733,-0.0197303605708122
32934277,StoneMod: a database for kidney stone modulatory proteins with experimental evidence.,"Better understanding of molecular mechanisms for kidney stone formation is required to improve management of kidney stone disease with better therapeutic outcome. Recent kidney stone research has indicated critical roles of a group of proteins, namely 'stone modulators', in promotion or inhibition of the stone formation. Nevertheless, such information is currently dispersed and difficult to obtain. Herein, we present the kidney stone modulator database (StoneMod), which is a curated resource by obtaining necessary information of such stone modulatory proteins, which can act as stone promoters or inhibitors, with experimental evidence from previously published studies. Currently, the StoneMod database contains 10, 16, 13, 8 modulatory proteins that affect calcium oxalate crystallization, crystal growth, crystal aggregation, and crystal adhesion on renal tubular cells, respectively. Informative details of each modulatory protein and PubMed links to the published articles are provided. Additionally, hyperlinks to other protein/gene databases (e.g., UniProtKB, Swiss-Prot, Human Protein Atlas, PeptideAtlas, and Ensembl) are made available for the users to obtain additional in-depth information of each protein. Moreover, this database provides a user-friendly web interface, in which the users can freely access to the information and/or submit their data to deposit or update. Database URL: https://www.stonemod.org .",kidney stone modulator database,StoneMod,https://www.stonemod.org,a database for kidney stone modulatory proteins with experimental evidence,2020-09-15,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,19.0,2020.0,"[""Research Support, Non-U.S. Gov't"", ""research-article"", ""Journal Article""]",,"[""Humans"", ""Kidney Calculi"", ""Calcium Oxalate"", ""Proteins"", ""Crystallization"", ""Software"", ""Databases, Protein""]",Scientific reports,2045-2322,,0.058676920879043,-1.1309973761793213,1.0,0.0,0.0,6.45485106332623e-10,0.3267188791058086,0.2816899495355547,-0.1652940986847887,0.035396610124229,0.0008018645467794,-0.0183043126530475,1.0,1.0,-2.866825685213449e-16,-2.374745726045844e-16,2.778351734737478e-16,-7.761262556365069e-16
32941628,"IDDB: a comprehensive resource featuring genes, variants and characteristics associated with infertility.","Infertility is a complex multifactorial disease that affects up to 10% of couples across the world. However, many mechanisms of infertility remain unclear due to the lack of studies based on systematic knowledge, leading to ineffective treatment and/or transmission of genetic defects to offspring. Here, we developed an infertility disease database to provide a comprehensive resource featuring various factors involved in infertility. Features in the current IDDB version were manually curated as follows: (i) a total of 307 infertility-associated genes in human and 1348 genes associated with reproductive disorder in 9 model organisms; (ii) a total of 202 chromosomal abnormalities leading to human infertility, including aneuploidies and structural variants; and (iii) a total of 2078 pathogenic variants from infertility patients' samples across 60 different diseases causing infertility. Additionally, the characteristics of clinically diagnosed infertility patients (i.e. causative variants, laboratory indexes and clinical manifestations) were collected. To the best of our knowledge, the IDDB is the first infertility database serving as a systematic resource for biologists to decipher infertility mechanisms and for clinicians to achieve better diagnosis/treatment of patients from disease phenotype to genetic factors. The IDDB is freely available at http://mdl.shsmu.edu.cn/IDDB/.",infertility disease database,IDDB,http://mdl.shsmu.edu.cn/IDDB/,"a comprehensive resource featuring genes, variants and characteristics associated with infertility",2021-01-01,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,28.0,2021.0,"[""Research Support, Non-U.S. Gov't"", ""research-article"", ""Journal Article""]",,"[""Oocytes"", ""Spermatozoa"", ""Animals"", ""Humans"", ""Infertility, Male"", ""Infertility, Female"", ""Endocrine System Diseases"", ""Disease Models, Animal"", ""Chromosome Aberrations"", ""Genetic Predisposition to Disease"", ""Chromosome Mapping"", ""Gene Expression Profiling"", ""Gene Expression Regulation"", ""Mutation"", ""Genome, Human"", ""Internet"", ""Software"", ""Databases, Factual"", ""Female"", ""Male""]",Nucleic acids research,0305-1048,,0.2979427457598002,-1.4419260882355076,1.0,0.0,0.0,-1.1443546744609137e-11,0.3366824955188146,-0.2785127909367817,-0.1893272980657155,0.1541387137362963,0.0741820891927761,-0.1302944456300741,1.0,1.0,-2.866825685213449e-16,-2.374745726045844e-16,2.778351734737478e-16,-7.761262556365069e-16
32943659,The landscape of microsatellites in the enset (Ensete ventricosum) genome and web-based marker resource development.,"Ensete ventricosum (Musaceae, enset) is an Ethiopian food security crop. To realize the potential of enset for rural livelihoods, further knowledge of enset diversity, genetics and genomics is required to support breeding programs and conservation. This study was conducted to explore the enset genome to develop molecular markers, genomics resources, and characterize enset landraces while giving insight into the organization of the genome. We identified 233 microsatellites (simple sequence repeats, SSRs) per Mbp in the enset genome, representing 0.28% of the genome. Mono- and di-nucleotide repeats motifs were found in a higher proportion than other classes of SSR-motifs. In total, 154,586 non-redundant enset microsatellite markers (EMM) were identified and 40 selected for primer development. Marker validation by PCR and low-cost agarose gel electrophoresis revealed that 92.5% were polymorphic, showing a high PIC (Polymorphism Information Content; 0.87) and expected heterozygosity (HeÃ¢â¬Å¡ÃâÃÂ¢=Ã¢â¬Å¡ÃâÃÂ¢0.79-0.82). In silico analysis of genomes of closely related species showed 46.86% of the markers were transferable among enset species and 1.90% were transferable to Musa. The SSRs are robust (with basic PCR methods and agarose gel electrophoresis), informative, and applicable in measuring enset diversity, genotyping, selection and potentially breeding. Enset SSRs are available in a web-based database at https://enset-project.org/EnMom@base.html (or https://enset.aau.edu.et/index.html , downloadable from Figshare).",,,https://enset-project.org/EnMom@base.html,,2018-01-01,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,16.0,2016.0,"[""Research Support, Non-U.S. Gov't"", ""research-article"", ""Journal Article""]",,,,,,-0.0459760383572552,0.1127174720454248,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
32943659,The landscape of microsatellites in the enset (Ensete ventricosum) genome and web-based marker resource development.,"Ensete ventricosum (Musaceae, enset) is an Ethiopian food security crop. To realize the potential of enset for rural livelihoods, further knowledge of enset diversity, genetics and genomics is required to support breeding programs and conservation. This study was conducted to explore the enset genome to develop molecular markers, genomics resources, and characterize enset landraces while giving insight into the organization of the genome. We identified 233 microsatellites (simple sequence repeats, SSRs) per Mbp in the enset genome, representing 0.28% of the genome. Mono- and di-nucleotide repeats motifs were found in a higher proportion than other classes of SSR-motifs. In total, 154,586 non-redundant enset microsatellite markers (EMM) were identified and 40 selected for primer development. Marker validation by PCR and low-cost agarose gel electrophoresis revealed that 92.5% were polymorphic, showing a high PIC (Polymorphism Information Content; 0.87) and expected heterozygosity (HeÃ¢â¬Å¡ÃâÃÂ¢=Ã¢â¬Å¡ÃâÃÂ¢0.79-0.82). In silico analysis of genomes of closely related species showed 46.86% of the markers were transferable among enset species and 1.90% were transferable to Musa. The SSRs are robust (with basic PCR methods and agarose gel electrophoresis), informative, and applicable in measuring enset diversity, genotyping, selection and potentially breeding. Enset SSRs are available in a web-based database at https://enset-project.org/EnMom@base.html (or https://enset.aau.edu.et/index.html , downloadable from Figshare).",,,https://enset.aau.edu.et/index.html,,2018-01-01,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,16.0,2016.0,"[""Research Support, Non-U.S. Gov't"", ""research-article"", ""Journal Article""]",,,,,,-0.0459760383572552,0.1127174720454248,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
32976589,DIGGER: exploring the functional role of alternative splicing in protein interactions.,"Alternative splicing plays a major role in regulating the functional repertoire of the proteome. However, isoform-specific effects to protein-protein interactions (PPIs) are usually overlooked, making it impossible to judge the functional role of individual exons on a systems biology level. We overcome this barrier by integrating protein-protein interactions, domain-domain interactions and residue-level interactions information to lift exon expression analysis to a network level. Our user-friendly database DIGGER is available at https://exbio.wzw.tum.de/digger and allows users to seamlessly switch between isoform and exon-centric views of the interactome and to extract sub-networks of relevant isoforms, making it an essential resource for studying mechanistic consequences of alternative splicing.",DIGGER,DIGGER,https://exbio.wzw.tum.de/digger,,2021-01-01,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,40.0,2021.0,"[""Research Support, Non-U.S. Gov't"", ""research-article"", ""Journal Article""]",,"[""Humans"", ""Protein Isoforms"", ""Proteome"", ""RNA, Messenger"", ""Protein Interaction Mapping"", ""Computational Biology"", ""Protein Biosynthesis"", ""Alternative Splicing"", ""Binding Sites"", ""Protein Binding"", ""Exons"", ""Thermodynamics"", ""Models, Molecular"", ""Internet"", ""Software"", ""Databases, Protein"", ""Protein Interaction Domains and Motifs"", ""Protein Conformation, alpha-Helical"", ""Protein Conformation, beta-Strand""]",Nucleic acids research,0305-1048,,0.5209249731084392,-1.4419260882355076,1.0,0.0,0.0,1.0415223154573172e-09,0.3809473811645389,0.5060068878012673,-0.1650080974192442,0.026579109452013,0.1315876074433631,-0.013432849057388,1.0,1.0,-2.866825685213449e-16,-2.374745726045844e-16,2.778351734737478e-16,-7.761262556365069e-16
32986834,"The ModelSEED Biochemistry Database for the integration of metabolic annotations and the reconstruction, comparison and analysis of metabolic models for plants, fungi and microbes.","For over 10 years, ModelSEED has been a primary resource for the construction of draft genome-scale metabolic models based on annotated microbial or plant genomes. Now being released, the biochemistry database serves as the foundation of biochemical data underlying ModelSEED and KBase. The biochemistry database embodies several properties that, taken together, distinguish it from other published biochemistry resources by: (i) including compartmentalization, transport reactions, charged molecules and proton balancing on reactions; (ii) being extensible by the user community, with all data stored in GitHub; and (iii) design as a biochemical 'Rosetta Stone' to facilitate comparison and integration of annotations from many different tools and databases. The database was constructed by combining chemical data from many resources, applying standard transformations, identifying redundancies and computing thermodynamic properties. The ModelSEED biochemistry is continually tested using flux balance analysis to ensure the biochemical network is modeling-ready and capable of simulating diverse phenotypes. Ontologies can be designed to aid in comparing and reconciling metabolic reconstructions that differ in how they represent various metabolic pathways. ModelSEED now includes 33,978 compounds and 36,645 reactions, available as a set of extensible files on GitHub, and available to search at https://modelseed.org/biochem and KBase.",ModelSEED Biochemistry Database,,https://modelseed.org/biochem,"Biochemistry Database for the integration of metabolic annotations and the reconstruction, comparison and analysis of metabolic models for plants, fungi and microbes",2021-01-01,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,137.0,2021.0,"[""Research Support, Non-U.S. Gov't"", ""research-article"", ""Research Support, U.S. Gov't, Non-P.H.S."", ""Journal Article"", ""Research Support, N.I.H., Extramural""]",,"[""Bacteria"", ""Fungi"", ""Plants"", ""Genome, Bacterial"", ""Thermodynamics"", ""Databases, Factual"", ""Metabolic Networks and Pathways"", ""Molecular Sequence Annotation""]",Nucleic acids research,0305-1048,,1.3024669961472677,-1.4419260882355076,1.0,0.0,0.0,3.689175047169747e-10,0.232693842421453,0.0073606234393456,0.0188194566267841,0.0119516288054935,-0.09389810481818,-0.1430691526839034,1.0,1.0,-2.866825685213449e-16,-2.374745726045844e-16,2.778351734737478e-16,-7.761262556365069e-16
32990749,TCRdb: a comprehensive database for T-cell receptor sequences with powerful search function.,"T cells and the T-cell receptor (TCR) repertoire play pivotal roles in immune response and immunotherapy. TCR sequencing (TCR-Seq) technology has enabled accurate profiling TCR repertoire and currently a large number of TCR-Seq data are available in public. Based on the urgent need to effectively re-use these data, we developed TCRdb, a comprehensive human TCR sequences database, by a uniform pipeline to characterize TCR sequences on TCR-Seq data. TCRdb contains more than 277 million highly reliable TCR sequences from over 8265 TCR-Seq samples across hundreds of tissues/clinical conditions/cell types. The unique features of TCRdb include: (i) comprehensive and reliable sequences for TCR repertoire in different samples generated by a strict and uniform pipeline of TCRdb; (ii) powerful search function, allowing users to identify their interested TCR sequences in different conditions; (iii) categorized sample metadata, enabling comparison of TCRs in different sample types; (iv) interactive data visualization charts, describing the TCR repertoire in TCR diversity, length distribution and V-J gene utilization. The TCRdb database is freely available at http://bioinfo.life.hust.edu.cn/TCRdb/ and will be a useful resource in the research and application community of T cell immunology.",TCRdb,TCRdb,http://bioinfo.life.hust.edu.cn/TCRdb,a comprehensive database for T-cell receptor sequences with powerful search function,2021-01-01,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,67.0,2021.0,"[""Research Support, Non-U.S. Gov't"", ""research-article"", ""Journal Article""]",,"[""Receptors, Antigen, T-Cell"", ""Amino Acid Sequence"", ""Internet"", ""Databases, Protein"", ""Search Engine""]",Nucleic acids research,0305-1048,,0.8467187862525548,-1.4419260882355076,1.0,0.0,0.0,-1.1988034962515402e-09,0.2657397043958995,0.1963001929424719,-0.0045326687975375,-0.0349727449553947,0.0383575309525066,-0.1497622250089996,1.0,1.0,-2.866825685213449e-16,-2.374745726045844e-16,2.778351734737478e-16,-7.761262556365069e-16
33010163,cncRNAdb: a manually curated resource of experimentally supported RNAs with both protein-coding and noncoding function.,"RNA endowed with both protein-coding and noncoding functions is referred to as 'dual-function RNA', 'binary functional RNA (bifunctional RNA)' or 'cncRNA (coding and noncoding RNA)'. Recently, an increasing number of cncRNAs have been identified, including both translated ncRNAs (ncRNAs with coding functions) and untranslated mRNAs (mRNAs with noncoding functions). However, an appropriate database for storing and organizing cncRNAs is still lacking. Here, we developed cncRNAdb, a manually curated database of experimentally supported cncRNAs, which aims to provide a resource for efficient manipulation, browsing and analysis of cncRNAs. The current version of cncRNAdb documents about 2600 manually curated entries of cncRNA functions with experimental evidence, involving more than 2,000 RNAs (including over 1300 translated ncRNAs and over 600 untranslated mRNAs) across over 20 species. In summary, we believe that cncRNAdb will help elucidate the functions and mechanisms of cncRNAs and develop new prediction methods. The database is available at http://www.rna-society.org/cncrnadb/.",cncRNAdb,cncRNAdb,http://www.rna-society.org/cncrnadb/,a manually curated resource of experimentally supported RNAs with both protein-coding and noncoding function,2021-01-01,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,46.0,2021.0,"[""Research Support, Non-U.S. Gov't"", ""research-article"", ""Journal Article""]",,"[""Animals"", ""Zebrafish"", ""Humans"", ""Pan troglodytes"", ""Mice"", ""Drosophila melanogaster"", ""MicroRNAs"", ""RNA, Small Interfering"", ""RNA, Messenger"", ""3' Untranslated Regions"", ""5' Untranslated Regions"", ""RNA, Ribosomal"", ""RNA, Transfer"", ""Software"", ""Databases, Nucleic Acid"", ""RNA, Long Noncoding"", ""RNA, Circular""]",Nucleic acids research,0305-1048,,0.6088718599221881,-1.4419260882355076,1.0,0.0,0.0,1.115798738902653e-09,0.2284333952714154,-0.1039394642580162,0.1383553012480067,-0.0123361761181978,0.1944733264684468,-0.0700093417458454,1.0,1.0,-2.866825685213449e-16,-2.374745726045844e-16,2.778351734737478e-16,-7.761262556365069e-16
33010176,CancerImmunityQTL: a database to systematically evaluate the impact of genetic variants on immune infiltration in human cancer.,"Tumor-infiltrating immune cells as integral component of the tumor microenvironment are associated with tumor progress, prognosis and responses to immunotherapy. Genetic variants have been demonstrated to impact tumor-infiltrating, underscoring the heritable character of immune landscape. Therefore, identification of immunity quantitative trait loci (immunQTLs), which evaluate the effect of genetic variants on immune cells infiltration, might present a critical step toward fully understanding the contribution of genetic variants in tumor development. Although emerging studies have demonstrated the determinants of germline variants on immune infiltration, no database has yet been developed to systematically analyze immunQTLs across multiple cancer types. Using genotype data from TCGA database and immune cell fractions estimated by CIBERSORT, we developed a computational pipeline to identify immunQTLs in 33 cancer types. A total of 913 immunQTLs across different cancer types were identified. Among them, 5 immunQTLs are associated with patient overall survival. Furthermore, by integrating immunQTLs with GWAS data, we identified 527 immunQTLs overlapping with known GWAS linkage disequilibrium regions. Finally, we constructed a user-friendly database, CancerImmunityQTL (http://www.cancerimmunityqtl-hust.com/) for users to browse, search and download data of interest. This database provides an informative resource to understand the germline determinants of immune infiltration in human cancer and benefit from personalized cancer immunotherapy.",CancerImmunityQTL,CancerImmunityQTL,http://www.cancerimmunityqtl-hust.com/,a database to systematically evaluate the impact of genetic variants on immune infiltration in human cancer,2021-01-01,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,28.0,2021.0,"[""Research Support, Non-U.S. Gov't"", ""research-article"", ""Journal Article""]",,"[""Humans"", ""Neoplasms"", ""Prognosis"", ""Immunity"", ""Gene Expression Regulation, Neoplastic"", ""Genotype"", ""Linkage Disequilibrium"", ""Polymorphism, Single Nucleotide"", ""Quantitative Trait Loci"", ""Internet"", ""User-Computer Interface"", ""Databases, Genetic"", ""Genome-Wide Association Study"", ""Data Mining"", ""Tumor Microenvironment""]",Nucleic acids research,0305-1048,,0.2979427457598002,-1.4419260882355076,1.0,0.0,0.0,-7.622898705089118e-10,0.3157644596987898,-0.2493938015960143,-0.0488072814296547,0.1774513228951768,-0.17820640349952,-0.0935968666707457,1.0,1.0,-2.866825685213449e-16,-2.374745726045844e-16,2.778351734737478e-16,-7.761262556365069e-16
33020484,"lncRNAKB, a knowledgebase of tissue-specific functional annotation and trait association of long noncoding RNA.","Long non-coding RNA Knowledgebase (lncRNAKB) is an integrated resource for exploring lncRNA biology in the context of tissue-specificity and disease association. A systematic integration of annotations from six independent databases resulted in 77,199 human lncRNA (224,286 transcripts). The user-friendly knowledgebase covers a comprehensive breadth and depth of lncRNA annotation. lncRNAKB is a compendium of expression patterns, derived from analysis of RNA-seq data in thousands of samples across 31 solid human normal tissues (GTEx). Thousands of co-expression modules identified via network analysis and pathway enrichment to delineate lncRNA function are also accessible. Millions of expression quantitative trait loci (cis-eQTL) computed using whole genome sequence genotype data (GTEx) can be downloaded at lncRNAKB that also includes tissue-specificity, phylogenetic conservation and coding potential scores. Tissue-specific lncRNA-trait associations encompassing 323 GWAS (UK Biobank) are also provided. LncRNAKB is accessible at http://www.lncrnakb.org/ , and the data are freely available through Open Science Framework ( https://doi.org/10.17605/OSF.IO/RU4D2 ).",Long non-coding RNA Knowledgebase,lncRNAKB,http://www.lncrnakb.org,a knowledgebase of tissue-specific functional annotation and trait association of long noncoding RNA,2018-01-01,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,16.0,2016.0,"[""Research Support, Non-U.S. Gov't"", ""research-article"", ""Journal Article""]",,,,,,-0.0459760383572552,0.1127174720454248,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33045721,ViruSurf: an integrated database to investigate viral sequences.,"ViruSurf, available at http://gmql.eu/virusurf/, is a large public database of viral sequences and integrated and curated metadata from heterogeneous sources (RefSeq, GenBank, COG-UK and NMDC); it also exposes computed nucleotide and amino acid variants, called from original sequences. A GISAID-specific ViruSurf database, available at http://gmql.eu/virusurf_gisaid/, offers a subset of these functionalities. Given the current pandemic outbreak, SARS-CoV-2 data are collected from the four sources; but ViruSurf contains other virus species harmful to humans, including SARS-CoV, MERS-CoV, Ebola and Dengue. The database is centered on sequences, described from their biological, technological and organizational dimensions. In addition, the analytical dimension characterizes the sequence in terms of its annotations and variants. The web interface enables expressing complex search queries in a simple way; arbitrary search queries can freely combine conditions on attributes from the four dimensions, extracting the resulting sequences. Several example queries on the database confirm and possibly improve results from recent research papers; results can be recomputed over time and upon selected populations. Effective search over large and curated sequence data may enable faster responses to future threats that could arise from new viruses.",ViruSurf,ViruSurf,http://gmql.eu/virusurf/,an integrated database to investigate viral sequences,2021-01-01,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,29.0,2021.0,"[""Research Support, Non-U.S. Gov't"", ""research-article"", ""Journal Article""]",,"[""Humans"", ""Computational Biology"", ""Genome, Viral"", ""Internet"", ""User-Computer Interface"", ""Information Storage and Retrieval"", ""Databases, Genetic"", ""Genetic Variation"", ""Pandemics"", ""Data Curation"", ""COVID-19"", ""SARS-CoV-2""]",Nucleic acids research,0305-1048,,0.3197734193713373,-1.4419260882355076,1.0,0.0,0.0,-6.768969134536664e-10,0.2939498186553809,-0.0795592516823111,-0.1008086983409153,0.1387134328682946,-0.3144469618050702,-0.0177135171826577,1.0,1.0,-2.866825685213449e-16,-2.374745726045844e-16,2.778351734737478e-16,-7.761262556365069e-16
