original_record_num,database_name,long_database_name,found_urls,url_source,match_quality,notes
683,mcr,,NOT_FOUND,not_available,,Too generic - cannot determine specific database
692,,rare disease cures accelerator-data,NOT_FOUND,not_available,,No database found with this name
707,,eco-isea3h,NOT_FOUND,not_available,,No database found with this name
721,prohap,,NOT_FOUND,not_available,,No database found with this name
724,,synergistic activation platform,NOT_FOUND,not_available,,No database found with this name
735,blv,,NOT_FOUND,not_available,,Too generic - cannot determine specific database
745,,pharmacogenomics clinical annotation tool,NOT_FOUND,not_available,,Tool - not a database
768,,dimspec,NOT_FOUND,not_available,,No database found with this name
777,,of guidance for health scientists,NOT_FOUND,not_available,,Not a database name
793,,isoasp-quest,NOT_FOUND,not_available,,No database found with this name
794,,rapid-glue,NOT_FOUND,not_available,,No database found with this name
807,,cure-pros,NOT_FOUND,not_available,,No database found with this name
812,,knockin translating ribosome immunoprecipitation,NOT_FOUND,not_available,,Technique - not a database
826,mylo,,NOT_FOUND,not_available,,No database found with this name
827,,merging chemicals database for national awareness,NOT_FOUND,not_available,,No database found with this name
840,,hypospadias biobank cohort,NOT_FOUND,not_available,,Biobank - not a public database
852,,exprsweb,NOT_FOUND,not_available,,No database found with this name
853,search,,NOT_FOUND,not_available,,Too generic - cannot determine specific database
857,enia,,NOT_FOUND,not_available,,No database found with this name
868,,repromsig,NOT_FOUND,not_available,,No database found with this name
869,pemdb,,NOT_FOUND,not_available,,No database found with this name
878,rcsb,,https://www.rcsb.org/,web_search,HIGH,RCSB PDB - Protein Data Bank
883,,cellphepy,NOT_FOUND,not_available,,No database found with this name
902,,inorganic crystal structure prototype database,NOT_FOUND,not_available,,No database found with this name
906,,seq-well,NOT_FOUND,not_available,,Technique - not a database
908,,tropiroot 1.0,NOT_FOUND,not_available,,No database found with this name
910,,amazon biobank,NOT_FOUND,not_available,,Biobank - not a public database
917,dock-pet,,NOT_FOUND,not_available,,No database found with this name
922,vroa36,,NOT_FOUND,not_available,,No database found with this name
925,,fluidigm c1,NOT_FOUND,not_available,,Commercial platform - not a database
929,,soysnp618k,NOT_FOUND,not_available,,No database found with this name
936,ws22,,NOT_FOUND,not_available,,Too generic - cannot determine specific database
946,,rcsb-api,NOT_FOUND,not_available,,API for RCSB PDB - not a separate database
977,rock,,NOT_FOUND,not_available,,Too generic - cannot determine specific database
991,spark,,NOT_FOUND,not_available,,Too generic - cannot determine specific database
994,yeast,,NOT_FOUND,not_available,,Too generic - many yeast databases exist
995,,phenotypic plasticity platform,NOT_FOUND,not_available,,No database found with this name
1002,,radx-up,NOT_FOUND,not_available,,No database found with this name
1003,fppi,,NOT_FOUND,not_available,,No database found with this name
1006,,database of essential genes,NOT_FOUND,not_available,,DEG likely exists but unclear which version
1009,,fair-fish,NOT_FOUND,not_available,,No database found with this name
1013,,swissgenvar,NOT_FOUND,not_available,,No database found with this name
1014,,lungmap,NOT_FOUND,not_available,,LungMAP project exists but unclear if web database accessible
1017,,sequence alignment to predict,NOT_FOUND,not_available,,Incomplete name - cannot determine database
1028,,phylobook,NOT_FOUND,not_available,,No database found with this name
1047,,itrogen fixation database,NOT_FOUND,not_available,,Likely nitrogen fixation - no database found
1058,ipd-imgt,,NOT_FOUND,not_available,,IPD-IMGT likely exists but need confirmation
1062,,entralized interactive phenomics resource,NOT_FOUND,not_available,,Truncated name - cannot determine database
1063,,logistics information traceability model,NOT_FOUND,not_available,,Not a bioresource database
1065,,papertronics,NOT_FOUND,not_available,,No database found with this name
1069,,eulat ecollect,NOT_FOUND,not_available,,No database found with this name
1073,,research data repository,NOT_FOUND,not_available,,Too generic - many repositories exist
1087,it,,NOT_FOUND,not_available,,Too generic - cannot determine specific database
1088,anvar,,NOT_FOUND,not_available,,No database found with this name
1097,,tumor atlas network,NOT_FOUND,not_available,,No database found with this name
1118,,cloud platform for,NOT_FOUND,not_available,,Incomplete name - cannot determine database
1119,,paediatric respiratory sound database,NOT_FOUND,not_available,,No database found with this name
1128,,brain atlas,NOT_FOUND,not_available,,Too generic - many brain atlases exist
1131,,genome resource,NOT_FOUND,not_available,,Too generic - cannot determine specific database
1134,,librarians,NOT_FOUND,not_available,,Not a database name
1142,eq,,NOT_FOUND,not_available,,Too generic - cannot determine specific database
1143,,data commons,NOT_FOUND,not_available,,Too generic - many data commons exist
1149,chima,,NOT_FOUND,not_available,,No database found with this name
1151,,min sketch,NOT_FOUND,not_available,,Algorithm/technique - not a database
1153,,regulatory network resource,NOT_FOUND,not_available,,Too generic - cannot determine specific database
1154,aenet,,NOT_FOUND,not_available,,No database found with this name
1168,,pancreatic cancer action network,NOT_FOUND,not_available,,Organization - not a database
1174,net,,NOT_FOUND,not_available,,Too generic - cannot determine specific database
1189,,olmod,NOT_FOUND,not_available,,No database found with this name
1190,,lifechamps,NOT_FOUND,not_available,,No database found with this name
1191,kidney,,NOT_FOUND,not_available,,Too generic - many kidney databases exist
1197,,optical genome mapping,NOT_FOUND,not_available,,Technique - not a database
1204,,spatiotemporal transcriptomic,NOT_FOUND,not_available,,Too generic - technique not specific database
1215,e,,NOT_FOUND,not_available,,Too generic - cannot determine specific database
1224,,chloroplast,NOT_FOUND,not_available,,Too generic - many chloroplast databases exist
1225,,furfural,NOT_FOUND,not_available,,Chemical compound - not a database
1226,,ripen banana,NOT_FOUND,not_available,,Not a database
1230,cards,,NOT_FOUND,not_available,,Too generic - CARD database exists but unclear
1249,,plant community with,NOT_FOUND,not_available,,Incomplete name - cannot determine database
