pmid,title,has_url,is_false_positive,confidence,reason,database_name,long_database_name
26456067,"Forensic Loci Allele Database (FLAD): Automatically generated, permanent identifiers for sequenced forensic alleles.",True,N,high,Title explicitly contains 'Database' keyword,FLAD,Forensic Loci Allele Database
24364365,Database construction for PromoterCAD: synthetic promoter design for mammals and plants.,True,N,high,Paper about database construction for resource,PromoterCAD,Promoter Computer-Aided Design database
34755873,ImmReg: the regulon atlas of immune-related pathways across cancer types.,True,N,high,Atlas of data - data resource,ImmReg,Immune Regulon database
29156005,aBiofilm: a resource of anti-biofilm agents and their potential implications in targeting antibiotic drug resistance.,True,N,high,Resource for data collection,aBiofilm,Anti-Biofilm database
31152406,SwissPalm 2: Protein S-Palmitoylation Database.,False,N,high,Title explicitly contains 'Database' keyword; version number indicates database update,SwissPalm,Swiss Palmitoylation database
22753137,ALSoD: A user-friendly online bioinformatics tool for amyotrophic lateral sclerosis genetics.,True,N,medium,Tool but focused on housing genetic data - borderline case,ALSoD,Amyotrophic Lateral Sclerosis online Database
28077405,VRprofile: gene-cluster-detection-based profiling of virulence and antibiotic resistance traits encoded within genome sequences of pathogenic bacteria.,True,Y,high,Tool for profiling/detection - methodology,,
32471392,BEAVR: a browser-based tool for the exploration and visualization of RNA-seq data.,True,Y,high,Tool for exploration/visualization - methodology,,
23264352,The DegraBase: a database of proteolysis in healthy and apoptotic human cells.,True,N,high,Base suffix + 'database' keyword,DegraBase,Degradation Base
26780094,Integrative genomic analysis by interoperation of bioinformatics tools in GenomeSpace.,True,Y,high,Integration platform for tools - methodology platform,,
25964301,OrthoVenn: a web server for genome wide comparison and annotation of orthologous clusters across multiple species.,True,Y,medium,Web server for comparison/annotation - tool,,
22209237,MTCID: a database of genetic polymorphisms in clinical isolates of Mycobacterium tuberculosis.,True,N,high,Title explicitly contains 'database' keyword,MTCID,Mycobacterium Tuberculosis Clinical Isolates Database
26647370,SBMDb: first whole genome putative microsatellite DNA marker database of sugarbeet for bioenergy and industrial applications.,True,N,high,Db suffix + 'database' keyword,SBMDb,Sugarbeet Microsatellite Marker Database
32702093,"AciDB 1.0: a database of acidophilic organisms, their genomic information and associated metadata.",True,N,high,DB suffix + 'database' keyword + version number,AciDB,Acidophile Database
26490638,MtiBase: a database for decoding microRNA target sites located within CDS and 5'UTR regions from CLIP-Seq and expression profile datasets.,True,N,high,Base suffix + 'database' keyword,MtiBase,MicroRNA Target Site Base
26289427,CicArVarDB: SNP and InDel database for advancing genetics research and breeding applications in chickpea.,True,N,high,DB suffix + 'database' keyword,CicArVarDB,Chickpea Variation Database
23396298,PIPEMicroDB: microsatellite database and primer generation tool for pigeonpea genome.,True,N,high,DB suffix + 'database' keyword,PIPEMicroDB,Pigeonpea Microsatellite Database
21851635,SolRgene: an online database to explore disease resistance genes in tuber-bearing Solanum species.,False,N,high,Title explicitly contains 'database' keyword despite no URL,SolRgene,Solanum Resistance gene database
28025339,iMITEdb: the genome-wide landscape of miniature inverted-repeat transposable elements in insects.,True,N,high,db suffix - data resource,iMITEdb,Insect MITE Database
27055827,RegenBase: a knowledge base of spinal cord injury biology for translational research.,True,N,high,Base suffix + 'knowledge base' keyword,RegenBase,Regeneration Base
23180784,RiceFREND: a platform for retrieving coexpressed gene networks in rice.,True,N,high,Platform for retrieving data,RiceFREND,Rice Functional Regulatory Element Network Database
21591763,GlycoFish: a database of zebrafish N-linked glycoproteins identified using SPEG method coupled with LC/MS.,True,N,high,Title explicitly contains 'database' keyword,GlycoFish,Glycoproteins in Fish database
31598686,PIRATE: A fast and scalable pangenomics toolbox for clustering diverged orthologues in bacteria.,False,Y,high,Toolbox for clustering - pure methodology without URL,,
27733503,"Ontobee: A linked ontology data server to support ontology term dereferencing, linkage, query and integration.",True,N,medium,Server for data access with ontology data,Ontobee,Ontology Browser
34022814,The Rhododendron Plant Genome Database (RPGD): a comprehensive online omics database for Rhododendron.,True,N,high,Title explicitly contains 'Database' keyword twice,RPGD,Rhododendron Plant Genome Database
24125644,MarinegenomicsDB: an integrated genome viewer for community-based annotation of genomes.,True,N,high,DB suffix - resource with data,MarinegenomicsDB,Marine Genomics Database
26503244,sRNATarBase 3.0: an updated database for sRNA-target interactions in bacteria.,True,N,high,Base suffix + 'database' keyword + version number,sRNATarBase,Small RNA Target Base
23193255,H2DB: a heritability database across multiple species by annotating trait-associated genomic loci.,True,N,high,DB suffix + 'database' keyword,H2DB,Heritability Database
21735248,ORchestra: an online reference database of OR/MS literature in health care.,True,N,high,Title explicitly contains 'database' keyword,ORchestra,Operations Research database
22008641,MrBac: a web server for draft metabolic network reconstructions for bacteria.,True,Y,medium,Web server for network reconstruction - methodology tool,,
26403370,Vaxvec: The first web-based recombinant vaccine vector database and its data analysis.,True,N,high,Title explicitly contains 'database' keyword,Vaxvec,Vaccine Vector database
28191780,Cancer Stem Cells Therapeutic Target Database: The First Comprehensive Database for Therapeutic Targets of Cancer Stem Cells.,True,N,high,Title explicitly contains 'Database' keyword twice,CSCTT,Cancer Stem Cells Therapeutic Target Database
34175476,Genome Warehouse: A Public Repository Housing Genome-scale Data.,True,N,high,Repository - data housing resource,Genome Warehouse,Genome Warehouse
29077937,PICKLES: the database of pooled in-vitro CRISPR knockout library essentiality screens.,True,N,high,Title explicitly contains 'database' keyword,PICKLES,Pooled In-vitro CRISPR Knockout Library Essentiality Screens database
33008309,PALMER: improving pathway annotation based on the biomedical literature mining with a constrained latent block model.,False,Y,high,Tool for improving annotation - methodology without URL,,
25753716,Glyco3D: a portal for structural glycosciences.,True,N,high,Portal for data access,Glyco3D,Glycosciences 3D portal
30665056,dbHDPLS: A database of human disease-related protein-ligand structures.,True,N,high,db suffix + 'database' keyword,dbHDPLS,Human Disease-related Protein-Ligand Structures Database
28968679,DOOR: a prokaryotic operon database for genome analyses and functional inference.,False,N,high,Title explicitly contains 'database' keyword despite no URL,DOOR,Database of prOkaryotic OpeRons
33430993,kGCN: a graph-based deep learning framework for chemical structures.,False,Y,high,Deep learning framework - pure methodology without URL,,
21887013,AnimalLectinDb: An integrated animal lectin database.,True,N,high,Db suffix + 'database' keyword,AnimalLectinDb,Animal Lectin Database
27111272,HomeBank: An Online Repository of Daylong Child-Centered Audio Recordings.,False,N,medium,Bank suffix + 'Repository' keyword - data repository,HomeBank,Home Bank
25002814,DOR - a Database of Olfactory Receptors - Integrated Repository for Sequence and Secondary Structural Information of Olfactory Receptors in Selected Eukaryotic Genomes.,True,N,high,Title explicitly contains 'Database' and 'Repository' keywords,DOR,Database of Olfactory Receptors
27074495,The Brain Analysis Library of Spatial maps and Atlases (BALSA) database.,False,N,high,Title explicitly contains 'database' keyword despite no URL,BALSA,Brain Analysis Library of Spatial maps and Atlases
33613485,VirionFinder: Identification of Complete and Partial Prokaryote Virus Virion Protein From Virome Data Using the Sequence and Biochemical Properties of Amino Acids.,False,Y,high,Tool for identification using methodology - no URL,,
22804825,HuPho: the human phosphatase portal.,True,N,high,Portal for data access,HuPho,Human Phosphatase portal
31652812,Introducing Murine Microbiome Database (MMDB): A Curated Database with Taxonomic Profiling of the Healthy Mouse Gastrointestinal Microbiome.,True,N,high,Title explicitly contains 'Database' keyword twice,MMDB,Murine Microbiome Database
32859938,"Project IPAD, a database to catalogue the analysis of Fukushima Daiichi accident fragmental release material.",False,N,high,Title explicitly contains 'database' keyword,IPAD,Irradiated Particle Analysis Database
26385205,SORTA: a system for ontology-based re-coding and technical annotation of biomedical phenotype data.,True,Y,high,System for annotation - methodology tool,,
"29218917, 33737208",GeneDive: A gene interaction search and visualization tool to facilitate precision medicine.,True,Y,high,Tool for search/visualization - methodology,,
"25558364, 28070282",The PREDICTS database: a global database of how local terrestrial biodiversity responds to human impacts.,True,N,high,Title explicitly contains 'database' keyword twice,PREDICTS,Projecting Responses of Ecological Diversity In Changing Terrestrial Systems database
34107016,VirusViz: comparative analysis and effective visualization of viral nucleotide and amino acid variants.,True,Y,high,Tool for analysis/visualization - methodology,,
26166372,MVsCarta: A protein database of matrix vesicles to aid understanding of biomineralization.,True,N,high,Title explicitly contains 'database' keyword,MVsCarta,Matrix Vesicle Carta
23209700,PROSPER: an integrated feature-based tool for predicting protease substrate cleavage sites.,True,Y,high,Tool for prediction - methodology,,
22449399,MotViz: a tool for sequence motif prediction in parallel to structural visualization and analyses.,True,Y,high,Tool for prediction/visualization - methodology,,
33765910,BugSeq: a highly accurate cloud platform for long-read metagenomic analyses.,True,Y,high,Platform for analyses - methodology tool,,
24339831,Circ2Traits: a comprehensive database for circular RNA potentially associated with disease and traits.,True,N,high,Title explicitly contains 'database' keyword,Circ2Traits,Circular RNA to Traits database
27446120,PlantAPA: A Portal for Visualization and Analysis of Alternative Polyadenylation in Plants.,True,N,medium,Portal for data visualization - data resource,PlantAPA,Plant Alternative Polyadenylation portal
31432762,tRic: a user-friendly data portal to explore the expression landscape of tRNAs in human cancers.,True,N,high,Data portal for exploration,tRic,tRNA in Cancer portal
24137668,GALAMOST: GPU-accelerated large-scale molecular simulation toolkit.,False,Y,high,Simulation toolkit - methodology without URL,,
32103267,Predicted Drosophila Interactome Resource and web tool for functional interpretation of differentially expressed genes.,True,N,medium,Resource for data with web tool component,PDIR,Predicted Drosophila Interactome Resource
24021384,BioPig: a Hadoop-based analytic toolkit for large-scale sequence data.,False,Y,high,Analytic toolkit - methodology without URL,,
28192130,iELVis: An open source MATLAB toolbox for localizing and visualizing human intracranial electrode data.,False,Y,high,Toolbox for localization/visualization - methodology without URL,,
33997360,PCPD: Plant cytochrome P450 database and web-based tools for structural construction and ligand docking.,True,N,high,Title explicitly contains 'database' keyword,PCPD,Plant Cytochrome P450 Database
23661693,CMAP: Complement Map Database.,True,N,high,Title explicitly contains 'Database' keyword,CMAP,Complement Map Database
25324305,MoonProt: a database for proteins that are known to moonlight.,True,N,high,Title explicitly contains 'database' keyword,MoonProt,Moonlighting Protein database
33431015,SYBA: Bayesian estimation of synthetic accessibility of organic compounds.,False,Y,high,Estimation method - pure methodology without URL,,
26602692,AREsite2: an enhanced database for the comprehensive investigation of AU/GU/U-rich elements.,True,N,high,Title explicitly contains 'database' keyword + version number,AREsite,AU-Rich Element site
31767692,PlantAPAdb: A Comprehensive Database for Alternative Polyadenylation Sites in Plants.,False,N,high,db suffix + 'Database' keyword despite no URL,PlantAPAdb,Plant Alternative Polyadenylation Database
26013488,Every Site Counts: Submitting Transcription Factor-Binding Site Information through the CollecTF Portal.,False,Y,high,Paper about submitting to portal - not the portal itself,,
32159215,TeaMiD: a comprehensive database of simple sequence repeat markers of tea.,True,N,high,Title explicitly contains 'database' keyword,TeaMiD,Tea Microsatellite Database
32183707,LCQS: an efficient lossless compression tool of quality scores with random access functionality.,False,Y,high,Compression tool - pure methodology without URL,,
25392405,Tissue-specific transcriptome sequencing analysis expands the non-human primate reference transcriptome resource (NHPRTR).,True,N,high,Reference resource for transcriptome data,NHPRTR,Non-Human Primate Reference Transcriptome Resource
34931882,"CoxBase: an Online Platform for Epidemiological Surveillance, Visualization, Analysis, and Typing of Coxiella burnetii Genomic Sequences.",True,N,high,Base suffix + online platform for data,CoxBase,Coxiella Base
26751378,Neurokernel: An Open Source Platform for Emulating the Fruit Fly Brain.,False,Y,high,Platform for emulation - methodology without URL,,
30674925,"Smooth Muscle Transcriptome Browser: offering genome-wide references and expression profiles of transcripts expressed in intestinal SMC, ICC, and PDGFRα<sup>+</sup> cells.",True,N,high,Browser offering reference data,SMTB,Smooth Muscle Transcriptome Browser
26882984,RhesusBase PopGateway: Genome-Wide Population Genetics Atlas in Rhesus Macaque.,False,N,medium,Base suffix + Atlas - data resource despite no URL,RhesusBase PopGateway,Rhesus Base Population Gateway
29149270,ANISEED 2017: extending the integrated ascidian database to the exploration and evolutionary comparison of genome-scale datasets.,True,N,high,Title explicitly contains 'database' keyword + year update,ANISEED,Ascidian Network for In Situ Expression and Embryological Data
31432427,Essential Features and Use Cases of the Cerebrospinal Fluid Proteome Resource (CSF-PR).,True,N,high,Resource for proteome data,CSF-PR,Cerebrospinal Fluid Proteome Resource
26912951,RDIS: The Rabies Disease Information System.,True,N,high,Information System - data repository,RDIS,Rabies Disease Information System
24194595,The Aspergillus Genome Database: multispecies curation and incorporation of RNA-Seq data to improve structural gene annotations.,True,N,high,Title explicitly contains 'Database' keyword,AspGD,Aspergillus Genome Database
23698860,TiPs: a database of therapeutic targets in pathogens and associated tools.,True,N,high,Title explicitly contains 'database' keyword,TiPs,Therapeutic Targets in Pathogens database
24930145,TIPdb-3D: the three-dimensional structure database of phytochemicals from Taiwan indigenous plants.,True,N,high,db suffix + 'database' keyword,TIPdb-3D,Taiwan Indigenous Plant database
27713081,TrackMate: An open and extensible platform for single-particle tracking.,False,Y,high,Platform for tracking - methodology without URL,,
32821400,Kiwifruit Genome Database (KGD): a comprehensive resource for kiwifruit genomics.,True,N,high,Title explicitly contains 'Database' keyword,KGD,Kiwifruit Genome Database
33654452,EcoBank: A flexible database platform for sharing ecological data.,True,N,high,Bank suffix + 'database' keyword,EcoBank,Ecological Bank
33382035,"DIPPER, a spatiotemporal proteomics atlas of human intervertebral discs for exploring ageing and degeneration dynamics.",True,N,high,Atlas - data resource,DIPPER,Disc Intervertebral Proteomics atlas
31870277,MADOKA: an ultra-fast approach for large-scale protein structure similarity searching.,True,Y,medium,Approach for searching - methodology but has data component,,
33090994,LocusFocus: Web-based colocalization for the annotation and functional follow-up of GWAS.,True,Y,high,Tool for colocalization/annotation - methodology,,
27373836,"NBLAST: Rapid, Sensitive Comparison of Neuronal Structure and Construction of Neuron Family Databases.",False,Y,high,Method for comparison - methodology without URL,,
21632298,A sequential learning algorithm for complex-valued self-regulating resource allocation network-CSRAN.,False,Y,high,Learning algorithm - pure methodology without URL,,
28961763,psygenet2r: a R/Bioconductor package for the analysis of psychiatric disease genes.,True,Y,high,R package for analysis - methodology tool,,
27899582,"The Zebrafish Model Organism Database: new support for human disease models, mutation details, gene expression phenotypes and searching.",True,N,high,Title explicitly contains 'Database' keyword,ZFIN,Zebrafish Information Network
25096057,morFeus: a web-based program to detect remotely conserved orthologs using symmetrical best hits and orthology network scoring.,True,Y,high,Program for detection - methodology tool,,
25414324,Araport: the Arabidopsis information portal.,True,N,high,Information portal - data resource,Araport,Arabidopsis Information Portal
30320221,WHONDRS: a Community Resource for Studying Dynamic River Corridors.,False,N,medium,Community Resource for data,WHONDRS,Worldwide Hydrobiogeochemistry Observation Network for Dynamic River Systems
30407009,VIETHERB: A Database for Vietnamese Herbal Species.,True,N,high,Title explicitly contains 'Database' keyword,VIETHERB,Vietnamese Herbal Database
31373607,PIRD: Pan Immune Repertoire Database.,True,N,high,Title explicitly contains 'Database' keyword,PIRD,Pan Immune Repertoire Database
28108447,miRmine: a database of human miRNA expression profiles.,True,N,high,Title explicitly contains 'database' keyword,miRmine,MicroRNA mining database
25867189,"T346Hunter: a novel web-based tool for the prediction of type III, type IV and type VI secretion systems in bacterial genomes.",True,Y,high,Tool for prediction - methodology,,
29197720,ZikaBase: An integrated ZIKV- Human Interactome Map database.,True,N,high,Base suffix + 'database' keyword,ZikaBase,Zika Base
"23193293, 29121237",Human Ageing Genomic Resources: integrated databases and tools for the biology and genetics of ageing.,True,N,high,Title explicitly contains 'databases' keyword,HAGR,Human Ageing Genomic Resources
36303767,"PASS: Protein Annotation Surveillance Site for Protein Annotation Using Homologous Clusters, NLP, and Sequence Similarity Networks.",False,Y,high,Site for annotation using methods - methodology without URL,,
28832569,SweGen: a whole-genome data resource of genetic variability in a cross-section of the Swedish population.,True,N,high,Data resource,SweGen,Swedish Genome resource
21599929,CLOTU: an online pipeline for processing and clustering of 454 amplicon reads into OTUs followed by taxonomic annotation.,True,Y,high,Pipeline for processing/clustering - methodology,,
27779618,"A studyforrest extension, retinotopic mapping and localization of higher visual areas.",True,N,medium,Extension to dataset resource,studyforrest,Study Forrest dataset
25024351,yStreX: yeast stress expression database.,True,N,high,Title explicitly contains 'database' keyword,yStreX,Yeast Stress Expression database
31110280,"CancerMine: a literature-mined resource for drivers, oncogenes and tumor suppressors in cancer.",True,N,high,Literature-mined resource - data collection,CancerMine,Cancer Mine
26208093,"GREAM: A Web Server to Short-List Potentially Important Genomic Repeat Elements Based on Over-/Under-Representation in Specific Chromosomal Locations, Such as the Gene Neighborhoods, within or across 17 Mammalian Species.",True,Y,medium,Web server for analysis - methodology tool,,
22120664,The Comprehensive Phytopathogen Genomics Resource: a web-based resource for data-mining plant pathogen genomes.,True,N,high,Resource for data-mining,CPGR,Comprehensive Phytopathogen Genomics Resource
"29136208, 31696236",Mouse Phenome Database: an integrative database and analysis suite for curated empirical phenotype data from laboratory mice.,True,N,high,Title explicitly contains 'Database' keyword,MPD,Mouse Phenome Database
25040013,Identifying mouse models for skin cancer using the Mouse Tumor Biology Database.,False,Y,high,Paper about using database - not the database itself,,
24928188,"FreeSolv: a database of experimental and calculated hydration free energies, with input files.",True,N,high,Title explicitly contains 'database' keyword,FreeSolv,Free Solvation database
24002112,M2SG: mapping human disease-related genetic variants to protein sequences and genomic loci.,True,Y,medium,Tool for mapping variants - methodology,,
24304897,Plasma Proteome Database as a resource for proteomics research: 2014 update.,True,N,high,Title explicitly contains 'Database' keyword,PPD,Plasma Proteome Database
34363073,Male Infertility Knowledgebase: decoding the genetic and disease landscape.,True,N,high,Title explicitly contains 'Knowledgebase' keyword,MIK,Male Infertility Knowledgebase
24404173,ClassyFlu: classification of influenza A viruses with Discriminatively trained profile-HMMs.,True,Y,high,Classification method - methodology,,
33351632,BCL::Conf: Improved Open-Source Knowledge-Based Conformation Sampling Using the Crystallography Open Database.,True,Y,medium,Method using database - not the database itself,,
22711790,MolClass: a web portal to interrogate diverse small molecule screen datasets with different computational models.,True,N,medium,Web portal for interrogating datasets,MolClass,Molecular Classification portal
27573070,gFinder: A Web-Based Bioinformatics Tool for the Analysis of N-Glycopeptides.,True,Y,high,Tool for analysis - methodology,,
23426257,Planform: an application and database of graph-encoded planarian regenerative experiments.,True,N,high,Title explicitly contains 'database' keyword,Planform,Planarian Form database
24215026,PTMTreeSearch: a novel two-stage tree-search algorithm with pruning rules for the identification of post-translational modification of proteins in MS/MS spectra.,True,Y,high,Algorithm for identification - methodology,,
30261835,Sequence homology in eukaryotes (SHOE): interactive visual tool for promoter analysis.,True,Y,high,Tool for analysis - methodology,,
28651562,GRAPE: a pathway template method to characterize tissue-specific functionality from gene expression profiles.,True,Y,high,Method to characterize functionality - methodology,,
33662628,Chinese Glioma Genome Atlas (CGGA): A Comprehensive Resource with Functional Genomic Data from Chinese Glioma Patients.,True,N,high,Atlas + Comprehensive Resource - data collection,CGGA,Chinese Glioma Genome Atlas
23717507,Serverification of molecular modeling applications: the Rosetta Online Server that Includes Everyone (ROSIE).,True,Y,medium,Server for molecular modeling - methodology tool,,
22140105,ScerTF: a comprehensive database of benchmarked position weight matrices for Saccharomyces species.,True,N,high,Title explicitly contains 'database' keyword,ScerTF,Saccharomyces cerevisiae Transcription Factors database
22006843,FunTree: a resource for exploring the functional evolution of structurally defined enzyme superfamilies.,True,N,high,Resource for exploration,FunTree,Functional Tree resource
26631132,The Saccharomyces Genome Database: A Tool for Discovery.,True,N,high,Title explicitly contains 'Database' keyword,SGD,Saccharomyces Genome Database
23703215,WEB-based GEne SeT AnaLysis Toolkit (WebGestalt): update 2013.,True,Y,high,Toolkit for analysis - methodology,,
27220974,BMPOS: a Flexible and User-Friendly Tool Sets for Microbiome Studies.,True,Y,high,Tool sets for studies - methodology,,
21423723,Seaweed metabolite database (SWMD): A database of natural compounds from marine algae.,True,N,high,Title explicitly contains 'database' keyword twice,SWMD,Seaweed Metabolite Database
32994472,Genopo: a nanopore sequencing analysis toolkit for portable Android devices.,False,Y,high,Analysis toolkit - methodology without URL,,
28610638,BADERI: an online database to coordinate handsearching activities of controlled clinical trials for their potential inclusion in systematic reviews.,True,N,high,Title explicitly contains 'database' keyword,BADERI,Bibliographic Database of Evidence for Randomized Interventions
"21933848, 22434833",The curation paradigm and application tool used for manual curation of the scientific literature at the Comparative Toxicogenomics Database.,True,N,high,Paper about database curation tool for CTD,CTD,Comparative Toxicogenomics Database
31307376,PhenPath: a tool for characterizing biological functions underlying different phenotypes.,True,Y,high,Tool for characterizing - methodology,,
25398898,CMPD: cancer mutant proteome database.,True,N,high,Title explicitly contains 'database' keyword,CMPD,Cancer Mutant Proteome Database
25025376,tropiTree: an NGS-based EST-SSR resource for 24 tropical tree species.,True,N,high,Resource for data,tropiTree,Tropical Tree resource
26820405,The Biosurveillance Analytics Resource Directory (BARD): Facilitating the Use of Epidemiological Models for Infectious Disease Surveillance.,True,N,high,Resource Directory - catalog resource,BARD,Biosurveillance Analytics Resource Directory
