pmid,title,category,has_fulltext,fulltext_source,fulltext_length,urls_found,urls_count,best_url,best_url_score,best_url_title_match,best_url_matched_keywords,best_url_context,best_url_is_live,best_url_status,best_url_error,all_url_details
32542364,GTDB: an integrated resource for glycosyltransferase sequences and annotations.,,True,PMC,29757,https://www.biosino.org/gtdb/ | http://www.biosino.org/gtdb/ | http://bcb.unl.edu/dbCAN_seq/index.php | http://ricephylogenomics.ucdavis.edu/cellwalls/gt/index.shtml | https://www.ncbi.nlm.nih.gov/gene/ | https://www.ncbi.nlm.nih.gov/protein/ | http://www.ncbi.nlm.nih.gov/gene/ | http://www.ncbi.nlm.nih.gov/protein/ | http://csdb.glycoscience.ru/gt.html | http://www.cazy.org | https://www.plantcyc.org | http://www.cazy.org/ | https://www.ncbi.nlm.nih.gov/nuccore | https://www.ncbi.nlm.nih.gov/taxonomy/ | https://www.ncbi.nlm.nih.gov/pubmed/ | https://www.uniprot.org/ | http://www.rcsb.org/ | https://metacyc.org/ | https://www.brenda-enzymes.org | http://pfam.xfam.org | http://3dmol.csb.pitt.edu/ | http://www.plantcyc.org | http://www.ncbi.nlm.nih.gov/nuccore | http://www.ncbi.nlm.nih.gov/taxonomy/ | http://www.ncbi.nlm.nih.gov/pubmed/ | http://www.uniprot.org/ | http://www.brenda-enzymes.org | https://www.kegg.jp/kegg/glycan/ | http://echarts.baidu.com/index.html | https://www.docker.com/ | http://www.kegg.jp/kegg/glycan/ | http://www.docker.com/ | http://www.letpub.com,33,https://www.biosino.org/gtdb/,73.0,True,gtdb,"...sets. In addition, GTDB is free and available at https://www.biosino.org/gtdb/ . Materials and Methods Data sources In order to...",False,404.0,HTTP 404,"[{""url"": ""https://www.biosino.org/gtdb/"", ""score"": 73.0, ""title_match"": true, ""matched_keywords"": ""gtdb"", ""context"": ""...sets. In addition, GTDB is free and available at https://www.biosino.org/gtdb/ . Materials and Methods Data sources In order to...""}, {""url"": ""http://www.biosino.org/gtdb/"", ""score"": 63.0, ""title_match"": true, ""matched_keywords"": ""gtdb"", ""context"": """"}, {""url"": ""http://bcb.unl.edu/dbCAN_seq/index.php"", ""score"": 13.0, ""title_match"": false, ""matched_keywords"": """", ""context"": ""...( https://www.plantcyc.org ) ( 11 ), dbCAN-seq ( http://bcb.unl.edu/dbCAN_seq/index.php ) ( 12 ), the Rice GT Database ( http://ricephylo...""}, {""url"": ""http://ricephylogenomics.ucdavis.edu/cellwalls/gt/index.shtml"", ""score"": 13.0, ""title_match"": false, ""matched_keywords"": """", ""context"": ""...AN_seq/index.php ) ( 12 ), the Rice GT Database ( http://ricephylogenomics.ucdavis.edu/cellwalls/gt/index.shtml ) ( 13 ) and CSDB_GT ( http://csdb.glycoscience.r...""}, {""url"": ""https://www.ncbi.nlm.nih.gov/gene/"", ""score"": 13.0, ""title_match"": false, ""matched_keywords"": """", ""context"": ""...ne ID, was integrated using data from NCBI Gene ( https://www.ncbi.nlm.nih.gov/gene/ ) ( 24 ). The protein sequences and related CDS w...""}, {""url"": ""https://www.ncbi.nlm.nih.gov/protein/"", ""score"": 13.0, ""title_match"": false, ""matched_keywords"": """", ""context"": ""...equences and related CDS were from NCBI Protein ( https://www.ncbi.nlm.nih.gov/protein/ ) and Nucleotide ( https://www.ncbi.nlm.nih.gov/n...""}, {""url"": ""http://www.ncbi.nlm.nih.gov/gene/"", ""score"": 13.0, ""title_match"": false, ""matched_keywords"": """", ""context"": """"}, {""url"": ""http://www.ncbi.nlm.nih.gov/protein/"", ""score"": 13.0, ""title_match"": false, ""matched_keywords"": """", ""context"": """"}, {""url"": ""http://csdb.glycoscience.ru/gt.html"", ""score"": 11.0, ""title_match"": false, ""matched_keywords"": """", ""context"": ""...u/cellwalls/gt/index.shtml ) ( 13 ) and CSDB_GT ( http://csdb.glycoscience.ru/gt.html ) ( 14\u201315 ) concentrate on several specific speci...""}, {""url"": ""http://www.cazy.org"", ""score"": 5.0, ""title_match"": false, ""matched_keywords"": """", ""context"": ""...of problems. Carbohydrate-active enzymes (CAZy) ( http://www.cazy.org ) depicts families of enzymes that degrade, modif...""}]"
30365034,Database Resources of the BIG Data Center in 2019.,,True,PMC,35799,http://bigd.big.ac.cn/databases | http://bigd.big.ac.cn/bioproject/ | http://bigd.big.ac.cn/biosample/ | http://bigd.big.ac.cn/biosample | http://bigd.big.ac.cn | http://bigd.big.ac.cn/ewas | http://bigd.big.ac.cn/gsa/ | http://bigd.big.ac.cn/gsa | http://bigd.big.ac.cn/partners | http://bigd.big.ac.cn/bioproject | http://databasecommons.org | http://bigd.big.ac.cn/idog | http://dog10k.big.ac.cn | http://bigd.big.ac.cn/edk | http://bigd.big.ac.cn/ped | http://bigd.big.ac.cn/gsa/statistics | http://bigd.big.ac.cn/gwh | http://bigd.big.ac.cn/gvm | http://bigd.big.ac.cn/sciencewikis | http://lncrna.big.ac.cn | http://bigd.big.ac.cn/lncbook | http://ricewiki.big.ac.cn | http://bigd.big.ac.cn/search | http://bigd.big.ac.cn/gsub | http://bigd.big.ac.cn/sso | ftp://download.big.ac.cn/gsa/ | http://ic4r.org | http://bhbd-alliance.org,28,http://bigd.big.ac.cn/databases,73.0,True,"database, big","...contains links to each resource, is available at http://bigd.big.ac.cn/databases . NEW RESOURCES EWAS Altas EWAS Atlas ( http://bi...",True,200.0,,"[{""url"": ""http://bigd.big.ac.cn/databases"", ""score"": 73.0, ""title_match"": true, ""matched_keywords"": ""database, big"", ""context"": ""...contains links to each resource, is available at http://bigd.big.ac.cn/databases . NEW RESOURCES EWAS Altas EWAS Atlas ( http://bi...""}, {""url"": ""http://bigd.big.ac.cn/bioproject/"", ""score"": 73.0, ""title_match"": true, ""matched_keywords"": ""big"", ""context"": ""...are frequently updated and publicly available at http://bigd.big.ac.cn/bioproject/ , http://bigd.big.ac.cn/biosample/ and http://big...""}, {""url"": ""http://bigd.big.ac.cn/biosample/"", ""score"": 73.0, ""title_match"": true, ""matched_keywords"": ""big"", ""context"": ""...available at http://bigd.big.ac.cn/bioproject/ , http://bigd.big.ac.cn/biosample/ and http://bigd.big.ac.cn/gsa/ . BioSample The Bi...""}, {""url"": ""http://bigd.big.ac.cn/biosample"", ""score"": 73.0, ""title_match"": true, ""matched_keywords"": ""big"", ""context"": ""...available at http://bigd.big.ac.cn/bioproject/ , http://bigd.big.ac.cn/biosample/ and http://bigd.big.ac.cn/gsa/ . BioSample The B...""}, {""url"": ""http://bigd.big.ac.cn"", ""score"": 65.0, ""title_match"": true, ""matched_keywords"": ""big"", ""context"": ""...All of these resources are publicly accessible at http://bigd.big.ac.cn . INTRODUCTION The BIG Data Center ( http://bigd....""}, {""url"": ""http://bigd.big.ac.cn/ewas"", ""score"": 65.0, ""title_match"": true, ""matched_keywords"": ""big"", ""context"": ""...databases . NEW RESOURCES EWAS Altas EWAS Atlas ( http://bigd.big.ac.cn/ewas ) is a curated knowledgebase of Epigenome-Wide As...""}, {""url"": ""http://bigd.big.ac.cn/gsa/"", ""score"": 65.0, ""title_match"": true, ""matched_keywords"": ""big"", ""context"": ""...ioproject/ , http://bigd.big.ac.cn/biosample/ and http://bigd.big.ac.cn/gsa/ . BioSample The BioSample Database ( http://bigd....""}, {""url"": ""http://bigd.big.ac.cn/gsa"", ""score"": 65.0, ""title_match"": true, ""matched_keywords"": ""big"", ""context"": ""...ioproject/ , http://bigd.big.ac.cn/biosample/ and http://bigd.big.ac.cn/gsa/ . BioSample The BioSample Database ( http://bigd...""}, {""url"": ""http://bigd.big.ac.cn/partners"", ""score"": 65.0, ""title_match"": true, ""matched_keywords"": ""big"", ""context"": ""...taining their corresponding links is available at http://bigd.big.ac.cn/partners . Accordingly, BIG Search has been significantly...""}, {""url"": ""http://bigd.big.ac.cn/bioproject"", ""score"": 63.0, ""title_match"": true, ""matched_keywords"": ""big"", ""context"": ""...ED RESOURCES BioProject The BioProject database ( http://bigd.big.ac.cn/bioproject ) is a public library of biological research proj...""}]"
"""29805321"," 31444973"",""The Cellosaurus, a Cell-Line Knowledge Resource.""",,False,,0,,0,,0.0,False,,,False,,,
31032842,The MACADAM database: a MetAboliC pAthways DAtabase for Microbial taxonomic groups for mining potential metabolic capacities of archaeal and bacterial taxonomic groups.,,True,PMC,43205,http://macadam.toulouse.inra.fr | https://ijs.microbiologyresearch.org/content/journal/ijsem | http://bioinfo.genotoul.fr/ | https://www.sqlite.org/index.html | http://www.sqlite.org/index.html | http://www.bacterio.net/,6,http://macadam.toulouse.inra.fr,50.0,True,macadam,...te format) with a query script is downloadable at http://macadam.toulouse.inra.fr . Figure 5 Screenshot of MACADAM Explore website...,False,,Connection error: HTTPConnectionPool(host='macadam.toulouse.inra.fr',"[{""url"": ""http://macadam.toulouse.inra.fr"", ""score"": 50.0, ""title_match"": true, ""matched_keywords"": ""macadam"", ""context"": ""...te format) with a query script is downloadable at http://macadam.toulouse.inra.fr . Figure 5 Screenshot of MACADAM Explore website...""}, {""url"": ""https://ijs.microbiologyresearch.org/content/journal/ijsem"", ""score"": 13.0, ""title_match"": false, ""matched_keywords"": """", ""context"": ""...Heidelberg. 33. Int. J. Syst. Evol. Microbiol. , https://ijs.microbiologyresearch.org/content/journal/ijsem . 34. Balvo\u010di\u016bt\u0117 M. and Huson D.H. ( 2017 ) SILVA...""}, {""url"": ""http://bioinfo.genotoul.fr/"", ""score"": 8.0, ""title_match"": false, ""matched_keywords"": """", ""context"": ""...cluster of the GenoToul Bioinformatics Platform ( http://bioinfo.genotoul.fr/ ) that provides access to high-performance comput...""}, {""url"": ""https://www.sqlite.org/index.html"", ""score"": 5.0, ""title_match"": false, ""matched_keywords"": """", ""context"": ""...nomics , 18 , 114 . 28361695 35. SQLite Home Page https://www.sqlite.org/index.html (5 February 2019, date last accessed) . 36. Wadi...""}, {""url"": ""http://www.sqlite.org/index.html"", ""score"": 5.0, ""title_match"": false, ""matched_keywords"": """", ""context"": """"}, {""url"": ""http://www.bacterio.net/"", ""score"": 0.0, ""title_match"": false, ""matched_keywords"": """", ""context"": ""...ryotic names with Standing in Nomenclature (LPSN; http://www.bacterio.net/ ) and the 10 other newly proposed phyla from the...""}]"
24436130,The Equine PeptideAtlas: a resource for developing proteomics-based veterinary research.,,False,,0,,0,,0.0,False,,,False,,,
"""26527191"," 30358807"",Shared bioinformatics databases within the Unipro UGENE platform.",,False,,0,,0,,0.0,False,,,False,,,
34663179,RR3DD: an RNA global structure-based RNA three-dimensional structural classification database.,,False,,0,,0,,0.0,False,,,False,,,
23505408,Global coordination and standardisation in marine biodiversity through the World Register of Marine Species (WoRMS) and related databases.,,True,PMC,105568,http://gni.globalnames.org/ | http://www.marinespecies.org/structure | http://www.marinespecies.org/imis.php?module=gmap&spcolid=507 | http://www.marinespecies.org/cetacea | http://www.marinespecies.org | http://www.marinespecies.org/glossary/ | http://www.marinespecies.org/porifera/porifera.php?p=taxdetails&id=169025 | http://species.asu.edu | http://species.asu.edu/Top10 | http://www.marine.csiro.au/mirrorsearch/ir_search.list_homonyms?hlevel=species | http://www.nodc.noaa.gov/General/CDR-detdesc/taxonomic-v8.html | http://www.environment.gov.au/biodiversity/abrs/online-resources/fauna/afd/index.html | http://www.geoserver.org | http://www.vliz.be/vmdcdata/vlimar | http://www.cmar.csiro.au/datacentre/taxamatch.htm | http://www.gebco.net/data_and_products/undersea_feature_names | http://etaxonomy.org/mw/FilteredPush | http://www.ipni.org | http://www.organismnames.com | http://www.openlayers.org | http://ibot.sav.sk/icbn/main.htm | http://www.bacterio.net,22,http://gni.globalnames.org/,55.0,True,global,....organismnames.com ) and the Global Names Index ( http://gni.globalnames.org/ ). The latter now has 20 million name strings but...,True,200.0,,"[{""url"": ""http://gni.globalnames.org/"", ""score"": 55.0, ""title_match"": true, ""matched_keywords"": ""global"", ""context"": ""....organismnames.com ) and the Global Names Index ( http://gni.globalnames.org/ ). The latter now has 20 million name strings but...""}, {""url"": ""http://www.marinespecies.org/structure"", ""score"": 55.0, ""title_match"": true, ""matched_keywords"": ""marine, species"", ""context"": ""...nto 79 related tables described on the website at http://www.marinespecies.org/structure . AphiaID provides a unique and permanent number...""}, {""url"": ""http://www.marinespecies.org/imis.php?module=gmap&spcolid=507"", ""score"": 55.0, ""title_match"": true, ""matched_keywords"": ""marine, species"", ""context"": ""...and its associated databases. These are mapped at http://www.marinespecies.org/imis.php?module=gmap&spcolid=507 . Argentina: Instituto Nacional de Investigaci\u00f3n...""}, {""url"": ""http://www.marinespecies.org/cetacea"", ""score"": 55.0, ""title_match"": true, ""matched_keywords"": ""marine, species"", ""context"": ""...58027 40 Perrin WF (2012) World Cetacea Database. http://www.marinespecies.org/cetacea . Accessed 25 Jan 2012. 41 Munilla T , Soler A (...""}, {""url"": ""http://www.marinespecies.org"", ""score"": 55.0, ""title_match"": true, ""matched_keywords"": ""marine, species"", ""context"": ""...nto 79 related tables described on the website at http://www.marinespecies.org/structure . AphiaID provides a unique and permane...""}, {""url"": ""http://www.marinespecies.org/glossary/"", ""score"": 55.0, ""title_match"": true, ""matched_keywords"": ""marine, species"", ""context"": ""...arine biology, ecology, and geology. Version 1.0. http://www.marinespecies.org/glossary/ . Accessed 4 May 2012. 79 Gordon DP (2009) Toward...""}, {""url"": ""http://www.marinespecies.org/porifera/porifera.php?p=taxdetails&id=169025"", ""score"": 55.0, ""title_match"": true, ""matched_keywords"": ""marine, species"", ""context"": ""...Voogd NJ, et al . (2012) World Porifera database. http://www.marinespecies.org/porifera/porifera.php?p=taxdetails&id=169025 . Accessed 4 May 2012. 83 Kennedy MK , Noz\u00e8res C...""}, {""url"": ""http://species.asu.edu"", ""score"": 55.0, ""title_match"": true, ""matched_keywords"": ""species"", ""context"": ""...International Institute for Species Exploration. http://species.asu.edu . Accessed 24 Feb 2011. 95 Arizona State Universi...""}, {""url"": ""http://species.asu.edu/Top10"", ""score"": 55.0, ""title_match"": true, ""matched_keywords"": ""species"", ""context"": ""...ies Exploration (2012) Top 10 New Species - 2012. http://species.asu.edu/Top10 . 96 Fisher R , Knowlton N , Brainard RE , Caley...""}, {""url"": ""http://www.marine.csiro.au/mirrorsearch/ir_search.list_homonyms?hlevel=species"", ""score"": 50.0, ""title_match"": true, ""matched_keywords"": ""marine"", ""context"": ""...) IRMNG homonyms list - species level. Available: http://www.marine.csiro.au/mirrorsearch/ir_search.list_homonyms?hlevel=species . Accessed 2012 May 4.""}]"
"""32436344"," 33735471"",Update of the CLRP TG-43 parameter database for low-energy brachytherapy sources.",,False,,0,,0,,0.0,False,,,False,,,
35088001,The GWAS-MAP platform for aggregation of results of genome-wide association studies and the GWAS-MAP|homo database of 70 billion genetic associations of human traits.,,True,PMC,45807,http://www.ukbiobank.ac.uk/ | http://www.nealelab | https://www.ebi.ac.uk/ | http://www.mrbase.org/ | http://ldsc.broadinstitute.org/ | http://www.ebi.ac.uk/ | http://www.postgresql.org/ | https://www | https://clickhouse,9,http://www.ukbiobank.ac.uk/,13.0,False,,"...Shadrina et al., 2019) The study used UK Biobank (http://www.ukbiobank.ac.uk/)
data on 408,455 individuals of European descent....",True,200.0,,"[{""url"": ""http://www.ukbiobank.ac.uk/"", ""score"": 13.0, ""title_match"": false, ""matched_keywords"": """", ""context"": ""...Shadrina et al., 2019) The study used UK Biobank (http://www.ukbiobank.ac.uk/)\ndata on 408,455 individuals of European descent....""}, {""url"": ""http://www.nealelab"", ""score"": 10.0, ""title_match"": false, ""matched_keywords"": """", ""context"": ""...65-8. Neale Lab. 2018. GWAS database available at http://www.nealelab.\nis/blog/2017/7/19/rapid-gwas-of-thousands-of-phe...""}, {""url"": ""https://www.ebi.ac.uk/"", ""score"": 5.0, ""title_match"": false, ""matched_keywords"": """", ""context"": ""...l (https://www.\ngwascentral.org) or GWAS Catalog (https://www.ebi.ac.uk/\ngwas/) can do as much (that is, aggregate, store...""}, {""url"": ""http://www.mrbase.org/"", ""score"": 5.0, ""title_match"": false, ""matched_keywords"": """", ""context"": ""...ing access to them. Finally,\nthe portals MR-Base (http://www.mrbase.org/) and LD Hub\n(http://ldsc.broadinstitute.org/) can...""}, {""url"": ""http://ldsc.broadinstitute.org/"", ""score"": 5.0, ""title_match"": false, ""matched_keywords"": """", ""context"": ""...tals MR-Base (http://www.mrbase.org/) and LD Hub\n(http://ldsc.broadinstitute.org/) can aggregate and store GWAS\nresults and allow t...""}, {""url"": ""http://www.ebi.ac.uk/"", ""score"": 5.0, ""title_match"": false, ""matched_keywords"": """", ""context"": """"}, {""url"": ""http://www.postgresql.org/"", ""score"": 5.0, ""title_match"": false, ""matched_keywords"": """", ""context"": """"}, {""url"": ""https://www"", ""score"": 0.0, ""title_match"": false, ""matched_keywords"": """", ""context"": ""...On the\none hand, resources such as GWAS Central (https://www.\ngwascentral.org) or GWAS Catalog (https://www.eb...""}, {""url"": ""https://clickhouse"", ""score"": 0.0, ""title_match"": false, ""matched_keywords"": """", ""context"": ""...ClickHouse\nDBMS version 19.16.2. revision 54427 (https://clickhouse.\ntech/) is used. Arecord in this system contains...""}]"
22139914,MOPED: Model Organism Protein Expression Database.,,True,PMC,25966,http://moped.proteinspire.org,1,http://moped.proteinspire.org,63.0,True,"moped, protein","...-regulations associated with the disease. MOPED ( http://moped.proteinspire.org ) was motivated, in part, by the idea that easy p...",False,,"Connection error: HTTPConnectionPool(host='moped.proteinspire.org', ","[{""url"": ""http://moped.proteinspire.org"", ""score"": 63.0, ""title_match"": true, ""matched_keywords"": ""moped, protein"", ""context"": ""...-regulations associated with the disease. MOPED ( http://moped.proteinspire.org ) was motivated, in part, by the idea that easy p...""}]"
34593819,"""AusTraits, a curated plant trait database for the Australian flora.""",,True,PMC,104114,http://www.worldagroforestry.org/output/wood-density-database | http://www.wood-database.com/ | http://traitecoevo.github.io/austraits.build | http://traitecoevo.github.io/austraits.build/ | http://data.kew.org/sid/ | https://id.biodiversity.org.au/tree/51354547 | http://www.anbg.gov.au/gardens/living/seedbank/ | http://www.environment.gov.au/biodiversity/abrs/online-resources/flora/main/ | http://www.kew.org/data/grasses-db.html | https://www.biodiversity.org.au/nsl/services/apni | http://www.biodiversity.org.au/nsl/services/apni | https://avh.ala.org.au | http://www.brisrain.org.au/ | http://www.cabi.org/fc/ | http://apps.lucidcentral.org/euclid/text/intro/index.html | http://plantnet.rbgsyd.nsw.gov.au/ | http://www.lrm.nt.gov.au/plants-and-animals/herbarium/darwin_flora_online | http://dps.plants.ox.ac.uk/ofi/prospect/index.htm | http://plantnet.rbgsyd.nsw.gov.au/search/simple.htm | http://www.tmag.tas.gov.au/floratasmania | http://florabase.dpaw.wa.gov.au | http://florabase.dpaw.wa.gov.au/ | http://www.cirad.fr/,23,http://www.worldagroforestry.org/output/wood-density-database,63.0,True,database,"...restry Centre (ICRAF). The wood density database. http://www.worldagroforestry.org/output/wood-density-database (2009). 164. Ilic, J., Boland, D., McDonald, M.,...",True,200.0,,"[{""url"": ""http://www.worldagroforestry.org/output/wood-density-database"", ""score"": 63.0, ""title_match"": true, ""matched_keywords"": ""database"", ""context"": ""...restry Centre (ICRAF). The wood density database. http://www.worldagroforestry.org/output/wood-density-database (2009). 164. Ilic, J., Boland, D., McDonald, M.,...""}, {""url"": ""http://www.wood-database.com/"", ""score"": 58.0, ""title_match"": true, ""matched_keywords"": ""database"", ""context"": ""...eco.2009.10.035 224. Meier, E. The wood database. http://www.wood-database.com/ (2007). 225. Lalibert\u00e9 E Land-use intensification...""}, {""url"": ""http://traitecoevo.github.io/austraits.build"", ""score"": 50.0, ""title_match"": true, ""matched_keywords"": ""austraits"", ""context"": ""...an issue directly at the project\u2019s GitHub page ( http://traitecoevo.github.io/austraits.build ). Usage Notes Each data release is available in...""}, {""url"": ""http://traitecoevo.github.io/austraits.build/"", ""score"": 50.0, ""title_match"": true, ""matched_keywords"": ""austraits"", ""context"": ""...er the Trait Ecology and Evolution organisation ( http://traitecoevo.github.io/austraits.build/ ). The archived material includes all data source...""}, {""url"": ""http://data.kew.org/sid/"", ""score"": 16.0, ""title_match"": false, ""matched_keywords"": """", ""context"": ""...nformation Database (SID) and Seed Bank Database. http://data.kew.org/sid/ (2019). 176. Royal Botanic Gardens Kew. Seed prot...""}, {""url"": ""https://id.biodiversity.org.au/tree/51354547"", ""score"": 13.0, ""title_match"": false, ""matched_keywords"": """", ""context"": ""...re of Australian National Biodiversity Research . https://id.biodiversity.org.au/tree/51354547 (2020). 14. Kissling WD Towards global data produ...""}, {""url"": ""http://www.anbg.gov.au/gardens/living/seedbank/"", ""score"": 13.0, ""title_match"": false, ""matched_keywords"": """", ""context"": ""...National Botanic Gardens. The National Seed Bank. http://www.anbg.gov.au/gardens/living/seedbank/ (2018). 23. Angevin, T. Species richness and func...""}, {""url"": ""http://www.environment.gov.au/biodiversity/abrs/online-resources/flora/main/"", ""score"": 13.0, ""title_match"": false, ""matched_keywords"": """", ""context"": ""..., A. S. & McCusker, A. K. A. Flora of Australia . http://www.environment.gov.au/biodiversity/abrs/online-resources/flora/main/ (1981). 30. Bean AR A revision of Baeckea (Myrtac...""}, {""url"": ""http://www.kew.org/data/grasses-db.html"", ""score"": 13.0, ""title_match"": false, ""matched_keywords"": """", ""context"": ""...son, H. GrassBase - The online world grass flora. http://www.kew.org/data/grasses-db.html (2006). 136. Gray EF Leaf:wood allometry and func...""}, {""url"": ""https://www.biodiversity.org.au/nsl/services/apni"", ""score"": 13.0, ""title_match"": false, ""matched_keywords"": """", ""context"": ""...of Australian National Biodiversity Research . ( https://www.biodiversity.org.au/nsl/services/apni (14/05/2020), 2020). 362. Chamberlain SA Sz\u00f6cs E...""}]"
26504853,FluKB: A Knowledge-Based System for Influenza Vaccine Target Discovery and Analysis of the Immunological Properties of Influenza Viruses.,,True,PMC,42364,http://research4.dfci.harvard.edu/cvc/flukb/ | http://www.birdlife.org/datazone/info/taxonomy,2,http://research4.dfci.harvard.edu/cvc/flukb/,65.0,True,flukb,...fluenza sequences. FluKB is publicly available at http://research4.dfci.harvard.edu/cvc/flukb/ . Supplementary Material The supplementary materi...,False,,Connection error: HTTPConnectionPool(host='research4.dfci.harvard.ed,"[{""url"": ""http://research4.dfci.harvard.edu/cvc/flukb/"", ""score"": 65.0, ""title_match"": true, ""matched_keywords"": ""flukb"", ""context"": ""...fluenza sequences. FluKB is publicly available at http://research4.dfci.harvard.edu/cvc/flukb/ . Supplementary Material The supplementary materi...""}, {""url"": ""http://www.birdlife.org/datazone/info/taxonomy"", ""score"": 13.0, ""title_match"": false, ""matched_keywords"": """", ""context"": ""...IDs [ 33 ] and Bird Life International taxonomy ( http://www.birdlife.org/datazone/info/taxonomy ) names were used as standard terms, including th...""}]"
34669691,RefPlantNLR is a comprehensive collection of experimentally validated plant disease resistance proteins from the NLR family.,,True,PMC,75381,https://www.geneious.com | http://www.geneious.com,2,https://www.geneious.com,8.0,False,,...n. We routinely use Geneious Prime (v20201.2.2) ( https://www.geneious.com ) to visualize these annotations on the sequence....,True,200.0,,"[{""url"": ""https://www.geneious.com"", ""score"": 8.0, ""title_match"": false, ""matched_keywords"": """", ""context"": ""...n. We routinely use Geneious Prime (v20201.2.2) ( https://www.geneious.com ) to visualize these annotations on the sequence....""}, {""url"": ""http://www.geneious.com"", ""score"": 8.0, ""title_match"": false, ""matched_keywords"": """", ""context"": """"}]"
