pmid,title,has_url,is_false_positive,confidence,reason,database_name,long_database_name
33765910,BugSeq: a highly accurate cloud platform for long-read metagenomic analyses.,True,Y,high,Platform for analyses - methodology tool,,
24137668,GALAMOST: GPU-accelerated large-scale molecular simulation toolkit.,False,Y,high,Simulation toolkit - methodology without URL,,
24021384,BioPig: a Hadoop-based analytic toolkit for large-scale sequence data.,False,Y,high,Analytic toolkit - methodology without URL,,
28192130,iELVis: An open source MATLAB toolbox for localizing and visualizing human intracranial electrode data.,False,Y,high,Toolbox for localization/visualization - methodology without URL,,
33431015,SYBA: Bayesian estimation of synthetic accessibility of organic compounds.,False,Y,high,Estimation method - pure methodology without URL,,
26013488,Every Site Counts: Submitting Transcription Factor-Binding Site Information through the CollecTF Portal.,False,Y,high,Paper about submitting to portal - not the portal itself,,
32183707,LCQS: an efficient lossless compression tool of quality scores with random access functionality.,False,Y,high,Compression tool - pure methodology without URL,,
26751378,Neurokernel: An Open Source Platform for Emulating the Fruit Fly Brain.,False,Y,high,Platform for emulation - methodology without URL,,
27713081,TrackMate: An open and extensible platform for single-particle tracking.,False,Y,high,Platform for tracking - methodology without URL,,
31870277,MADOKA: an ultra-fast approach for large-scale protein structure similarity searching.,True,Y,medium,Approach for searching - methodology but has data component,,
33090994,LocusFocus: Web-based colocalization for the annotation and functional follow-up of GWAS.,True,Y,high,Tool for colocalization/annotation - methodology,,
27373836,"NBLAST: Rapid, Sensitive Comparison of Neuronal Structure and Construction of Neuron Family Databases.",False,Y,high,Method for comparison - methodology without URL,,
21632298,A sequential learning algorithm for complex-valued self-regulating resource allocation network-CSRAN.,False,Y,high,Learning algorithm - pure methodology without URL,,
28961763,psygenet2r: a R/Bioconductor package for the analysis of psychiatric disease genes.,True,Y,high,R package for analysis - methodology tool,,
25096057,morFeus: a web-based program to detect remotely conserved orthologs using symmetrical best hits and orthology network scoring.,True,Y,high,Program for detection - methodology tool,,
25867189,"T346Hunter: a novel web-based tool for the prediction of type III, type IV and type VI secretion systems in bacterial genomes.",True,Y,high,Tool for prediction - methodology,,
36303767,"PASS: Protein Annotation Surveillance Site for Protein Annotation Using Homologous Clusters, NLP, and Sequence Similarity Networks.",False,Y,high,Site for annotation using methods - methodology without URL,,
21599929,CLOTU: an online pipeline for processing and clustering of 454 amplicon reads into OTUs followed by taxonomic annotation.,True,Y,high,Pipeline for processing/clustering - methodology,,
26208093,"GREAM: A Web Server to Short-List Potentially Important Genomic Repeat Elements Based on Over-/Under-Representation in Specific Chromosomal Locations, Such as the Gene Neighborhoods, within or across 17 Mammalian Species.",True,Y,medium,Web server for analysis - methodology tool,,
25040013,Identifying mouse models for skin cancer using the Mouse Tumor Biology Database.,False,Y,high,Paper about using database - not the database itself,,
24002112,M2SG: mapping human disease-related genetic variants to protein sequences and genomic loci.,True,Y,medium,Tool for mapping variants - methodology,,
24404173,ClassyFlu: classification of influenza A viruses with Discriminatively trained profile-HMMs.,True,Y,high,Classification method - methodology,,
33351632,BCL::Conf: Improved Open-Source Knowledge-Based Conformation Sampling Using the Crystallography Open Database.,True,Y,medium,Method using database - not the database itself,,
27573070,gFinder: A Web-Based Bioinformatics Tool for the Analysis of N-Glycopeptides.,True,Y,high,Tool for analysis - methodology,,
24215026,PTMTreeSearch: a novel two-stage tree-search algorithm with pruning rules for the identification of post-translational modification of proteins in MS/MS spectra.,True,Y,high,Algorithm for identification - methodology,,
30261835,Sequence homology in eukaryotes (SHOE): interactive visual tool for promoter analysis.,True,Y,high,Tool for analysis - methodology,,
28651562,GRAPE: a pathway template method to characterize tissue-specific functionality from gene expression profiles.,True,Y,high,Method to characterize functionality - methodology,,
23717507,Serverification of molecular modeling applications: the Rosetta Online Server that Includes Everyone (ROSIE).,True,Y,medium,Server for molecular modeling - methodology tool,,
23703215,WEB-based GEne SeT AnaLysis Toolkit (WebGestalt): update 2013.,True,Y,high,Toolkit for analysis - methodology,,
27220974,BMPOS: a Flexible and User-Friendly Tool Sets for Microbiome Studies.,True,Y,high,Tool sets for studies - methodology,,
32994472,Genopo: a nanopore sequencing analysis toolkit for portable Android devices.,False,Y,high,Analysis toolkit - methodology without URL,,
31307376,PhenPath: a tool for characterizing biological functions underlying different phenotypes.,True,Y,high,Tool for characterizing - methodology,,
29178837,VISPA2: a scalable pipeline for high-throughput identification and annotation of vector integration sites.,True,Y,high,Pipeline for identification - methodology,,
29294048,XPAT: a toolkit to conduct cross-platform association studies with heterogeneous sequencing datasets.,False,Y,high,Toolkit for studies - methodology without URL,,
23761454,SigniSite: Identification of residue-level genotype-phenotype correlations in protein multiple sequence alignments.,True,Y,high,Tool for identification - methodology,,
28849567,ArrayTrack: An FDA and Public Genomic Tool.,True,Y,medium,Genomic tool but has data component,,
22790981,GFam: a platform for automatic annotation of gene families.,True,Y,medium,Platform for annotation - methodology tool,,
33932974,JEDi: java essential dynamics inspector - a molecular trajectory analysis toolkit.,False,Y,high,Toolkit for analysis - methodology without URL,,
32738892,RiboMiner: a toolset for mining multi-dimensional features of the translatome with ribosome profiling data.,True,Y,high,Toolset for mining/analysis - methodology,,
27895719,DRABAL: novel method to mine large high-throughput screening assays using Bayesian active learning.,False,Y,high,Method for mining - pure methodology without URL,,
31605409,Molstack: A platform for interactive presentations of electron density and cryo-EM maps and their interpretations.,False,Y,high,Platform for presentations - visualization tool without URL,,
23577105,aBEAT: a toolbox for consistent analysis of longitudinal adult brain MRI.,True,Y,high,Toolbox for analysis - methodology,,
21718534,"CANGS DB: a stand-alone web-based database tool for processing, managing and analyzing 454 data in biodiversity studies.",False,Y,high,Tool for processing/managing - methodology without URL,,
28789639,CIPHER: a flexible and extensive workflow platform for integrative next-generation sequencing data analysis and genomic regulatory element prediction.,False,Y,high,Workflow platform for analysis - methodology without URL,,
26130574,ProFET: Feature engineering captures high-level protein functions.,False,Y,high,Feature engineering method - methodology without URL,,
25378307,DEEP: a general computational framework for predicting enhancers.,True,Y,high,Framework for prediction - methodology,,
28186221,"Kollector: transcript-informed, targeted de novo assembly of gene loci.",False,Y,high,Tool for assembly - methodology without URL,,
29669518,IRProfiler - a software toolbox for high throughput immune receptor profiling.,False,Y,high,Software toolbox - methodology without URL,,
31095290,ntEdit: scalable genome sequence polishing.,False,Y,high,Tool for sequence polishing - methodology without URL,,
29741647,InterEvDock2: an expanded server for protein docking using evolutionary and biological information from homology models and multimeric inputs.,True,Y,medium,Server for docking - methodology tool,,
25619558,OntoMate: a text-mining tool aiding curation at the Rat Genome Database.,True,Y,high,Tool for curation - methodology,,
22591859,Arapan-S: a fast and highly accurate whole-genome assembly software for viruses and small genomes.,False,Y,high,Assembly software - methodology without URL,,
25058159,iRegulon: from a gene list to a gene regulatory network using large motif and track collections.,True,Y,medium,Tool for network construction - methodology but with data component,,
30054214,The DrugPattern tool for drug set enrichment analysis and its prediction for beneficial effects of oxLDL on type 2 diabetes.,True,Y,high,Tool for enrichment analysis - methodology,,
34082700,"Cruxome: a powerful tool for annotating, interpreting and reporting genetic variants.",True,Y,high,Tool for annotation/interpretation - methodology,,
30815667,CAFU: a Galaxy framework for exploring unmapped RNA-Seq data.,False,Y,high,Framework for exploring - methodology without URL,,
31364357,pClean: An Algorithm To Preprocess High-Resolution Tandem Mass Spectra for Database Searching.,False,Y,high,Algorithm for preprocessing - methodology without URL,,
22292040,SurfaceSlide: a multitouch digital pathology platform.,False,Y,high,Platform for pathology - visualization tool without URL,,
31056509,deGSM: Memory Scalable Construction Of Large Scale de Bruijn Graph.,False,Y,high,Tool for graph construction - methodology without URL,,
31089974,RIL-Contour: a Medical Imaging Dataset Annotation Tool for and with Deep Learning.,False,Y,high,Annotation tool - methodology without URL,,
26561344,COGNIZER: A Framework for Functional Annotation of Metagenomic Datasets.,True,Y,high,Framework for annotation - methodology,,
31978042,ORSO (Online Resource for Social Omics): A data-driven social network connecting scientists to genomics datasets.,False,Y,high,Social network platform - not a bioresource database,,
21700675,KEGGtranslator: visualizing and converting the KEGG PATHWAY database to various formats.,True,Y,high,Tool for visualizing/converting - methodology,,
34371319,MDA-CF: Predicting MiRNA-Disease associations based on a cascade forest model by fusing multi-source information.,False,Y,high,Prediction method - pure methodology without URL,,
21682142,MAPS: an interactive web server for membrane annotation of transmembrane protein structures.,True,Y,high,Web server for annotation - methodology,,
31127704,VCF-Server: A web-based visualization tool for high-throughput variant data mining and management.,True,Y,medium,Tool for visualization/mining - methodology,,
31086982,multiPhATE: bioinformatics pipeline for functional annotation of phage isolates.,False,Y,high,Pipeline for annotation - methodology without URL,,
34798231,WeBrain: A web-based brainformatics platform of computational ecosystem for EEG big data analysis.,True,Y,medium,Platform for analysis - methodology but with data component,,
29993756,PathEmb: Random Walk Based Document Embedding for Global Pathway Similarity Search.,False,Y,high,Method for similarity search - methodology without URL,,
34034040,Human Health Exposure Analysis Resource (HHEAR): A model for incorporating the exposome into health studies.,False,Y,medium,Model/framework for studies - not a database,,
24555844,PathNER: a tool for systematic identification of biological pathway mentions in the literature.,False,Y,high,Tool for identification - methodology without URL,,
22480273,Tav4SB: integrating tools for analysis of kinetic models of biological systems.,True,Y,medium,Tool for analysis - methodology,,
33607938,CANTARE: finding and visualizing network-based multi-omic predictive models.,False,Y,high,Tool for finding/visualizing - methodology without URL,,
30128804,"Ambit-SMIRKS: a software module for reaction representation, reaction search and structure transformation.",False,Y,high,Software module - methodology without URL,,
25861770,MetaMirClust: Discovery and Exploration of Evolutionarily Conserved miRNA Clusters.,True,Y,high,Tool for discovery - methodology,,
21696592,Structural influence of gene networks on their inference: analysis of C3NET.,True,Y,medium,Analysis method paper - not a database,,
34019655,KEA3: improved kinase enrichment analysis via data integration.,True,Y,high,Tool for enrichment analysis - methodology,,
23228284,CBS: an open platform that integrates predictive methods and epigenetics information to characterize conserved regulatory features in multiple Drosophila genomes.,True,Y,medium,Platform integrating methods - methodology but with data,,
32035227,DeepCPI: A Deep Learning-based Framework for Large-scale in silico Drug Screening.,False,Y,high,Deep learning framework - methodology without URL,,
31392324,SOCCOMAS: a FAIR web content management system that uses knowledge graphs and that is based on semantic programming.,False,Y,high,Web content management system - not a bioresource database,,
28874813,"FunctionAnnotator, a versatile and efficient web tool for non-model organism annotation.",True,Y,medium,Tool for annotation - methodology,,
22889332,"Avogadro: an advanced semantic chemical editor, visualization, and analysis platform.",True,Y,high,Editor/visualization platform - methodology,,
32471342,MethGET: web-based bioinformatics software for correlating genome-wide DNA methylation and gene expression.,True,Y,high,Software for correlation analysis - methodology,,
25569221,A RESTful API for accessing microbial community data for MG-RAST.,True,Y,medium,API for accessing data - interface not database,,
25785185,"Ontorat: automatic generation of new ontology terms, annotations, and axioms based on ontology design patterns.",True,Y,high,Tool for generation - methodology,,
33834198,DisBalance: a platform to automatically build balance-based disease prediction models and discover microbial biomarkers from microbiome data.,True,Y,high,Platform for prediction - methodology tool,,
22222089,ABrowse--a customizable next-generation genome browser framework.,True,Y,medium,Genome browser framework - visualization tool,,
27392298,ABodyBuilder: Automated antibody structure prediction with data-driven accuracy estimation.,True,Y,high,Tool for structure prediction - methodology,,
22888776,Cloudgene: a graphical execution platform for MapReduce programs on private and public clouds.,True,Y,high,Execution platform - computational infrastructure tool,,
29850816,LncADeep: an ab initio lncRNA identification and functional annotation tool based on deep learning.,True,Y,high,Tool for identification - methodology,,
23665844,MetPP: a computational platform for comprehensive two-dimensional gas chromatography time-of-flight mass spectrometry-based metabolomics.,False,Y,high,Computational platform for analysis - methodology without URL,,
30453940,Developing a healthcare dataset information resource (DIR) based on Semantic Web.,False,Y,high,Paper about developing resource - not the resource itself,,
26335387,SFESA: a web server for pairwise alignment refinement by secondary structure shifts.,True,Y,high,Web server for refinement - methodology,,
22188791,THEME: a web tool for loop-design microarray data analysis.,True,Y,high,Tool for analysis - methodology,,
22219203,PASSion: a pattern growth algorithm-based pipeline for splice junction detection in paired-end RNA-Seq data.,True,Y,high,Pipeline for detection - methodology,,
30841853,iGEAK: an interactive gene expression analysis kit for seamless workflow using the R/shiny platform.,False,Y,high,Analysis kit/tool - methodology without URL,,
28807044,MetaMeta: integrating metagenome analysis tools to improve taxonomic profiling.,False,Y,high,Tool integration platform - methodology without URL,,
26499835,Relevance Rank Platform (RRP) for Functional Filtering of High Content Protein-Protein Interaction Data.,False,Y,high,Platform for filtering - methodology without URL,,
34406385,qTeller: a tool for comparative multi-genomic gene expression analysis.,True,Y,high,Tool for comparative analysis - methodology,,
31141125,"CNet: a multi-omics approach to detecting clinically associated, combinatory genomic signatures.",False,Y,high,Approach for detection - methodology without URL,,
32657389,PEDL: extracting protein-protein associations using deep language models and distant supervision.,False,Y,high,Method for extraction - methodology without URL,,
26773058,CrossHub: a tool for multi-way analysis of The Cancer Genome Atlas (TCGA) in the context of gene expression regulation mechanisms.,False,Y,high,Tool for analysis - methodology without URL,,
28379348,BEESEM: estimation of binding energy models using HT-SELEX data.,True,Y,high,Tool for estimation - methodology,,
22923303,COMPADRE: an R and web resource for pathway activity analysis by component decompositions.,True,Y,medium,Resource for analysis - methodology tool,,
29504905,Closha: bioinformatics workflow system for the analysis of massive sequencing data.,True,Y,high,Workflow system for analysis - methodology,,
34433415,Fast and SNP-aware short read alignment with SALT.,False,Y,high,Alignment tool - methodology without URL,,
33289897,"Seaview Version 5: A Multiplatform Software for Multiple Sequence Alignment, Molecular Phylogenetic Analyses, and Tree Reconciliation.",True,Y,high,Software for alignment/analysis - methodology,,
22672646,Biomine: predicting links between biological entities using network models of heterogeneous databases.,True,Y,medium,Tool for prediction using databases - methodology,,
25637560,Omics Pipe: a community-based framework for reproducible multi-omics data analysis.,True,Y,high,Framework for analysis - methodology,,
29112702,CommWalker: correctly evaluating modules in molecular networks in light of annotation bias.,True,Y,high,Tool for evaluation - methodology,,
"24163125, 31328773",Tripal v1.1: a standards-based toolkit for construction of online genetic and genomic databases.,True,Y,medium,Toolkit for database construction - not a database,,
22638578,iELM--a web server to explore short linear motif-mediated interactions.,True,Y,medium,Web server for exploration - methodology tool,,
31262247,"MassComp, a lossless compressor for mass spectrometry data.",False,Y,high,Compression tool - methodology without URL,,
31723674,GeneDB and Wikidata.,False,Y,medium,Paper about integration - not a database itself,,
25794139,CAPER 3.0: A Scalable Cloud-Based System for Data-Intensive Analysis of Chromosome-Centric Human Proteome Project Data Sets.,True,Y,medium,System for analysis - methodology but with data component,,
31595406,www.3d-qsar.com: a web portal that brings 3-D QSAR to all electronic devices-the Py-CoMFA web application as tool to build models from pre-aligned datasets.,True,Y,high,Web application tool for building models - methodology,,
24564609,cellXpress: a fast and user-friendly software platform for profiling cellular phenotypes.,True,Y,high,Software platform for profiling - methodology,,
23895496,Data-mining the FlyAtlas online resource to identify core functional motifs across transporting epithelia.,False,Y,high,Paper about data-mining a resource - not the resource itself,,
28830358,unitas: the universal tool for annotation of small RNAs.,False,Y,high,Tool for annotation - methodology without URL,,
22693105,Automatically detecting workflows in PubChem.,True,Y,high,Tool for detection - methodology,,
26807156,vSDC: a method to improve early recognition in virtual screening when limited experimental resources are available.,False,Y,high,Method for virtual screening - methodology without URL,,
28193156,ECDomainMiner: discovering hidden associations between enzyme commission numbers and Pfam domains.,True,Y,high,Tool for discovering associations - methodology,,
30367579,An online tool for measuring and visualizing phenotype similarities using HPO.,True,Y,high,Tool for measuring/visualizing - methodology,,
30534948,atSNP Search: a web resource for statistically evaluating influence of human genetic variation on transcription factor binding.,True,Y,medium,Web resource for evaluation - methodology tool,,
26568329,MAPanalyzer: a novel online tool for analyzing microtubule-associated proteins.,True,Y,high,Tool for analysis - methodology,,
24364790,DiSCuS: an open platform for (not only) virtual screening results management.,True,Y,medium,Platform for results management - methodology,,
31439692,Pediatric Cancer Variant Pathogenicity Information Exchange (PeCanPIE): a cloud-based platform for curating and classifying germline variants.,False,Y,high,Platform for curating - methodology without URL,,
28502612,MARRVEL: Integration of Human and Model Organism Genetic Resources to Facilitate Functional Annotation of the Human Genome.,False,Y,high,Tool for integration/annotation - methodology without URL,,
22720726,miREvo: an integrative microRNA evolutionary analysis platform for next-generation sequencing experiments.,True,Y,high,Platform for analysis - methodology,,
23496976,AUREA: an open-source software system for accurate and user-friendly identification of relative expression molecular signatures.,True,Y,high,Software system for identification - methodology,,
28407145,GEPIA: a web server for cancer and normal gene expression profiling and interactive analyses.,True,Y,medium,Web server for profiling/analysis - methodology,,
25338045,ToxDBScan: Large-scale similarity screening of toxicological databases for drug candidates.,False,Y,high,Tool for screening - methodology without URL,,
21609962,"PRI-CAT: a web-tool for the analysis, storage and visualization of plant ChIP-seq experiments.",True,Y,high,Tool for analysis/storage - methodology,,
25948583,SELPHI: correlation-based identification of kinase-associated networks from global phospho-proteomics data sets.,True,Y,high,Tool for identification - methodology,,
30298069,"ImmuneDB, a Novel Tool for the Analysis, Storage, and Dissemination of Immune Repertoire Sequencing Data.",True,Y,medium,Tool for analysis/storage - borderline but DB suffix suggests database,ImmuneDB,Immune Database
23883183,The KUPNetViz: a biological network viewer for multiple -omics datasets in kidney diseases.,False,Y,high,Network viewer - visualization tool without URL,,
23819467,BioBin: a bioinformatics tool for automating the binning of rare variants using publicly available biological knowledge.,False,Y,high,Tool for binning - methodology without URL,,
32324215,TFmotifView: a webserver for the visualization of transcription factor motifs in genomic regions.,True,Y,high,Webserver for visualization - methodology,,
24829458,RBPmap: a web server for mapping binding sites of RNA-binding proteins.,True,Y,high,Web server for mapping - methodology,,
34748542,RESCRIPt: Reproducible sequence taxonomy reference database management.,False,Y,high,Tool for database management - methodology without URL,,
31580061,PCAViz: An Open-Source Python/JavaScript Toolkit for Visualizing Molecular Dynamics Simulations in the Web Browser.,True,Y,high,Toolkit for visualization - methodology,,
28582416,JNSViewer-A JavaScript-based Nucleotide Sequence Viewer for DNA/RNA secondary structures.,True,Y,high,Viewer - visualization tool,,
34735497,EntropyHub: An open-source toolkit for entropic time series analysis.,True,Y,high,Toolkit for analysis - methodology,,
27174940,"PASMet: a web-based platform for prediction, modelling and analyses of metabolic systems.",True,Y,high,Platform for prediction/analysis - methodology,,
21441347,miTALOS: analyzing the tissue-specific regulation of signaling pathways by human and mouse microRNAs.,True,Y,high,Tool for analyzing regulation - methodology,,
29329522,A-GAME: improving the assembly of pooled functional metagenomics sequence data.,True,Y,high,Tool for assembly improvement - methodology,,
25943549,CCTOP: a Consensus Constrained TOPology prediction web server.,True,Y,high,Web server for prediction - methodology,,
34623430,PATO: Pangenome Analysis Toolkit.,False,Y,high,Toolkit for analysis - methodology without URL,,
25760677,PGTools: A Software Suite for Proteogenomic Data Analysis and Visualization.,True,Y,high,Software suite for analysis - methodology,,
26671801,BMExpert: Mining MEDLINE for Finding Experts in Biomedical Domains Based on Language Model.,True,Y,high,Tool for mining/finding - methodology,,
33264391,NetCoMi: network construction and comparison for microbiome data in R.,False,Y,high,R package for network construction - methodology without URL,,
34600479,DECONbench: a benchmarking platform dedicated to deconvolution methods for tumor heterogeneity quantification.,True,Y,high,Benchmarking platform - methodology tool,,
32449936,CVCDAP: an integrated platform for molecular and clinical analysis of cancer virtual cohorts.,True,Y,medium,Platform for analysis - methodology but with data component,,
23330685,BioSM: metabolomics tool for identifying endogenous mammalian biochemical structures in chemical structure space.,True,Y,high,Tool for identification - methodology,,
32165660,COMPSRA: a COMprehensive Platform for Small RNA-Seq data Analysis.,False,Y,high,Platform for analysis - methodology without URL,,
26807911,CERENA: ChEmical REaction Network Analyzer--A Toolbox for the Simulation and Analysis of Stochastic Chemical Kinetics.,True,Y,high,Toolbox for simulation/analysis - methodology,,
22901030,CaPSID: a bioinformatics platform for computational pathogen sequence identification in human genomes and transcriptomes.,False,Y,high,Platform for identification - methodology without URL,,
33660783,"iLearnPlus: a comprehensive and automated machine-learning platform for nucleic acid and protein sequence analysis, prediction and visualization.",True,Y,high,Platform for analysis/prediction - methodology,,
27161010,ToxEvaluator: an integrated computational platform to aid the interpretation of toxicology study-related findings.,True,Y,high,Platform is a tool for interpretation/analysis not a data repository,,
33640787,OctSurf: Efficient hierarchical voxel-based molecular surface representation for protein-ligand affinity prediction.,True,Y,high,Methodology for prediction not a bioresource,,
34580179,OrtSuite: from genomes to prediction of microbial interactions within targeted ecosystem processes.,False,Y,high,Tool for prediction with no URL,,
34500471,scDeepSort: a pre-trained cell-type annotation method for single-cell transcriptomics using deep learning with a weighted graph neural network.,False,Y,high,Method for annotation with no URL,,
23304296,ICDA: a platform for Intelligent Care Delivery Analytics.,False,Y,high,Platform is an analytics tool not a data repository with no URL,,
25210953,SANTA: quantifying the functional content of molecular networks.,True,Y,medium,Tool for quantifying network content not a database,,
28716078,COGNATE: comparative gene annotation characterizer.,True,Y,high,Tool for gene annotation characterization,,
25329307,IMPACT_S: integrated multiprogram platform to analyze and combine tests of selection.,False,Y,high,Platform for analysis is a tool with no URL,,
34522291,HistoClean: Open-source software for histological image pre-processing and augmentation to improve development of robust convolutional neural networks.,False,Y,high,Software for image processing not a bioresource,,
26101548,Open Drug Discovery Toolkit (ODDT): a new open-source player in the drug discovery field.,False,Y,high,Toolkit is a tool not a data repository,,
32912315,GetOrganelle: a fast and versatile toolkit for accurate de novo assembly of organelle genomes.,False,Y,high,Toolkit for assembly is a tool,,
22689643,MoNetFamily: a web server to infer homologous modules and module-module interaction networks in vertebrates.,True,Y,medium,Web server for inferring networks is a tool,,
25990735,"MyProteinNet: build up-to-date protein interaction networks for organisms, tissues and user-defined contexts.",True,Y,medium,Tool for building networks not a database,,
34618085,iRegNet: an integrative Regulatory Network analysis tool for Arabidopsis thaliana.,True,Y,high,Tool for network analysis,,
21715382,ncFANs: a web server for functional annotation of long non-coding RNAs.,True,Y,high,Web server for functional annotation is a tool,,
22679507,SR4GN: a species recognition software tool for gene normalization.,True,Y,high,Software tool for gene normalization,,
23636887,PhenoTips: patient phenotyping software for clinical and research use.,True,Y,high,Software for phenotyping not a data repository,,
29741719,"xiSPEC: web-based visualization, analysis and sharing of proteomics data.",True,Y,medium,Tool for visualization and analysis not primary data repository,,
32778890,SurvivalMeth: a web server to investigate the effect of DNA methylation-related functional elements on prognosis.,True,Y,high,Web server for investigation/analysis is a tool,,
32894181,COCOA: coordinate covariation analysis of epigenetic heterogeneity.,True,Y,high,Method for analysis not a bioresource,,
25595311,VQone MATLAB toolbox: A graphical experiment builder for image and video quality evaluations: VQone MATLAB toolbox.,True,Y,high,Toolbox for building experiments is a tool,,
21791068,miRTar: an integrated system for identifying miRNA-target interactions in human.,True,Y,high,System for identifying interactions is a tool,,
"22600742, 28981577",O-miner: an integrative platform for automated analysis and mining of -omics data.,True,Y,high,Platform for analysis and mining is a tool,,
26859295,ePIANNO: ePIgenomics ANNOtation tool.,True,Y,high,Tool for annotation,,
27216779,QwikMD - Integrative Molecular Dynamics Toolkit for Novices and Experts.,False,Y,high,Toolkit for molecular dynamics is a tool,,
26521675,NEFI: Network Extraction From Images.,True,Y,high,Tool for extracting networks from images,,
30624651,TogoGenome/TogoStanza: modularized Semantic Web genome database.,False,Y,medium,No URL and focus on modularization suggests tool,,
24130465,GINI: from ISH images to gene interaction networks.,True,Y,high,Tool for creating networks from images,,
21520941,ScanRanker: Quality assessment of tandem mass spectra via sequence tagging.,True,Y,high,Tool for quality assessment,,
31114880,PrankWeb: a web server for ligand binding site prediction and visualization.,True,Y,high,Web server for prediction is a tool,,
24003033,E-TALEN: a web tool to design TALENs for genome engineering.,True,Y,high,Web tool for design is a tool,,
23071595,"Neurotree: a collaborative, graphical database of the academic genealogy of neuroscience.",False,Y,medium,Database of academic genealogy but no URL,,
30084867,"LncFinder: an integrated platform for long non-coding RNA identification utilizing sequence intrinsic composition, structural information and physicochemical property.",True,Y,high,Platform for identification is a tool,,
24280345,"A genome scale metabolic network for rice and accompanying analysis of tryptophan, auxin and serotonin biosynthesis regulation under biotic stress.",True,Y,medium,Paper about analysis using existing resource,,
23236458,CINPER: an interactive web system for pathway prediction for prokaryotes.,True,Y,high,System for prediction is a tool,,
29382254,MethyMer: Design of combinations of specific primers for bisulfite sequencing of complete CpG islands.,False,Y,high,Tool for primer design,,
29718411,BUSCA: an integrative web server to predict subcellular localization of proteins.,True,Y,high,Web server for prediction is a tool,,
28155708,PARRoT- a homology-based strategy to quantify and compare RNA-sequencing from non-model organisms.,True,Y,high,Strategy/tool for quantifying RNA-seq,,
