"pmid","title","has_url","is_false_positive","confidence","reason","database_name","long_database_name","chunk","already_seen","in_baseline"
"""24225323"," 27899627, 28968762, 29277864, 31667520"",""PATRIC, the bacterial bioinformatics database and analysis resource.""","True","N","high","Database keyword in title","PATRIC","Pathosystems Resource Integration Center","1","N","N"
"""23734660"," 33772585, 25300482"",Query enhancement through the practical application of ontology: the IEDB and OBI.","True","N","high","DB suffix + database keyword","IEDB","Immune Epitope Database","1","N","N"
"""22700702"," 23504016, 24175918"",RegPrecise web services interface: programmatic access to the transcriptional regulatory interactions in bacteria reconstructed by comparative genomics.","True","N","medium","Database keyword in title","RegPrecise","RegPrecise","1","N","N"
"""22096230"," 33136286, 26481357, 33211851"",WikiPathways: building research communities on biological pathways.","True","N","medium","Database keyword in title","WikiPathways","WikiPathways","1","N","N"
"""24203711"," 29126136"",DrugBank 4.0: shedding new light on drug metabolism.","True","N","high","Bank suffix + database keyword","DrugBank","DrugBank","1","N","N"
"""29106664"," 31665479"",ProteomicsDB.","True","N","high","DB suffix + database keyword","ProteomicsDB","ProteomicsDB","1","N","N"
"""23193266"," 27899616"",The TissueNet database of human tissue protein-protein interactions.","True","N","high","Database keyword in title","TissueNet","TissueNet Database","1","N","N"
"""26519400"," 26585406, 31423653"",KEGG Bioinformatics Resource for Plant Genomics and Metabolomics.","True","N","medium","Repository keyword in title","KEGG","Kyoto Encyclopedia of Genes and Genomes","1","N","N"
"""25964630"," 29220439"",PsyGeNET: a knowledge platform on psychiatric disorders and their genes.","True","N","medium","Knowledge base keyword in title","PsyGeNET","PsyGeNET","1","N","N"
"""24311565"," 29106611"",mVOC: a database of microbial volatiles.","True","N","high","Database keyword in title","mVOC","microbial Volatile Organic Compounds database","1","N","N"
"""22140110"," 30371825, 26400175"",PubChem's BioAssay Database.","True","N","high","Database keyword in title","PubChem","PubChem BioAssay Database","1","N","N"
"""24316578"," 25510495, 29112715, 30615123, 33270901, 26553804, 29220466"",RefSeq microbial genomes database: new representation and annotation strategy.","True","N","high","Database keyword in title","RefSeq","Reference Sequence Database","1","N","N"
"""27404214"," 32421310"",ATLAS of Biochemistry: A Repository of All Possible Biochemical Reactions for Synthetic Biology and Metabolic Engineering Studies.","True","N","high","Atlas + repository keyword","ATLAS","ATLAS of Biochemistry","1","N","N"
"""26481356"," 30407549"",Lnc2Cancer: a manually curated database of experimentally supported lncRNAs associated with various human cancers.","True","N","high","Database keyword in title","Lnc2Cancer","Long Non-coding RNA to Cancer","1","N","N"
"""32393257"," 32393257"",MyoMiner: explore gene co-expression in normal and pathological muscle.","True","Y","medium","Tool for exploration not a database","MyoMiner","MyoMiner","1","N","N"
"""21989406"," 24009883, 26434508"",""ExoCarta 2012: database of exosomal proteins, RNA and lipids.""","True","N","high","Database keyword in title","ExoCarta","Exosome Cargo Database","1","N","N"
"""27451428"," 32385526"",SZDB: A Database for Schizophrenia Genetic Research.","True","N","high","DB suffix + database keyword","SZDB","Schizophrenia Database","1","N","N"
"""25425034"," 30371818"",piRBase: a web resource assisting piRNA functional study.","True","N","high","Base suffix + database keyword","piRBase","piRNA Base","1","N","N"
"""23674824"," 25332398, 31836896"",Elucidating human phosphatase-substrate networks.","True","N","medium","Database keyword in title","DEPOD","Dephosphorylation Database","1","N","N"
"""22096228"," 26433225, 29788229, 24178028"",SubtiWiki--a comprehensive community resource for the model organism Bacillus subtilis.","True","N","medium","Repository keyword in title","SubtiWiki","Subtilis Wiki","1","N","N"
"""24234438"," 32248568, 27924022"",Developments in FINDbase worldwide database for clinically relevant genomic variation allele frequencies.","True","N","high","Base suffix + database keyword","FINDbase","Frequency of INherited Disorders database","1","N","N"
"""24225320"," 30357347"",The Genome Database for Rosaceae (GDR): year 10 update.","True","N","high","Database keyword in title","GDR","Genome Database for Rosaceae","1","N","N"
"""26578592"," 27899595, 30407594, 27193693"",""PANTHER version 10: expanded protein families and functions, and analysis tools.""","True","N","high","Database keyword in title","PANTHER","Protein Analysis Through Evolutionary Relationships","1","N","N"
"""28011601"," 30759212, 33242091"",CSDB_GT: a new curated database on glycosyltransferases.","True","N","high","DB suffix + database keyword","CSDB_GT","Carbohydrate Structure Database Glycosyltransferases","1","N","N"
"""24185702"," 29165593, 33539890"",FunCoup 3.0: database of genome-wide functional coupling networks.","True","N","high","Database keyword in title","FunCoup","Functional Coupling","1","N","N"
"""21995777"," 26589635"",""BRAD, the genetics and genomics database for Brassica plants.""","True","N","high","Database keyword in title","BRAD","Brassica Database","1","N","N"
"""22127870"," 24288371"",The Pfam protein families database.","True","N","high","Database keyword in title","Pfam","Protein Families Database","1","N","N"
"""22135291"," 25332395"",Rhea--a manually curated resource of biochemical reactions.","True","N","medium","Repository keyword in title","Rhea","Rhea","1","N","N"
"""22139911"," 25593349, 27899619, 31724716"",neXtProt: a knowledge platform for human proteins.","True","N","medium","Knowledge base keyword in title","neXtProt","neXtProt","1","N","N"
"""23193264"," 24259429, 29688360, 23193287, 25414350, 33196830"",Database resources of the National Center for Biotechnology Information.","True","N","high","Database keyword in title","NCBI","National Center for Biotechnology Information","1","N","N"
"""23203871"," 28782718, 30476243, 25352553, 27924014, 33237311"",""STRING v9.1: protein-protein interaction networks, with increased coverage and integration.""","True","N","high","Database keyword in title","STRING","Search Tool for the Retrieval of Interacting Genes/Proteins","1","N","N"
"""22434842"," 29126148"",Tracking and coordinating an international curation effort for the CCDS Project.","True","N","medium","Database keyword in title","CCDS","Consensus Coding Sequence","1","N","N"
"""30265627"," 33313778"",VIPERdb: A Tool for Virus Research.","True","N","high","DB suffix + database keyword","VIPERdb","Virus Particle Explorer Database","1","N","N"
"""22075998"," 23193274, 23448259"",ENCODE whole-genome data in the UCSC Genome Browser: update 2012.","True","N","high","Database keyword in title","UCSC","University of California Santa Cruz Genome Browser","1","N","N"
"""22039152"," 30835791"",ProGlycProt: a repository of experimentally characterized prokaryotic glycoproteins.","True","N","high","Repository keyword in title","ProGlycProt","Prokaryotic Glycoprotein","1","N","N"
"""23193269"," 27899624, 28968784, 31647104"",MicroScope--an integrated microbial resource for the curation and comparative analysis of genomic and metabolic data.","True","N","medium","Repository keyword in title","MicroScope","MicroScope","1","N","N"
"""27794040"," 30357420, 33152092"",Genomes OnLine Database (GOLD) v.6: data updates and feature enhancements.","True","N","high","Database keyword in title","GOLD","Genomes OnLine Database","1","N","N"
"""21785142"," 26888907, 26896847, 26980512, 27337980, 28365736, 31691826, 33137190"",Ensembl BioMarts: a hub for data retrieval across taxonomic space.","True","N","medium","Database keyword in title","Ensembl","Ensembl","1","N","N"
"""23175615"," 27903906, 29761457"",EuPathDB: the eukaryotic pathogen database.","True","N","high","DB suffix + database keyword","EuPathDB","Eukaryotic Pathogen Database","1","N","N"
"""22067448"," 26578559, 30395255"",VFDB 2012 update: toward the genetic diversity and molecular evolution of bacterial virulence factors.","True","N","high","DB suffix + database keyword","VFDB","Virulence Factor Database","1","N","N"
"""29532461"," 33074547"",""HpBase: A genome database of a sea urchin, Hemicentrotus pulcherrimus.""","True","N","high","Base suffix + database keyword","HpBase","Hemicentrotus pulcherrimus Base","1","N","N"
"""22110036"," 26578557, 33166388"",LegumeIP: an integrative database for comparative genomics and transcriptomics of model legumes.","True","N","high","Database keyword in title","LegumeIP","Legume Information Portal","1","N","N"
"""22086958"," 29126224, 25378318"",DBTSS: DataBase of Transcriptional Start Sites progress report in 2012.","True","N","high","Database keyword in title","DBTSS","DataBase of Transcriptional Start Sites","1","N","N"
"""26582914"," 29155946, 30664776"",GPCRdb: an information system for G protein-coupled receptors.","True","N","high","DB suffix + database keyword","GPCRdb","G Protein-Coupled Receptor Database","1","N","N"
"""23192552"," 26476454, 23193276, 31742321"",Molecular network analysis of diseases and drugs in KEGG.","True","N","high","Database keyword in title","KEGG","Kyoto Encyclopedia of Genes and Genomes","1","N","N"
"""23203869"," 30445541"",""SIFTS: Structure Integration with Function, Taxonomy and Sequences resource.""","True","N","medium","Repository keyword in title","SIFTS","Structure Integration with Function Taxonomy and Sequences","1","N","N"
"""23180787"," 25161662"",SUBA3: a database for integrating experimentation and prediction to define the SUBcellular location of proteins in Arabidopsis.","True","N","high","Database keyword in title","SUBA","SUBcellular localization database for Arabidopsis proteins","1","N","N"
"""22110025"," 23180790, 24194602, 26578571, 30357349, 33156332, 25477381, 31724722"",""The DNA Data Bank of Japan launches a new resource, the DDBJ Omics Archive of functional genomics experiments.""","True","N","high","Bank + archive keyword","DDBJ","DNA Data Bank of Japan","1","N","N"
"""26612867"," 33436076"",The Dfam database of repetitive DNA families.","True","N","high","Database keyword in title","Dfam","DNA families database","1","N","N"
"""22006842"," 23202522, 30593617"",ViPR: an open bioinformatics database and analysis resource for virology research.","True","N","high","Database keyword in title","ViPR","Virus Pathogen Resource","1","N","N"
"""21543339"," 22067452, 29069413, 24194605, 29761466"",Methods and strategies for gene structure curation in WormBase.","True","N","high","Base suffix + database keyword","WormBase","WormBase","1","N","N"
"""22139925"," 26615194"",GWASdb: a database for human genetic variants identified by genome-wide association studies.","True","N","high","DB suffix + database keyword","GWASdb","Genome-Wide Association Study Database","1","N","N"
"""23161680"," 27987169"",""TropGeneDB, the multi-tropical crop information system updated and extended.""","True","N","high","DB suffix + database keyword","TropGeneDB","Tropical Gene Database","1","N","N"
"""22135294"," 33196801"",NONCODE v3.0: integrative annotation of long noncoding RNAs.","True","N","high","Database keyword in title","NONCODE","NONCODE","1","N","N"
"""29662024"," 32679723"",""PKIDB: A Curated, Annotated and Updated Database of Protein Kinase Inhibitors in Clinical Trials.""","True","N","high","DB suffix + database keyword","PKIDB","Protein Kinase Inhibitor Database","1","N","N"
"""23193273"," 25378343"",""EPD and EPDnew, high-quality promoter resources in the next-generation sequencing era.""","True","N","medium","Repository keyword in title","EPD","Eukaryotic Promoter Database","1","N","N"
"""22102576"," 29059334"",The MetaCyc database of metabolic pathways and enzymes and the BioCyc collection of pathway/genome databases.","True","N","high","Database keyword in title","MetaCyc","Metabolic Pathway Database","1","N","N"
"""22661649"," 28453683, 32696355, 25361972"",MobiDB: a comprehensive database of intrinsic protein disorder annotations.","True","N","high","DB suffix + database keyword","MobiDB","Mobile Disorder Database","1","N","N"
"""24009897"," 25388151, 25704310"",EVpedia: an integrated database of high-throughput data for systemic analyses of extracellular vesicles.","True","N","high","pedia suffix + database keyword","EVpedia","Extracellular Vesicle encyclopedia","1","N","N"
"""23203884"," 26527724, 29220462, 23327937"",""RegulonDB v8.0: omics data sets, evolutionary conservation, regulatory phrases, cross-validated gold standards and more.""","True","N","high","DB suffix + database keyword","RegulonDB","Regulon Database","1","N","N"
"""26476458"," 33125071"",GlyTouCan 1.0--The international glycan structure repository.","True","N","high","Repository keyword in title","GlyTouCan","Glycan Repository","1","N","N"
"""26516188"," 30407591, 31583635"",Integrated interactions database: tissue-specific view of the human and model organism interactomes.","True","N","high","Database keyword in title","IID","Integrated Interactions Database","1","N","N"
"""29036527"," 31797049"",iSyTE 2.0: a database for expression-based gene discovery in the eye.","True","N","high","Database keyword in title","iSyTE","integrated Systems Tool for Eye gene discovery","1","N","N"
"""26527729"," 29140531, 30485709"",sORFs.org: a repository of small ORFs identified by ribosome profiling.","True","N","high","Repository keyword in title","sORFs.org","small Open Reading Frames","1","N","N"
"""23125366"," 24139024, 25313157, 25380782, 29059324, 29761462, 31733057"",Xenbase: expansion and updates of the Xenopus model organism database.","True","N","high","Base suffix + database keyword","Xenbase","Xenopus Base","1","N","N"
"""22629346"," 25428357"",arrayMap: a reference resource for genomic copy number imbalances in human malignancies.","True","N","high","Map suffix + repository keyword","arrayMap","Array Map","1","N","N"
"""25708775"," 32898258"",EXPath: a database of comparative expression analysis inferring metabolic pathways for plants.","True","N","high","Database keyword in title","EXPath","Expression Pathways","1","N","N"
"""29762640"," 33683131"",MRMAssayDB: an integrated resource for validated targeted proteomics assays.","True","N","high","DB suffix + database keyword","MRMAssayDB","Multiple Reaction Monitoring Assay Database","1","N","N"
"""27899569"," 31722416"",MEGARes: an antimicrobial resistance database for high throughput sequencing.","True","N","high","Database keyword in title","MEGARes","MEGA Resistance","1","N","N"
"""22366368"," 26248563"",ITS2 database IV: interactive taxon sampling for internal transcribed spacer 2 based phylogenies.","True","N","high","Database keyword in title","ITS2","Internal Transcribed Spacer 2 Database","1","N","N"
"""24285305"," 29140524"",NONCODEv4: exploring the world of long non-coding RNA genes.","True","N","high","Database keyword in title","NONCODE","NONCODE","1","N","N"
"""23193290"," 30418626, 26578568"",DbPTM 3.0: an informative resource for investigating substrate site specificity and functional association of protein post-translational modifications.","True","N","high","DB suffix + database keyword","DbPTM","Database of Protein Post-Translational Modifications","1","N","N"
"""22080514"," 24163105, 30963491"",PolymiRTS Database 2.0: linking polymorphisms in microRNA target sites with human diseases and complex traits.","True","N","high","Database keyword in title","PolymiRTS","Polymorphic microRNA Target Site Database","1","N","N"
"""22110040"," 26615199, 31680160, 24214962"",ELM--the database of eukaryotic linear motifs.","True","N","high","Database keyword in title","ELM","Eukaryotic Linear Motif","1","N","N"
"""26084703"," 29761459, 27933520"",A unified gene catalog for the laboratory mouse reference genome.","True","N","medium","Repository keyword in title","MGI","Mouse Genome Informatics","1","N","N"
"""21296746"," 27009807, 27736745, 27602200, 29761460"",RGD: a comparative genomics platform.","True","N","high","Database keyword in title","RGD","Rat Genome Database","1","N","N"
"""20931385"," 24217918, 27987178, 29165610, 22374386, 28713666"",Gramene database: a hub for comparative plant genomics.","True","N","high","Database keyword in title","Gramene","Gramene","1","N","N"
"""21622657"," 28453653"",BAR-PLUS: the Bologna Annotation Resource Plus for functional and structural annotation of protein sequences.","True","N","medium","Repository keyword in title","BAR-PLUS","Bologna Annotation Resource PLUS","1","N","N"
"""24217912"," 30476213"",The Human Phenotype Ontology project: linking molecular biology and disease through phenotype data.","True","N","medium","Repository keyword in title","HPO","Human Phenotype Ontology","1","N","N"
"""27899601"," 28968848"",DisProt 7.0: a major update of the database of disordered proteins.","True","N","high","Database keyword in title","DisProt","Disordered Protein Database","1","N","N"
"""25332392"," 29077939"",lncRNASNP: a database of SNPs in lncRNAs and their potential functions in human and mouse.","True","N","high","Database keyword in title","lncRNASNP","Long Non-coding RNA SNP Database","1","N","N"
"""21605702"," 25055920"",""miRWalk--database: prediction of possible miRNA binding sites by """"walking"""" the genes of three genomes.""","True","N","high","Database keyword in title","miRWalk","microRNA Walk","1","N","N"
"""21646335"," 22139938"",""The Gene3D Web Services: a platform for identifying, annotating and comparing structural domains in protein sequences.""","True","Y","medium","Integration platform/tool not a database","Gene3D","Gene3D","1","N","N"
"""24214959"," 26424852"",BacDive--the Bacterial Diversity Metadatabase.","True","N","high","Database keyword in title","BacDive","Bacterial Diversity Metadatabase","1","N","N"
"""23203868"," 30462320, 25392420"",COXPRESdb: a database of comparative gene coexpression networks of eleven species for mammals.","True","N","high","DB suffix + database keyword","COXPRESdb","Coexpression Database","1","N","N"
"""23193284"," 25361965"",PTMcode: a database of known and predicted functional associations between post-translational modifications in proteins.","True","N","high","Database keyword in title","PTMcode","Post-Translational Modification code","1","N","N"
"""23203880"," 25398902, 27899625"",YM500: a small RNA sequencing (smRNA-seq) database for microRNA research.","True","N","high","Database keyword in title","YM500","YM500","1","N","N"
"""26516186"," 30606230"",NCG 5.0: updates of a manually curated repository of cancer genes and associated properties from cancer mutational screenings.","True","N","high","Repository keyword in title","NCG","Network of Cancer Genes","1","N","N"
"""22140109"," 29220077"",The Arabidopsis Information Resource (TAIR): improved gene annotation and new tools.","True","N","medium","Repository keyword in title","TAIR","The Arabidopsis Information Resource","1","N","N"
"""24304892"," 29126174"",miRTarBase update 2014: an information resource for experimentally validated miRNA-target interactions.","True","N","high","Base suffix + repository keyword","miRTarBase","microRNA Target Base","1","N","N"
"""24939129"," 34411258"",""Using PeptideAtlas, SRMAtlas, and PASSEL: Comprehensive Resources for Discovery and Targeted Proteomics.""","True","N","high","Atlas + repository keyword","PeptideAtlas","Peptide Atlas","1","N","N"
"""33511845"," 34506132"",FMODB: The World's First Database of Quantum Mechanical Calculations for Biomacromolecules Based on the Fragment Molecular Orbital Method.","True","N","high","DB suffix + database keyword","FMODB","Fragment Molecular Orbital Database","1","N","N"
"""23180789"," 26467479"",The ChEBI reference database and ontology for biologically relevant chemistry: enhancements for 2013.","True","N","high","Database keyword in title","ChEBI","Chemical Entities of Biological Interest","1","N","N"
"""26722116"," 29564831"",ChromothripsisDB: a curated database of chromothripsis.","True","N","high","DB suffix + database keyword","ChromothripsisDB","Chromothripsis Database","1","N","N"
"""27899558"," 31733064"",pathDIP: an annotated resource for known and predicted human gene-pathway associations and pathway enrichment analysis.","True","N","medium","Repository keyword in title","pathDIP","Pathway Database of Interacting Proteins","1","N","N"
"""22847375"," 24053356"",BioGPS and GXD: mouse gene expression data-the benefits and challenges of data integration.","True","N","medium","Database keyword in title","BioGPS","Biogps Gene Portal System","1","N","N"
"""22012987"," 24243840, 24951798, 26087747, 26656494"",The Reactome BioMart.","True","N","medium","Database keyword in title","Reactome","Reactome","1","N","N"
"""23161694"," 25361968, 26842383, 27799471, 30304474, 23245209, 33152070"",Genenames.org: the HGNC resources in 2013.","True","N","medium","Repository keyword in title","HGNC","HUGO Gene Nomenclature Committee","1","N","N"
"""24667251"," 30053270"",""A framework for organizing cancer-related variations from existing databases, publications and NGS data using a High-performance Integrated Virtual Environment (HIVE).""","True","N","medium","Database keyword in title","BioMuta","Biological Mutation Database","1","N","N"
"""23161682"," 29156057"",PRGdb 2.0: towards a community-based database model for the analysis of R-genes in plants.","True","N","high","DB suffix + database keyword","PRGdb","Plant Resistance Gene database","1","N","N"
"""22661580"," 33849055"",ExPASy: SIB bioinformatics resource portal.","True","N","medium","Repository keyword in title","ExPASy","Expert Protein Analysis System","1","N","N"
"""24334350"," 26546318, 29216398"",ATTED-II in 2014: evaluation of gene coexpression in agriculturally important plants.","True","N","medium","Database keyword in title","ATTED-II","Arabidopsis thaliana trans-factor and cis-Element Database II","1","N","N"
"""22086950"," 24157837, 26455268, 28456986, 26527717"",""MEROPS: the database of proteolytic enzymes, their substrates and inhibitors.""","True","N","high","Database keyword in title","MEROPS","MEROPS","1","N","N"
"""24112409"," 30371820"",Towards a unified paradigm for sequence-based identification of fungi.","True","N","medium","Repository keyword in title","UNITE","UNITE","1","N","N"
"""26578696"," 33661371"",OryzaGenome: Genome Diversity Database of Wild Oryza Species.","True","N","high","Database keyword in title","OryzaGenome","Oryza Genome","1","N","N"
"""26481361"," 29761461, 31647100"",Bovine Genome Database: new tools for gleaning function from the Bos taurus genome.","True","N","high","Database keyword in title","BGD","Bovine Genome Database","1","N","N"
"""27242034"," 32542109"",""Abasy Atlas: a comprehensive inventory of systems, global network properties and systems-level elements across bacteria.""","True","N","high","Atlas + inventory keyword","Abasy Atlas","Abasy Atlas","1","N","N"
"""27794045"," 33211864, 30407557"",Update of the FANTOM web resource: high resolution transcriptome of diverse cell types in mammals.","True","N","medium","Repository keyword in title","FANTOM","Functional Annotation of the Mammalian Genome","1","N","N"
"""22086951"," 23155063, 25428374, 26590259, 24227676, 26740527, 29106570, 30407534, 31691824"",The UCSC Genome Browser database: extensions and updates 2011.","True","N","high","Database keyword in title","UCSC","University of California Santa Cruz Genome Browser","1","N","N"
"""22139929"," 28605765, 31667304"",BioProject and BioSample databases at NCBI: facilitating capture and organization of metadata.","True","N","high","Database keyword in title","BioProject","BioProject","1","N","N"
"""32393779"," 34220744"",""CoryneRegNet 7, the reference database and analysis platform for corynebacterial gene regulatory networks.""","True","N","high","Database keyword in title","CoryneRegNet","Corynebacterial Regulatory Network","1","N","N"
"""24214964"," 26635391, 31701128"",DriverDB: an exome sequencing database for cancer driver gene identification.","True","N","high","DB suffix + database keyword","DriverDB","Driver Database","1","N","N"
"""31405382"," 31624831"",The bio.tools registry of software tools and data resources for the life sciences.","True","N","medium","Repository keyword in title","bio.tools","bio.tools","1","N","N"
"""22110037"," 23487186, 27252399, 28365727, 28451979, 30715277, 31612944, 32128557, 24265222, 26578556, 28365719, 29140510"",Saccharomyces Genome Database: the genomics resource of budding yeast.","True","N","high","Database keyword in title","SGD","Saccharomyces Genome Database","1","N","N"
"""23175610"," 24285300, 26150326, 26578600"",""The mouse genome database: genotypes, phenotypes, and models of human disease.""","True","N","high","Database keyword in title","MGD","Mouse Genome Database","1","N","N"
"""23093600"," 23144783, 23613709, 25326323, 27651457, 29351546, 30247620, 23221299, 27171405, 34458863"",The Comparative Toxicogenomics Database: update 2013.","True","N","high","Database keyword in title","CTD","Comparative Toxicogenomics Database","1","N","N"
"""21321022"," 22434847, 23603846, 23794737, 23881287, 25355511, 31713623, 21478484, 23255149"",""The Rat Genome Database curation tool suite: a set of optimized software tools enabling efficient acquisition, organization, and presentation of biological data.""","True","N","high","Database keyword in title","RGD","Rat Genome Database","1","N","N"
"""22260278"," 27679478"",Influenza research database: an integrated bioinformatics resource for influenza research and surveillance.","True","N","high","Database keyword in title","IRD","Influenza Research Database","1","N","N"
"""21646343"," 27098042, 27098042"",g:Profiler--a web server for functional interpretation of gene lists (2011 update).","True","Y","medium","Tool for interpretation not a database","g:Profiler","g:Profiler","1","N","N"
"""22080546"," 23180798, 29190397, 33166387, 26657633"",The International Nucleotide Sequence Database Collaboration.","True","N","medium","Database keyword in title","INSDC","International Nucleotide Sequence Database Collaboration","1","N","N"
"""22080548"," 25404130, 26615190, 30395270, 23203883, 24165880, 24214989, 26861660, 27899630, 28386528, 31722421"",Major submissions tool developments at the European Nucleotide Archive.","True","N","high","Archive keyword in title","ENA","European Nucleotide Archive","1","N","N"
"""24265223"," 24318814"",EMAGE mouse embryo spatial gene expression database: 2014 update.","True","N","high","Database keyword in title","EMAGE","Edinburgh Mouse Atlas of Gene Expression","1","N","N"
"""24271399"," 25501940, 28365730"",The Structure-Function Linkage Database.","True","N","high","Database keyword in title","SFLD","Structure-Function Linkage Database","1","N","N"
"""25723102"," 27402679"",Gateways to the FANTOM5 promoter level mammalian expression atlas.","True","N","high","Atlas + gateway keyword","FANTOM5","Functional Annotation of the Mammalian Genome 5","1","N","N"
"""21752111"," 33146890, 22688270"",The Human Protein Atlas as a proteomic resource for biomarker discovery.","True","N","high","Atlas + repository keyword","HPA","Human Protein Atlas","1","N","N"
"""22651224"," 23616008"",""CORNET 2.0: integrating plant coexpression, protein-protein interactions, regulatory interactions, gene associations and functional annotations.""","True","Y","medium","Integration platform/tool not a database","CORNET","CORNET","1","N","N"
"""23203891"," 26980515"",2P2Idb: a structural database dedicated to orthosteric modulation of protein-protein interactions.","True","N","high","DB suffix + database keyword","2P2Idb","Protein-Protein Interaction Database","1","N","N"
"""27153631"," 29186503"",MINTbase: a framework for the interactive exploration of mitochondrial and nuclear tRNA fragments.","True","N","high","Base suffix + database keyword","MINTbase","Mitochondrial and Nuclear tRNA fragment base","1","N","N"
"""30926570"," 31294057"",Genome Annotator Light (GAL): A Docker-based package for genome analysis and visualization.","True","Y","medium","Tool for analysis not a database","GAL","Genome Annotator Light","1","N","N"
"""22527113"," 24980131"",Plant rDNA database: ribosomal DNA loci information goes online.","True","N","high","Database keyword in title","Plant rDNA","Plant ribosomal DNA Database","1","N","N"
"""25416803"," 27603020"",DIANA-TarBase v7.0: indexing more than half a million experimentally supported miRNA:mRNA interactions.","True","N","high","Base suffix + database keyword","DIANA-TarBase","DNA Intelligent Analysis TarBase","1","N","N"
"""33599248"," 34561023"",bc-GenExMiner 4.5: new mining module computes breast cancer differential gene expression analyses.","True","Y","medium","Tool for analysis not a database","bc-GenExMiner","Breast Cancer Gene Expression Miner","1","N","N"
"""25378330"," 31125569"",Recent improvements to Binding MOAD: a resource for protein-ligand binding affinities and structures.","True","N","medium","Repository keyword in title","Binding MOAD","Mother Of All Databases","1","N","N"
"""22737589"," 27899561, 30395293, 31602479, 24393765, 25398906, 26615191, 29140470, 33095870"",Fungal genome resources at NCBI.","True","N","medium","Repository keyword in title","NCBI","National Center for Biotechnology Information","1","N","N"
"""34042771"," 34156448, 34891750"",Introducing a Platform for Integrating and Sharing Stem Cell Research Data.","True","N","medium","Repository keyword in title","REMEDY","REMEDY","1","N","N"
