pmid,title,abstract,in_linguistic,in_setfit,ling_score,setfit_confidence,primary_entity_long,primary_entity_short,primary_score,status,matched_long_short,all_long,all_short,ner_source,ner_confidence,entity_from_title,db_keyword_found,db_keyword_score,title_entity_in_ner,very_high_conf,all_urls,resource_url,has_resource_url,url_context,article_count
39364092,"Development of a comprehensive open access ""molecules with androgenic activity resource (MAAR)"" to facilitate risk assessment of chemicals.","The increasing prevalence of endocrine-disrupting chemicals (EDCs) and their potential adverse effects on human health underscore the necessity for robust tools to assess and manage associated risks. The androgen receptor (AR) is a critical component of the endocrine system, playing a pivotal role in mediating the biological effects of androgens, which are male sex hormones. Exposure to androgen-disrupting chemicals during critical periods of development, such as fetal development or puberty, may result in adverse effects on reproductive health, including altered sexual differentiation, impaired fertility, and an increased risk of reproductive disorders. Therefore, androgenic activity data is critical for chemical risk assessment. A large amount of androgenic data has been generated using various experimental protocols. Moreover, the data are reported in different formats and in diverse sources. To facilitate utilization of androgenic activity data in chemical risk assessment, the Molecules with Androgenic Activity Resource (MAAR) was developed. MAAR is the first open-access platform designed to streamline and enhance the risk assessment of chemicals with androgenic activity. MAAR's development involved the integration of diverse data sources, including data from public databases and mining literature, to establish a reliable and versatile repository. The platform employs a user-friendly interface, enabling efficient navigation and extraction of pertinent information. MAAR is poised to advance chemical risk assessment by offering unprecedented access to information crucial for evaluating the androgenic potential of a wide array of chemicals. The open-access nature of MAAR promotes transparency and collaboration, fostering a collective effort to address the challenges posed by androgenic EDCs.",False,True,,0.69887733,molecules with androgenic activity resource,,20.98614156,ok,,,maar,spacy+v2,0.98614156,,True,3.0,False,False,,,False,,1
36433966,"TractoInferno - A large-scale, open-source, multi-site database for machine learning dMRI tractography.","TractoInferno is the world's largest open-source multi-site tractography database, including both research- and clinical-like human acquisitions, aimed specifically at machine learning tractography approaches and related ML algorithms. It provides 284 samples acquired from 3 T scanners across 6 different sites. Available data includes T1-weighted images, single-shell diffusion MRI (dMRI) acquisitions, spherical harmonics fitted to the dMRI signal, fiber ODFs, and reference streamlines for 30 delineated bundles generated using 4 tractography algorithms, as well as masks needed to run tractography algorithms. Manual quality control was additionally performed at multiple steps of the pipeline. We showcase TractoInferno by benchmarking the learn2track algorithm and 5 variations of the same recurrent neural network architecture. Creating the TractoInferno database required approximately 20,000 CPU-hours of processing power, 200 man-hours of manual QC, 3,000 GPU-hours of training baseline models, and 4 Tb of storage, to produce a final database of 350 Gb. By providing a standardized training dataset and evaluation protocol, TractoInferno is an excellent tool to address common issues in machine learning tractography.",False,True,,0.7017315,tractoinferno,,20.9596099,ok,,tractoinferno - a,,spacy+v2,0.9596099,,True,5.0,False,False,,,False,,1
35576088,MACE - An Open Access Data Repository of Mass Spectra for Chemical Ecology.,"MACE is an open access collection of electron impact (EI) mass spectra for coupled gas chromatography-mass spectrometry (GC/MS) that serves as an add-on database, comprising curated spectra not present in widely available commercial mass spectral libraries, such as the NIST or WILEY databases. The spectra are stored as text files that allow easy integration into individual GC/MS systems. The article describes the concept of MACE, the data structure, how to contribute, and its usage. MACE is designed as a community effort and will require contributions from the community to be successful.",False,True,,0.7233182,,mace,20.9331772,ok,,,,spacy+v2,0.9331772,,True,5.0,False,False,,,False,,1
36882443,WAVES - The Lucile Packard Children's Hospital Pediatric Physiological Waveforms Dataset.,"WAVES is a large, single-center dataset comprising 9 years of high-frequency physiological waveform data from patients in intensive and acute care units at a large academic, pediatric medical center. The data comprise approximately 10.6 million hours of 1 to 20 concurrent waveforms over approximately 50,364 distinct patient encounters. The data have been de-identified, cleaned, and organized to facilitate research. Initial analyses demonstrate the potential of the data for clinical applications such as non-invasive blood pressure monitoring and methodological applications such as waveform-agnostic data imputation. WAVES is the largest pediatric-focused and second largest physiological waveform dataset available for research.",False,True,,0.60874945,,waves,20.9256536,ok,,lucile packard children's hospital pediatric physiological waveforms dataset | waveforms dataset,,spacy+v2,0.9256536,,False,0.0,False,False,,,False,,1
37616549,"Digital-scRRBS: A Cost-Effective, Highly Sensitive, and Automated Single-Cell Methylome Analysis Platform via Digital Microfluidics.","Single-cell DNA methylation sequencing is highly effective for identifying cell subpopulations and constructing epigenetic regulatory networks. Existing methylome analyses require extensive starting materials and are costly, complex, and susceptible to contamination, thereby impeding the development of single-cell methylome technology. In this work, we report digital microfluidics-based single-cell reduced representation bisulfite sequencing (digital-scRRBS), the first microfluidics-based single-cell methylome library construction platform, which is an automatic, effective, reproducible, and reagent-efficient technique to dissect the single-cell methylome. Using our digital microfluidic chip, we isolated single cells in 15 s and successfully constructed single-cell methylation sequencing libraries with a unique genome mapping rate of up to 53.6%, covering up to 2.26 million CpG sites. Digital-scRRBS demonstrates a high capacity for distinguishing cell identity and tracking DNA methylation during drug administration. Digital-scRRBS expands the applicability of single-cell methylation methods as a versatile tool for epigenetic analysis of rare cells and populations with high levels of heterogeneity.",False,True,,0.6854578,digital-scrrbs,,20.9252958,ok,,cell methylome analysis platform via digital microfluidics,scrrbs,spacy+v2,0.9252958,Digital-scRRBS,False,0.0,True,False,,,False,,1
39304538,The mutant mouse resource and research center (MMRRC) consortium: the US-based public mouse repository system.,"Now in its 25th year, the Mutant Mouse Resource and Research Center (MMRRC) consortium continues to serve the United States and international biomedical scientific community as a public repository and distribution archive of laboratory mouse models of human disease for research. Supported by the National Institutes of Health (NIH), the MMRRC consists of 4 regionally distributed and dedicated vivaria, offices, and specialized laboratory facilities and an Informatics Coordination and Service Center (ICSC). The overarching purpose of the MMRRC is to facilitate groundbreaking biomedical research by offering an extensive repertoire of mutant mice that are essential for advancing the understanding of human physiology and disease. The function of the MMRRC is to identify, acquire, evaluate, characterize, cryopreserve, and distribute mutant mouse strains to qualified biomedical investigators around the nation and the globe. Mouse strains accepted from the research community are held to the highest scientific standards to optimize reproducibility and enhance scientific rigor and transparency. All submitted strains are thoroughly reviewed, documented, and validated using extensive scientific quality control measures. In addition, the MMRRC conducts resource-related research on cryopreservation, mouse genetics, environmental conditions, and other topics that enhance operations of the MMRRC. Today, the MMRRC maintains an archive of mice, cryopreserved embryos and sperm, embryonic stem (ES) cell lines, and murine hybridomas for nearly 65,000 alleles. Since its inception, the MMRRC has fulfilled more than 20,000 orders from 13,651 scientists at 8441 institutions worldwide. The MMRRC also provides numerous services to assist researchers, including scientific consultation, technical assistance, genetic assays, microbiome analysis, analytical phenotyping, pathology, cryorecovery, husbandry, breeding and colony management, infectious disease surveillance, and disease modeling. The ICSC coordinates MMRRC operations, interacts with researchers, and manages the website (mmrrc.org) and online catalogue. Researchers benefit from an expansive list of well-defined mouse models of disease that meet the highest scientific standards while submitting investigators benefit by having their mouse strains cryopreserved, protected, and distributed in compliance with NIH policies.",False,True,,0.6387865,mutant mouse resource and research center,,20.92280906,ok,,,mmrrc | icsc,spacy+v2,0.92280906,mutant mouse resource and research center (MMRRC) consortium,True,8.0,False,False,,,False,,1
37581698,Mouse phenome database: curated data repository with interactive multi-population and multi-trait analyses.,"The Mouse Phenome Database continues to serve as a curated repository and analysis suite for measured attributes of members of diverse mouse populations. The repository includes annotation to community standard ontologies and guidelines, a database of allelic states for 657 mouse strains, a collection of protocols, and analysis tools for flexible, interactive, user directed analyses that increasingly integrates data across traits and populations. The database has grown from its initial focus on a standard set of inbred strains to include heterogeneous mouse populations such as the Diversity Outbred and mapping crosses and well as Collaborative Cross, Hybrid Mouse Diversity Panel, and recombinant inbred strains. Most recently the system has expanded to include data from the International Mouse Phenotyping Consortium. Collectively these data are accessible by API and provided with an interactive tool suite that enables users' persistent selection, storage, and operation on collections of measures. The tool suite allows basic analyses, advanced functions with dynamic visualization including multi-population meta-analysis, multivariate outlier detection, trait pattern matching, correlation analyses and other functions. The data resources and analysis suite provide users a flexible environment in which to explore the basis of phenotypic variation in health and disease across the lifespan.",False,True,,0.71388423,mouse phenome database,,20.91985613,ok,,international mouse phenotyping consortium,,spacy+v2,0.91985613,Mouse phenome database,True,10.0,True,True,,,False,,1
40519058,SCO-ph: Microfluidic Dynamic Phenotyping Platform for High-Throughput Screening of Single Cell Acidification.,"Studies on the dynamics of single cell phenotyping have been hampered by the lack of quantitative high-throughput metabolism assays. Extracellular acidification, a prominent phenotype, yields significant insights into cellular metabolism, including tumorigenicity. Here, it is developed a versatile microfluidic system for single cell optical pH analysis (SCO-pH), which compartmentalizes single cells in 140-pL droplets and immobilizes ≈40,000 droplets in a 2D array for temporal extracellular pH analysis. SCO-pH distinguishes cells undergoing hyperglycolysis induced by oligomycin A from untreated cells by monitoring their extracellular acidification. To facilitate pH sensing in each droplet, a cell-impermeable pH probe is encapsulated and its fluorescence intensities are quantified. Using this approach, hyperglycolytic cells can be differentiated, and single-cell heterogeneity in extracellular acidification dynamics can be concurrently observed. This high-throughput system will be useful in applications that require dynamic phenotyping of single cells with significant heterogeneity.",False,True,,0.62833756,,sco-ph,20.9187692,ok,,,,spacy+v2,0.9187692,SCO-ph,False,0.0,True,False,,,False,,1
38022697,"eDAVE - Extension of GDC data analysis, visualization, and exploration tools.","Publicly available repositories such as Genomic Data Commons or Gene Expression Omnibus are a valuable research resource useful for hypothesis driven research as well as validation of the results of new experiments. Frequently however, the use of those opulent resources is challenging because advanced computational skills are required to mine deposited data. To address this challenge, we have developed eDAVE, a user-friendly, web and desktop interface enabling intuitive and robust analysis of almost 12 000 methylomes and transcriptomes from over 200 types of cells and tissues deposited in the Genomic Data Commons repository. The application is implemented in Python, supported for major browsers and available at: https://edave.pum.edu.pl/.",False,True,,0.72220176,,edave,20.9141477,ok,,gene expression omnibus,,spacy+v2,0.9141477,,False,0.0,False,False,https://edave.pum.edu.pl/,https://edave.pum.edu.pl/,True,"...n, supported for major browsers and available at: https://edave.pum.edu.pl/.",1
39242579,Intracellular spatial transcriptomic analysis toolkit (InSTAnT).,"Imaging-based spatial transcriptomics technologies such as Multiplexed error-robust fluorescence in situ hybridization (MERFISH) can capture cellular processes in unparalleled detail. However, rigorous and robust analytical tools are needed to unlock their full potential for discovering subcellular biological patterns. We present Intracellular Spatial Transcriptomic Analysis Toolkit (InSTAnT), a computational toolkit for extracting molecular relationships from spatial transcriptomics data at single molecule resolution. InSTAnT employs specialized statistical tests and algorithms to detect gene pairs and modules exhibiting intriguing patterns of co-localization, both within individual cells and across the cellular landscape. We showcase the toolkit on five different datasets representing two different cell lines, two brain structures, two species, and three different technologies. We perform rigorous statistical assessment of discovered co-localization patterns, find supporting evidence from databases and RNA interactions, and identify associated subcellular domains. We uncover several cell type and region-specific gene co-localizations within the brain. Intra-cellular spatial patterns discovered by InSTAnT mirror diverse molecular relationships, including RNA interactions and shared sub-cellular localization or function, providing a rich compendium of testable hypotheses regarding molecular functions.",False,True,,0.72056305,intracellular spatial transcriptomic analysis toolkit,,20.898834,ok,,instant,,spacy+v2,0.898834,,False,0.0,False,False,,,False,,1
40599425,IDEA: Image database for earthquake damage annotation.,"The data article presents the ""Image Database for Earthquake damage Annotation (IDEA)"", an extended dataset of annotated real structural damage consisting of more than 5400 images, collected during post-event and ordinary field inspections. The dataset aims to fill the lack of annotated data necessary for the development of deep learning methodologies with structural damage detection and/or classification purposes. The dataset contains images annotated by structural engineers, covering different structural typologies, construction materials and damage typologies. The dataset is based on a comprehensive ontology defined by the authors, based on commonly agreed structural damage categories, which includes several types of structural and non-structural damage. Such onthology, can be used either to expand the presented dataset or to produce new ones, in order to increase the availability of data annotated according to a common standard, from the structural engineering point of view. Furthermore, the IDEA dataset is valuable as benchmark for enhancing the performance of damage classification/detection algorithms, encompassing some of the limits of currently available datasets, which cover only a few structural typologies or damage classes, or consist of classified rather than annotated images, or originate from limited laboratory experiments rather than post-event reconnaissance.",False,True,,0.7187845,image database for earthquake damage annotation,,20.89816755,ok,,database for,idea,spacy+v2,0.89816755,IDEA,True,5.0,False,False,,,False,,1
39830014,Hayai-Annotation: A functional gene prediction tool that integrates orthologs and gene ontology for network analysis in plant species.,"Hayai-Annotation, an annotation tool powered by the R-shinydashboard browser interface, implements a workflow that integrates sequence alignment using DIAMOND against UniProtKB Plants and ortholog inference using OrthoLoger. We here propose a pipeline to explore genome evolution and adaptation from a different perspective, by creating a network considering orthologs and gene ontology as nodes, with edges based on the annotation for each gene. This approach aims to improve the visualization of conserved biological processes and functions, highlight species-specific adaptations, and enhance the ability to infer the functions of uncharacterized genes by comparing edge patterns across species. To our knowledge, this is the first attempt to build a network using annotated OrthoDB orthologs and Gene Ontology terms (Molecular Function and Biological Process) as nodes, providing a comprehensive view of gene distribution and function in plant species. The GO annotation accuracy was assessed by the CAFA-evaluator, demonstrating that the accuracy of this version of Hayai-Annotation exceeded that of the benchmark, InterProScan. The updated Hayai-Annotation enhances ortholog analysis functionality, allowing for evolutionary insights from gene sequences, and is expected to contribute significantly to the future development of plant genome analysis.",False,True,,0.7172486,hayai-annotation,,20.85448134,ok,,uniprotkb | orthodb,,spacy+v2,0.85448134,Hayai-Annotation,False,0.0,True,False,,,False,,1
36610676,DomainATM: Domain adaptation toolbox for medical data analysis.,"Domain adaptation (DA) is an important technique for modern machine learning-based medical data analysis, which aims at reducing distribution differences between different medical datasets. A proper domain adaptation method can significantly enhance the statistical power by pooling data acquired from multiple sites/centers. To this end, we have developed the Domain Adaptation Toolbox for Medical data analysis (DomainATM) - an open-source software package designed for fast facilitation and easy customization of domain adaptation methods for medical data analysis. The DomainATM is implemented in MATLAB with a user-friendly graphical interface, and it consists of a collection of popular data adaptation algorithms that have been extensively applied to medical image analysis and computer vision. With DomainATM, researchers are able to facilitate fast feature-level and image-level adaptation, visualization and performance evaluation of different adaptation methods for medical data analysis. More importantly, the DomainATM enables the users to develop and test their own adaptation methods through scripting, greatly enhancing its utility and extensibility. An overview characteristic and usage of DomainATM is presented and illustrated with three example experiments, demonstrating its effectiveness, simplicity, and flexibility. The software, source code, and manual are available online.",False,True,,0.70173705,domain adaptation toolbox for medical data analysis,,20.8506736,ok,,domainatm | domain adaptation toolbox,,spacy+v2,0.8506736,DomainATM,False,0.0,False,False,,,False,,1
37216585,Conserved unique peptide patterns (CUPP) online platform 2.0: implementation of +1000 JGI fungal genomes.,"Carbohydrate-processing enzymes, CAZymes, are classified into families based on sequence and three-dimensional fold. Because many CAZyme families contain members of diverse molecular function (different EC-numbers), sophisticated tools are required to further delineate these enzymes. Such delineation is provided by the peptide-based clustering method CUPP, Conserved Unique Peptide Patterns. CUPP operates synergistically with the CAZy family/subfamily categorizations to allow systematic exploration of CAZymes by defining small protein groups with shared sequence motifs. The updated CUPP library contains 21,930 of such motif groups including 3,842,628 proteins. The new implementation of the CUPP-webserver, https://cupp.info/, now includes all published fungal and algal genomes from the Joint Genome Institute (JGI), genome resources MycoCosm and PhycoCosm, dynamically subdivided into motif groups of CAZymes. This allows users to browse the JGI portals for specific predicted functions or specific protein families from genome sequences. Thus, a genome can be searched for proteins having specific characteristics. All JGI proteins have a hyperlink to a summary page which links to the predicted gene splicing including which regions have RNA support. The new CUPP implementation also includes an update of the annotation algorithm that uses only a fourth of the RAM while enabling multi-threading, providing an annotation speed below 1 ms/protein.",False,True,,0.72213554,conserved unique peptide patterns,,20.85037714,ok,cupp | conserved unique peptide patterns,mycocosm | phycocosm | unique peptide patterns,cupp | cazy | ram,spacy+v2,0.85037714,Conserved unique peptide patterns (CUPP) online platform,False,0.0,False,False,https://cupp.info/,https://cupp.info/,True,"...ns. The new implementation of the CUPP-webserver, https://cupp.info/, now includes all published fungal and algal geno...",1
37537200,"GlobalUsefulNativeTrees, a database documenting 14,014 tree species, supports synergies between biodiversity recovery and local livelihoods in landscape restoration.","Tree planting has the potential to improve the livelihoods of millions of people as well as to support environmental services such as biodiversity conservation. Planting however needs to be executed wisely if benefits are to be achieved. We have developed the GlobalUsefulNativeTrees (GlobUNT) database to directly support the principles advocated by the 'golden rules for reforestation', including planting tree mixtures that maximize the benefits to local livelihoods and the diversity of native trees. Developed primarily by combining data from GlobalTreeSearch with the World Checklist of Useful Plant Species (WCUPS), GlobUNT includes 14,014 tree species that can be filtered for ten major use categories, across 242 countries and territories. The 14,014 species represent roughly a quarter of the tree species from GlobalTreeSearch and a third of the plant species from WCUPS. GlobUNT includes over 8000 species used as materials (9261 species; 68.4% of the total in WCUPS for that use category) or medicines (8283; 31.1%), over 2000 species with environmental uses (3317; 36.9%), used as human food (3310; 47.0%) or fuel (2162; 85.5%), over 1000 species used as gene sources (1552; 29.8%), animal food (1494; 33.7%), social uses (1396; 53.8%) or poisons (1109; 36.8%), and 712 species (68.4%) as insect food.",False,True,,0.6901283,globalusefulnativetrees,,20.8427336,ok,,globunt,wcups,spacy+v2,0.8427336,,True,5.0,False,False,,,False,,1
39724341,The Yeast Optogenetic Toolkit (yOTK) for Spatiotemporal Control of Gene Expression in Budding Yeast.,"Optogenetic systems utilize genetically encoded light-sensitive proteins to control cellular processes such as gene expression and protein localization. Like most synthetic systems, generation of an optogenetic system with desirable properties requires multiple design-test-build cycles. A yeast optogenetic toolkit (yOTK) allows rapid assembly of optogenetic constructs using Modular Cloning, or MoClo. In this protocol, we describe how to assemble, integrate, and test optogenetic systems in the budding yeast Saccharomyces cerevisiae. Generating an optogenetic system requires the user to first define the structure of the final construct and identify all basic parts and vectors required for the construction strategy, including light-sensitive proteins that need to be domesticated into the toolkit. The assembly is then defined following a set of standard rules. Multigene constructs are assembled using a series of one-pot assembly steps with the identified parts and vectors and transformed into yeast. Screening of the transformants allows optogenetic systems with optimal properties to be selected.",False,True,,0.7064894,yeast optogenetic toolkit,,20.84141684,ok,,,yotk,spacy+v2,0.84141684,,False,0.0,False,False,,,False,,1
