pmid,title,has_url,is_false_positive,confidence,reason,database_name,long_database_name
28061747,GTB - an online genome tolerance browser.,True,N,high,GTB = tolerance browser that houses genome tolerance data,GTB,Genome Tolerance Browser
22351021,Exploiting Multisite Gateway and pENFRUIT plasmid collection for fruit genetic engineering.,False,Y,high,Methodology paper about using plasmid collection for engineering,,
32623772,EpigenCentral: Portal for DNA methylation data analysis and classification in rare diseases.,True,N,high,Portal that houses DNA methylation data with analysis capabilities,EpigenCentral,Epigenetic Data Portal for Rare Diseases
31459550,InterSpin: Integrated Supportive Webtools for Low- and High-Field NMR Analyses Toward Molecular Complexity.,True,Y,high,"Webtools for analysis (methodology), not data repository",,
27516337,Mycofier: a new machine learning-based classifier for fungal ITS sequences.,False,Y,high,"Machine learning classifier (methodology tool), not database",,
24810851,e-RNA: a collection of web servers for comparative RNA structure prediction and visualisation.,True,Y,high,Collection of web servers for prediction (tools) not data repository,,
23735196,Ontology-Based Querying with Bio2RDF's Linked Open Data.,False,Y,high,Paper about querying methodology not the database itself,,
33045728,iModulonDB: a knowledgebase of microbial transcriptional regulation derived from machine learning.,False,N,high,DB suffix + knowledgebase keyword for transcriptional regulation data,iModulonDB,Microbial Transcriptional Regulation Knowledgebase
22955989,Annotation of functional variation in personal genomes using RegulomeDB.,False,Y,high,Paper about USING RegulomeDB not the database announcement,,
25805426,Real-Time Motion Capture Toolbox (RTMocap): an open-source code for recording 3-D motion kinematics to study action-effect anticipations during motor and social interactions.,False,Y,high,Toolbox for motion capture (methodology tool),,
21959865,NetSlim: high-confidence curated signaling maps.,True,N,high,Curated signaling maps/pathway data collection,NetSlim,Network Signaling Maps
26543174,meRanTK: methylated RNA analysis ToolKit.,True,Y,high,"ToolKit for analysis (methodology), not data repository",,
31266480,TASKA: A modular task management system to support health research studies.,True,Y,high,Task management system (tool) not a data repository,,
32976578,TREND-DB-a transcriptome-wide atlas of the dynamic landscape of alternative polyadenylation.,True,N,high,DB suffix + atlas of transcriptomic data,TREND-DB,Transcriptome-wide atlas of alternative polyadenylation Database
24872424,"CODOC: efficient access, analysis and compression of depth of coverage signals.",True,Y,high,"Tool for access, analysis and compression (methodology)",,
26193336,"MCaVoH: A toolkit for mining, classification and visualization of human microbiota.",False,Y,high,"Toolkit for mining/classification (methodology), not data repository",,
22233419,MetRxn: a knowledgebase of metabolites and reactions spanning metabolic models and databases.,False,N,high,Knowledgebase of metabolites and reactions data,MetRxn,Metabolite and Reaction Knowledgebase
26411868,MDD-SOH: exploiting maximal dependence decomposition to identify S-sulfenylation sites with substrate motifs.,True,Y,high,"Methodology for identifying sites (prediction tool), not database",,
27055828,The drug-minded protein interaction database (DrumPID) for efficient target analysis and drug development.,True,N,high,"'Database' keyword, stores protein interaction data",DrumPID,Drug-Minded Protein Interaction Database
31295871,TGStools: A Bioinformatics Suit to Facilitate Transcriptome Analysis of Long Reads from Third Generation Sequencing Platform.,False,Y,high,Bioinformatics suite for analysis (tools) not data repository,,
23815474,VIRGO: visualization of A-to-I RNA editing sites in genomic sequences.,True,N,medium,"Visualization tool but contains data on RNA editing sites, has URL",VIRGO,Visualization of RNA editing sites in Genomic sequences
29985979,RNAvista: a webserver to assess RNA secondary structures with non-canonical base pairs.,True,Y,high,Webserver for assessment (methodology tool) not data repository,,
31599058,PhyloSuite: An integrated and scalable desktop platform for streamlined molecular sequence data management and evolutionary phylogenetics studies.,False,Y,high,Desktop platform for data management (tool) not a data repository,,
25368506,Quality Control for RNA-Seq (QuaCRS): An Integrated Quality Control Pipeline.,True,Y,high,Quality control pipeline (methodology tool),,
22582806,PROLIX: rapid mining of protein-ligand interactions in large crystal structure databases.,False,Y,high,Tool for mining databases not the database itself,,
24163250,RADAR: a rigorously annotated database of A-to-I RNA editing.,True,N,high,"'Database' keyword, stores RNA editing data",RADAR,Rigorously Annotated Database of A-to-I RNA editing
28214993,SCALEUS: Semantic Web Services Integration for Biomedical Applications.,True,Y,high,Integration platform (tool) not data repository,,
31453632,AOPERA: A proposed methodology and inventory of effective tools to link chemicals to adverse outcome pathways.,True,Y,medium,"'Methodology and inventory of tools' - primarily methodology focused",,
26803163,"BISQUE: locus- and variant-specific conversion of genomic, transcriptomic and proteomic database identifiers.",True,Y,high,Conversion tool for identifiers (methodology) not data repository,,
27354697,Cyclo-lib: a database of computational molecular dynamics simulations of cyclodextrins.,True,N,high,"'Database' keyword, stores simulation data",Cyclo-lib,Cyclodextrin Molecular Dynamics Simulation Database
32564239,SUPFUNSIM: Spatial Filtering Toolbox for EEG.,False,Y,high,Toolbox for signal processing (methodology tool),,
32415965,Palantir: a springboard for the analysis of secondary metabolite gene clusters in large-scale genome mining projects.,True,Y,high,Springboard/tool for analysis not data repository,,
27025440,GenoMatrix: A Software Package for Pedigree-Based and Genomic Prediction Analyses on Complex Traits.,True,Y,high,Software package for analysis (methodology tool),,
33075075,PyHIST: A Histological Image Segmentation Tool.,False,Y,high,Segmentation tool (methodology),,
28333216,"BuddySuite: Command-Line Toolkits for Manipulating Sequences, Alignments, and Phylogenetic Trees.",True,Y,high,Toolkits for manipulation (methodology),,
26208916,MutAIT: an online genetic toxicology data portal and analysis tools.,True,N,high,Data portal that houses genetic toxicology data,MutAIT,Mutagenesis and Toxicology Information Tool
29943074,ADMETlab: a platform for systematic ADMET evaluation based on a comprehensively collected ADMET database.,True,N,high,Platform built on comprehensive ADMET database (houses data),ADMETlab,ADMET Laboratory Platform
30963287,TeachOpenCADD: a teaching platform for computer-aided drug design using open source packages and data.,False,Y,high,Teaching platform (educational tool) not data repository,,
24822057,tRNADB-CE: tRNA gene database well-timed in the era of big sequence data.,True,N,high,DB suffix + 'database' keyword for tRNA genes,tRNADB-CE,tRNA gene Database Curated Manually
26601758,"VenomKB, a new knowledge base for facilitating the validation of putative venom therapies.",False,N,high,KB suffix + knowledge base for venom therapy data,VenomKB,Venom Knowledge Base
21622656,CoMet--a web server for comparative functional profiling of metagenomes.,True,Y,high,Web server for profiling (analysis tool) not data repository,,
29028896,PyDREAM: high-dimensional parameter inference for biological models in python.,False,Y,high,Parameter inference tool (methodology),,
31796752,"TOFF, a database of traits of fish to promote advances in fish aquaculture.",False,N,high,"'Database' keyword, stores fish trait data",TOFF,Traits of Fish Database
33685491,Giotto: a toolbox for integrative analysis and visualization of spatial expression data.,False,Y,high,Toolbox for analysis (methodology tool),,
34677393,MSCAT: A Machine Learning Assisted Catalog of Metabolomics Software Tools.,False,N,medium,Catalog of software tools - acts as a curated collection/reference,MSCAT,Machine Learning Assisted Catalog of Metabolomics Software Tools
25863133,PlantMirnaT: miRNA and mRNA integrated analysis fully utilizing characteristics of plant sequencing data.,False,Y,high,Analysis tool (methodology) not data repository,,
28093410,FASTdoop: a versatile and efficient library for the input of FASTA and FASTQ files for MapReduce Hadoop bioinformatics applications.,True,Y,high,Library for file input (methodology tool),,
24816342,dbCRY: a Web-based comparative and evolutionary genomics platform for blue-light receptors.,True,N,high,dbCRY has DB prefix + genomics platform that houses data,dbCRY,Cryptochrome Database
28437484,"ECG-ViEW II, a freely accessible electrocardiogram database.",True,N,high,"'Database' keyword, stores ECG data",ECG-ViEW II,Electrocardiogram Visualization and Analysis Database
29452392,pBRIT: gene prioritization by correlating functional and phenotypic annotations through integrative data fusion.,True,Y,high,Gene prioritization tool (methodology) not data repository,,
28521008,GeMSTONE: orchestrated prioritization of human germline mutations in the cloud.,True,Y,high,Prioritization tool (methodology),,
33963497,A new type of pictorial database: The Bicolor Affective Silhouettes and Shapes (BASS).,True,N,high,"'Database' keyword, stores pictorial/image data",BASS,Bicolor Affective Silhouettes and Shapes
23344264,DNA-Mutation Inventory to Refine and Enhance Cancer Treatment (DIRECT): a catalog of clinically relevant cancer mutations to enable genome-directed anticancer therapy.,True,N,high,Inventory/catalog of cancer mutations data,DIRECT,DNA-Mutation Inventory to Refine and Enhance Cancer Treatment
31070714,G-OnRamp: a Galaxy-based platform for collaborative annotation of eukaryotic genomes.,True,Y,high,Platform for annotation (tool) not data repository,,
32805021,CoV-AbDab: the coronavirus antibody database.,True,N,high,"'Database' keyword + DB suffix, stores antibody data",CoV-AbDab,Coronavirus Antibody Database
32092438,RPINBASE: An online toolbox to extract features for predicting RNA-protein interactions.,True,Y,high,"Toolbox for feature extraction/prediction (methodology), BASE suffix but toolbox indicates tool",,
29106667,"MicrobiomeDB: a systems biology platform for integrating, mining and analyzing microbiome experiments.",True,N,high,DB suffix + platform that houses microbiome data,MicrobiomeDB,Microbiome Database
30904554,RaaMLab: A MATLAB toolbox that generates amino acid groups and reduced amino acid modes.,False,Y,high,MATLAB toolbox for generation (methodology tool),,
31586868,ChaRTr: An R toolbox for modeling choices and response times in decision-making tasks.,False,Y,high,R toolbox for modeling (methodology),,
22100666,Aging-kb: a knowledge base for the study of the aging process.,False,N,high,KB suffix + knowledge base for aging data,Aging-kb,Aging Knowledge Base
30753479,RiceMetaSysB: a database of blast and bacterial blight responsive genes in rice and its utilization in identifying key blast-resistant WRKY genes.,False,N,high,"'Database' keyword, stores rice gene data",RiceMetaSysB,Rice Metabolic Systems Biology Database
33430205,CPE-DB: An Open Database of Chemical Penetration Enhancers.,False,N,high,DB suffix + 'database' keyword for chemical data,CPE-DB,Chemical Penetration Enhancers Database
23550212,The switches.ELM resource: a compendium of conditional regulatory interaction interfaces.,True,N,high,"'Compendium' keyword indicates curated data collection, 'resource' for storing data",switches.ELM,Eukaryotic Linear Motif Switches Resource
27984824,ARCPHdb: A comprehensive protein database for SF1 and SF2 helicase from archaea.,False,N,high,DB suffix + 'database' keyword for protein data,ARCPHdb,Archaeal Protein Helicase Database
26794315,TFBSTools: an R/bioconductor package for transcription factor binding site analysis.,True,Y,high,R package for analysis (methodology tool),,
30649189,CluMSID: an R package for similarity-based clustering of tandem mass spectra to aid feature annotation in metabolomics.,True,Y,high,R package for clustering (methodology tool),,
33787835,AASRA: an anchor alignment-based small RNA annotation pipeline†.,False,Y,high,Annotation pipeline (methodology tool),,
33464891,TopSuite Web Server: A Meta-Suite for Deep-Learning-Based Protein Structure and Quality Prediction.,True,Y,high,Web server for prediction (methodology tool),,
32313959,Zebra2: advanced and easy-to-use web-server for bioinformatic analysis of subfamily-specific and conserved positions in diverse protein superfamilies.,True,Y,high,Web server for analysis (methodology tool),,
26313379,GARN: Sampling RNA 3D Structure Space with Game Theory and Knowledge-Based Scoring Strategies.,True,Y,high,Sampling tool with methodology approach not data repository,,
28095775,ARA-PEPs: a repository of putative sORF-encoded peptides in Arabidopsis thaliana.,True,N,high,"'Repository' keyword, stores peptide data",ARA-PEPs,Arabidopsis Repository of Putative sORF-encoded Peptides
22576177,CPSS: a computational platform for the analysis of small RNA deep sequencing data.,True,Y,high,Computational platform for analysis (methodology tool),,
26200754,G4RNA: an RNA G-quadruplex database.,False,N,high,"'Database' keyword, stores RNA structure data",G4RNA,RNA G-Quadruplex Database
32082621,FibroAtlas: A Database for the Exploration of Fibrotic Diseases and Their Genes.,False,N,high,"'Database' + 'Atlas' keywords, stores disease/gene data",FibroAtlas,Fibrotic Disease Atlas Database
22738131,The EPILEPSIAE database: an extensive electroencephalography database of epilepsy patients.,False,N,high,"'Database' keyword twice, stores EEG data",EPILEPSIAE,Epilepsy EEG Database
26842767,g2pDB: A Database Mapping Protein Post-Translational Modifications to Genomic Coordinates.,False,N,high,DB suffix + 'database' keyword for PTM mapping data,g2pDB,Genomic to Protein Database
23277275,EasyProt--an easy-to-use graphical platform for proteomics data analysis.,True,Y,high,Graphical platform for analysis (methodology tool),,
30789126,SNP-IT Tool for Identifying Subspecies and Associated Lineages of Mycobacterium tuberculosis Complex.,False,Y,high,'Tool for identifying' pattern (methodology),,
24895436,DiseaseConnect: a comprehensive web server for mechanism-based disease-disease connections.,True,N,high,Web server that houses disease connection data,DiseaseConnect,Disease Connection Database
31624841,MBKbase for rice: an integrated omics knowledgebase for molecular breeding in rice.,True,N,high,Base suffix + knowledgebase for rice omics data,MBKbase,Molecular Breeding Knowledgebase
32329672,MedGen: NCBI's Portal to Information on Medical Conditions with a Genetic Component.,False,N,high,Portal to medical genetics information (NCBI database),MedGen,Medical Genetics Portal
32047888,RBPTD: a database of cancer-related RNA-binding proteins in humans.,True,N,high,"'Database' keyword, stores protein data",RBPTD,RNA-Binding Protein Target Database
34132767,VoroContacts: a tool for the analysis of interatomic contacts in macromolecular structures.,True,Y,high,'Tool for analysis' pattern (methodology),,
33123113,PUMAA: A Platform for Accessible Microbiome Analysis in the Undergraduate Classroom.,False,Y,high,Educational platform for analysis (teaching tool),,
34048569,IUPred3: prediction of protein disorder enhanced with unambiguous experimental annotation and visualization of evolutionary conservation.,True,Y,high,'Prediction of' pattern (methodology tool),,
32050905,GsmPlot: a web server to visualize epigenome data in NCBI.,True,Y,high,Web server for visualization (methodology tool),,
28950836,VCFtoTree: a user-friendly tool to construct locus-specific alignments and phylogenies from thousands of anthropologically relevant genome sequences.,False,Y,high,'Tool to construct' pattern (methodology),,
25653163,CAGEr: precise TSS data retrieval and high-resolution promoterome mining for integrative analyses.,True,Y,high,Tool for data retrieval and mining (methodology),,
21967760,ProfileChaser: searching microarray repositories based on genome-wide patterns of differential expression.,True,Y,high,Tool for searching repositories not repository itself,,
26248465,BioWardrobe: an integrated platform for analysis of epigenomics and transcriptomics data.,True,N,medium,"Platform that houses and analyzes data, has URL and stores experimental data",BioWardrobe,Biological Warehouse for Epigenomics Data
28334977,sCLIP-an integrated platform to study RNA-protein interactomes in biomedical research: identification of CSTF2tau in alternative processing of small nuclear RNAs.,False,Y,high,Platform to study/analyze (methodology tool),,
"26410588, 27508249","AlloRep: A Repository of Sequence, Structural and Mutagenesis Data for the LacI/GalR Transcription Regulators.",True,N,high,"'Repository' keyword, stores transcription regulator data",AlloRep,Allosteric Regulation Repository
"25940562, 29315358",HTT-DB: horizontally transferred transposable elements database.,True,N,high,DB suffix + 'database' keyword for transposable elements,HTT-DB,Horizontally Transferred Transposable Elements Database
28603918,"CFTR-France, a national relational patient database for sharing genetic and phenotypic data associated with rare CFTR variants.",True,N,high,"'Database' keyword, stores patient genetic data",CFTR-France,CFTR Genetic Variants Database
33581338,rePROBE: Workflow for Revised Probe Assignment and Updated Probe-set Annotation in Microarrays.,False,Y,high,Workflow for annotation (methodology),,
21712246,CAMPAIGN: an open-source library of GPU-accelerated data clustering algorithms.,True,Y,high,Library of clustering algorithms (methodology tool),,
34278324,University of Hawai'i Cancer Center Connection: Pacific Tracker (PacTrac) Version 3.1 Diet and Physical Activity Assessment Tool for the Pacific Region.,True,N,medium,Assessment tool but houses Pacific diet/activity data with URL,PacTrac,Pacific Tracker Diet and Physical Activity Assessment Tool
33495705,ResiDB: An automated database manager for sequence data.,True,N,medium,"'Database manager' - manages database but DB suffix suggests data storage component",ResiDB,Residue Database Manager
28355123,GFFview: A Web Server for Parsing and Visualizing Annotation Information of Eukaryotic Genome.,False,Y,high,Web server for parsing/visualization (methodology tool),,
23028496,"MyDas, an extensible Java DAS server.",False,Y,high,Java server software (tool),,
28013273,CATchUP: A Web Database for Spatiotemporally Regulated Genes.,True,N,high,"'Database' keyword, stores gene regulation data",CATchUP,Comprehensive Atlas of Temporal Changes in Gene Expression
24297518,LipidGO: database for lipid-related GO terms and applications.,True,N,high,"'Database' keyword, stores lipid GO term data",LipidGO,Lipid Gene Ontology Database
26803155,MuCor: mutation aggregation and correlation.,True,Y,high,Tool for aggregation/correlation (methodology),,
29379090,GO FEAT: a rapid web-based functional annotation tool for genomic and transcriptomic data.,True,Y,high,'Annotation tool' pattern (methodology),,
28407117,NNAlign: a platform to construct and evaluate artificial neural network models of receptor-ligand interactions.,True,Y,high,Platform to construct models (methodology tool),,
25635527,Autophagy Regulatory Network - a systems-level bioinformatics resource for studying the mechanism and regulation of autophagy.,True,N,high,"'Network' and 'resource' for storing autophagy data, curated collection",ARN,Autophagy Regulatory Network
29786693,"HormoneBase, a population-level database of steroid hormone levels across vertebrates.",True,N,high,Base suffix + 'database' keyword for hormone data,HormoneBase,Steroid Hormone Database
32697844,PEWO: a collection of workflows to benchmark phylogenetic placement.,False,Y,high,Collection of workflows (methodology tools),,
24700812,3PFDB+: improved search protocol and update for the identification of representatives of protein sequence domain families.,True,N,high,DB suffix + database update for protein domains,3PFDB+,Protein Family Phylogeny Database Plus
34260589,COVIDomic: A multi-modal cloud-based platform for identification of risk factors associated with COVID-19 severity.,False,Y,high,Platform for identification/analysis (methodology tool),,
33973408,"hu.MAP 2.0: integration of over 15,000 proteomic experiments builds a global compendium of human multiprotein assemblies.",True,N,high,MAP suffix + compendium of proteomic data (curated collection),hu.MAP,Human Multiprotein Assemblies Map
34362304,BREC: an R package/Shiny app for automatically identifying heterochromatin boundaries and estimating local recombination rates along chromosomes.,False,Y,high,R package for identification (methodology tool),,
33335465,WAUC: A Multi-Modal Database for Mental Workload Assessment Under Physical Activity.,True,N,high,"'Database' keyword, stores workload assessment data",WAUC,Workload Assessment Under physical aCtivity Database
21458441,The FaceBase Consortium: a comprehensive program to facilitate craniofacial research.,True,N,high,Base suffix + program/database for craniofacial data,FaceBase,Craniofacial Database
30203047,Pancan-meQTL: a database to systematically evaluate the effects of genetic variants on methylation in human cancer.,True,N,high,"'Database' keyword, stores meQTL data",Pancan-meQTL,Pan-Cancer Methylation Quantitative Trait Loci Database
22495752,"GeneclusterViz: a tool for conserved gene cluster visualization, exploration and analysis.",True,Y,high,'Tool for visualization/analysis' pattern (methodology),,
21586548,hERGAPDbase: a database documenting hERG channel inhibitory potentials and APD-prolongation activities of chemical compounds.,True,N,high,Base suffix + 'database' keyword for compound data,hERGAPDbase,hERG Action Potential Duration Database
23918248,Pclust: protein network visualization highlighting experimental data.,True,Y,high,Visualization tool (methodology),,
24808858,NeuroElectro: a window to the world's neuron electrophysiology data.,True,N,high,Houses neuron electrophysiology data collection,NeuroElectro,Neuron Electrophysiology Database
34050164,Automated annotation and visualisation of high-resolution spatial proteomic mass spectrometry imaging data using HIT-MAP.,False,Y,high,'Automated annotation' methodology paper about using HIT-MAP,,
24037212,CruzDB: software for annotation of genomic intervals with UCSC genome-browser database.,False,Y,high,Software for annotation (tool) using another database,,
34733246,fIDBAC: A Platform for Fast Bacterial Genome Identification and Typing.,True,Y,high,Platform for identification (methodology tool),,
28186632,NorWood: a gene expression resource for evo-devo studies of conifer wood development.,False,N,high,"'Resource' keyword, stores gene expression data",NorWood,Norwegian Wood Gene Expression Resource
28011789,myGenomeBrowser: building and sharing your own genome browser.,True,Y,high,Tool for building browsers (methodology),,
28187156,KrillDB: A de novo transcriptome database for the Antarctic krill (Euphausia superba).,False,N,high,DB suffix + 'database' keyword for transcriptome data,KrillDB,Antarctic Krill Transcriptome Database
28678736,LifeStyle-Specific-Islands (LiSSI): Integrated Bioinformatics Platform for Genomic Island Analysis.,False,Y,high,Platform for analysis (methodology tool),,
33876217,CanDriS: posterior profiling of cancer-driving sites based on two-component evolutionary model.,True,Y,high,Profiling tool based on model (methodology),,
22684630,"RobiNA: a user-friendly, integrated software solution for RNA-Seq-based transcriptomics.",True,Y,high,Software solution for analysis (methodology tool),,
26543854,OperomeDB: A Database of Condition-Specific Transcription Units in Prokaryotic Genomes.,False,N,high,DB suffix + 'database' keyword for transcription units,OperomeDB,Operon Database
26553798,InterRNA: a database of base interactions in RNA structures.,True,N,high,"'Database' keyword, stores RNA interaction data",InterRNA,RNA Interaction Database
22748168,"Rational drug repositioning guided by an integrated pharmacological network of protein, disease and drug.",True,N,medium,Network/database that integrates pharmacological data with URL,PharmDB,Pharmacological Network Database
31022176,TASmania: A bacterial Toxin-Antitoxin Systems database.,True,N,high,"'Database' keyword, stores toxin-antitoxin data",TASmania,Toxin-Antitoxin Systems Database
25886982,"GREGOR: evaluating global enrichment of trait-associated variants in epigenomic features using a systematic, data-driven approach.",True,Y,high,"Tool for evaluating enrichment using methodology, data-driven approach",,
32052012,Ewé: a web-based ethnobotanical database for storing and analysing data.,True,N,high,"'Database' keyword, stores ethnobotanical data",Ewé,Ethnobotanical Database
23825367,CellMix: a comprehensive toolbox for gene expression deconvolution.,True,Y,high,Toolbox for deconvolution (methodology),,
32239516,FungalRoot: global online database of plant mycorrhizal associations.,False,N,high,"'Database' keyword, stores mycorrhizal association data",FungalRoot,Fungal Root Mycorrhizal Association Database
29309510,Mustguseal: a server for multiple structure-guided sequence alignment of protein families.,True,Y,high,Server for alignment (methodology tool),,
33241205,scREAD: A Single-Cell RNA-Seq Database for Alzheimer's Disease.,False,N,high,"'Database' keyword, stores RNA-Seq data",scREAD,Single-Cell RNA-Seq Alzheimer's Disease Database
22618877,TaxMan: a server to trim rRNA reference databases and inspect taxonomic coverage.,True,Y,high,Server for trimming databases (methodology tool),,
34882760,OCTAVA: An open-source toolbox for quantitative analysis of optical coherence tomography angiography images.,False,Y,high,Toolbox for analysis (methodology),,
33304261,MP3: Medical Software for Processing Multi-Parametric Images Pipelines.,False,Y,high,Software for processing pipelines (methodology),,
27285615,Northeast India Helminth Parasite Information Database (NEIHPID): Knowledge Base for Helminth Parasites.,True,N,high,"'Database' + 'Knowledge Base' keywords, stores parasite data",NEIHPID,Northeast India Helminth Parasite Information Database
25697399,2HiGWAS: a unifying high-dimensional platform to infer the global genetic architecture of trait development.,False,Y,high,Platform to infer architecture (methodology tool),,
28362877,ARACHNE: A neural-neuroglial network builder with remotely controlled parallel computing.,False,Y,high,Network builder tool (methodology),,
28916823,Digging into the low molecular weight peptidome with the OligoNet web server.,True,N,medium,Web server that houses peptidome data with analysis,OligoNet,Oligopeptide Network Server
30986215,GOOGA: A platform to synthesize mapping experiments and identify genomic structural diversity.,False,Y,high,Platform for synthesis/identification (methodology tool),,
22434830,YeastMine--an integrated data warehouse for Saccharomyces cerevisiae data as a multipurpose tool-kit.,True,N,high,"'Data warehouse' for yeast data, despite 'tool-kit' in title it houses data",YeastMine,Yeast Data Warehouse
26925206,KENeV: A web-application for the automated reconstruction and visualization of the enriched metabolic and signaling super-pathways deriving from genomic experiments.,True,Y,high,Web application for reconstruction (methodology tool),,
26571275,"CentiServer: A Comprehensive Resource, Web-Based Application and R Package for Centrality Analysis.",True,N,medium,"'Resource' that provides centrality data and methods, houses network data",CentiServer,Centrality Analysis Server
29036676,Anti-CRISPRdb: a comprehensive online resource for anti-CRISPR proteins.,True,N,high,DB suffix + 'resource' for anti-CRISPR protein data,Anti-CRISPRdb,Anti-CRISPR Protein Database
23894104,BioFNet: biological functional network database for analysis and synthesis of biological systems.,False,N,high,"'Database' keyword, stores biological network data",BioFNet,Biological Functional Network Database
29722874,RSAT 2018: regulatory sequence analysis tools 20th anniversary.,True,N,medium,"Tools but represents a long-standing collection/resource with data, version update",,
26384373,FARE-CAFE: a database of functional and regulatory elements of cancer-associated fusion events.,True,N,high,"'Database' keyword, stores fusion event data",FARE-CAFE,Functional And Regulatory Elements of Cancer-Associated Fusion Events Database
28651569,ReTrOS: a MATLAB toolbox for reconstructing transcriptional activity from gene and protein expression data.,False,Y,high,MATLAB toolbox for reconstruction (methodology),,
23375020,FANTOM: Functional and taxonomic analysis of metagenomes.,True,Y,high,Tool for analysis (methodology),,
33691770,gapseq: informed prediction of bacterial metabolic pathways and reconstruction of accurate metabolic models.,False,Y,high,Prediction tool (methodology),,
28799219,MMM: A toolbox for integrative structure modeling.,False,Y,high,Toolbox for modeling (methodology),,
25494511,CID2013: a database for evaluating no-reference image quality assessment algorithms.,False,N,high,"'Database' keyword, stores image data for benchmarking",CID2013,Cambridge Image Database 2013
34388468,ChAlPred: A web server for prediction of allergenicity of chemical compounds.,True,Y,high,Web server for prediction (methodology tool),,
31504823,WALTZ-DB 2.0: an updated database containing structural information of experimentally determined amyloid-forming peptides.,True,N,high,DB suffix + 'database' keyword for peptide structural data,WALTZ-DB,Amyloid-forming Peptide Structure Database
24667292,GeneSense: a new approach for human gene annotation integrated with protein-protein interaction networks.,True,Y,high,'Approach for annotation' (methodology),,
33822034,PopAmaranth: a population genetic genome browser for grain amaranths and their wild relatives.,False,N,high,Genome browser that houses population genetic data,PopAmaranth,Population Amaranth Genome Browser
25010047,Visualizing molecular profiles of glioblastoma with GBM-BioDP.,True,Y,high,Tool for visualizing (methodology),,
21882083,"Graphical model based multivariate analysis (GAMMA): an open-source, cross-platform neuroimaging data analysis software package.",False,Y,high,Software package for analysis (methodology),,
24185699,GWIPS-viz: development of a ribo-seq genome browser.,True,N,high,Genome browser that houses ribo-seq data,GWIPS-viz,Genome-Wide Information on Protein Synthesis Visualizer
34019646,OmicsAnalyst: a comprehensive web-based platform for visual analytics of multi-omics data.,True,Y,high,Platform for visual analytics (methodology tool),,
29059408,PopHuman: the human population genomics browser.,True,N,high,Genomics browser that houses population data,PopHuman,Human Population Genomics Browser
27802571,Aquerium: A web application for comparative exploration of domain-based protein occurrences on the taxonomically clustered genome tree.,True,Y,high,Web application for exploration (methodology tool),,
25577389,A guideline for the annotation of UTR regulatory elements in the UTRsite collection.,False,Y,high,Paper about annotation guidelines not database itself,,
32983559,Towards a unified Latin American Natural Products Database: LANaPD.,False,N,medium,"Working toward database (LANaPD), 'Database' keyword",LANaPD,Latin American Natural Products Database
28493862,FIMTrack: An open source tracking and locomotion analysis software for small animals.,True,Y,high,Tracking/analysis software (methodology tool),,
31972373,MMPdb and MitoPredictor: Tools for facilitating comparative analysis of animal mitochondrial proteomes.,True,N,high,DB suffix + tools but MMPdb is a database component,MMPdb,Mitochondrial Matrix Proteome Database
24728853,Codon Optimization OnLine (COOL): a web-based multi-objective optimization platform for synthetic gene design.,True,Y,high,Optimization platform (methodology tool),,
