pmid,title,has_url,is_false_positive,confidence,reason,database_name,long_database_name
29724163,EuGI: a novel resource for studying genomic islands to facilitate horizontal gene transfer detection in eukaryotes.,True,N,high,Resource keyword indicates database,EuGI,genomic islands resource
33999207,PERCEPTRON: an open-source GPU-accelerated proteoform identification pipeline for top-down proteomics.,True,Y,high,Pipeline is a methodology tool,,
28719998,Beta-lactamase database (BLDB) - structure and function.,True,N,high,Database keyword + DB suffix,BLDB,Beta-lactamase database
29474519,ViCTree: an automated framework for taxonomic classification from protein sequences.,True,Y,high,Framework for classification is methodology,,
26666970,MycoCAP - Mycobacterium Comparative Analysis Platform.,True,Y,medium,Platform for analysis is typically a tool,,
26975659,NetDecoder: a network biology platform that decodes context-specific biological networks and gene activities.,True,Y,medium,Platform for decoding/analysis is a tool,,
27391578,SwissSimilarity: A Web Tool for Low to Ultra High Throughput Ligand-Based Virtual Screening.,True,Y,high,Web tool for screening is methodology,,
22645168,AS-EAST: a functional annotation tool for putative proteins encoded by alternatively spliced transcripts.,True,Y,high,Tool for annotation is methodology,,
34115214,WheatQTLdb: a QTL database for wheat.,False,N,high,Database keyword + db suffix,WheatQTLdb,wheat QTL database
34688246,TAGOPSIN: collating taxa-specific gene and protein functional and structural information.,False,N,medium,Collating information suggests database but no URL,TAGOPSIN,taxa-specific gene and protein information database
23866767,AcuTrials®: an online database of randomized controlled trials and systematic reviews of acupuncture.,False,N,high,Database keyword,AcuTrials,randomized controlled trials and systematic reviews of acupuncture database
32810405,BRIDGE: An Open Platform for Reproducible High-Throughput Free Energy Simulations.,False,Y,high,Platform for simulations is a tool; no URL,,
24573881,"AnaLysis of Expression on human chromosome 21, ALE-HSA21: a pilot integrated web resource.",True,N,high,Web resource for expression data,ALE-HSA21,Analysis of Expression on human chromosome 21
24312569,Real-time fMRI pattern decoding and neurofeedback using FRIEND: an FSL-integrated BCI toolbox.,False,Y,high,Toolbox is a tool; no URL,,
23180575,Vivaldi: visualization and validation of biomacromolecular NMR structures from the PDB.,True,Y,high,Tool for visualization and validation,,
21513511,Ultra-fast sequence clustering from similarity networks with SiLiX.,True,Y,high,Method for clustering,,
31696928,PCIR: a database of Plant Chloroplast Inverted Repeats.,False,N,high,Database keyword,PCIR,Plant Chloroplast Inverted Repeats database
27158917,"Interactive Exploration, Analysis, and Visualization of Complex Phenome-Genome Datasets with ASPIREdb.",True,N,high,db suffix indicates database,ASPIREdb,Phenome-Genome database
24493591,CellGeo: a computational platform for the analysis of shape changes in cells with complex geometries.,False,Y,high,Platform for analysis is a tool; no URL,,
26481321,BubbleGUM: automatic extraction of phenotype molecular signatures and comprehensive visualization of multiple Gene Set Enrichment Analyses.,True,Y,high,Tool for extraction and visualization,,
32442279,"Fluxer: a web application to compute, analyze and visualize genome-scale metabolic flux networks.",True,Y,high,Web application to compute/analyze is a tool,,
31917259,Gclust: A Parallel Clustering Tool for Microbial Genomic Data.,True,Y,high,Tool for clustering is methodology,,
27083180,SEARCHBreast: a new resource to locate and share surplus archival material from breast cancer animal models to help address the 3Rs.,True,N,high,Resource for sharing materials,SEARCHBreast,surplus archival material from breast cancer animal models resource
30147447,BioTIME: A database of biodiversity time series for the Anthropocene.,False,N,high,Database keyword,BioTIME,biodiversity time series database
31924845,SWAV: a web-based visualization browser for sliding window analysis.,True,Y,high,Browser/visualization tool,,
21586582,iPBA: a tool for protein structure comparison using sequence alignment strategies.,True,Y,high,Tool for comparison is methodology,,
29473009,COREMIC: a web-tool to search for a niche associated CORE MICrobiome.,True,Y,high,Web-tool for searching is methodology,,
21372341,Key2Ann: a tool to process sequence sets by replacing database identifiers with a human-readable annotation.,True,Y,high,Tool to process/replace is methodology,,
22829735,RAmiRNA: Software suite for generation of SVMbased prediction models of mature miRNAs.,True,Y,high,Software for prediction is methodology,,
26044860,The NITRC image repository.,True,N,high,Repository keyword indicates database,NITRC,neuroimaging image repository
32436933,iWhale: a computational pipeline based on Docker and SCons for detection and annotation of somatic variants in cancer WES data.,True,Y,high,Pipeline for detection is methodology,,
28365742,WikiGenomes: an open web application for community consumption and curation of gene annotation data in Wikidata.,True,N,medium,Platform for curation of annotation data,WikiGenomes,gene annotation data resource
24444495,Igloo-Plot: a tool for visualization of multidimensional datasets.,True,Y,high,Tool for visualization is methodology,,
31261733,3D-PP: A Tool for Discovering Conserved Three-Dimensional Protein Patterns.,True,Y,high,Tool for discovering patterns is methodology,,
33243176,CAPRIB: a user-friendly tool to study amino acid changes and selection for the exploration of intra-genus evolution.,False,Y,high,Tool for studying is methodology; no URL,,
33196823,CellMiner Cross-Database (CellMinerCDB) version 1.2: Exploration of patient-derived cancer cell line pharmacogenomics.,False,N,high,Database in name + version number,CellMinerCDB,CellMiner Cross-Database
28449106,"MicrobiomeAnalyst: a web-based tool for comprehensive statistical, visual and meta-analysis of microbiome data.",True,Y,high,Tool for analysis is methodology,,
21904425,SSPred: A prediction server based on SVM for the identification and classification of proteins involved in bacterial secretion systems.,True,Y,high,Prediction server is methodology tool,,
29659710,SnapperDB: a database solution for routine sequencing analysis of bacterial isolates.,False,N,high,DB suffix + database keyword,SnapperDB,sequencing analysis database
24300438,ISRNA: an integrative online toolkit for short reads from high-throughput sequencing data.,True,Y,high,Toolkit is a tool,,
25378306,Plastid-LCGbase: a collection of evolutionarily conserved plastid-associated gene pairs.,True,N,high,Base suffix + collection indicates database,Plastid-LCGbase,plastid-associated gene pairs database
27318307,Comprehensive analysis of the N-glycan biosynthetic pathway using bioinformatics to generate UniCorn: A theoretical N-glycan structure database.,True,N,high,Database keyword,UniCorn,theoretical N-glycan structure database
23451388,GMOMETHODS: the European Union database of reference methods for GMO analysis.,False,N,high,Database keyword,GMOMETHODS,European Union database of reference methods for GMO analysis
31775760,MySeq: privacy-protecting browser-based personal Genome analysis for genomics education and exploration.,False,Y,high,Browser tool for analysis; no URL,,
26498826,HiFive: a tool suite for easy and efficient HiC and 5C data analysis.,True,Y,high,Tool suite for analysis is methodology,,
22171801,The Zebrafish Neurophenome Database (ZND): a dynamic open-access resource for zebrafish neurophenotypic data.,True,N,high,Database keyword + ZND abbreviation,ZND,Zebrafish Neurophenome Database
28460065,SBSPKSv2: structure-based sequence analysis of polyketide synthases and non-ribosomal peptide synthetases.,True,Y,high,Tool for structure-based analysis,,
24574118,Canto: an online tool for community literature curation.,True,Y,high,Tool for curation is methodology,,
28453684,MAPPI-DAT: data management and analysis for protein-protein interaction data from the high-throughput MAPPIT cell microarray platform.,False,Y,high,Tool for data management/analysis; no URL,,
26589277,SomVarIUS: somatic variant identification from unpaired tissue samples.,True,Y,high,Tool for identification is methodology,,
31106342,MutationDistiller: user-driven identification of pathogenic DNA variants.,True,Y,high,Tool for identification is methodology,,
22843230,CYP-nsSNP: a specialized database focused on effect of non-synonymous SNPs on function of CYPs.,True,N,high,Database keyword,CYP-nsSNP,CYP non-synonymous SNP database
25378312,T3DB: the toxic exposome database.,True,N,high,DB suffix + database keyword,T3DB,toxic exposome database
30630411,CoMetGeNe: mining conserved neighborhood patterns in metabolic and genomic contexts.,True,Y,high,Tool for mining patterns is methodology,,
25577391,ASPicDB: a database web tool for alternative splicing analysis.,False,N,high,DB suffix + database keyword,ASPicDB,alternative splicing database
21602510,"GProX, a user-friendly platform for bioinformatics analysis and visualization of quantitative proteomics data.",False,Y,high,Platform for analysis is a tool; no URL,,
33893803,ADMETlab 2.0: an integrated online platform for accurate and comprehensive predictions of ADMET properties.,True,Y,high,Platform for predictions is methodology tool,,
32978617,CrossICC: iterative consensus clustering of cross-platform gene expression data without adjusting batch effect.,True,Y,high,Tool for clustering/analysis,,
22149888,"hERGCentral: a large database to store, retrieve, and analyze compound-human Ether-à-go-go related gene channel interactions to facilitate cardiotoxicity assessment in drug development.",True,N,high,Database keyword,hERGCentral,hERG channel interactions database
21977986,ProDiGe: Prioritization Of Disease Genes with multitask machine learning from positive and unlabeled examples.,True,Y,high,Tool for prioritization using machine learning,,
22121216,"OriDB, the DNA replication origin database updated and extended.",True,N,high,DB suffix + database keyword,OriDB,DNA replication origin database
26044712,"CATNAP: a tool to compile, analyze and tally neutralizing antibody panels.",True,Y,high,Tool to compile/analyze is methodology,,
29961853,MrBait: universal identification and design of targeted-enrichment capture probes.,True,Y,high,Tool for identification and design,,
27924041,Exposome-Explorer: a manually-curated database on biomarkers of exposure to dietary and environmental factors.,True,N,high,Database keyword,Exposome-Explorer,biomarkers of exposure database
21593126,HMMER web server: interactive sequence similarity searching.,True,Y,high,Web server for searching is a tool,,
33554860,"shinyDepMap, a tool to identify targetable cancer genes and their functional connections from Cancer Dependency Map data.",True,Y,high,Tool to identify is methodology,,
29728050,ProLego: tool for extracting and visualizing topological modules in protein structures.,True,Y,high,Tool for extracting/visualizing is methodology,,
25326329,GBshape: a genome browser database for DNA shape annotations.,True,N,high,Database keyword + browser combo,GBshape,genome browser database for DNA shape annotations
32163221,A toolbox for brain network construction and classification (BrainNetClass).,False,Y,high,Toolbox is a tool; no URL,,
24289158,wKinMut: an integrated tool for the analysis and interpretation of mutations in human protein kinases.,True,Y,high,Tool for analysis and interpretation,,
21500218,MDAnalysis: a toolkit for the analysis of molecular dynamics simulations.,True,Y,high,Toolkit for analysis is methodology,,
31023147,Circbank: a comprehensive database for circRNA with standard nomenclature.,True,N,high,Bank suffix + database keyword,Circbank,comprehensive circRNA database
24609470,OMIGA: Optimized Maker-Based Insect Genome Annotation.,True,Y,high,Tool for annotation,,
34622387,StackHCV: a web-based integrative machine-learning framework for large-scale identification of hepatitis C virus NS5B inhibitors.,True,Y,high,Framework for identification is methodology,,
29454060,AOP-DB: A database resource for the exploration of Adverse Outcome Pathways through integrated association networks.,False,N,high,DB suffix + database keyword,AOP-DB,Adverse Outcome Pathways database
27864762,"In Silico Methods for Cell Annotation, Quantification of Gene Expression, and Cell Geometry at Single-Cell Resolution Using 3DCellAtlas.",False,Y,high,Methods paper; no database,,
33502982,VIS30K: A Collection of Figures and Tables From IEEE Visualization Conference Publications.,False,N,medium,Collection of figures/tables; likely database but no URL,VIS30K,collection of IEEE Visualization figures and tables
32814975,FuSe: a tool to move RNA-Seq analyses from chromosomal/gene loci to functional grouping of mRNA transcripts.,True,Y,high,Tool to move/analyze is methodology,,
27485441,NET-GE: a web-server for NETwork-based human gene enrichment.,True,Y,high,Web-server for enrichment is a tool,,
29931246,MolArt: a molecular structure annotation and visualization tool.,True,Y,high,Tool for annotation and visualization,,
25878034,NGS-eval: NGS Error analysis and novel sequence VAriant detection tooL.,True,Y,high,Tool for analysis and detection,,
23920715,Diavideos: a diabetes health video portal.,False,N,medium,Portal suggests database but no resource URL,Diavideos,diabetes health video portal
33279968,"Gene Circuit Explorer (GeneEx): an interactive web-app for visualizing, simulating and analyzing gene regulatory circuits.",True,Y,high,Web-app for visualizing/analyzing is a tool,,
32673477,Pred-Skin: A Web Portal for Accurate Prediction of Human Skin Sensitizers.,False,Y,high,Portal for prediction is methodology; no URL,,
25159034,MendeLIMS: a web-based laboratory information management system for clinical genome sequencing.,True,Y,high,Management system is a tool not a database,,
30472416,AncestryPainter: A Graphic Program for Displaying Ancestry Composition of Populations and Individuals.,True,Y,high,Program for displaying is visualization tool,,
23104888,MycPermCheck: the Mycobacterium tuberculosis permeability prediction tool for small molecules.,True,Y,high,Prediction tool is methodology,,
31657565,LFQ-Analyst: An Easy-To-Use Interactive Web Platform To Analyze and Visualize Label-Free Proteomics Data Preprocessed with MaxQuant.,True,Y,high,Platform to analyze/visualize is a tool,,
26142271,SchizConnect: Mediating neuroimaging databases on schizophrenia and related disorders for large-scale integration.,True,N,medium,Mediating databases suggests database hub,SchizConnect,neuroimaging databases hub for schizophrenia
27316337,PGA: an R/Bioconductor package for identification of novel peptides using a customized database derived from RNA-Seq.,True,Y,high,R package for identification is methodology tool,,
30714190,Creation of a Curated Aquatic Toxicology Database: EnviroTox.,False,N,high,Database keyword,EnviroTox,Curated Aquatic Toxicology Database
32392295,CausalMGM: an interactive web-based causal discovery tool.,True,Y,high,Tool for discovery is methodology,,
21545712,"SNiPlay: a web-based tool for detection, management and analysis of SNPs. Application to grapevine diversity projects.",True,Y,high,Tool for detection and analysis,,
32248122,RSwitch: A Novel Bioinformatics Database on Riboswitches as Antibacterial Drug Targets.,False,N,high,Database keyword,RSwitch,Riboswitches database
21575196,PRIN: a predicted rice interactome network.,True,N,high,Network resource is a database,PRIN,predicted rice interactome network
24875471,"PTHGRN: unraveling post-translational hierarchical gene regulatory networks using PPI, ChIP-seq and gene expression data.",True,Y,high,Tool for unraveling/constructing networks,,
28572580,UROPA: a tool for Universal RObust Peak Annotation.,False,Y,high,Tool for annotation; no URL,,
32160038,AptaBlocks Online: A Web-Based Toolkit for the In Silico Design of Oligonucleotide Sticky Bridges.,False,Y,high,Toolkit for design; no URL,,
26504140,GenoWAP: GWAS signal prioritization through integrated analysis of genomic functional annotation.,True,Y,high,Tool for prioritization through analysis,,
28467460,MGmapper: Reference based mapping and taxonomy annotation of metagenomics sequence reads.,True,Y,high,Tool for mapping and annotation,,
27142836,iMap4: An open source toolbox for the statistical fixation mapping of eye movement data with linear mixed modeling.,False,Y,high,Toolbox is a tool; no URL,,
27153675,TreeDom: a graphical web tool for analysing domain architecture evolution.,True,Y,high,Tool for analyzing is methodology,,
34772921,Mesmerize is a dynamically adaptable user-friendly analysis platform for 2D and 3D calcium imaging data.,False,Y,high,Platform for analysis is a tool; no URL,,
22581768,PEP-FOLD: an updated de novo structure prediction server for both linear and disulfide bonded cyclic peptides.,True,Y,high,Prediction server is methodology tool,,
30137425,TranSurVeyor: an improved database-free algorithm for finding non-reference transpositions in high-throughput sequencing data.,False,Y,high,Algorithm for finding is methodology; no URL,,
34297749,TREND database: Retinal images of healthy young subjects visualized by a portable digital non-mydriatic fundus camera.,False,N,high,Database keyword,TREND,retinal images database
24338423,ReSeqTools: an integrated toolkit for large-scale next-generation sequencing based resequencing analysis.,False,Y,high,Toolkit is a tool; no URL,,
29218876,OWL-NETS: Transforming OWL Representations for Improved Network Inference.,False,Y,high,Tool for transforming; no URL,,
26434581,mirPRo-a novel standalone program for differential expression and variation analysis of miRNAs.,False,Y,high,Program for analysis is a tool; no URL,,
28362818,VivaxGEN: An open access platform for comparative analysis of short tandem repeat genotyping data in Plasmodium vivax populations.,True,N,medium,Platform that houses genotyping data,VivaxGEN,Plasmodium vivax genotyping platform
33627669,"OutFin, a multi-device and multi-modal dataset for outdoor localization based on the fingerprinting approach.",False,N,medium,Dataset suggests database but no URL,OutFin,outdoor localization dataset
30799499,PamulDB: a comprehensive genomic resource for the study of human- and animal-pathogenic Pasteurella multocida.,False,N,high,DB suffix + resource keyword,PamulDB,Pasteurella multocida genomic resource database
31106360,"LanceletDB: an integrated genome database for lancelet, comparing domain types and combination in orthologues among lancelet and other species.",False,N,high,DB suffix + database keyword,LanceletDB,integrated lancelet genome database
32976679,Spage2vec: Unsupervised representation of localized spatial gene expression signatures.,False,Y,high,Method for representation; no URL,,
33767203,"NLM-Chem, a new resource for chemical entity recognition in PubMed full text literature.",False,N,high,Resource for entity recognition data,NLM-Chem,chemical entity recognition resource
32663312,HRT Atlas v1.0 database: redefining human and mouse housekeeping genes and candidate reference transcripts by mining massive RNA-seq datasets.,True,N,high,Atlas + database keyword + version number,HRT Atlas,housekeeping and reference transcripts atlas database
33512655,Supporting international networks through platforms for standardised data collection-the European Registries for Rare Endocrine Conditions (EuRRECa) model.,True,N,medium,Registries for data collection,EuRRECa,European Registries for Rare Endocrine Conditions
34034647,GWENA: gene co-expression networks analysis and extended modules characterization in a single Bioconductor package.,True,Y,high,R package for analysis is a tool,,
"21459847, 31045208","The IntFOLD server: an integrated web resource for protein fold recognition, 3D model quality assessment, intrinsic disorder prediction, domain prediction and ligand binding site prediction.",True,Y,high,Server for prediction is methodology tool,,
32735312,PyRice: a Python package for querying Oryza sativa databases.,False,Y,high,Python package for querying is a tool; no URL,,
27670777,FAMSA: Fast and accurate multiple sequence alignment of huge protein families.,True,Y,high,Tool for sequence alignment is methodology,,
24532728,GUILDify: a web server for phenotypic characterization of genes through biological data integration and network-based prioritization algorithms.,True,Y,high,Web server for prioritization is a tool,,
31070716,ResPRE: high-accuracy protein contact prediction by coupling precision matrix with deep residual neural networks.,True,Y,high,Prediction tool is methodology,,
29069412,"MEBS, a software platform to evaluate large (meta)genomic collections according to their metabolic machinery: unraveling the sulfur cycle.",False,Y,high,Software platform for evaluation; no URL,,
31799609,"RNA-Puzzles toolkit: a computational resource of RNA 3D structure benchmark datasets, structure manipulation, and evaluation tools.",False,Y,high,Toolkit is a tool; no URL,,
22689642,BIPS: BIANA Interolog Prediction Server. A tool for protein-protein interaction inference.,True,Y,high,Prediction server is methodology tool,,
34725485,MISpheroID: a knowledgebase and transparency tool for minimum information in spheroid identity.,False,N,high,Knowledgebase keyword,MISpheroID,minimum information in spheroid identity knowledgebase
22826541,RILogo: visualizing RNA-RNA interactions.,True,Y,high,Tool for visualizing is methodology,,
22178299,"SimTB, a simulation toolbox for fMRI data under a model of spatiotemporal separability.",True,Y,high,Toolbox for simulation is a tool,,
31318422,IRAM: virus capsid database and analysis resource.,False,N,high,Database keyword + resource,IRAM,virus capsid database
21757464,"PDBpaint, a visualization webservice to tag protein structures with sequence annotations.",True,Y,high,Webservice for visualization is a tool,,
23943635,BLAD: a comprehensive database of widely circulated beta-lactamases.,True,N,high,Database keyword,BLAD,beta-lactamases database
30287268,The Anorexia Nervosa Genetics Initiative (ANGI): Overview and methods.,True,N,medium,Initiative collecting genetic data,ANGI,Anorexia Nervosa Genetics Initiative
26384564,Beegle: from literature mining to disease-gene discovery.,True,Y,high,Tool for mining and discovery,,
27153697,FRAGSION: ultra-fast protein fragment library generation by IOHMM sampling.,True,Y,high,Tool for library generation,,
32400867,Revenant: a database of resurrected proteins.,False,N,high,Database keyword,Revenant,resurrected proteins database
34264745,"Benchmarking and Testing Machine Learning Approaches with BARRA:CuRDa, a <i>Curated RNA-Seq Database</i> for Cancer Research.",True,N,high,Database keyword in name,BARRA:CuRDa,Curated RNA-Seq Database for Cancer Research
27479659,TepiTool: A Pipeline for Computational Prediction of T Cell Epitope Candidates.,True,Y,high,Pipeline for prediction is methodology,,
32921303,ANDDigest: a new web-based module of ANDSystem for the search of knowledge in the scientific literature.,True,Y,high,Module for search is a tool,,
29583068,HLPI-Ensemble: Prediction of human lncRNA-protein interactions based on ensemble strategy.,True,Y,high,Prediction tool is methodology,,
32463229,PINE: An Automation Tool to Extract and Visualize Protein-Centric Functional Networks.,False,Y,high,Tool to extract/visualize; no URL,,
26263006,GDSCalc: A Web-Based Application for Evaluating Discrete Graph Dynamical Systems.,False,Y,high,Application for evaluating; no URL,,
33978761,The Dockstore: enhancing a community platform for sharing reproducible and accessible computational protocols.,True,N,high,Store suffix + platform for sharing workflows,Dockstore,computational protocols repository
34907160,XDeathDB: a visualization platform for cell death molecular interactions.,True,N,high,DB suffix + platform for data,XDeathDB,cell death molecular interactions database
31616466,"""EviMass"": A Literature Evidence-Based Miner for Human Microbial Associations.",True,Y,high,Miner tool for extracting associations,,
32857502,PypKa: A Flexible Python Module for Poisson-Boltzmann-Based p<i>K</i><sub>a</sub> Calculations.,False,Y,high,Python module for calculations; no URL,,
21609949,BioProfiling.de: analytical web portal for high-throughput cell biology.,True,N,medium,Portal for accessing analytical data,BioProfiling.de,high-throughput cell biology analytical portal
21826555,VSDMIP 1.5: an automated structure- and ligand-based virtual screening platform with a PyMOL graphical user interface.,False,Y,high,Platform for virtual screening is a tool; no URL,,
30500839,Agronomic Linked Data (AgroLD): A knowledge-based system to enable integrative biology in agronomy.,True,N,high,Knowledge-based system with linked data,AgroLD,Agronomic Linked Data
31052310,DynaStI: A Dynamic Retention Time Database for Steroidomics.,True,N,high,Database keyword,DynaStI,Dynamic Retention Time Database for Steroidomics
25262644,CEM-designer: design of custom expression microarrays in the post-ENCODE Era.,True,Y,high,Tool for design,,
28057566,SemanticSCo: A platform to support the semantic composition of services for gene expression analysis.,False,Y,high,Platform for composition is a tool; no URL,,
30551257,CytoML for cross-platform cytometry data sharing.,False,Y,high,Tool for data sharing; no URL,,
30943284,GenDiS database update with improved approach and features to recognize homologous sequences of protein domain superfamilies.,False,N,high,Database keyword + update,GenDiS,protein domain superfamilies database
28229138,Eawag-Soil in enviPath: a new resource for exploring regulatory pesticide soil biodegradation pathways and half-life data.,False,N,high,Resource for exploring data,Eawag-Soil,pesticide soil biodegradation pathways resource
31412866,ETM-DB: integrated Ethiopian traditional herbal medicine and phytochemicals database.,True,N,high,DB suffix + database keyword,ETM-DB,Ethiopian traditional herbal medicine database
23614390,Peppy: proteogenomic search software.,True,Y,high,Search software is a tool,,
27492285,SoyNet: a database of co-functional networks for soybean Glycine max.,True,N,high,Database keyword,SoyNet,soybean co-functional networks database
24389116,Automatic sorting of toxicological information into the IUCLID (International Uniform Chemical Information Database) endpoint-categories making use of the semantic search engine Go3R.,True,Y,high,Search engine tool for sorting,,
29800349,"GDA, a web-based tool for Genomics and Drugs integrated analysis.",True,Y,high,Tool for integrated analysis,,
22069465,Segtor: rapid annotation of genomic coordinates and single nucleotide variations using segment trees.,True,Y,high,Tool for annotation,,
32308908,SeizureBank: A Repository of Analysis-ready Seizure Signal Data.,False,N,high,Bank suffix + repository keyword,SeizureBank,seizure signal data repository
28025344,GeneBase 1.1: a tool to summarize data from NCBI gene datasets and its application to an update of human gene statistics.,True,N,high,Base suffix + tool describes functionality,GeneBase,gene datasets summary database
29718141,PVCbase: an integrated web resource for the PVC bacterial proteomes.,True,N,high,Base suffix + web resource,PVCbase,PVC bacterial proteomes resource
30447998,BioJupies: Automated Generation of Interactive Notebooks for RNA-Seq Data Analysis in the Cloud.,True,Y,high,Tool for automated generation of notebooks,,
29257129,"Verification of Arabidopsis stock collections using SNPmatch, a tool for genotyping high-plexed samples.",True,Y,high,Tool for genotyping,,
33737026,GCsnap: Interactive Snapshots for the Comparison of Protein-Coding Genomic Contexts.,False,Y,high,Tool for comparison; no URL,,
34023895,LigAdvisor: a versatile and user-friendly web-platform for drug design.,True,Y,high,Platform for drug design is a tool,,
22685450,ProMEX - a mass spectral reference database for plant proteomics.,False,N,high,Database keyword + reference,ProMEX,mass spectral reference database for plant proteomics
30273353,meaRtools: An R package for the analysis of neuronal networks recorded on microelectrode arrays.,True,Y,high,R package for analysis is a tool,,
34273183,DAMA: the global Distribution of Alien Mammals database.,False,N,high,Database keyword,DAMA,global Distribution of Alien Mammals database
27306108,GPS-Lipid: a robust tool for the prediction of multiple lipid modification sites.,True,Y,high,Tool for prediction,,
31391056,"Architecture and usability of OntoKeeper, an ontology evaluation tool.",False,Y,high,Evaluation tool; no URL,,
34544908,GAMUT: A genomics big data management tool.,False,Y,high,Management tool; no URL,,
21922594,SpliceAid 2: a database of human splicing factors expression data and RNA target motifs.,True,N,high,Database keyword + version number,SpliceAid,human splicing factors expression database
29126218,LIBRA-WA: a web application for ligand binding site detection and protein function recognition.,True,Y,high,Web application for detection is a tool,,
23846595,JBioWH: an open-source Java framework for bioinformatics data integration.,False,Y,high,Framework is a tool; no URL,,
29643843,SIPSim: A Modeling Toolkit to Predict Accuracy and Aid Design of DNA-SIP Experiments.,False,Y,high,Toolkit for prediction/modeling; no URL,,
31164211,OntoSIDES: Ontology-based student progress monitoring on the national evaluation system of French Medical Schools.,False,Y,high,Monitoring system is a tool; no URL,,
28203720,HpQTL: a geometric morphometric platform to compute the genetic architecture of heterophylly.,False,Y,high,Platform to compute; no URL,,
28700230,LigQ: A Webserver to Select and Prepare Ligands for Virtual Screening.,True,Y,high,Webserver to select/prepare is a tool,,
30519231,BAC-BROWSER: The Tool for Visualization and Analysis of Prokaryotic Genomes.,True,Y,high,Tool for visualization and analysis,,
26155308,The Chemical Validation and Standardization Platform (CVSP): large-scale automated validation of chemical structure datasets.,True,Y,high,Platform for validation is a tool,,
34930955,"GuPPy, a Python toolbox for the analysis of fiber photometry data.",False,Y,high,Toolbox is a tool; no URL,,
30118475,ggsashimi: Sashimi plot revised for browser- and annotation-independent splicing visualization.,False,Y,high,Tool for visualization; no URL,,
28544559,PipeCraft: Flexible open-source toolkit for bioinformatics analysis of custom high-throughput amplicon sequencing data.,False,Y,high,Toolkit is a tool; no URL,,
24931489,"An iCRISPR platform for rapid, multiplexable, and inducible genome editing in human pluripotent stem cells.",False,Y,high,Platform for genome editing is a tool; no URL,,
28482028,Web3DMol: interactive protein structure visualization based on WebGL.,True,Y,high,Tool for visualization,,
22981419,nSTAT: open-source neural spike train analysis toolbox for Matlab.,False,Y,high,Toolbox is a tool; no URL,,
29618009,Constructing lightweight and flexible pipelines using Plugin-Based Microbiome Analysis (PluMA).,True,Y,high,Framework for constructing pipelines is a tool,,
29790950,"The research data management platform (RDMP): A novel, process driven, open-source tool for the management of longitudinal cohorts of clinical data.",False,Y,high,Platform for management is a tool; no URL,,
21994224,Pyicos: a versatile toolkit for the analysis of high-throughput sequencing data.,True,Y,high,Toolkit for analysis is a tool,,
33097734,"SignBase, a collection of geometric signs on mobile objects in the Paleolithic.",False,N,high,Base suffix + collection,SignBase,Paleolithic geometric signs collection
31802128,RAACBook: a web server of reduced amino acid alphabet for sequence-dependent inference by using Chou's five-step rule.,True,Y,high,Web server for inference is a tool,,
25267794,The Cancer Genomics Hub (CGHub): overcoming cancer through the power of torrential data.,True,N,high,Hub indicates database repository,CGHub,Cancer Genomics Hub
26021595,ADAPT-NMR 3.0: utilization of BEST-type triple-resonance NMR experiments to accelerate the process of data collection and assignment.,False,Y,high,Tool for data collection; no URL,,
