pmid,title,has_url,is_false_positive,confidence,reason,database_name,long_database_name
32399567,"FastTargetPred: a program enabling the fast prediction of putative protein targets for input chemical databases.",False,Y,high,"Prediction program/tool, not a database",,
30781586,"CVm6A: A Visualization and Exploration Database for m⁶As in Cell Lines.",False,N,high,"Contains 'database' keyword - exploration database",CVm6A,Cell Lines m6A Visualization Database
32469073,"piNET: a versatile web platform for downstream analysis and visualization of proteomics data.",True,Y,high,"Platform for analysis and visualization, not data repository",,
33863373,"IrGO: Iranian traditional medicine General Ontology and knowledge base.",True,N,high,"Knowledge base - stores curated traditional medicine knowledge",IrGO,Iranian Traditional Medicine General Ontology
21372087,"GBOOST: a GPU-based tool for detecting gene-gene interactions in genome-wide case control studies.",True,Y,high,"Tool for detection, not a database",,
22827703,"Short read sequence typing (SRST): multi-locus sequence types from short reads.",False,Y,high,"Typing method/tool, not a database",,
22335941,"BLANNOTATOR: enhanced homology-based function prediction of bacterial proteins.",True,Y,high,"Prediction tool, not a database",,
34556781,"An updated, computable MEDication-Indication resource for biomedical research.",False,Y,medium,"Resource mentioned but lacks URL and unclear if it houses data",,
27812340,"Advanced Neuropsychological Diagnostics Infrastructure (ANDI): A Normative Database Created from Control Datasets.",False,N,high,"Contains 'database' keyword - normative database",ANDI,Advanced Neuropsychological Diagnostics Infrastructure
26546514,"DESM: portal for microbial knowledge exploration systems.",True,N,high,"Portal for knowledge exploration - houses microbial knowledge",DESM,Microbial Knowledge Exploration Portal
27153686,"MOLGENIS/connect: a system for semi-automatic integration of heterogeneous phenotype data with applications in biobanks.",True,Y,high,"Integration system/tool, not a database",,
21450711,"pathClass: an R-package for integration of pathway knowledge into support vector machines for biomarker discovery.",True,Y,high,"R package/tool for integration, not a database",,
22139937,"NRG-CING: integrated validation reports of remediated experimental biomolecular NMR data and coordinates in wwPDB.",True,Y,high,"Validation report system, not a primary database",,
27824078,"PGAdb-builder: A web service tool for creating pan-genome allele database for molecular fine typing.",True,Y,high,"Tool for creating databases, not a database itself",,
22789590,"CBrowse: a SAM/BAM-based contig browser for transcriptome assembly visualization and analysis.",True,Y,high,"Browser for visualization, not a database",,
34061826,"Galaxy-ML: An accessible, reproducible, and scalable machine learning toolkit for biomedicine.",True,Y,high,"Machine learning toolkit, not a database",,
22253280,"BamView: visualizing and interpretation of next-generation sequencing read alignments.",True,Y,high,"Visualization tool, not a database",,
23761453,"The FunFOLD2 server for the prediction of protein-ligand interactions.",True,Y,high,"Prediction server/tool, not a database",,
33129201,"IHP-PING-generating integrated human protein-protein interaction networks on-the-fly.",False,Y,high,"Network generation tool, not a database",,
30624596,"OTUX: V-region specific OTU database for improved 16S rRNA OTU picking and efficient cross-study taxonomic comparison of microbiomes.",False,N,high,"Contains 'database' keyword - OTU database",OTUX,V-region Specific OTU Database
32358997,"ProNetView-ccRCC: A Web-Based Portal to Interactively Explore Clear Cell Renal Cell Carcinoma Proteogenomics Networks.",True,N,high,"Portal to explore proteogenomics data - houses ccRCC data",ProNetView-ccRCC,Clear Cell Renal Cell Carcinoma Proteogenomics Portal
34429154,"CogTale: an online platform for the evaluation, synthesis, and dissemination of evidence from cognitive interventions studies.",False,Y,high,"Platform for evaluation/synthesis, not a data repository",,
27603513,"SMEpred workbench: A web server for predicting efficacy of chemicallymodified siRNAs.",True,Y,high,"Prediction workbench/server, not a database",,
30332446,"LexiRumah: An online lexical database of the Lesser Sunda Islands.",False,N,high,"Contains 'database' keyword - lexical database",LexiRumah,Lesser Sunda Islands Lexical Database
32669554,"CerebrA, registration and manual label correction of Mindboggle-101 atlas for MNI-ICBM152 template.",False,Y,high,"Registration and correction tool, not a database",,
28881874,"Oncopression: gene expression compendium for cancer with matched normal tissues.",True,N,high,"Compendium indicates data collection - gene expression resource",Oncopression,Cancer Gene Expression Compendium
26192091,"The Plant Genome Integrative Explorer Resource: PlantGenIE.org.",False,Y,medium,"Explorer resource but lacks URL; may be tool or database",,
32321166,"APAlyzer: a bioinformatics package for analysis of alternative polyadenylation isoforms.",True,Y,high,"Analysis package/tool, not a database",,
27352221,"Recommendations of the DNA Commission of the International Society for Forensic Genetics (ISFG) on quality control of autosomal Short Tandem Repeat allele frequency databasing (STRidER).",True,N,high,"STRidER appears to be a database resource for STR alleles",STRidER,Short Tandem Repeat Allele Frequency Database
31902976,"BioDADPep: A Bioinformatics database for anti diabetic peptides.",False,N,high,"Contains 'database' keyword - antidiabetic peptide database",BioDADPep,Bioinformatics Anti-Diabetic Peptide Database
29688376,"GEOMetaCuration: a web-based application for accurate manual curation of Gene Expression Omnibus metadata.",True,Y,high,"Curation application/tool, not a database",,
32427338,"RiboToolkit: an integrated platform for analysis and annotation of ribosome profiling data to decode mRNA translation at codon resolution.",True,Y,high,"Toolkit for analysis, not a database",,
24528853,"CiteAb: a searchable antibody database that ranks antibodies by the number of times they have been cited.",False,N,high,"Contains 'database' keyword - antibody citation database",CiteAb,Antibody Citation Database
32038719,"4See: A Flexible Browser to Explore 4C Data.",False,Y,high,"Browser tool, not a database",,
33856212,"DiagnoTop: A Computational Pipeline for Discriminating Bacterial Pathogens without Database Search.",False,Y,high,"Computational pipeline/tool, not a database",,
23193285,"GenColors-based comparative genome databases for small eukaryotic genomes.",True,N,high,"Contains 'databases' keyword - genome database collection",GenColors,Genome Colors Comparative Database
24458950,"ngsTools: methods for population genetics analyses from next-generation sequencing data.",False,Y,high,"Methods/tools for analysis, not a database",,
29186384,"PlanNET: homology-based predicted interactome for multiple planarian transcriptomes.",True,N,high,"NET suffix + interactome - network data resource",PlanNET,Planarian Interactome Network
24603983,"Frag'r'Us: knowledge-based sampling of protein backbone conformations for de novo structure-based protein design.",True,Y,high,"Sampling tool for protein design, not a database",,
25817920,"MorphoCol: An ontology-based knowledgebase for the characterisation of clinically significant bacterial colony morphologies.",True,N,high,"Knowledgebase for bacterial morphologies",MorphoCol,Bacterial Colony Morphology Knowledgebase
22257670,"AnnTools: a comprehensive and versatile annotation toolkit for genomic variants.",False,Y,high,"Annotation toolkit/tool, not a database",,
24608033,"The EMPRES-i genetic module: a novel tool linking epidemiological outbreak information and genetic characteristics of influenza viruses.",True,Y,high,"Tool/module for linking data, not a primary database",,
29624889,"PhyMet<sup>2</sup> : a database and toolkit for phylogenetic and metabolic analyses of methanogens.",True,N,high,"Contains 'database' keyword - methanogen database",PhyMet2,Phylogenetic and Metabolic Database for Methanogens
30103816,"EMBLmyGFF3: a converter facilitating genome annotation submission to European Nucleotide Archive.",False,Y,high,"Converter tool, not a database",,
31657800,"Analyzing Tumor Gene Expression Factors with the CorExplorer Web Portal.",False,Y,high,"Analysis portal/tool, not a database",,
28011779,"cerebroViz: an R package for anatomical visualization of spatiotemporal brain data.",True,Y,high,"R package for visualization, not a database",,
32871223,"HPVomics: An integrated resource for the human papillomavirus epitome and therapeutics.",True,N,high,"Integrated resource housing HPV epitope and therapeutic data",HPVomics,Human Papillomavirus Epitome and Therapeutics Resource
22829724,"FunSys: Software for functional analysis of prokaryotic transcriptome and proteome.",False,Y,high,"Software for analysis, not a database",,
28520717,"Modular Protein Expression Toolbox (MoPET), a standardized assembly system for defined expression constructs and expression optimization libraries.",False,Y,high,"Expression toolbox/system, not a database",,
34723958,"linus: Conveniently explore, share, and present large-scale biological trajectory data in a web browser.",False,Y,high,"Tool for exploration/presentation, not a database",,
26607492,"RNA-Enrich: a cut-off free functional enrichment testing method for RNA-seq with improved detection power.",True,Y,high,"Enrichment testing method/tool, not a database",,
28905472,"Design paper: Japan Endoscopy Database (JED): A prospective, large database project related to gastroenterological endoscopy in Japan.",False,N,high,"Contains 'database' keyword - endoscopy database",JED,Japan Endoscopy Database
28472395,"SinCHet: a MATLAB toolbox for single cell heterogeneity analysis in cancer.",True,Y,high,"MATLAB toolbox for analysis, not a database",,
31106379,"Drug ReposER: a web server for predicting similar amino acid arrangements to known drug binding interfaces for potential drug repositioning.",True,Y,high,"Prediction server/tool, not a database",,
30520559,"Cytomine: Toward an Open and Collaborative Software Platform for Digital Pathology Bridged to Molecular Investigations.",False,Y,high,"Software platform, not a database",,
31757073,"ORCAE-AOCC: A Centralized Portal for the Annotation of African Orphan Crop Genomes.",False,Y,high,"Annotation portal/tool, not a database",,
29444233,"BetaSerpentine: a bioinformatics tool for reconstruction of amyloid structures.",True,Y,high,"Reconstruction tool, not a database",,
33060804,"Construction of TUATinsecta database that integrated plant and insect database for screening phytophagous insect metabolic products with medicinal potential.",False,N,high,"Contains 'database' keyword - integrated insect database",TUATinsecta,Plant and Insect Integrated Database
31068132,"SpliceV: analysis and publication quality printing of linear and circular RNA splicing, expression and regulation.",False,Y,high,"Analysis tool, not a database",,
21278189,"Conveyor: a workflow engine for bioinformatic analyses.",True,Y,high,"Workflow engine, not a database",,
33408242,"St. Jude Cloud: A Pediatric Cancer Genomic Data-Sharing Ecosystem.",True,N,high,"Data-sharing ecosystem - repository for pediatric cancer genomic data",St. Jude Cloud,St. Jude Pediatric Cancer Genomic Data Repository
28498899,"MAGenTA: a Galaxy implemented tool for complete Tn-Seq analysis and data visualization.",True,Y,high,"Tool for analysis, not a database",,
29688221,"DataTri, a database of American triatomine species occurrence.",False,N,high,"Contains 'database' keyword - species occurrence database",DataTri,American Triatomine Species Occurrence Database
34838100,"The Aliment to Bodily Condition knowledgebase (ABCkb): a database connecting plants and human health.",True,N,high,"KB suffix + knowledgebase + database keywords",ABCkb,Aliment to Bodily Condition Knowledgebase
27760520,"Health Equity Assessment Toolkit (HEAT): software for exploring and comparing health inequalities in countries.",False,Y,high,"Software toolkit for assessment, not a database",,
28888533,"An overview of posttraumatic stress disorder genetic studies by analyzing and integrating genetic data into genetic database PTSDgene.",True,N,high,"Contains 'database' keyword - PTSD genetic database",PTSDgene,Post-Traumatic Stress Disorder Genetic Database
22521603,"VirtualToxLab - a platform for estimating the toxic potential of drugs, chemicals and natural products.",True,Y,high,"Platform for estimation/prediction, not a database",,
22154230,"MultiBac: expanding the research toolbox for multiprotein complexes.",False,Y,high,"Toolbox, not a database",,
21420479,"Traditional Medicine Collection Tracking System (TM-CTS): a database for ethnobotanically driven drug-discovery programs.",False,N,high,"Contains 'database' keyword - traditional medicine tracking database",TM-CTS,Traditional Medicine Collection Tracking System
31701126,"PlantRegMap: charting functional regulatory maps in plants.",True,N,high,"Map suffix indicates database - regulatory maps data",PlantRegMap,Plant Regulatory Map
25712693,"GlycanAnalysis Plug-in: a database search tool for N-glycan structures using mass spectrometry.",True,Y,high,"Search tool, not a database itself",,
30197419,"HLBS-PopOmics: an online knowledge base to accelerate dissemination and implementation of research advances in population genomics to reduce the burden of heart, lung, blood, and sleep disorders.",False,N,high,"Knowledge base for population genomics",HLBS-PopOmics,Heart Lung Blood Sleep Population Omics Knowledge Base
32226594,"NanoSolveIT Project: Driving nanoinformatics research to develop innovative and integrated tools for <i>in silico</i> nanosafety assessment.",False,Y,high,"Project developing tools, not a database",,
34009375,"miRTargetLink 2.0-interactive miRNA target gene and target pathway networks.",True,N,high,"Network resource with version number - houses miRNA data",miRTargetLink,miRNA Target Gene and Pathway Network
28187412,"Omics Fusion - A Platform for Integrative Analysis of Omics Data.",True,Y,high,"Platform for integrative analysis, not a database",,
21791039,"Comparative high-throughput transcriptome sequencing and development of SiESTa, the Silene EST annotation database.",True,N,high,"Contains 'database' keyword - EST annotation database",SiESTa,Silene EST Annotation Database
25643705,"BRCA1 Circos: a visualisation resource for functional analysis of missense variants.",True,Y,high,"Visualization resource/tool, not a database",,
28090216,"ChemEngine: harvesting 3D chemical structures of supplementary data from PDF files.",False,Y,high,"Harvesting tool, not a database",,
34100911,"MNHN-Tree-Tools: a toolbox for tree inference using multi-scale clustering of a set of sequences.",True,Y,high,"Toolbox for inference, not a database",,
28472356,"BepiPred-2.0: improving sequence-based B-cell epitope prediction using conformational epitopes.",True,Y,high,"Prediction tool with version number, not a database",,
24957597,"PubServer: literature searches by homology.",True,Y,high,"Search server, not a database",,
31801523,"RCorp: a resource for chemical disease semantic extraction in Chinese.",False,Y,high,"Semantic extraction resource/tool, not a database",,
28369334,"NeBcon: protein contact map prediction using neural network training coupled with naïve Bayes classifiers.",True,Y,high,"Prediction tool, not a database",,
23819482,"WS-SNPs&GO: a web server for predicting the deleterious effect of human protein variants using functional annotation.",True,Y,high,"Prediction web server, not a database",,
28472498,"BusyBee Web: metagenomic data analysis by bootstrapped supervised binning and annotation.",True,Y,high,"Analysis tool, not a database",,
27799469,"Plant Reactome: a resource for plant pathways and comparative analysis.",True,N,high,"Resource for pathways - houses plant pathway data",Plant Reactome,Plant Pathways Database
32901031,"Database of Italian present-day stress indicators, IPSI 1.4.",False,N,high,"Contains 'database' keyword - stress indicators database",IPSI,Italian Present-day Stress Indicators Database
32117417,"NG-Tax 2.0: A Semantic Framework for High-Throughput Amplicon Analysis.",True,Y,high,"Semantic framework for analysis, not a database",,
23793516,"MuPIT interactive: webserver for mapping variant positions to annotated, interactive 3D structures.",True,Y,high,"Mapping webserver/tool, not a database",,
28011781,"cBinderDB: a covalent binding agent database.",True,N,high,"DB suffix + database keyword",cBinderDB,Covalent Binding Agent Database
30721922,"G4Hunter web application: a web server for G-quadruplex prediction.",True,Y,high,"Prediction web server, not a database",,
30782112,"SLIM: a flexible web application for the reproducible processing of environmental DNA metabarcoding data.",True,Y,high,"Processing application, not a database",,
28878802,"Development of Highly Informative Genome-Wide Single Sequence Repeat Markers for Breeding Applications in Sesame and Construction of a Web Resource: SisatBase.",True,N,high,"Base suffix indicates database - sesame marker resource",SisatBase,Sesame Single Sequence Repeat Marker Database
33006480,"Fast-GBS v2.0: an analysis toolkit for genotyping-by-sequencing data.",False,Y,high,"Analysis toolkit, not a database",,
21550347,"NEMBASE4: the nematode transcriptome resource.",False,N,high,"Base suffix + resource keyword",NEMBASE4,Nematode Transcriptome Resource
25893865,"PsyGlass: Capitalizing on Google Glass for naturalistic data collection.",False,Y,high,"Data collection tool, not a database",,
26028532,"KeyGenes, a Tool to Probe Tissue Differentiation Using a Human Fetal Transcriptional Atlas.",False,Y,high,"Tool despite 'atlas' - tool using an atlas, not the atlas itself",,
28325812,"TheCellMap.org: A Web-Accessible Database for Visualizing and Mining the Global Yeast Genetic Interaction Network.",False,N,high,"Contains 'database' keyword - yeast interaction database",TheCellMap,Yeast Genetic Interaction Network Database
27059780,"CollapsABEL: an R library for detecting compound heterozygote alleles in genome-wide association studies.",True,Y,high,"R library for detection, not a database",,
23985157,"MONA - Interactive manipulation of molecule collections.",True,Y,high,"Manipulation tool, not a database",,
21421552,"SplamiR--prediction of spliced miRNAs in plants.",True,Y,high,"Prediction tool, not a database",,
31510666,"NPS: scoring and evaluating the statistical significance of peptidic natural product-spectrum matches.",True,Y,high,"Scoring/evaluation tool, not a database",,
22492646,"CRNreals: a toolbox for distinguishability and identifiability analysis of biochemical reaction networks.",True,Y,high,"Toolbox for analysis, not a database",,
30537264,"Scavager: A Versatile Postsearch Validation Algorithm for Shotgun Proteomics Based on Gradient Boosting.",False,Y,high,"Validation algorithm, not a database",,
24128146,"StreamingTrim 1.0: a Java software for dynamic trimming of 16S rRNA sequence data from metagenetic studies.",False,Y,high,"Trimming software, not a database",,
28317029,"Listeriomics: an Interactive Web Platform for Systems Biology of <i>Listeria</i>.",False,Y,high,"Interactive platform for systems biology, not a database",,
27785876,"EumicrobeDBLite: a lightweight genomic resource and analytic platform for draft oomycete genomes.",True,N,high,"DB suffix + resource keyword - oomycete genome database",EumicrobeDBLite,Oomycete Genomic Database Lite
33051675,"PheWAS-ME: a web-app for interactive exploration of multimorbidity patterns in PheWAS.",True,Y,high,"Web-app for exploration, not a database itself",,
33257674,"Mining potentially actionable kinase gene fusions in cancer cell lines with the KuNG FU database.",False,Y,high,"Paper about mining from a database, not the database itself",,
30239678,"THE-DB: a threading model database for comparative protein structure analysis of the E. coli K12 and human proteomes.",False,N,high,"DB suffix + database keyword",THE-DB,Threading Model Database
29036536,"wft4galaxy: a workflow testing tool for galaxy.",False,Y,high,"Workflow testing tool, not a database",,
21216777,"HiSpOD: probe design for functional DNA microarrays.",True,Y,high,"Probe design tool, not a database",,
23433187,"CartograTree: connecting tree genomes, phenotypes and environment.",True,N,high,"Resource connecting genomic data - tree genome database",CartograTree,Tree Genome Phenotype Database
27716038,"ChiLin: a comprehensive ChIP-seq and DNase-seq quality control and analysis pipeline.",False,Y,high,"Quality control pipeline, not a database",,
26411869,"CLUSTERnGO: a user-defined modelling platform for two-stage clustering of time-series data.",True,Y,high,"Modeling platform for clustering, not a database",,
29106449,"AlloSigMA: allosteric signaling and mutation analysis server.",True,Y,high,"Analysis server, not a database",,
32651737,"Magic Curiosity Arousing Tricks (MagicCATs): A Novel stimulus collection to induce epistemic emotions.",False,Y,high,"Stimulus collection for psychology, not a bioresource database",,
22874241,"Dicoogle Mobile: a medical imaging platform for Android.",False,Y,high,"Imaging platform, not a database",,
34384353,"Comprior: facilitating the implementation and automated benchmarking of prior knowledge-based feature selection approaches on gene expression data sets.",False,Y,high,"Benchmarking tool, not a database",,
28632401,"MOTIFSIM 2.1: An Enhanced Software Platform for Detecting Similarity in Multiple DNA Motif Data Sets.",False,Y,high,"Software for detection, not a database",,
29330515,"HyphaTracker: An ImageJ toolbox for time-resolved analysis of spore germination in filamentous fungi.",False,Y,high,"ImageJ toolbox for analysis, not a database",,
35415398,"EpiK: A Knowledge Base for Epidemiological Modeling and Analytics of Infectious Diseases.",False,N,high,"KB suffix + knowledge base keyword",EpiK,Epidemiological Knowledge Base
21904437,"ValFold: Program for the aptamer truncation process.",False,Y,high,"Program/tool, not a database",,
33973667,"QSARINS-Chem standalone version: A new platform-independent software to profile chemicals for physico-chemical properties, fate, and toxicity.",False,Y,high,"Software for profiling, not a database",,
26004672,"The MARK-AGE extended database: data integration and pre-processing.",False,Y,high,"Data integration/preprocessing system, not primary database",,
26400716,"MicNeSs: genotyping microsatellite loci from a collection of (NGS) reads.",False,Y,high,"Genotyping tool, not a database",,
28177064,"CPSS 2.0: a computational platform update for the analysis of small RNA sequencing data.",True,Y,high,"Computational platform for analysis, not a database",,
21674231,"Metaxa: a software tool for automated detection and discrimination among ribosomal small subunit (12S/16S/18S) sequences of archaea, bacteria, eukaryotes, mitochondria, and chloroplasts in metagenomes and environmental sequencing datasets.",True,Y,high,"Software tool for detection, not a database",,
29355848,"Interactome INSIDER: a structural interactome browser for genomic studies.",True,N,high,"Browser that houses structural interactome data",Interactome INSIDER,Structural Interactome Browser
24838564,"CopraRNA and IntaRNA: predicting small RNA targets, networks and interaction domains.",True,Y,high,"Prediction tools, not databases",,
27270714,"ANItools web: a web tool for fast genome comparison within multiple bacterial strains.",True,Y,high,"Web tool for comparison, not a database",,
30190555,"High-throughput and high-sensitivity phosphoproteomics with the EasyPhos platform.",False,Y,high,"Phosphoproteomics platform/method, not a database",,
21821150,"Research-IQ: development and evaluation of an ontology-anchored integrative query tool.",False,Y,high,"Query tool, not a database",,
21261974,"PileLine: a toolbox to handle genome position information in next-generation sequencing studies.",True,Y,high,"Toolbox, not a database",,
30382842,"ISU FLUture: a veterinary diagnostic laboratory web-based platform to monitor the temporal genetic patterns of Influenza A virus in swine.",True,N,high,"Platform monitoring influenza patterns - houses flu virus data",ISU FLUture,Iowa State University Influenza Monitoring Platform
34743696,"Phenotype-tissue expression and exploration (PTEE) resource facilitates the choice of tissue for RNA-seq-based clinical genetics studies.",True,N,high,"Resource for phenotype-tissue expression data",PTEE,Phenotype-Tissue Expression and Exploration Resource
30717659,"BioReader: a text mining tool for performing classification of biomedical literature.",True,Y,high,"Text mining tool, not a database",,
22064852,"eQuilibrator--the biochemical thermodynamics calculator.",True,Y,high,"Calculator tool, not a database",,
27153576,"Pathway analysis by randomization incorporating structure-PARIS: an update.",True,Y,high,"Analysis method with update, not a database",,
30275593,"Fast and accurate data collection for macromolecular crystallography using the JUNGFRAU detector.",False,Y,high,"Data collection method, not a database",,
27736735,"Evaluation of the performance of accelerometer-based gait event detection algorithms in different real-world scenarios using the MAREA gait database.",False,N,high,"Contains 'database' keyword - gait database",MAREA,Accelerometer-based Gait Event Database
22402612,"rehh: an R package to detect footprints of selection in genome-wide SNP data from haplotype structure.",True,Y,high,"R package for detection, not a database",,
23325621,"CRAVAT: cancer-related analysis of variants toolkit.",True,Y,high,"Analysis toolkit, not a database",,
27809763,"muBLASTP: database-indexed protein sequence search on multicore CPUs.",False,Y,high,"Search tool, not a database",,
28453561,"A WebGIS platform for the monitoring of Farm Animal Genetic Resources (GENMON).",True,Y,high,"Monitoring platform, not a database",,
25149069,"MT-Toolbox: improved amplicon sequencing using molecule tags.",False,Y,high,"Toolbox, not a database",,
29110012,"A look at the density functional theory zoo with the advanced GMTKN55 database for general main group thermochemistry, kinetics and noncovalent interactions.",False,N,high,"Contains 'database' keyword - thermochemistry database",GMTKN55,General Main Group Thermochemistry Kinetics Noncovalent Interactions Database
26476368,"Metadata management for high content screening in OMERO.",True,Y,high,"Metadata management system, not a database",,
30830479,"CSgator: an integrated web platform for compound set analysis.",True,Y,high,"Platform for analysis, not a database",,
32210056,"No More Tears: Mining Sequencing Data for Novel <i>Bt</i> Cry Toxins with CryProcessor.",True,Y,high,"Mining tool, not a database",,
29523070,"Textpresso Central: a customizable platform for searching, text mining, viewing, and curating biomedical literature.",True,Y,high,"Platform for text mining, not a database",,
34773949,"NENCI-2021. I. A large benchmark database of non-equilibrium non-covalent interactions emphasizing close intermolecular contacts.",False,N,high,"Contains 'database' keyword - benchmark database",NENCI-2021,Non-Equilibrium Non-Covalent Interactions Database
23599424,"The mzQuantML data standard for mass spectrometry-based quantitative studies in proteomics.",True,Y,high,"Data standard, not a database",,
26552596,"TOGGLE: toolbox for generic NGS analyses.",False,Y,high,"Toolbox, not a database",,
33150354,"The technology behind TB DEPOT: a novel public analytics platform integrating tuberculosis clinical, genomic, and radiological data for visual and statistical exploration.",False,Y,high,"Analytics platform, not a primary database",,
25643023,"PRIMED: PRIMEr database for deleting and tagging all fission and budding yeast genes developed using the open-source genome retrieval script (GRS).",False,N,high,"Contains 'database' keyword - primer database",PRIMED,Primer Database for Yeast Genes
27010673,"SM-TF: A structural database of small molecule-transcription factor complexes.",True,N,high,"Database keyword",SM-TF,Small Molecule-Transcription Factor Structural Database
23536269,"MSiReader: an open-source interface to view and analyze high resolving power MS imaging files on Matlab platform.",False,Y,high,"Viewer/analysis interface, not a database",,
31991337,"FrogAncestryCalc: A standalone batch likelihood computation tool for ancestry inference panels catalogued in FROG-kb.",True,Y,high,"Computation tool using a database, not the database itself",,
33838427,"NeurotoxKb 1.0: Compilation, curation and exploration of a knowledgebase of environmental neurotoxicants specific to mammals.",True,N,high,"KB suffix + knowledgebase keyword",NeurotoxKb,Environmental Neurotoxicant Knowledgebase
31222198,"Duphold: scalable, depth-based annotation and curation of high-confidence structural variant calls.",False,Y,high,"Annotation tool, not a database",,
31856831,"GTX.Digest.VCF: an online NGS data interpretation system based on intelligent gene ranking and large-scale text mining.",True,Y,high,"Interpretation system, not a database",,
32745209,"VRmol: an integrative web-based virtual reality system to explore macromolecular structure.",True,Y,high,"Virtual reality exploration system, not a database",,
27153652,"ARACNe-AP: gene network reverse engineering through adaptive partitioning inference of mutual information.",False,Y,high,"Network inference tool, not a database",,
27829364,"LSCplus: a fast solution for improving long read accuracy by short read alignment.",True,Y,high,"Solution for read accuracy improvement, not a database",,
26500754,"RDF2Graph a tool to recover, understand and validate the ontology of an RDF resource.",False,Y,high,"Validation tool, not a database",,
23597757,"on-course(®) portal: a tool for in-service training and career development for biomedical scientists.",True,Y,high,"Training portal, not a research database",,
29124086,"The Pediatric Ependymoma Protein Database (PEPD).",False,N,high,"Database keyword in parentheses",PEPD,Pediatric Ependymoma Protein Database
32293238,"SWIFTCORE: a tool for the context-specific reconstruction of genome-scale metabolic networks.",True,Y,high,"Reconstruction tool, not a database",,
29788317,"FragFit: a web-application for interactive modeling of protein segments into cryo-EM density maps.",True,Y,high,"Modeling application, not a database",,
34525303,"ReactionDataExtractor: A Tool for Automated Extraction of Information from Chemical Reaction Schemes.",True,Y,high,"Extraction tool, not a database",,
25361575,"BiobankConnect: software to rapidly connect data elements for pooled analysis across biobanks using ontological and lexical indexing.",True,Y,high,"Connection software, not a database",,
27189481,"Gene evolution and gene expression after whole genome duplication in fish: the PhyloFish database.",False,N,high,"Contains 'database' keyword",PhyloFish,Phylogenetic Fish Gene Expression Database
33191949,"NanoJ: a high-performance open-source super-resolution microscopy toolbox.",False,Y,high,"Microscopy toolbox, not a database",,
26315900,"InteractiveROSETTA: a graphical user interface for the PyRosetta protein modeling suite.",True,Y,high,"GUI for modeling, not a database",,
33073517,"CEN-tools: an integrative platform to identify the contexts of essential genes.",False,Y,high,"Integrative platform, not a database",,
25992600,"Applying the ARRIVE Guidelines to an In Vivo Database.",False,Y,high,"Paper about applying guidelines, not a database",,
26743511,"Homology-driven assembly of NOn-redundant protEin sequence sets (NOmESS) for mass spectrometry.",True,Y,high,"Assembly method, not a database",,
27899279,"WormBase ParaSite - a comprehensive resource for helminth genomics.",True,N,high,"Comprehensive resource for helminth genomics",WormBase ParaSite,Helminth Genomics Resource
31893286,"PgRC: pseudogenome-based read compressor.",False,Y,high,"Read compressor tool, not a database",,
21813477,"The GNAT library for local and remote gene mention normalization.",False,Y,high,"Library/tool for normalization, not a database",,
