pmid,title,has_url,is_false_positive,confidence,reason,database_name,long_database_name
34588463,"COVID Border Accountability Project, a hand-coded global database of border closures introduced during 2020.",False,N,high,Hand-coded database of border closures - data collection,COVID Border Accountability Project,COVID Border Accountability Project
33315308,Protein Sequence Analysis Using the MPI Bioinformatics Toolkit.,True,Y,high,"Toolkit for analysis, not a data repository",,
32420996,A Hydrogen-Deuterium Exchange Mass Spectrometry (HDX-MS) Platform for Investigating Peptide Biosynthetic Enzymes.,False,Y,high,Platform for investigating - experimental methodology tool,,
23024011,Creating reusable tools from scripts: the Galaxy Tool Factory.,False,Y,high,Tool for creating tools - methodology paper,,
23427990,"Motif discovery with data mining in 3D protein structure databases: discovery, validation and prediction of the U-shape zinc binding (""Huf-Zinc"") motif.",True,Y,high,Method for motif discovery using existing databases - analysis paper,,
26721732,Development of a large urban longitudinal HIV clinical cohort using a web-based platform to merge electronically and manually abstracted data from disparate medical record systems: technical challenges and innovative solutions.,False,Y,high,Platform for merging data - data integration tool,,
23514033,The Enzyme Portal: a case study in applying user-centred design methods in bioinformatics.,True,N,high,Portal indicating data access - houses enzyme data,Enzyme Portal,Enzyme Portal
34187007,Twenty years for Zootaxa and ten years for Afromoths (Lepidoptera): a taxonomic interaction between the journal and an online relational database.,True,N,high,Describes an online relational database - has URL,Afromoths,Afromoths
28179544,Long-term tracking of budding yeast cells in brightfield microscopy: CellStar and the Evaluation Platform.,False,Y,high,Tool for tracking cells - analysis platform,,
30395195,Discovering network phenotype between genetic risk factors and disease status via diagnosis-aligned multi-modality regression method in Alzheimer's disease.,True,Y,high,"Method for discovering network phenotype, has URL but methodology focused",,
34930116, COSNet i : ComplexOme-Structural Network Interpreter used to study spatial enrichment in metazoan ribosomes.,False,Y,high,Interpreter tool for studying enrichment - analysis tool,,
23183102,Geneious plugins for the access of PlasmoDB and PiroplasmaDB databases.,False,Y,high,Plugins for accessing existing databases - tool paper,,
21412250,"Fabry-database.org: database of the clinical phenotypes, genotypes and mutant α-galactosidase A structures in Fabry disease.",False,N,high,"Title explicitly contains ""database"", describes clinical/genomic data collection",Fabry-database.org,Fabry-database.org
24767513,An improved genome release (version Mt4.0) for the model legume Medicago truncatula.,True,N,high,"Genome release with version number, has URL - database update",Mt4.0,Medicago truncatula genome release version 4.0
29850891,"Motif scraper: a cross-platform, open-source tool for identifying degenerate nucleotide motif matches in FASTA files.",False,Y,high,"Tool for identifying motifs, explicitly says ""tool""",,
32814789,Optimizing bacteriophage engineering through an accelerated evolution platform.,False,Y,high,Platform for phage engineering - experimental methodology,,
26364863,The Function Biomedical Informatics Research Network Data Repository.,False,N,high,Data Repository in title - houses research data,Function Biomedical Informatics Research Network Data Repository,Function Biomedical Informatics Research Network Data Repository
32130896,An Integrated Metagenome Catalog Reveals New Insights into the Murine Gut Microbiome.,False,Y,high,Catalog revealing insights - analysis/study paper,,
22829746,"BioParishodhana: A novel graphical interface integrating BLAST, ClustalW, primer3 and restriction digestion tools.",True,Y,high,"Interface integrating tools - tool integration platform, not data repository",,
23970545,Automated classification of RNA 3D motifs and the RNA 3D Motif Atlas.,True,N,high,Atlas indicates curated data collection - has URL,RNA 3D Motif Atlas,RNA 3D Motif Atlas
24909981,Montreal Archive of Sleep Studies: an open-access resource for instrument benchmarking and exploratory research.,True,N,high,Archive indicating data collection - houses sleep study data,MASS,Montreal Archive of Sleep Studies
22064861,"The LANL hemorrhagic fever virus database, a new platform for analyzing biothreat viruses.",True,N,high,"Title explicitly contains ""database"", has URL",LANL hemorrhagic fever virus database,LANL hemorrhagic fever virus database
33166379,Each patient is a research biorepository: informatics-enabled research on surplus clinical specimens via the living BioBank.,True,N,high,"BioBank/biorepository indicating specimen collection, has URL",living BioBank,living BioBank
30419028,Annotation of enhanced radiographs for medical image retrieval with deep convolutional neural networks.,False,Y,high,Method for annotation using neural networks - methodology paper,,
32457801,"""Mitochondrial Toolbox"" - A Review of Online Resources to Explore Mitochondrial Genomics.",False,Y,high,Review of resources - review paper,,
28961353,The evolution of a Web resource: The Galactosemia Proteins Database 2.0.,False,N,high,"Title explicitly contains ""Database"" with version number",Galactosemia Proteins Database,Galactosemia Proteins Database
34699529,"The GH19 Engineering Database: Sequence diversity, substrate scope, and evolution in glycoside hydrolase family 19.",True,N,high,"Title explicitly contains ""Database"", has URL",GH19 Engineering Database,GH19 Engineering Database
30714210,Functional Evolution of Proteins.,True,Y,medium,"Ambiguous - URL present but title suggests study, not clear data resource",,
30106394,"The REMBRANDT study, a large collection of genomic data from brain cancer patients.",False,Y,high,"Study using data collection, not describing the database itself",,
26055098,An Ebola virus-centered knowledge base.,False,N,high,"Knowledge base in title, houses Ebola virus data",Ebola virus-centered knowledge base,Ebola virus-centered knowledge base
32209622,"Severe Asthma Toolkit: an online resource for multidisciplinary health professionals-needs assessment, development process and user analytics with survey feedback.",True,N,medium,"Online resource/toolkit for professionals, has URL - appears to be information resource",Severe Asthma Toolkit,Severe Asthma Toolkit
21943897,Nucleic acid programmable protein array a just-in-time multiplexed protein expression and purification platform.,False,Y,high,Platform for protein expression - experimental methodology,,
25316676,Novel function discovery with GeneMANIA: a new integrated resource for gene function prediction in Escherichia coli.,False,Y,high,Resource for function prediction - analysis/prediction tool,,
28906493,Rapid curation of gene disruption collections using Knockout Sudoku.,False,Y,high,Method for curation using Knockout Sudoku - methodology tool,,
26945524,"A whole-genome, radiation hybrid mapping resource of hexaploid wheat.",False,Y,high,Mapping resource - research output rather than database,,
31904820,BCdatabaser: on-the-fly reference database creation for (meta-)barcoding.,True,Y,high,Tool for database creation - database creation tool not the database itself,,
32570509,Text-Mining Services of the Swiss Variant Interpretation Platform for Oncology.,False,Y,high,"Platform for interpretation, text-mining services - analysis tool",,
23174036,Core Hunter II: fast core subset selection based on multiple genetic diversity measures using Mixed Replica search.,True,Y,high,Tool for subset selection - methodology tool,,
24371155,Assimilating genome-scale metabolic reconstructions with modelBorgifier.,True,Y,high,Tool for assimilating reconstructions - methodology tool,,
25693513,Optimized distance-dependent atom-pair-based potential DOOP for protein structure prediction.,True,Y,high,Method/potential for structure prediction,,
29036542,Database Resources of the BIG Data Center in 2018.,True,N,high,"Describes database resources, has URL",BIG Data Center,BIG Data Center
22591348,SNP web resources and their potential applications in personalized medicine.,False,Y,high,Review of web resources - review paper,,
29072141,Inferring transposons activity chronology by TRANScendence - TEs database and de-novo mining tool.,False,N,medium,"Contains ""database"" in title though also mentions mining tool",TRANScendence,TRANScendence
29889211,An Ultrahigh-throughput Microfluidic Platform for Single-cell Genome Sequencing.,False,Y,high,Platform for sequencing - experimental methodology,,
31776723,The JAX Synteny Browser for mouse-human comparative genomics.,True,N,high,"Browser for accessing genomic data, has URL",JAX Synteny Browser,JAX Synteny Browser
34042877,Ontological Modelling and Execution of Phenotypic Queries in the Leipzig Health Atlas.,False,Y,high,Method for ontological modelling and query execution,,
32167667,Arachis hypogaea gene expression atlas for fastigiata subspecies of cultivated groundnut to accelerate functional and translational genomics applications.,False,N,high,Atlas indicating gene expression data collection,Arachis hypogaea gene expression atlas,Arachis hypogaea gene expression atlas
32439922,High-throughput screening platform for solid electrolytes combining hierarchical ion-transport prediction algorithms.,False,Y,high,Screening platform using algorithms - methodology platform,,
21082429,A tutorial on protein ontology resources for proteomic studies.,False,Y,high,Tutorial on resources - educational paper,,
21210904,How to improve specific databases for clinical data in rare diseases? The example of hereditary haemorrhagic telangiectasia.,False,Y,high,Discussion about improving databases - methodological discussion,,
34496955,2D SIFt: a matrix of ligand-receptor interactions.,False,Y,high,"Matrix of interactions, no clear database indicator",,
33396319,"BODIPY-Based Molecules, a Platform for Photonic and Solar Cells.",False,Y,high,Chemistry/materials science platform - not bioresource,,
29855956,Construction of Arabidopsis Transcription Factor ORFeome Collections and Identification of Protein-DNA Interactions by High-Throughput Yeast One-Hybrid Screens.,False,Y,high,Method for construction and identification - methodology paper,,
26551766,Application of the EVEX resource to event extraction and network construction: Shared Task entry and result analysis.,False,Y,high,Application of existing resource - analysis paper,,
33076954,Predicted functional interactome of Caenorhabditis elegans and a web tool for the functional interpretation of differentially expressed genes.,True,N,high,"Interactome with web tool for interpretation, has URL - houses interaction data",C. elegans functional interactome,C. elegans functional interactome
34469548,A Daily-Updated Database and Tools for Comprehensive SARS-CoV-2 Mutation-Annotated Trees.,True,N,high,"Title explicitly contains ""Database"", has URL",SARS-CoV-2 Mutation-Annotated Trees Database,SARS-CoV-2 Mutation-Annotated Trees Database
29079816,Flexible and Tunable 3D Gold Nanocups Platform as Plasmonic Biosensor for Specific Dual LSPR-SERS Immuno-Detection.,False,Y,high,Physical biosensor platform - not bioinformatics resource,,
34504503,The Cancer Epitope Database and Analysis Resource: A Blueprint for the Establishment of a New Bioinformatics Resource.,False,Y,high,"Blueprint/plan for establishing resource, not the resource itself",,
26791676,"A Multidisciplinary, Open Access Platform for Research on Biomolecules.",False,Y,high,Platform for research - research platform not data repository,,
21749710,Algal Functional Annotation Tool: a web-based analysis suite to functionally interpret large gene lists using integrated annotation and expression data.,True,Y,high,"Tool for functional annotation, analysis suite - analysis tool",,
24919658,Web services-based text-mining demonstrates broad impacts for interoperability and process simplification.,True,Y,high,Text-mining services - methodology demonstration,,
28692961,Places: A 10 Million Image Database for Scene Recognition.,False,Y,high,Image database for computer vision - not biological database,,
23749957,Differential network analysis for the identification of condition-specific pathway activity and regulation.,True,Y,high,Method for network analysis - analysis methodology,,
23398680,The 3rd DBCLS BioHackathon: improving life science data integration with Semantic Web technologies.,False,Y,high,Conference/hackathon report - not a database paper,,
26645212,A human 3'UTR clone collection to study post-transcriptional gene regulation.,False,Y,high,Clone collection for study - reagent resource not database,,
23289674,Development of an integrated transcript sequence database and a gene expression atlas for gene discovery and analysis in switchgrass (Panicum virgatum L.).,False,N,high,"Title contains ""database"" and ""atlas"" - describes integrated data resource",switchgrass transcript sequence database and gene expression atlas,switchgrass transcript sequence database and gene expression atlas
31290936,MemBlob database and server for identifying transmembrane regions using cryo-EM maps.,True,N,high,"Title explicitly contains ""database"", has URL",MemBlob,MemBlob
23813237,"The Chinese Lexicon Project: a repository of lexical decision behavioral responses for 2,500 Chinese characters.",False,Y,high,Psychology/linguistics database - not biological database,,
34393582,The InBIO Barcoding Initiative Database: DNA barcodes of Portuguese Hemiptera 01.,False,N,high,Title explicitly contains "Database" - DNA barcoding resource,InBIO Barcoding Initiative Database,InBIO Barcoding Initiative Database
31674341,Cracking the Ubiquitin Code: The Ubiquitin Toolbox.,False,Y,high,Toolbox for research - reagent/methodology resource,,
26136162,Compound Passport Service: supporting corporate collection owners in open innovation.,False,Y,high,Service for supporting collection owners - service platform,,
24325762,Molecule database framework: a framework for creating database applications with chemical structure search capability.,False,Y,high,Framework for creating databases - software framework not database itself,,
22510480,Domain enhanced lookup time accelerated BLAST.,True,Y,high,"Enhanced BLAST tool, not a data repository",,
30845160,An efficient resource utilization scheme within PMIPv6 protocol for urban vehicular networks.,False,Y,high,Computer networking protocol - not bioresource,,
23281941,Personalized cloud-based bioinformatics services for research and education: use cases and the elasticHPC package.,True,Y,high,Cloud computing service - infrastructure platform,,
31106350,Software Application Profile: The Anchored Multiplier calculator-a Bayesian tool to synthesize population size estimates.,True,Y,high,"Calculator tool, methodology for population estimates",,
31270326,Energy refinement and analysis of structures in the QM9 database via a highly accurate quantum chemical method.,False,Y,high,Analysis method applied to existing database - methodology paper,,
30287881,Stimulated Brillouin Scattering in an AlGaN Photonics Platform Operating in the Visible Spectral Range.,False,Y,high,Physics/photonics platform - not bioresource,,
23539303,An accessible database for mouse and human whole transcriptome qPCR primers.,True,N,high,"Title explicitly contains ""database"", has URL - primer database",qPCR primers database,qPCR primers database
28960548,Integrative structure modeling with the Integrative Modeling Platform.,True,Y,high,Platform for modeling - methodology platform,,
21946299,"Incorporating personalized gene sequence variants, molecular genetics knowledge, and health knowledge into an EHR prototype based on the Continuity of Care Record standard.",False,Y,high,EHR prototype development - health informatics methodology,,
29862759,[Development and Application of the Kinematic Database Software of Lower Limbs Based on Internet].,False,Y,high,"Database software development, not the database itself",,
34386815,A nomenclature for echinoderm genes.,True,N,medium,"Nomenclature system with URL, appears to be hosted resource",EchinoBase gene nomenclature,EchinoBase gene nomenclature
29982559,A database of wild rice germplasm of Oryza rufipogon species complex from different agro-climatic zones of India.,True,N,high,"Title explicitly contains ""database"", has URL - germplasm database",wild rice germplasm database,wild rice germplasm database
33935559,"The Atlas of Living Australia: History, current state and future directions.",False,Y,high,"Historical review of atlas, not describing the resource itself",,
34449019,NMR chemical shift assignments of RNA oligonucleotides to expand the RNA chemical shift database.,False,Y,high,Paper about expanding existing database - research contribution,,
23601383,FAO/INFOODS food composition database for biodiversity.,True,N,high,"Title explicitly contains ""database"", has URL",FAO/INFOODS food composition database,FAO/INFOODS food composition database for biodiversity
27893392,Waterloo Exploration Database: New Challenges for Image Quality Assessment Models.,True,N,high,"Title explicitly contains ""Database"", has URL",Waterloo Exploration Database,Waterloo Exploration Database
31845400,"Metabolite database for root, tuber, and banana crops to facilitate modern breeding in understudied crops.",False,N,high,"Title explicitly contains ""database"" - metabolite data collection",Metabolite database for root tuber and banana crops,Metabolite database for root tuber and banana crops
31502157,Development of Gene Expression-Based Biomarkers on the nCounter<sup>®</sup> Platform for Immuno-Oncology Applications.,False,Y,high,Development of biomarkers on platform - methodology paper,,
26220875,Using the phenoscape knowledgebase to relate genetic perturbations to phenotypic evolution.,True,N,high,"Describes using/accessing knowledgebase with URL, knowledgebase = database",Phenoscape Knowledgebase,Phenoscape Knowledgebase
28185543,An Atlas of annotations of Hydra vulgaris transcriptome.,True,N,high,"Atlas indicating data collection, has URL",Hydra vulgaris transcriptome atlas,Hydra vulgaris transcriptome atlas
26867747,Using the CPTAC Assay Portal to Identify and Implement Highly Characterized Targeted Proteomics Assays.,True,N,high,"Portal for accessing assay data, has URL",CPTAC Assay Portal,CPTAC Assay Portal
25348409,Disease Ontology 2015 update: an expanded and updated database of human diseases for linking biomedical knowledge through disease data.,True,N,high,"Title explicitly contains ""database"", has URL",Disease Ontology,Disease Ontology
30203022,"The GCTx format and cmap{Py, R, M, J} packages: resources for optimized storage and integrated traversal of annotated dense matrices.",True,Y,high,"File format and software packages, not a database",,
23055620,Competing endogenous RNA database.,True,N,high,"Title explicitly contains ""database"", has URL",ceRNA database,Competing endogenous RNA database
28693544,McMaster Optimal Aging Portal: an evidence-based database for geriatrics-focused health professionals.,False,Y,high,"Evidence-based portal for professionals, more of a curated information resource",,
33942874,Human IRES Atlas: an integrative platform for studying IRES-driven translational regulation in humans.,True,N,high,"Atlas indicating data collection, has URL",Human IRES Atlas,Human IRES Atlas
31439762,The Malaria Cell Atlas: Single parasite transcriptomes across the complete &lt;i&gt;Plasmodium&lt;/i&gt; life cycle.,False,N,high,Atlas indicating single-cell transcriptome data collection,Malaria Cell Atlas,Malaria Cell Atlas
"25593347, 29316735",The 2015 Nucleic Acids Research Database Issue and molecular biology database collection.,True,Y,high,Editorial/introduction to database issue - not a database itself,,
27288496,The Glycome Analytics Platform: an integrative framework for glycobioinformatics.,False,Y,high,Integrative framework/platform - analysis tool not data repository,,
30462640,Backpack PCR: A point-of-collection diagnostic platform for the rapid detection of Brugia parasites in mosquitoes.,False,Y,high,Diagnostic platform - experimental methodology,,
22772948,A sequence comparison and gene expression data integration add-on for the Pathway Tools software.,True,Y,high,Add-on software for integration - software tool,,
26839887,Long Read Alignment with Parallel MapReduce Cloud Platform.,False,Y,high,Alignment method using cloud platform - computational methodology,,
22075991,The Gene Wiki in 2011: community intelligence applied to human gene annotation.,False,Y,high,Wiki platform for annotation - collaborative annotation platform,,
31584973,Joint emulation of Earth System Model temperature-precipitation realizations with internal variability and space-time and cross-variable correlation: fldgen v2.0 software description.,False,Y,high,Climate modeling software - not bioresource,,
29790989,"The Galaxy platform for accessible, reproducible and collaborative biomedical analyses: 2018 update.",True,Y,high,"Analysis platform/workflow system, not a data repository",,
34593825,Chinese environmentally extended input-output database for 2017 and 2018.,False,Y,high,Economic input-output database - not biological database,,
30404270,"The GenePOC Platform, a Rational Solution for Extreme Point-of-Care Testing.",False,Y,high,Diagnostic testing platform - medical device not database,,
33574307,Computational scanning tunneling microscope image database.,True,N,high,"Title explicitly contains ""database"", has URL",Computational STM image database,Computational scanning tunneling microscope image database
32941613,The qBED track: a novel genome browser visualization for point processes.,True,Y,high,Visualization tool for genome browser - visualization method,,
31247294,Pathway-based deep clustering for molecular subtyping of cancer.,False,Y,high,Method for clustering - analysis methodology,,
31906604,The 27th annual Nucleic Acids Research database issue and molecular biology database collection.,True,Y,high,Editorial/introduction to database issue - not a database itself,,
33833022,The Polyomavirus Episteme: A Database for Researchers.,False,N,high,"Title explicitly contains ""Database""",Polyomavirus Episteme,Polyomavirus Episteme
30727942,Shambhala: a platform-agnostic data harmonizer for gene expression data.,False,Y,high,Tool for data harmonization - data processing tool,,
24927841,Human genome network platform: a resource for TFRN analysis.,False,Y,high,Platform for analysis - analysis platform,,
31288178,Designing and implementing a large-scale high-throughput Total Laboratory Automation (TLA) system for DNA database construction.,False,Y,high,System for database construction - not the database itself,,
26944737,Current applications and future directions for the CDISC Operational Data Model standard: A methodological review.,False,Y,high,Review of data model standard - review paper,,
22367876,PiggyBac toolbox.,False,Y,high,Molecular biology toolbox - reagent resource,,
34586560,Elevating Twitter-Based Journal Club Discussions by Leveraging a Voice-Based Platform: #HemepathJC Meets Clubhouse.,False,Y,high,Social media discussion platform - not bioresource,,
27417734,An ultrahigh-accuracy Miniature Dew Point Sensor based on an Integrated Photonics Platform.,False,Y,high,Physical sensor device - not bioresource,,
26268547,Soybean transcription factor ORFeome associated with drought resistance: a valuable resource to accelerate research on abiotic stress resistance.,False,Y,high,ORFeome resource for research - reagent resource not database,,
34509701,Prediction of Mannheimia haemolytica serotypes based on whole genomic sequences.,True,Y,high,Method for prediction based on sequences - prediction tool,,
26149169,The Medicago sativa gene index 1.2: a web-accessible gene expression atlas for investigating expression differences between Medicago sativa subspecies.,True,N,high,"Gene index and atlas with version number, has URL",Medicago sativa gene index,Medicago sativa gene index
28587458,The U.S. Dairy Forage Research Center (USDFRC) Condensed Tannin NMR Database.,False,N,high,"Title explicitly contains ""Database"" - NMR data collection",USDFRC Condensed Tannin NMR Database,U.S. Dairy Forage Research Center Condensed Tannin NMR Database
22003999,Revival of Seeliger's historical 'Special Listeria Culture Collection'.,False,Y,high,Culture collection revival - historical/reagent resource,,
31064191,Encyclopedia of CLL Subsets - a Unique Bioinformatics Tool and Database for Analysis of Subsets of Stereotypical B-Cell Receptors in CLL.,False,N,high,"Title contains ""Encyclopedia"" and ""Database"" - data collection",Encyclopedia of CLL Subsets,Encyclopedia of CLL Subsets
23640334,"The Taverna workflow suite: designing and executing workflows of Web Services on the desktop, web or in the cloud.",True,Y,high,Workflow system - analysis platform not data repository,,
25903933,A resource for characterizing genome-wide binding and putative target genes of transcription factors expressed during secondary growth and wood formation in Populus.,False,Y,high,Resource for characterizing - research dataset not database,,
25030925,Zebrafish as a platform to study tumor progression.,False,Y,high,Model organism as platform - research methodology,,
34764338,Context aware semantic adaptation network for cross domain implicit sentiment classification.,False,Y,high,Machine learning method for classification - not bioresource,,
29914348,Predicting drug-disease associations by using similarity constrained matrix factorization.,True,Y,high,"Method for predicting associations, despite URL is methodology focused",,
23734605,CLASS: constrained transcript assembly of RNA-seq reads.,False,Y,high,Tool for transcript assembly - assembly tool,,
30710514,Selection and redesign for high selectivity of membrane-active antimicrobial peptides from a dedicated sequence/function database.,False,Y,high,Method using existing database - methodology paper,,
27587664,The Network Library: a framework to rapidly integrate network biology resources.,False,Y,high,Framework for integration - software framework,,
21450709,The caBIG® Life Science Business Architecture Model.,True,Y,high,Business architecture model - not a data repository,,
34404761,A Catalogus Immune Muris of the mouse immune responses to diverse pathogens.,False,Y,high,Catalog/analysis of immune responses - research study,,
31172847,Redirected optimized cell killing (ROCK®): A highly versatile multispecific fit-for-purpose antibody platform for engaging innate immunity.,False,Y,high,Antibody technology platform - experimental methodology,,
23242262,"Minerva and minepy: a C engine for the MINE suite and its R, Python and MATLAB wrappers.",True,Y,high,Software engine and wrappers - software tool,,
33442066,Direct Numerical Simulation Database for Hypersonic Turbulent Boundary Layers.,False,N,high,"Title explicitly contains ""Database"" - simulation data collection",Direct Numerical Simulation Database for Hypersonic Turbulent Boundary Layers,Direct Numerical Simulation Database for Hypersonic Turbulent Boundary Layers
24498619,The CDC Hemophilia B mutation project mutation list: a new online resource.,True,N,high,"Online resource with mutation list, has URL",CDC Hemophilia B mutation project,CDC Hemophilia B mutation project
34497388,A roadmap for the Human Developmental Cell Atlas.,False,Y,high,Roadmap/plan for atlas - not the atlas itself,,
33177948,MHA Herbarium: Eastern European collections of vascular plants.,False,Y,high,Physical herbarium collection - not digital database,,
21592376,Mapping randomized controlled trials of treatments for eczema--the GREAT database (the Global Resource of EczemA Trials: a collection of key data on randomized controlled trials of treatments for eczema from 2000 to 2010).,True,N,high,"Title explicitly contains ""database"", has URL",GREAT,Global Resource of EczemA Trials
22829725,Bacterial genome mapper: A comparative bacterial genome mapping tool.,True,Y,high,"Mapping tool, explicitly says ""tool""",,
33844597,Profiling the Tox21 Chemical Collection for Acetylcholinesterase Inhibition.,False,Y,high,Profiling/analysis of chemical collection - analysis study,,
24409958,Nature Bank and the Queensland Compound Library: unique international resources at the Eskitis Institute for Drug Discovery.,False,Y,high,Description of compound library resources - compound library not database,,
34420978,A Multi-Omic Huntington's Disease Transgenic Sheep-Model Database for Investigating Disease Pathogenesis.,True,N,high,"Title explicitly contains ""Database"", has URL",Huntington's Disease Transgenic Sheep-Model Database,Huntington's Disease Transgenic Sheep-Model Database
31361941,The antimicrobial peptide database provides a platform for decoding the design principles of naturally occurring antimicrobial peptides.,False,Y,high,Paper about using existing database - analysis paper,,
27863956,The International Human Epigenome Consortium Data Portal.,True,N,high,"Data Portal indicating data access, has URL",IHEC Data Portal,International Human Epigenome Consortium Data Portal
25392413,The coffee genome hub: a resource for coffee genomes.,True,N,high,"Hub indicating data access, has URL",Coffee Genome Hub,Coffee Genome Hub
30566623,"Interactive visual analysis of drug-target interaction networks using Drug Target Profiler, with applications to precision medicine and drug repurposing.",True,Y,high,Tool for interactive visual analysis - visualization tool,,
29616364,The dye-sensitized solar cell database.,True,N,high,"Title explicitly contains ""database"", has URL",Dye-sensitized solar cell database,Dye-sensitized solar cell database
31613926,"THINGS: A database of 1,854 object concepts and more than 26,000 naturalistic object images.",False,Y,high,Psychology/perception database - not biological database,,
25894527,A mass spectrometric-derived cell surface protein atlas.,True,N,high,"Atlas indicating protein data collection, has URL",Cell surface protein atlas,Cell surface protein atlas
27863955,The BLUEPRINT Data Analysis Portal.,True,N,high,"Data Analysis Portal for accessing data, has URL",BLUEPRINT Data Analysis Portal,BLUEPRINT Data Analysis Portal
30762547,Visual Quality Assessment for Super-Resolved Images: Database and Method.,False,Y,high,Computer vision database and method - not biological database,,
24078702,STAR: an integrated solution to management and visualization of sequencing data.,True,Y,high,"Solution for management and visualization, analysis platform",,
27087306,Improving HIV proteome annotation: new features of BioAfrica HIV Proteomics Resource.,True,N,high,"Proteomics Resource with URL, describes resource update",BioAfrica HIV Proteomics Resource,BioAfrica HIV Proteomics Resource
27489373,Get the Diagnosis: an evidence-based medicine collaborative Wiki for diagnostic test accuracy.,True,N,high,"Collaborative Wiki for diagnostic information, has URL",Get the Diagnosis,Get the Diagnosis
31589649,Cell fishing: A similarity based approach and machine learning strategy for multiple cell lines-compound sensitivity prediction.,True,Y,high,Machine learning method for prediction - prediction method,,
34851988,The Lyme and Tickborne Disease Dashboard: A map-based resource to promote public health awareness and research collaboration.,True,N,high,"Dashboard resource for disease data, has URL",Lyme and Tickborne Disease Dashboard,Lyme and Tickborne Disease Dashboard
25555988,An enhanced gene targeting toolkit for Drosophila: Golic+.,False,Y,high,Molecular biology toolkit - experimental methodology,,
26363845,Multi-atlas learner fusion: An efficient segmentation approach for large-scale data.,False,Y,high,Method for segmentation - image analysis methodology,,
27153716,Multiple structure single parameter: analysis of a single protein nano environment descriptor characterizing a shared loci on structurally aligned proteins.,True,Y,high,Analysis method for protein structures - analysis methodology,,
32202424,A Triple Knockout Isobaric-Labeling Quality Control Platform with an Integrated Online Database Search.,False,Y,high,"Quality control platform with database search, analysis platform",,
24111476,A novel data-mining platform leveraging social media to monitor outcomes of Januvia.,False,Y,high,Data-mining platform for monitoring - analysis platform,,
32540400,Introducing www.axolotl-omics.org - an integrated -omics data portal for the axolotl research community.,False,N,high,"Integrated omics data portal, described in title",axolotl-omics,axolotl-omics
25359888,Large-scale binding ligand prediction by improved patch-based method Patch-Surfer2.0.,True,Y,high,Method for ligand prediction - prediction method,,
