pmid,title,has_url,is_false_positive,confidence,reason,database_name,long_database_name
"23125366, 24139024, 25313157, 25380782, 29059324, 29761462, 31733057",Xenbase: expansion and updates of the Xenopus model organism database.,True,N,high,Base suffix + database keyword,Xenbase,Xenopus Base
"22629346, 25428357",arrayMap: a reference resource for genomic copy number imbalances in human malignancies.,True,N,high,Map suffix + repository keyword,arrayMap,Array Map
"25708775, 32898258",EXPath: a database of comparative expression analysis inferring metabolic pathways for plants.,True,N,high,Database keyword in title,EXPath,Expression Pathways
"29762640, 33683131",MRMAssayDB: an integrated resource for validated targeted proteomics assays.,True,N,high,DB suffix + database keyword,MRMAssayDB,Multiple Reaction Monitoring Assay Database
"27899569, 31722416",MEGARes: an antimicrobial resistance database for high throughput sequencing.,True,N,high,Database keyword in title,MEGARes,MEGA Resistance
"22366368, 26248563",ITS2 database IV: interactive taxon sampling for internal transcribed spacer 2 based phylogenies.,True,N,high,Database keyword in title,ITS2,Internal Transcribed Spacer 2 Database
"24285305, 29140524",NONCODEv4: exploring the world of long non-coding RNA genes.,True,N,high,Database keyword in title,NONCODE,NONCODE
"23193290, 30418626, 26578568",DbPTM 3.0: an informative resource for investigating substrate site specificity and functional association of protein post-translational modifications.,True,N,high,DB suffix + database keyword,DbPTM,Database of Protein Post-Translational Modifications
"22080514, 24163105, 30963491",PolymiRTS Database 2.0: linking polymorphisms in microRNA target sites with human diseases and complex traits.,True,N,high,Database keyword in title,PolymiRTS,Polymorphic microRNA Target Site Database
"22110040, 26615199, 31680160, 24214962",ELM--the database of eukaryotic linear motifs.,True,N,high,Database keyword in title,ELM,Eukaryotic Linear Motif
"26084703, 29761459, 27933520",A unified gene catalog for the laboratory mouse reference genome.,True,N,medium,Repository keyword in title,MGI,Mouse Genome Informatics
"21296746, 27009807, 27736745, 27602200, 29761460",RGD: a comparative genomics platform.,True,N,high,Database keyword in title,RGD,Rat Genome Database
"20931385, 24217918, 27987178, 29165610, 22374386, 28713666",Gramene database: a hub for comparative plant genomics.,True,N,high,Database keyword in title,Gramene,Gramene
"21622657, 28453653",BAR-PLUS: the Bologna Annotation Resource Plus for functional and structural annotation of protein sequences.,True,N,medium,Repository keyword in title,BAR-PLUS,Bologna Annotation Resource PLUS
"24217912, 30476213",The Human Phenotype Ontology project: linking molecular biology and disease through phenotype data.,True,N,medium,Repository keyword in title,HPO,Human Phenotype Ontology
"27899601, 28968848",DisProt 7.0: a major update of the database of disordered proteins.,True,N,high,Database keyword in title,DisProt,Disordered Protein Database
"25332392, 29077939",lncRNASNP: a database of SNPs in lncRNAs and their potential functions in human and mouse.,True,N,high,Database keyword in title,lncRNASNP,Long Non-coding RNA SNP Database
"21605702, 25055920","miRWalk--database: prediction of possible miRNA binding sites by ""walking"" the genes of three genomes.",True,N,high,Database keyword in title,miRWalk,microRNA Walk
"21646335, 22139938","The Gene3D Web Services: a platform for identifying, annotating and comparing structural domains in protein sequences.",True,Y,medium,Integration platform/tool not a database,Gene3D,Gene3D
"24214959, 26424852",BacDive--the Bacterial Diversity Metadatabase.,True,N,high,Database keyword in title,BacDive,Bacterial Diversity Metadatabase
"23203868, 30462320, 25392420",COXPRESdb: a database of comparative gene coexpression networks of eleven species for mammals.,True,N,high,DB suffix + database keyword,COXPRESdb,Coexpression Database
"23193284, 25361965",PTMcode: a database of known and predicted functional associations between post-translational modifications in proteins.,True,N,high,Database keyword in title,PTMcode,Post-Translational Modification code
"23203880, 25398902, 27899625",YM500: a small RNA sequencing (smRNA-seq) database for microRNA research.,True,N,high,Database keyword in title,YM500,YM500
"26516186, 30606230",NCG 5.0: updates of a manually curated repository of cancer genes and associated properties from cancer mutational screenings.,True,N,high,Repository keyword in title,NCG,Network of Cancer Genes
"22140109, 29220077",The Arabidopsis Information Resource (TAIR): improved gene annotation and new tools.,True,N,medium,Repository keyword in title,TAIR,The Arabidopsis Information Resource
"24304892, 29126174",miRTarBase update 2014: an information resource for experimentally validated miRNA-target interactions.,True,N,high,Base suffix + repository keyword,miRTarBase,microRNA Target Base
"24939129, 34411258","Using PeptideAtlas, SRMAtlas, and PASSEL: Comprehensive Resources for Discovery and Targeted Proteomics.",True,N,high,Atlas + repository keyword,PeptideAtlas,Peptide Atlas
"33511845, 34506132",FMODB: The World's First Database of Quantum Mechanical Calculations for Biomacromolecules Based on the Fragment Molecular Orbital Method.,True,N,high,DB suffix + database keyword,FMODB,Fragment Molecular Orbital Database
"23180789, 26467479",The ChEBI reference database and ontology for biologically relevant chemistry: enhancements for 2013.,True,N,high,Database keyword in title,ChEBI,Chemical Entities of Biological Interest
"26722116, 29564831",ChromothripsisDB: a curated database of chromothripsis.,True,N,high,DB suffix + database keyword,ChromothripsisDB,Chromothripsis Database
"27899558, 31733064",pathDIP: an annotated resource for known and predicted human gene-pathway associations and pathway enrichment analysis.,True,N,medium,Repository keyword in title,pathDIP,Pathway Database of Interacting Proteins
"22847375, 24053356",BioGPS and GXD: mouse gene expression data-the benefits and challenges of data integration.,True,N,medium,Database keyword in title,BioGPS,Biogps Gene Portal System
"22012987, 24243840, 24951798, 26087747, 26656494",The Reactome BioMart.,True,N,medium,Database keyword in title,Reactome,Reactome
"23161694, 25361968, 26842383, 27799471, 30304474, 23245209, 33152070",Genenames.org: the HGNC resources in 2013.,True,N,medium,Repository keyword in title,HGNC,HUGO Gene Nomenclature Committee
"24667251, 30053270","A framework for organizing cancer-related variations from existing databases, publications and NGS data using a High-performance Integrated Virtual Environment (HIVE).",True,N,medium,Database keyword in title,BioMuta,Biological Mutation Database
"23161682, 29156057",PRGdb 2.0: towards a community-based database model for the analysis of R-genes in plants.,True,N,high,DB suffix + database keyword,PRGdb,Plant Resistance Gene database
"22661580, 33849055",ExPASy: SIB bioinformatics resource portal.,True,N,medium,Repository keyword in title,ExPASy,Expert Protein Analysis System
"24334350, 26546318, 29216398",ATTED-II in 2014: evaluation of gene coexpression in agriculturally important plants.,True,N,medium,Database keyword in title,ATTED-II,Arabidopsis thaliana trans-factor and cis-Element Database II
"22086950, 24157837, 26455268, 28456986, 26527717","MEROPS: the database of proteolytic enzymes, their substrates and inhibitors.",True,N,high,Database keyword in title,MEROPS,MEROPS
"24112409, 30371820",Towards a unified paradigm for sequence-based identification of fungi.,True,N,medium,Repository keyword in title,UNITE,UNITE
"26578696, 33661371",OryzaGenome: Genome Diversity Database of Wild Oryza Species.,True,N,high,Database keyword in title,OryzaGenome,Oryza Genome
"26481361, 29761461, 31647100",Bovine Genome Database: new tools for gleaning function from the Bos taurus genome.,True,N,high,Database keyword in title,BGD,Bovine Genome Database
"27242034, 32542109","Abasy Atlas: a comprehensive inventory of systems, global network properties and systems-level elements across bacteria.",True,N,high,Atlas + inventory keyword,Abasy Atlas,Abasy Atlas
"27794045, 33211864, 30407557",Update of the FANTOM web resource: high resolution transcriptome of diverse cell types in mammals.,True,N,medium,Repository keyword in title,FANTOM,Functional Annotation of the Mammalian Genome
"22086951, 23155063, 25428374, 26590259, 24227676, 26740527, 29106570, 30407534, 31691824",The UCSC Genome Browser database: extensions and updates 2011.,True,N,high,Database keyword in title,UCSC,University of California Santa Cruz Genome Browser
"22139929, 28605765, 31667304",BioProject and BioSample databases at NCBI: facilitating capture and organization of metadata.,True,N,high,Database keyword in title,BioProject,BioProject
"32393779, 34220744","CoryneRegNet 7, the reference database and analysis platform for corynebacterial gene regulatory networks.",True,N,high,Database keyword in title,CoryneRegNet,Corynebacterial Regulatory Network
"24214964, 26635391, 31701128",DriverDB: an exome sequencing database for cancer driver gene identification.,True,N,high,DB suffix + database keyword,DriverDB,Driver Database
"31405382, 31624831",The bio.tools registry of software tools and data resources for the life sciences.,True,N,medium,Repository keyword in title,bio.tools,bio.tools
"22110037, 23487186, 27252399, 28365727, 28451979, 30715277, 31612944, 32128557, 24265222, 26578556, 28365719, 29140510",Saccharomyces Genome Database: the genomics resource of budding yeast.,True,N,high,Database keyword in title,SGD,Saccharomyces Genome Database
"23175610, 24285300, 26150326, 26578600","The mouse genome database: genotypes, phenotypes, and models of human disease.",True,N,high,Database keyword in title,MGD,Mouse Genome Database
"23093600, 23144783, 23613709, 25326323, 27651457, 29351546, 30247620, 23221299, 27171405, 34458863",The Comparative Toxicogenomics Database: update 2013.,True,N,high,Database keyword in title,CTD,Comparative Toxicogenomics Database
"21321022, 22434847, 23603846, 23794737, 23881287, 25355511, 31713623, 21478484, 23255149","The Rat Genome Database curation tool suite: a set of optimized software tools enabling efficient acquisition, organization, and presentation of biological data.",True,N,high,Database keyword in title,RGD,Rat Genome Database
"22260278, 27679478",Influenza research database: an integrated bioinformatics resource for influenza research and surveillance.,True,N,high,Database keyword in title,IRD,Influenza Research Database
"21646343, 27098042, 27098042",g:Profiler--a web server for functional interpretation of gene lists (2011 update).,True,Y,medium,Tool for interpretation not a database,g:Profiler,g:Profiler
"22080546, 23180798, 29190397, 33166387, 26657633",The International Nucleotide Sequence Database Collaboration.,True,N,medium,Database keyword in title,INSDC,International Nucleotide Sequence Database Collaboration
"22080548, 25404130, 26615190, 30395270, 23203883, 24165880, 24214989, 26861660, 27899630, 28386528, 31722421",Major submissions tool developments at the European Nucleotide Archive.,True,N,high,Archive keyword in title,ENA,European Nucleotide Archive
"24265223, 24318814",EMAGE mouse embryo spatial gene expression database: 2014 update.,True,N,high,Database keyword in title,EMAGE,Edinburgh Mouse Atlas of Gene Expression
"24271399, 25501940, 28365730",The Structure-Function Linkage Database.,True,N,high,Database keyword in title,SFLD,Structure-Function Linkage Database
"25723102, 27402679",Gateways to the FANTOM5 promoter level mammalian expression atlas.,True,N,high,Atlas + gateway keyword,FANTOM5,Functional Annotation of the Mammalian Genome 5
"21752111, 33146890, 22688270",The Human Protein Atlas as a proteomic resource for biomarker discovery.,True,N,high,Atlas + repository keyword,HPA,Human Protein Atlas
"22651224, 23616008","CORNET 2.0: integrating plant coexpression, protein-protein interactions, regulatory interactions, gene associations and functional annotations.",True,Y,medium,Integration platform/tool not a database,CORNET,CORNET
"23203891, 26980515",2P2Idb: a structural database dedicated to orthosteric modulation of protein-protein interactions.,True,N,high,DB suffix + database keyword,2P2Idb,Protein-Protein Interaction Database
"27153631, 29186503",MINTbase: a framework for the interactive exploration of mitochondrial and nuclear tRNA fragments.,True,N,high,Base suffix + database keyword,MINTbase,Mitochondrial and Nuclear tRNA fragment base
"30926570, 31294057",Genome Annotator Light (GAL): A Docker-based package for genome analysis and visualization.,True,Y,medium,Tool for analysis not a database,GAL,Genome Annotator Light
"22527113, 24980131",Plant rDNA database: ribosomal DNA loci information goes online.,True,N,high,Database keyword in title,Plant rDNA,Plant ribosomal DNA Database
"25416803, 27603020",DIANA-TarBase v7.0: indexing more than half a million experimentally supported miRNA:mRNA interactions.,True,N,high,Base suffix + database keyword,DIANA-TarBase,DNA Intelligent Analysis TarBase
"33599248, 34561023",bc-GenExMiner 4.5: new mining module computes breast cancer differential gene expression analyses.,True,Y,medium,Tool for analysis not a database,bc-GenExMiner,Breast Cancer Gene Expression Miner
"25378330, 31125569",Recent improvements to Binding MOAD: a resource for protein-ligand binding affinities and structures.,True,N,medium,Repository keyword in title,Binding MOAD,Mother Of All Databases
"22737589, 27899561, 30395293, 31602479, 24393765, 25398906, 26615191, 29140470, 33095870",Fungal genome resources at NCBI.,True,N,medium,Repository keyword in title,NCBI,National Center for Biotechnology Information
"34042771, 34156448, 34891750",Introducing a Platform for Integrating and Sharing Stem Cell Research Data.,True,N,medium,Repository keyword in title,REMEDY,REMEDY
"23688585, 26432833",iPPI-DB: a manually curated and interactive database of small non-peptide inhibitors of protein-protein interactions.,True,N,high,DB suffix + database keyword,iPPI-DB,inhibitor of Protein-Protein Interaction Database
"24243843, 25636622, 33095861","DEG 10, an update of the database of essential genes that includes both protein-coding genes and noncoding genomic elements.",True,N,high,Database keyword in title,DEG,Database of Essential Genes
"22385986, 22385986",CpGPAP: CpG island predictor analysis platform.,True,Y,medium,Tool for prediction not a database,CpGPAP,CpG island Predictor Analysis Platform
"24301061, 31612961",GWAS Central: a comprehensive resource for the comparison and interrogation of genome-wide association studies.,True,N,medium,Repository keyword in title,GWAS Central,Genome-Wide Association Study Central
"29236971, 29718468",New algorithms to represent complex pseudoknotted RNA structures in dot-bracket notation.,True,Y,medium,Method for representation not a database,RNApdbee,RNA PDB explorer
"29023571, 33367505",PICKLE 2.0: A human protein-protein interaction meta-database employing data integration via genetic information ontology.,True,N,high,Database keyword in title,PICKLE,Protein Interaction CKB Literature-curated Experimental
"23192546, 23716640, 27081850",Analysis strategy of protein-protein interaction networks.,True,Y,low,Method for analysis not a database,VisANT,VisANT
"23321019, 28857516",Modeling of non-additive mixture properties using the Online CHEmical database and Modeling environment (OCHEM).,True,N,high,Database keyword in title,OCHEM,Online CHEmical Database and Modeling Environment
"31239187, 33129577",pHLA3D: An online database of predicted three-dimensional structures of HLA molecules.,True,N,high,Database keyword in title,pHLA3D,predicted HLA 3D structures
"25378303, 29069517",iBeetle-Base: a database for RNAi phenotypes in the red flour beetle Tribolium castaneum.,True,N,high,Base suffix + database keyword,iBeetle-Base,iBeetle Base
"21276275, 24532766",MEMOSys: Bioinformatics platform for genome-scale metabolic models.,True,Y,medium,Integration platform/tool not a database,MEMOSys,MEMOSys
"30052798, 30052798",zfRegeneration: a database for gene expression profiling during regeneration.,True,N,high,Database keyword in title,zfRegeneration,zebrafish Regeneration
"21471015, 21471015",DIME: R-package for identifying differential ChIP-seq based on an ensemble of mixture models.,True,Y,high,Method/algorithm paper not a database,DIME,DIME
"25378316, 30196491","IMGT®, the international ImMunoGeneTics information system® 25 years on.",True,N,medium,Repository keyword in title,IMGT,ImMunoGeneTics information system
"21948793, 26578601, 29140520",Therapeutic target database update 2012: a resource for facilitating target-oriented drug discovery.,True,N,high,Database keyword in title,TTD,Therapeutic Target Database
"31372645, 31372645",Malaria.tools-comparative genomic and transcriptomic database for Plasmodium species.,True,N,high,Database keyword in title,Malaria.tools,Malaria tools
"26481351, 29165655","Expression Atlas update--an integrated database of gene and protein expression in humans, animals and plants.",True,N,high,Atlas + database keyword,Expression Atlas,Expression Atlas
"22908213, 33221922",The UCSC genome browser and associated tools.,True,N,high,Database keyword in title,UCSC,University of California Santa Cruz Genome Browser
"24271396, 30976793",The European Bioinformatics Institute's data resources 2014.,True,N,medium,Repository keyword in title,EBI,European Bioinformatics Institute
"27899670, 30445434",The new NHGRI-EBI Catalog of published genome-wide association studies (GWAS Catalog).,True,N,high,Catalog + database keyword,GWAS Catalog,Genome-Wide Association Study Catalog
"25685613, 27899642",The UCSC Ebola Genome Portal.,True,N,medium,Repository keyword in title,UCSC,University of California Santa Cruz Ebola Portal
"23220694, 26519402",The plant ontology as a tool for comparative plant anatomy and genomic analyses.,True,Y,medium,Tool for analysis not a database,PO,Plant Ontology
