pmid,title,has_url,is_false_positive,confidence,reason,database_name,long_database_name
28008688,The Clinical Next-Generation Sequencing Database: A Tool for the Unified Management of Clinical Information and Genetic Variants to Accelerate Variant Pathogenicity Classification.,False,N,medium,"Database keyword but described as tool; database for managing information",Clinical Next-Generation Sequencing Database,Clinical Next-Generation Sequencing Database
26527148,MeshAndCollect: an automated multi-crystal data-collection workflow for synchrotron macromolecular crystallography beamlines.,False,Y,high,Workflow automation tool not a database,,
32333496,PsORF: a database of small ORFs in plants.,False,N,high,"Database keyword, collection of ORF data",PsORF,Plant Small ORF Database
23817071,LipidBlast in silico tandem mass spectrometry database for lipid identification.,False,N,high,"In silico database for lipid data",LipidBlast,LipidBlast Mass Spectrometry Database
28736578,The Dark Proteome Database.,False,N,high,"Database keyword in title",Dark Proteome Database,Dark Proteome Database
31276469,BioGD: Bio-inspired robust gradient descent.,False,Y,high,Algorithm/methodology not a database,,
29244774,3DCONS-DB: A Database of Position-Specific Scoring Matrices in Protein Structures.,False,N,high,"DB suffix with database keyword",3DCONS-DB,3D Consensus Database
32634151,ShAn: An easy-to-use tool for interactive and integrated variant annotation.,False,Y,high,Tool for annotation not a database,,
25604335,Methanogenic archaea database containing physiological and biochemical characteristics.,True,N,high,"Database containing curated data",Methanogenic archaea database,Methanogenic Archaea Database
32091591,6mA-Finder: a novel online tool for predicting DNA N6-methyladenine sites in genomes.,True,Y,high,Prediction tool not a database,,
27683069,PeptideTracker: A knowledge base for collecting and storing information on protein concentrations in biological tissues.,False,N,high,"'Knowledge base' keyword for storing data",PeptideTracker,PeptideTracker Knowledge Base
34473087,Frag4Lead: growing crystallographic fragment hits by catalog using fragment-guided template docking.,False,Y,high,Methodology for docking not a database,,
25314003,MuTE: a MATLAB toolbox to compare established and novel estimators of the multivariate transfer entropy.,False,Y,high,MATLAB toolbox not a database,,
33433310,ActDES - a curated Actinobacterial Database for Evolutionary Studies.,False,N,high,"Curated database explicitly stated",ActDES,Actinobacterial Database for Evolutionary Studies
25068261,Mynodbcsv: lightweight zero-config database solution for handling very large CSV files.,False,Y,high,Database management solution/tool not a bioresource,,
31701125,Causal Inference Engine: a platform for directional gene set enrichment analysis and inference of active transcriptional regulators.,False,Y,high,Analysis platform/engine not a database,,
24967073,BIOFRAG - a new database for analyzing BIOdiversity responses to forest FRAGmentation.,False,N,high,"Database for biodiversity data",BIOFRAG,Biodiversity Fragmentation Database
31975977,ChronoSphere: a graph-based EMF model repository for IT landscape models.,False,Y,high,IT software model repository not biological data,,
28146585,Development and validation of a Database Forensic Metamodel (DBFM).,False,Y,high,Metamodel for database forensics not a bioresource,,
28617437,"EMT-Regulome: a database for EMT-related regulatory interactions, motifs and network.",False,N,high,"Database keyword for regulatory data",EMT-Regulome,EMT Regulatory Interactions Database
34347828,EUAdb: A resource for COVID-19 test development and comparison.,False,N,high,"DB suffix with resource keyword for test data",EUAdb,COVID-19 Test Database
32519291,FaReT: A free and open-source toolkit of three-dimensional models and software to study face perception.,False,Y,high,Software toolkit not a database,,
32386297,HotSpotAnnotations-a database for hotspot mutations and annotations in cancer.,False,N,high,"Database for mutation data",HotSpotAnnotations,Cancer Hotspot Mutations Database
30165440,Fractalis: a scalable open-source service for platform-independent interactive visual analysis of biomedical data.,False,Y,high,Analysis service/platform not a database,,
22079417,Disease associated cytokine SNPs database: an annotation and dissemination model.,True,N,high,"Database keyword for SNP data",Disease associated cytokine SNPs database,Cytokine SNPs Database
23447014,BreedVision--a multi-sensor platform for non-destructive field-based phenotyping in plant breeding.,False,Y,high,Multi-sensor platform tool not a database,,
28742254,"B-chrom: a database on B-chromosomes of plants, animals and fungi.",False,N,high,"Database keyword for chromosome data",B-chrom,B-chromosome Database
25925571,GenoLIB: a database of biological parts derived from a library of common plasmid features.,False,N,high,"Database of biological parts",GenoLIB,Genomic Library Database
25570151,CIDI-lung-seg: a single-click annotation tool for automatic delineation of lungs from CT scans.,False,Y,high,Annotation tool not a database,,
29220468,EUCANEXT: an integrated database for the exploration of genomic and transcriptomic data from Eucalyptus species.,True,N,high,"Integrated database for genomic data",EUCANEXT,Eucalyptus Genomic Database
24895523,The Vascular Model Repository: A Public Resource of Medical Imaging Data and Blood Flow Simulation Results.,True,N,high,"Repository for imaging data",Vascular Model Repository,Vascular Model Repository
31088857,Interactive Peptide Spectral Annotator: A Versatile Web-based Tool for Proteomic Applications.,True,Y,high,Annotation tool not a database,,
34301277,The LORIS MyeliNeuroGene rare disease database for natural history studies and clinical trial readiness.,False,N,high,"Database for rare disease data",LORIS MyeliNeuroGene,MyeliNeuroGene Rare Disease Database
29017328,The Tolerome: A Database of Transcriptome-Level Contributions to Diverse Escherichia coli Resistance and Tolerance Phenotypes.,False,N,high,"Database keyword for transcriptome data",Tolerome,E. coli Tolerance Database
27634291,Pathogen metadata platform: software for accessing and analyzing pathogen strain information.,False,Y,high,Software platform for accessing data not the database itself,,
28605775,Biocuration in the structure-function linkage database: the anatomy of a superfamily.,False,N,medium,"Database mentioned, paper about biocuration in database",Structure-Function Linkage Database,Structure-Function Linkage Database
26307380,"Chlamydomonas Genome Resource for Laboratory Strains Reveals a Mosaic of Sequence Variation, Identifies True Strain Histories, and Enables Strain-Specific Studies.",False,N,high,"Genome resource for strain data",Chlamydomonas Genome Resource,Chlamydomonas Genome Resource
23629549,Genomics: New zebrafish genome resources.,False,Y,high,Commentary on resources not a database itself,,
24565063,HeLiVa platform: integrated heart-liver-vascular systems for drug testing in human health and disease.,False,Y,high,Experimental platform not a database,,
28611359,Chloroplast Genomic Resource of Paris for Species Discrimination.,False,N,high,"Genomic resource for chloroplast data",Chloroplast Genomic Resource of Paris,Paris Chloroplast Genomic Resource
30306739,PhyMet<sup>2</sup> : a database and toolkit for phylogenetic and metabolic analyses of methanogens.,False,N,high,"Database and toolkit combined, database is primary",PhyMet2,Phylogenetic and Metabolic Methanogen Database
26745641,SNaPP: Simplified Nanoproteomics Platform for Reproducible Global Proteomic Analysis of Nanogram Protein Quantities.,False,Y,high,Proteomics platform/methodology not a database,,
24564786,Fungal plant cell wall-degrading enzyme database: a platform for comparative and evolutionary genomics in fungi and Oomycetes.,True,N,high,"Database keyword, platform that houses data",Fungal plant cell wall-degrading enzyme database,Fungal Plant Cell Wall-Degrading Enzyme Database
27643689,Mapping Phenotypic Information in Heterogeneous Textual Sources to a Domain-Specific Terminological Resource.,False,Y,high,Methodology for mapping not a database,,
22254529,DigiScope--unobtrusive collection and annotating of auscultations in real hospital environments.,False,Y,high,Data collection tool not a database,,
31893215,"Recent advances in understanding genetic variants associated with growth, carcass and meat productivity traits in sheep (<i>Ovis aries</i>): an update.",False,Y,high,Review paper not a database,,
28210206,The UNC-Wisconsin Rhesus Macaque Neurodevelopment Database: A Structural MRI and DTI Database of Early Postnatal Development.,False,N,high,"Database keyword repeated, describes database",UNC-Wisconsin Rhesus Macaque Neurodevelopment Database,UNC-Wisconsin Rhesus Macaque Neurodevelopment Database
26110065,A TEX₈₆ surface sediment database and extended Bayesian calibration.,False,N,high,"Database of sediment data",TEX86 surface sediment database,TEX86 Surface Sediment Database
21364759,NAViGaTing the micronome--using multiple microRNA prediction databases to identify signalling pathway-associated microRNAs.,True,Y,high,Paper about using databases not a database itself,,
34473958,ASGCT's new landscape reports: A comprehensive data resource.,False,N,medium,"Data resource, comprehensive collection",ASGCT landscape reports,ASGCT Landscape Reports
30092360,Molecular property diagnostic suite for diabetes mellitus (MPDS<sup>DM</sup>): An integrated web portal for drug discovery and drug repurposing.,True,N,medium,"Integrated portal that houses data for drug discovery",MPDSDM,Molecular Property Diagnostic Suite for Diabetes Mellitus
34270057,Computational Phosphorylation Network Reconstruction: An Update on Methods and Resources.,False,Y,high,Review of methods and resources not a database,,
28044298,FISH-in-CHIPS: A Microfluidic Platform for Molecular Typing of Cancer Cells.,False,Y,high,Microfluidic platform methodology not a database,,
33497488,The Parkinson's Disease DNA Variant Browser.,True,N,high,"Browser for variant data, acts as database interface",Parkinson's Disease DNA Variant Browser,Parkinson's Disease DNA Variant Browser
26264559,leBIBIQBPP: a set of databases and a webtool for automatic phylogenetic analysis of prokaryotic sequences.,False,N,high,"Set of databases for phylogenetic data",leBIBIQBPP,Phylogenetic Analysis Databases
34270058,The Application of an R Language-Based Platform cRacker for Phosphoproteomics Data Analysis.,False,Y,high,Analysis platform application not a database,,
26249149,Model organism databases.,False,Y,high,Review of databases not a database itself,,
24519495,The Brussels Mood Inductive Audio Stories (MIAS) database.,False,N,high,"Database of audio stories for research",MIAS,Brussels Mood Inductive Audio Stories Database
31733823,NHP-immunome: A translational research-oriented database of non-human primate immune system proteins.,True,N,high,"Database of immune proteins",NHP-immunome,Non-Human Primate Immunome Database
25880848,"Spiked GBS: a unified, open platform for single marker genotyping and whole-genome profiling.",False,Y,high,Genotyping platform methodology not a database,,
22359445,"Geno viewer, a SAM/BAM viewer tool.",True,Y,high,Viewer tool not a database,,
25802363,International Society of Human and Animal Mycology (ISHAM)-ITS reference DNA barcoding database--the quality controlled standard tool for routine identification of human and animal pathogenic fungi.,True,N,high,"Reference database despite 'tool' mention",ISHAM-ITS,ISHAM-ITS Reference DNA Barcoding Database
21900204,Crowdsourcing network inference: the DREAM predictive signaling network challenge.,False,Y,high,Challenge/competition paper not a database,,
23900247,mentha: a resource for browsing integrated protein-interaction networks.,False,N,high,"Resource for browsing interaction data",mentha,Protein Interaction Networks Resource
23784980,LearnLab's DataShop: a data repository and analytics tool set for cognitive science.,False,N,high,"Data repository keyword",DataShop,LearnLab DataShop
32733138,Frozen Zoo: a collection of permafrost samples containing viable protists and their viruses.,False,N,high,"Collection of samples, data resource",Frozen Zoo,Permafrost Sample Collection
23827707,Browsing (Epi)genomes: a guide to data resources and epigenome browsers for stem cell researchers.,False,Y,high,Guide to resources not a database itself,,
33053376,A Comprehensive Subcellular Atlas of the Toxoplasma Proteome via hyperLOPIT Provides Spatial Context for Protein Functions.,False,Y,high,Analysis study creating atlas not database paper,,
32572234,The GlyCosmos Portal: a unified and comprehensive web resource for the glycosciences.,False,N,high,"Portal as comprehensive web resource housing data",GlyCosmos,GlyCosmos Portal
22046109,BioStar: an online question & answer resource for the bioinformatics community.,False,Y,high,Q&A forum not a data database,,
33483739,Mouse Quantitative Proteomics Knowledgebase: reference protein concentration ranges in 20 mouse tissues using 5000 quantitative proteomics assays.,True,N,high,"Knowledgebase keyword for reference data",Mouse Quantitative Proteomics Knowledgebase,Mouse Quantitative Proteomics Knowledgebase
29134013,"Southern Ocean Echinoids database - An updated version of Antarctic, Sub-Antarctic and cold temperate echinoid database.",False,N,high,"Database keyword, updated version",Southern Ocean Echinoids database,Southern Ocean Echinoids Database
26231432,AlignBucket: a tool to speed up 'all-against-all' protein sequence alignments optimizing length constraints.,True,Y,high,Tool for alignment optimization not a database,,
27197945,"The Flint Animal Cancer Center (FACC) Canine Tumour Cell Line Panel: a resource for veterinary drug discovery, comparative oncology and translational medicine.",False,N,high,"Resource panel of cell lines",FACC Canine Tumour Cell Line Panel,Flint Animal Cancer Center Canine Tumour Cell Line Panel
21749716,iAB-RBC-283: A proteomically derived knowledge-base of erythrocyte metabolism that can be used to simulate its physiological and patho-physiological states.,False,N,high,"Knowledge-base keyword",iAB-RBC-283,Erythrocyte Metabolism Knowledge-Base
21685053,CHASM and SNVBox: toolkit for detecting biologically important single nucleotide mutations in cancer.,True,Y,high,Toolkit for detection not a database,,
25261406,GPAC-genome presence/absence compiler: a web application to comparatively visualize multiple genome-level changes.,True,Y,high,Web application tool for visualization not a database,,
25380777,XMS: cross-platform normalization method for multimodal mass spectrometric tissue profiling.,False,Y,high,Normalization method not a database,,
30368842,Quantal Risk Assessment Database: A Database for Exploring Patterns in Quantal Dose-Response Data in Risk Assessment and its Application to Develop Priors for Bayesian Dose-Response Analysis.,False,N,high,"Database keyword repeated, for dose-response data",Quantal Risk Assessment Database,Quantal Risk Assessment Database
23536820,Comparative GO: a web application for comparative gene ontology and gene ontology-based gene selection in bacteria.,True,Y,high,Web application tool not a database,,
30416602,"An illustrated catalogue of Rudolf Sturany's type specimens in the Naturhistorisches Museum Wien, Austria (NHMW): deep-sea Eastern Mediterranean molluscs.",False,N,high,"Catalogue of specimens, data collection",Rudolf Sturany Type Specimens Catalogue,Rudolf Sturany Type Specimens Catalogue
29340653,ATTED-II in 2018: A Plant Coexpression Database Based on Investigation of the Statistical Property of the Mutual Rank Index.,False,N,high,"Database keyword with version update",ATTED-II,Plant Coexpression Database
21950131,[Knowledgebase as a tool for monitoring post-genomic medico-biological research].,False,Y,high,Paper about using knowledgebase as tool not a database,,
27443354,SubsMatch 2.0: Scanpath comparison and classification based on subsequence frequencies.,True,Y,high,Tool for comparison and classification not a database,,
34140656,Resource profile and user guide of the Polygenic Index Repository.,False,N,high,"Repository keyword for polygenic data",Polygenic Index Repository,Polygenic Index Repository
22824307,The treatable intellectual disability APP www.treatable-id.org: a digital tool to enhance diagnosis & care for rare diseases.,True,N,medium,"Digital tool but functions as database/resource for rare diseases",treatable-id.org,Treatable Intellectual Disability Database
24086295,"The RosettaCon 2012 Special Collection: Code Writ on Water, Documentation Writ in Stone.",False,Y,high,Documentation/commentary not a database,,
28508371,Efficient and Accurate Algorithm for Cleaved Fragments Prediction (CFPA) in Protein Sequences Dataset Based on Consensus and Its Variants: A Novel Degradomics Prediction Application.,False,Y,high,Algorithm for prediction not a database,,
31743893,"The International Atomic Energy Agency International Doubly Labelled Water Database: Aims, Scope and Procedures.",False,N,high,"Database in title with aims and scope description",International Doubly Labelled Water Database,International Doubly Labelled Water Database
34248680,The SPARC DRC: Building a Resource for the Autonomic Nervous System Community.,False,N,high,"Building a resource, data resource center",SPARC DRC,SPARC Data Resource Center
33900750,"MHCEpitopeEnergy, a Flexible Rosetta-Based Biotherapeutic Deimmunization Platform.",False,Y,high,Platform methodology tool not a database,,
28605772,AnnoSys-implementation of a generic annotation system for schema-based data using the example of biodiversity collection data.,False,Y,high,Annotation system implementation not a database,,
30991966,Metabopolis: scalable network layout for biological pathway diagrams in urban map style.,False,Y,high,Visualization layout tool not a database,,
26356345,Predicting Protein Relationships to Human Pathways through a Relational Learning Approach Based on Simple Sequence Features.,True,Y,high,Prediction approach/method not a database,,
24966527,Diaretinopathy database -A Gene database for diabetic retinopathy.,False,N,high,"Database keyword repeated, gene database",Diaretinopathy database,Diabetic Retinopathy Gene Database
29206222,"Corrigendum: The Coral Trait Database, a curated database of trait information for coral species from the global oceans.",False,N,high,"Corrigendum to database paper, curated database",Coral Trait Database,Coral Trait Database
34378845,Genome sequencing guide: An introductory toolbox to whole-genome analysis methods.,False,Y,high,Guide/toolbox for methods not a database,,
24074636,The National Institutes of Health Neurobiobank: a federated national network of human brain and tissue repositories.,False,N,high,"Network of repositories, biobank resource",NIH Neurobiobank,National Institutes of Health Neurobiobank
23978324,A platform for discovery: The University of Pennsylvania Integrated Neurodegenerative Disease Biobank.,False,N,high,"Biobank platform, tissue/sample repository",University of Pennsylvania Integrated Neurodegenerative Disease Biobank,University of Pennsylvania Integrated Neurodegenerative Disease Biobank
23275736,StreptomycesInforSys: A web-enabled information repository.,True,N,high,"Repository keyword for information system",StreptomycesInforSys,Streptomyces Information System
36578315,Spectral trends in GC-EI-MS data obtained from the SWGDRUG mass spectral library and literature: A resource for the identification of unknown compounds.,False,N,medium,"Resource based on library data for identification",SWGDRUG Mass Spectral Resource,SWGDRUG Mass Spectral Library Resource
33749162,Barcode UK: A complete DNA barcoding resource for the flowering plants and conifers of the United Kingdom.,False,N,high,"Resource keyword for DNA barcoding data",Barcode UK,UK DNA Barcoding Resource
29601530,MetStabOn-Online Platform for Metabolic Stability Predictions.,False,Y,high,Prediction platform not a database,,
23332401,Database resources for the tuberculosis community.,True,Y,high,Review of database resources not a database itself,,
32401319,Ewastools: Infinium Human Methylation BeadChip pipeline for population epigenetics integrated into Galaxy.,True,Y,high,Pipeline tool not a database,,
28241745,Drug voyager: a computational platform for exploring unintended drug action.,True,Y,high,Computational platform for exploration without clear data housing,,
31545742,Neuropixels Data-Acquisition System: A Scalable Platform for Parallel Recording of 10 000+ Electrophysiological Signals.,False,Y,high,Data acquisition system not a database,,
32954379,Multiple Sclerosis Atlas: A Molecular Map of Brain Lesion Stages in Progressive Multiple Sclerosis.,False,N,high,"Atlas keyword for molecular map data",Multiple Sclerosis Atlas,Multiple Sclerosis Molecular Atlas
21082442,Phosphoproteome resource for systems biology research.,False,N,high,"Resource for phosphoproteome data",Phosphoproteome resource,Phosphoproteome Resource
26989152,From one to many: expanding the Saccharomyces cerevisiae reference genome panel.,True,N,high,"Reference genome panel resource",Saccharomyces cerevisiae reference genome panel,Saccharomyces cerevisiae Reference Genome Panel
36475086,The NMR Spectral Measurement Database: A System for Organizing and Accessing NMR Spectra of Therapeutic Proteins.,False,N,high,"Database keyword for NMR spectra",NMR Spectral Measurement Database,NMR Spectral Measurement Database
32111150,The Thyrotropin Receptor Mutation Database Update.,False,N,high,"Database update paper",Thyrotropin Receptor Mutation Database,Thyrotropin Receptor Mutation Database
34651181,The World Spider Trait database: a centralized global open repository for curated data on spider traits.,True,N,high,"Database and repository keywords",World Spider Trait database,World Spider Trait Database
35516285,cheML.io: an online database of ML-generated molecules.,False,N,high,"Database keyword for molecules",cheML.io,Machine Learning Generated Molecules Database
27465130,NTTMUNSW BioC modules for recognizing and normalizing species and gene/protein mentions.,False,Y,high,Modules for text mining not a database,,
27190234,RNAontheBENCH: computational and empirical resources for benchmarking RNAseq quantification and differential expression methods.,False,Y,high,Benchmarking resources not a database,,
30718155,Utilising a Data Capture Tool to Populate a Cardiac Rehabilitation Registry: A Feasibility Study.,True,Y,high,Tool for populating registry not the registry itself,,
30832757,The Global Catalogue of Microorganisms (GCM) 10K type strain sequencing project: providing services to taxonomists for standard genome sequencing and annotation.,False,N,high,"Catalogue resource for microorganism data",GCM,Global Catalogue of Microorganisms
22434834,The mouse-human anatomy ontology mapping project.,True,Y,high,Ontology mapping project not a database,,
22641476,Construction of an insertion marker collection of Sz. japonicus (IMACS) for genetic mapping and a fosmid library covering its genome.,False,N,high,"Collection resource for genetic mapping",IMACS,Insertion Marker Collection of Sz. japonicus
22493527,Cell-culture Database: Literature-based reference tool for human and mammalian experimentallybased cell culture applications.,True,N,high,"Database keyword, reference tool",Cell-culture Database,Cell Culture Database
26255989,The Matchmaker Exchange API: automating patient matching through the exchange of structured phenotypic and genotypic profiles.,False,Y,high,API for data exchange not a database,,
34001121,Pragmatic MDR: a metadata repository with bottom-up standardization of medical metadata through reuse.,False,N,high,"Repository keyword for metadata",Pragmatic MDR,Pragmatic Metadata Repository
29688362,Updated regulation curation model at the Saccharomyces Genome Database.,True,N,high,"Database mentioned, update to database",Saccharomyces Genome Database,Saccharomyces Genome Database
22359444,Ectomychorrizal DB: a symbiotic association database.,True,N,high,"DB suffix with database keyword",Ectomychorrizal DB,Ectomycorrhizal Symbiotic Association Database
31291294,Exploring the analytical power of the QTOF MS platform to assess monoclonal antibodies quality attributes.,False,Y,high,Platform assessment study not a database,,
22125014,Boston-NeuroTalks calendar 3.0: a talk database powered by collective intelligence.,False,Y,high,Calendar database not biological data,,
23593466,"Exploiting the transcriptome of Euphrates Poplar, Populus euphratica (Salicaceae) to develop and characterize new EST-SSR markers and construct an EST-SSR database.",True,N,high,"Database construction for EST-SSR data",Populus euphratica EST-SSR database,Euphrates Poplar EST-SSR Database
31557052,Generating the Blood Exposome Database Using a Comprehensive Text Mining and Database Fusion Approach.,True,N,high,"Database generation paper, exposome database",Blood Exposome Database,Blood Exposome Database
33330918,Systematic evaluation of the effects of genetic variants on PIWI-interacting RNA expression across 33 cancer types.,True,N,medium,"Has URL suggesting data resource for piRNA-eQTL",piRNA-eQTL,PIWI-interacting RNA Expression QTL Database
26911352,"Human genetic variation database, a reference database of genetic variations in the Japanese population.",True,N,high,"Database keyword repeated, reference database",Human genetic variation database,Human Genetic Variation Database
33996073,Drug-drug interaction database for safe prescribing of systemic antifungal agents.,True,N,high,"Database for drug interactions",Drug-drug interaction database,Antifungal Drug-Drug Interaction Database
23740839,Correlating transcriptional networks to breast cancer survival: a large-scale coexpression analysis.,True,Y,high,Analysis study not a database,,
29049280,Ethoscopes: An open platform for high-throughput ethomics.,True,Y,high,Hardware platform not a database,,
23680785,Catalytic site identification--a web server to identify catalytic site structural matches throughout PDB.,True,Y,high,Web server tool for identification not a database,,
31775730,"Constructing a bilingual website with validated database for Herb and Western medicine interactions using Ginseng, Ginkgo and Dong Quai as examples.",True,N,high,"Validated database for herb-drug interactions",Herb and Western medicine interactions database,Herb-Drug Interaction Database
31711193,CR10-A PUBLIC DATABASE OF COSMIC RADIATION MEASUREMENTS AT AVIATION ALTITUDES OF ABOUT 10 KM.,True,N,high,"Database keyword for radiation measurements",CR10,Cosmic Radiation Measurements Database
32236523,Multi-omics Visualization Platform: An extensible Galaxy plug-in for multi-omics data visualization and exploration.,False,Y,high,Visualization platform plugin not a database,,
23327938,Use of Gene Ontology Annotation to understand the peroxisome proteome in humans.,True,Y,high,Paper about using annotations not a database,,
29688351,Worldwide Protein Data Bank biocuration supporting open access to high-quality 3D structural biology data.,True,N,high,"Paper about PDB biocuration, references established database",Worldwide Protein Data Bank,Worldwide Protein Data Bank
24906306,Cell cycle-regulated transcription: effectively using a genomics toolbox.,False,Y,high,Review on using toolbox not a database,,
27987163,PGSB/MIPS PlantsDB Database Framework for the Integration and Analysis of Plant Genome Data.,False,N,high,"DB suffix with database framework",PlantsDB,PGSB/MIPS Plants Database
33002137,A content-based dataset recommendation system for researchers-a case study on Gene Expression Omnibus (GEO) repository.,True,Y,high,Recommendation system not a database,,
32188719,A quantitative super-resolution imaging toolbox for diagnosis of motile ciliopathies.,False,Y,high,Imaging toolbox not a database,,
22135292,A comprehensive manually curated protein-protein interaction database for the Death Domain superfamily.,True,N,high,"Curated database for protein interactions",Death Domain protein-protein interaction database,Death Domain Protein-Protein Interaction Database
21873635,Phylogenetic-based propagation of functional annotations within the Gene Ontology consortium.,False,Y,high,Method for annotation propagation not a database,,
34195964,Methods for Predicting CircRNA-miRNA-mRNA Regulatory Networks: GreenCircRNA and PlantCircNet Databases as Study Cases.,False,Y,high,Methods paper using databases as examples not a database itself,,
29155427,PDB-wide identification of biological assemblies from conserved quaternary structure geometry.,True,N,medium,"QSbio resource for biological assemblies from PDB",QSbio,Quaternary Structure Biology Resource
24870500,Phytoseiidae database: a website for taxonomic and distributional information on phytoseiid mites (Acari).,True,N,high,"Database keyword for taxonomic information",Phytoseiidae database,Phytoseiidae Database
29156309,Recent development of computational resources for new antibiotics discovery.,True,Y,high,Review of resources not a database,,
21584190,A database of six eukaryotic hypothetical genes and proteins.,True,N,high,"Database of genes and proteins",Hypothetical genes and proteins database,Eukaryotic Hypothetical Genes and Proteins Database
24448676,An evidence-based knowledgebase of pulmonary arterial hypertension to identify genes and pathways relevant to pathogenesis.,False,N,high,"Knowledgebase keyword for disease data",Pulmonary arterial hypertension knowledgebase,Pulmonary Arterial Hypertension Knowledgebase
29039006,Information Resources for Functional Genomics Studies in Brachypodium distachyon.,True,Y,high,Guide to resources not a database,,
31901979,Genome-wide somatic copy number alteration analysis and database construction for cervical cancer.,True,N,high,"Database construction for CNA data",CNAdbCC,Copy Number Alteration Database for Cervical Cancer
