pmid,title,abstract,in_linguistic,in_setfit,ling_score,setfit_confidence,primary_entity_long,primary_entity_short,primary_score,status,matched_long_short,all_long,all_short,ner_source,ner_confidence,entity_from_title,db_keyword_found,db_keyword_score,title_entity_in_ner,very_high_conf,all_urls,resource_url,has_resource_url,url_context,article_count
39283925,Facilitating pathway and network based analysis of RNA-Seq data with pathlinkR.,"R package pathlinkR is designed to aid transcriptomic analyses by streamlining and simplifying the process of analyzing and interpreting differentially expressed genes derived from human RNA-Seq data. It provides an integrated approach to performing pathway enrichment and network-based analyses, while also producing publication-quality figures to summarize these results, allowing users to more efficiently interpret their findings and extract biological meaning from large amounts of data. pathlinkR is available to install from the software repository Bioconductor at https://bioconductor.org/packages/pathlinkR/, with support available through the Bioconductor forums. The code, example, and supporting data is available on the GitHub repository at https://github.com/hancockinformatics/pathlinkR, under the GPL-3.0 license, where users may report problems or make suggestions using GitHub's issue system.",False,True,,0.7054581,pathlinkr,,16.841241,ok,,,,v2,0.841241,,False,0.0,False,False,https://bioconductor.org/packages/pathlinkR/,https://bioconductor.org/packages/pathlinkR/,True,"...tall from the software repository Bioconductor at https://bioconductor.org/packages/pathlinkR/, with support available through the Bioconductor...",1
37870448,ASD2023: towards the integrating landscapes of allosteric knowledgebase.,"Allosteric regulation, induced by perturbations at an allosteric site topographically distinct from the orthosteric site, is one of the most direct and efficient ways to fine-tune macromolecular function. The Allosteric Database (ASD; accessible online at http://mdl.shsmu.edu.cn/ASD) has been systematically developed since 2009 to provide comprehensive information on allosteric regulation. In recent years, allostery has seen sustained growth and wide-ranging applications in life sciences, from basic research to new therapeutics development, while also elucidating emerging obstacles across allosteric research stages. To overcome these challenges and maintain high-quality data center services, novel features were curated in the ASD2023 update: (i) 66 589 potential allosteric sites, covering > 80% of the human proteome and constituting the human allosteric pocketome; (ii) 748 allosteric protein-protein interaction (PPI) modulators with clear mechanisms, aiding protein machine studies and PPI-targeted drug discovery; (iii) 'Allosteric Hit-to-Lead,' a pioneering dataset providing panoramic views from 87 well-defined allosteric hits to 6565 leads and (iv) 456 dualsteric modulators for exploring the simultaneous regulation of allosteric and orthosteric sites. Meanwhile, ASD2023 maintains a significant growth of foundational allosteric data. Based on these efforts, the allosteric knowledgebase is progressively evolving towards an integrated landscape, facilitating advancements in allosteric target identification, mechanistic exploration and drug discovery.",False,True,,0.7154634,,023,16.8248588,ok,,the allosteric database | http://mdl.shsmu.edu.cn/asd | allosteric database,asd | asd2023,v2,0.8248588,ASD2023,False,0.0,False,False,http://mdl.shsmu.edu.cn/ASD,http://mdl.shsmu.edu.cn/ASD,True,...he Allosteric Database (ASD; accessible online at http://mdl.shsmu.edu.cn/ASD) has been systematically developed since 2009 to...,1
37889037,SLKB: synthetic lethality knowledge base.,"Emerging CRISPR-Cas9 technology permits synthetic lethality (SL) screening of large number of gene pairs from gene combination double knockout (CDKO) experiments. However, the poor integration and annotation of CDKO SL data in current SL databases limit their utility, and diverse methods of calculating SL scores prohibit their comparison. To overcome these shortcomings, we have developed SL knowledge base (SLKB) that incorporates data of 11 CDKO experiments in 22 cell lines, 16,059 SL gene pairs and 264,424 non-SL gene pairs. Additionally, within SLKB, we have implemented five SL calculation methods: median score with and without background control normalization (Median-B/NB), sgRNA-derived score (sgRNA-B/NB), Horlbeck score, GEMINI score and MAGeCK score. The five scores have demonstrated a mere 1.21% overlap among their top 10% SL gene pairs, reflecting high diversity. Users can browse SL networks and assess the impact of scoring methods using Venn diagrams. The SL network generated from all data in SLKB shows a greater likelihood of SL gene pair connectivity with other SL gene pairs than non-SL pairs. Comparison of SL networks between two cell lines demonstrated greater likelihood to share SL hub genes than SL gene pairs. SLKB website and pipeline can be freely accessed at https://slkb.osubmi.org and https://slkb.docs.osubmi.org/, respectively.",False,True,,0.6583507,,base,16.815740169999998,ok,slkb | synthetic lethality knowledge base,sgrna-b | synthetic lethality knowledge base,slkb,v2,0.81574017,SLKB,False,0.0,False,False,https://slkb.osubmi.org | https://slkb.docs.osubmi.org/,https://slkb.osubmi.org,True,"...KB website and pipeline can be freely accessed at https://slkb.osubmi.org and https://slkb.docs.osubmi.org/, respectively.",1
36083565,"MarpolBase Expression: A Web-Based, Comprehensive Platform for Visualization and Analysis of Transcriptomes in the Liverwort Marchantia polymorpha.","The liverwort Marchantia polymorpha is equipped with a wide range of molecular and genetic tools and resources that have led to its wide use to explore the evo-devo aspects of land plants. Although its diverse transcriptome data are rapidly accumulating, there is no extensive yet user-friendly tool to exploit such a compilation of data and to summarize results with the latest annotations. Here, we have developed a web-based suite of tools, MarpolBase Expression (MBEX, https://marchantia.info/mbex/), where users can visualize gene expression profiles, identify differentially expressed genes, perform co-expression and functional enrichment analyses and summarize their comprehensive output in various portable formats. Using oil body biogenesis as an example, we demonstrated that the results generated by MBEX were consistent with the published experimental evidence and also revealed a novel transcriptional network in this process. MBEX should facilitate the exploration and discovery of the genetic and functional networks behind various biological processes in M. polymorpha and promote our understanding of the evolution of land plants.",False,True,,0.7238299,marpolbase expression,,16.77373886,ok,,marpolbase,mbex,v2,0.77373886,MarpolBase Expression,False,0.0,True,False,https://marchantia.info/mbex/,https://marchantia.info/mbex/,True,"...ased suite of tools, MarpolBase Expression (MBEX, https://marchantia.info/mbex/), where users can visualize gene expression profi...",1
38597878,RCSB Protein Data Bank: supporting research and education worldwide through explorations of experimentally determined and computationally predicted atomic level 3D biostructures.,"The Protein Data Bank (PDB) was established as the first open-access digital data resource in biology and medicine in 1971 with seven X-ray crystal structures of proteins. Today, the PDB houses >210 000 experimentally determined, atomic level, 3D structures of proteins and nucleic acids as well as their complexes with one another and small molecules (e.g. approved drugs, enzyme cofactors). These data provide insights into fundamental biology, biomedicine, bioenergy and biotechnology. They proved particularly important for understanding the SARS-CoV-2 global pandemic. The US-funded Research Collaboratory for Structural Bioinformatics Protein Data Bank (RCSB PDB) and other members of the Worldwide Protein Data Bank (wwPDB) partnership jointly manage the PDB archive and support >60 000 `data depositors' (structural biologists) around the world. wwPDB ensures the quality and integrity of the data in the ever-expanding PDB archive and supports global open access without limitations on data usage. The RCSB PDB research-focused web portal at https://www.rcsb.org/ (RCSB.org) supports millions of users worldwide, representing a broad range of expertise and interests. In addition to retrieving 3D structure data, PDB `data consumers' access comparative data and external annotations, such as information about disease-causing point mutations and genetic variations. RCSB.org also provides access to >1 000 000 computed structure models (CSMs) generated using artificial intelligence/machine-learning methods. To avoid doubt, the provenance and reliability of experimentally determined PDB structures and CSMs are identified. Related training materials are available to support users in their RCSB.org explorations.",False,True,,0.71242726,data bank,,16.76990795,ok,pdb | protein data bank,protein data bank | worldwide protein data bank,pdb | wwpdb | rcsb,v2,0.76990795,RCSB Protein Data Bank,False,0.0,False,False,https://www.rcsb.org/ | http://www.rcsb.org/,https://www.rcsb.org/,True,"...sage. The RCSB PDB research-focused web portal at https://www.rcsb.org/ (RCSB.org) supports millions of users worldwide,...",1
38757367,Mutual annotation-based prediction of protein domain functions with Domain2GO.,"Identifying unknown functional properties of proteins is essential for understanding their roles in both health and disease states. The domain composition of a protein can reveal critical information in this context, as domains are structural and functional units that dictate how the protein should act at the molecular level. The expensive and time-consuming nature of wet-lab experimental approaches prompted researchers to develop computational strategies for predicting the functions of proteins. In this study, we proposed a new method called Domain2GO that infers associations between protein domains and function-defining gene ontology (GO) terms, thus redefining the problem as domain function prediction. Domain2GO uses documented protein-level GO annotations together with proteins' domain annotations. Co-annotation patterns of domains and GO terms in the same proteins are examined using statistical resampling to obtain reliable associations. As a use-case study, we evaluated the biological relevance of examples selected from the Domain2GO-generated domain-GO term mappings via literature review. Then, we applied Domain2GO to predict unknown protein functions by propagating domain-associated GO terms to proteins annotated with these domains. For function prediction performance evaluation and comparison against other methods, we employed Critical Assessment of Function Annotation 3 (CAFA3) challenge datasets. The results demonstrated the high potential of Domain2GO, particularly for predicting molecular function and biological process terms, along with advantages such as producing interpretable results and having an exceptionally low computational cost. The approach presented here can be extended to other ontologies and biological entities to investigate unknown relationships in complex and large-scale biological data. The source code, datasets, results, and user instructions for Domain2GO are available at https://github.com/HUBioDataLab/Domain2GO. Additionally, we offer a user-friendly online tool at https://huggingface.co/spaces/HUBioDataLab/Domain2GO, which simplifies the prediction of functions of previously unannotated proteins solely using amino acid sequences.",False,True,,0.7089861,,go,16.76621664,ok,,domain2go,,v2,0.76621664,,False,0.0,False,False,https://huggingface.co/spaces/HUBioDataLab/Domain2GO,https://huggingface.co/spaces/HUBioDataLab/Domain2GO,True,"...tionally, we offer a user-friendly online tool at https://huggingface.co/spaces/HUBioDataLab/Domain2GO, which simplifies the prediction of functions of...",1
34571541,Rossmann-toolbox: a deep learning-based protocol for the prediction and design of cofactor specificity in Rossmann fold proteins.,"The Rossmann fold enzymes are involved in essential biochemical pathways such as nucleotide and amino acid metabolism. Their functioning relies on interaction with cofactors, small nucleoside-based compounds specifically recognized by a conserved βαβ motif shared by all Rossmann fold proteins. While Rossmann methyltransferases recognize only a single cofactor type, the S-adenosylmethionine, the oxidoreductases, depending on the family, bind nicotinamide (nicotinamide adenine dinucleotide, nicotinamide adenine dinucleotide phosphate) or flavin-based (flavin adenine dinucleotide) cofactors. In this study, we showed that despite its short length, the βαβ motif unambiguously defines the specificity towards the cofactor. Following this observation, we trained two complementary deep learning models for the prediction of the cofactor specificity based on the sequence and structural features of the βαβ motif. A benchmark on two independent test sets, one containing βαβ motifs bearing no resemblance to those of the training set, and the other comprising 38 experimentally confirmed cases of rational design of the cofactor specificity, revealed the nearly perfect performance of the two methods. The Rossmann-toolbox protocols can be accessed via the webserver at https://lbs.cent.uw.edu.pl/rossmann-toolbox and are available as a Python package at https://github.com/labstructbioinf/rossmann-toolbox.",False,True,,0.6652569,rossmann-toolbox,,16.7491558,ok,,https://github.com/labstructbioinf/rossmann-toolbox,,v2,0.7491558,Rossmann-toolbox,False,0.0,True,False,https://lbs.cent.uw.edu.pl/rossmann-toolbox,https://lbs.cent.uw.edu.pl/rossmann-toolbox,True,...ox protocols can be accessed via the webserver at https://lbs.cent.uw.edu.pl/rossmann-toolbox and are available as a Python package at https://...,1
37431591,Adding open spectral data to MassBank and PubChem using open source tools to support non-targeted exposomics of mixtures.,"The term ""exposome"" is defined as a comprehensive study of life-course environmental exposures and the associated biological responses. Humans are exposed to many different chemicals, which can pose a major threat to the well-being of humanity. Targeted or non-targeted mass spectrometry techniques are widely used to identify and characterize various environmental stressors when linking exposures to human health. However, identification remains challenging due to the huge chemical space applicable to exposomics, combined with the lack of sufficient relevant entries in spectral libraries. Addressing these challenges requires cheminformatics tools and database resources to share curated open spectral data on chemicals to improve the identification of chemicals in exposomics studies. This article describes efforts to contribute spectra relevant for exposomics to the open mass spectral library MassBank (https://www.massbank.eu) using various open source software efforts, including the R packages RMassBank and Shinyscreen. The experimental spectra were obtained from ten mixtures containing toxicologically relevant chemicals from the US Environmental Protection Agency (EPA) Non-Targeted Analysis Collaborative Trial (ENTACT). Following processing and curation, 5582 spectra from 783 of the 1268 ENTACT compounds were added to MassBank, and through this to other open spectral libraries (<i>e.g.</i>, MoNA, GNPS) for community benefit. Additionally, an automated deposition and annotation workflow was developed with PubChem to enable the display of all MassBank mass spectra in PubChem, which is rerun with each MassBank release. The new spectral records have already been used in several studies to increase the confidence in identification in non-target small molecule identification workflows applied to environmental and exposomics research.",False,True,,0.7022273,massbank,,16.74000657,ok,,pubchem | rmassbank | analysis collaborative trial,gnps,v2,0.74000657,,False,0.0,False,False,https://www.massbank.eu | http://www.massbank.eu,https://www.massbank.eu,True,"...omics to the open mass spectral library MassBank (https://www.massbank.eu) using various open source software efforts, incl...",1
35037201,Doing Genetic and Genomic Biology Using the Legume Information System and Associated Resources.,"In this chapter, we introduce the main components of the Legume Information System ( https://legumeinfo.org ) and several associated resources. Additionally, we provide an example of their use by exploring a biological question: is there a common molecular basis, across legume species, that underlies the photoperiod-mediated transition from vegetative to reproductive development, that is, days to flowering? The Legume Information System (LIS) holds genetic and genomic data for a large number of crop and model legumes and provides a set of online bioinformatic tools designed to help biologists address questions and tasks related to legume biology. Such tasks include identifying the molecular basis of agronomic traits; identifying orthologs/syntelogs for known genes; determining gene expression patterns; accessing genomic datasets; identifying markers for breeding work; and identifying genetic similarities and differences among selected accessions. LIS integrates with other legume-focused informatics resources such as SoyBase ( https://soybase.org ), PeanutBase ( https://peanutbase.org ), and projects of the Legume Federation ( https://legumefederation.org ).",False,True,,0.7203763,,legume,16.7065933,ok,lis | legume information system,legume information system | soybase | peanutbase,lis,v2,0.7065933,,True,3.0,False,False,https://legumeinfo.org | https://soybase.org | https://peanutbase.org | https://legumefederation.org,https://legumeinfo.org,True,"...ain components of the Legume Information System ( https://legumeinfo.org ) and several associated resources. Additionally,...",1
37930837,INTEDE 2.0: the metabolic roadmap of drugs.,"The metabolic roadmap of drugs (MRD) is a comprehensive atlas for understanding the stepwise and sequential metabolism of certain drug in living organisms. It plays a vital role in lead optimization, personalized medication, and ADMET research. The MRD consists of three main components: (i) the sequential catalyses of drug and its metabolites by different drug-metabolizing enzymes (DMEs), (ii) a comprehensive collection of metabolic reactions along the entire MRD and (iii) a systematic description on efficacy & toxicity for all metabolites of a studied drug. However, there is no database available for describing the comprehensive metabolic roadmaps of drugs. Therefore, in this study, a major update of INTEDE was conducted, which provided the stepwise & sequential metabolic roadmaps for a total of 4701 drugs, and a total of 22 165 metabolic reactions containing 1088 DMEs and 18 882 drug metabolites. Additionally, the INTEDE 2.0 labeled the pharmacological properties (pharmacological activity or toxicity) of metabolites and provided their structural information. Furthermore, 3717 drug metabolism relationships were supplemented (from 7338 to 11 055). All in all, INTEDE 2.0 is highly expected to attract broad interests from related research community and serve as an essential supplement to existing pharmaceutical/biological/chemical databases. INTEDE 2.0 can now be accessible freely without any login requirement at: http://idrblab.org/intede/.",False,True,,0.668344,metabolic roadmap,,16.69299257,ok,,,intede | mrd,v2,0.69299257,INTEDE,False,0.0,False,False,http://idrblab.org/intede/,http://idrblab.org/intede/,True,...cessible freely without any login requirement at: http://idrblab.org/intede/.,1
38385146,CDBProm: the Comprehensive Directory of Bacterial Promoters.,"The decreasing cost of whole genome sequencing has produced high volumes of genomic information that require annotation. The experimental identification of promoter sequences, pivotal for regulating gene expression, is a laborious and cost-prohibitive task. To expedite this, we introduce the Comprehensive Directory of Bacterial Promoters (CDBProm), a directory of <i>in-silico</i> predicted bacterial promoter sequences. We first identified that an Extreme Gradient Boosting (XGBoost) algorithm would distinguish promoters from random downstream regions with an accuracy of 87%. To capture distinctive promoter signals, we generated a second XGBoost classifier trained on the instances misclassified in our first classifier. The predictor of CDBProm is then fed with over 55 million upstream regions from more than 6000 bacterial genomes. Upon finding potential promoter sequences in upstream regions, each promoter is mapped to the genomic data of the organism, linking the predicted promoter with its coding DNA sequence, and identifying the function of the gene regulated by the promoter. The collection of bacterial promoters available in CDBProm enables the quantitative analysis of a plethora of bacterial promoters. Our collection with over 24 million promoters is publicly available at https://aw.iimas.unam.mx/cdbprom/.",False,True,,0.7161187,directory of,,16.6628398,ok,,cdbprom | comprehensive directory of bacterial promoters,,v2,0.6628398,CDBProm,True,1.0,False,False,https://aw.iimas.unam.mx/cdbprom/,https://aw.iimas.unam.mx/cdbprom/,True,...ver 24 million promoters is publicly available at https://aw.iimas.unam.mx/cdbprom/.,1
37738400,COWID: an efficient cloud-based genomics workflow for scalable identification of SARS-COV-2.,"Implementing a specific cloud resource to analyze extensive genomic data on severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) poses a challenge when resources are limited. To overcome this, we repurposed a cloud platform initially designed for use in research on cancer genomics (https://cgc.sbgenomics.com) to enable its use in research on SARS-CoV-2 to build Cloud Workflow for Viral and Variant Identification (COWID). COWID is a workflow based on the Common Workflow Language that realizes the full potential of sequencing technology for use in reliable SARS-CoV-2 identification and leverages cloud computing to achieve efficient parallelization. COWID outperformed other contemporary methods for identification by offering scalable identification and reliable variant findings with no false-positive results. COWID typically processed each sample of raw sequencing data within 5 min at a cost of only US$0.01. The COWID source code is publicly available (https://github.com/hendrick0403/COWID) and can be accessed on any computer with Internet access. COWID is designed to be user-friendly; it can be implemented without prior programming knowledge. Therefore, COWID is a time-efficient tool that can be used during a pandemic.",False,True,,0.7059968,workflow for,,16.622852299999998,ok,,,cowid,v2,0.6228523,COWID,False,0.0,False,False,https://cgc.sbgenomics.com,https://cgc.sbgenomics.com,True,...designed for use in research on cancer genomics (https://cgc.sbgenomics.com) to enable its use in research on SARS-CoV-2 to b...,1
38285683,&lt;i&gt;Hist-i-fy&lt;/i&gt;-a multiple histidine post-translational-modification (PTM) prediction server based on protein sequences using convolution neural network: a case study on mass spectroscopy data.,"Computational characterization of multiple Histidine (His) post-translational-modifications (PTM) at enzyme active sites complements tedious experimental characterization in proteins-of-unknown-functions (PUFs) and domain-of-unknown-functions (DUFs). There are only a handful of Histidine-PTM-prediction-tools and those also annotate only a single function. Here, we addressed the problem using artificial neural networks on functional histidine dataset curated from enzyme (protein) sequences available in UniProt database (sample size <i>n</i> = 1584). The convolution-neural-network (CNN) model ('Hist-i-fy') performed the best with 75% overall accuracy/F1-score. A case study was performed on histidine-phosphorylation (<i>n</i> = 34) obtained from mass spectroscopy data. For the first time, we report multiple His-PTM-prediction-tool (https://histify.streamlit.app/& https://github.com/dibyansu24-maker/Histify), with optimal performance. The inputs to the tool are (i) protein sequence containing histidine, and (ii) the histidine residue number. Prediction output is one out of the eight histidine functions-acetylation, ribosylation, glycosylation, hydroxylation, methylation, oxidation, phosphorylation, and protein splicing.",False,True,,0.6641169,,y,16.5834216,ok,,uniprot,cnn,v2,0.5834216,&lt;i&gt;Hist-i-fy&lt;/i&gt;-a multiple histidine post-translational-modification (PTM) prediction server based on protein sequences using convolution neural network,True,5.0,False,False,https://histify.streamlit.app/&,https://histify.streamlit.app/&,True,"...time, we report multiple His-PTM-prediction-tool (https://histify.streamlit.app/& https://github.com/dibyansu24-maker/Histify), wit...",1
40054149,The ULS23 challenge: A baseline model and benchmark dataset for 3D universal lesion segmentation in computed tomography.,"Size measurements of tumor manifestations on follow-up CT examinations are crucial for evaluating treatment outcomes in cancer patients. Efficient lesion segmentation can speed up these radiological workflows. While numerous benchmarks and challenges address lesion segmentation in specific organs like the liver, kidneys, and lungs, the larger variety of lesion types encountered in clinical practice demands a more universal approach. To address this gap, we introduced the ULS23 benchmark for 3D universal lesion segmentation in chest-abdomen-pelvis CT examinations. The ULS23 training dataset contains 38,693 lesions across this region, including challenging pancreatic, colon and bone lesions. For evaluation purposes, we curated a dataset comprising 775 lesions from 284 patients. Each of these lesions was identified as a target lesion in a clinical context, ensuring diversity and clinical relevance within this dataset. The ULS23 benchmark is publicly accessible at https://uls23.grand-challenge.org, enabling researchers worldwide to assess the performance of their segmentation methods. Furthermore, we have developed and publicly released our baseline semi-supervised 3D lesion segmentation model. This model achieved an average Dice coefficient of 0.703 ± 0.240 on the challenge test set. We invite ongoing submissions to advance the development of future ULS models.",False,True,,0.6156636,,uls2,16.5616229,ok,,,uls23,v2,0.5616229,ULS23 challenge,False,0.0,False,False,https://uls23.grand-challenge.org,https://uls23.grand-challenge.org,True,"...et. The ULS23 benchmark is publicly accessible at https://uls23.grand-challenge.org, enabling researchers worldwide to assess the per...",1
38457127,The Arabidopsis Information Resource in 2024.,"Since 1999, The Arabidopsis Information Resource (www.arabidopsis.org) has been curating data about the Arabidopsis thaliana genome. Its primary focus is integrating experimental gene function information from the peer-reviewed literature and codifying it as controlled vocabulary annotations. Our goal is to produce a ""gold standard"" functional annotation set that reflects the current state of knowledge about the Arabidopsis genome. At the same time, the resource serves as a nexus for community-based collaborations aimed at improving data quality, access, and reuse. For the past decade, our work has been made possible by subscriptions from our global user base. This update covers our ongoing biocuration work, some of our modernization efforts that contribute to the first major infrastructure overhaul since 2011, the introduction of JBrowse2, and the resource's role in community activities such as organizing the structural reannotation of the genome. For gene function assessment, we used gene ontology annotations as a metric to evaluate: (1) what is currently known about Arabidopsis gene function and (2) the set of ""unknown"" genes. Currently, 74% of the proteome has been annotated to at least one gene ontology term. Of those loci, half have experimental support for at least one of the following aspects: molecular function, biological process, or cellular component. Our work sheds light on the genes for which we have not yet identified any published experimental data and have no functional annotation. Drawing attention to these unknown genes highlights knowledge gaps and potential sources of novel discoveries.",False,True,,0.71096635,resource,,16.547723230000003,ok,,arabidopsis information resource,,v2,0.54772323,,True,3.0,False,False,http://www.arabidopsis.org,http://www.arabidopsis.org,True,,1
39250076,Web of venom: exploration of big data resources in animal toxin research.,"Research on animal venoms and their components spans multiple disciplines, including biology, biochemistry, bioinformatics, pharmacology, medicine, and more. Manipulating and analyzing the diverse array of data required for venom research can be challenging, and relevant tools and resources are often dispersed across different online platforms, making them less accessible to nonexperts. In this article, we address the multifaceted needs of the scientific community involved in venom and toxin-related research by identifying and discussing web resources, databases, and tools commonly used in this field. We have compiled these resources into a comprehensive table available on the VenomZone website (https://venomzone.expasy.org/10897). Furthermore, we highlight the challenges currently faced by researchers in accessing and using these resources and emphasize the importance of community-driven interdisciplinary approaches. We conclude by underscoring the significance of enhancing standards, promoting interoperability, and encouraging data and method sharing within the venom research community.",False,True,,0.7131477,,of,16.510105799999998,ok,,venomzone | https://venomzone.expasy.org/10897,,v2,0.5101058,Web of venom,True,3.0,False,False,https://venomzone.expasy.org/10897,https://venomzone.expasy.org/10897,True,"...hensive table available on the VenomZone website (https://venomzone.expasy.org/10897). Furthermore, we highlight the challenges curren...",1
39535034,OncoSexome: the landscape of sex-based differences in oncologic diseases.,"The NIH policy on sex as biological variable (SABV) emphasized the importance of sex-based differences in precision oncology. Over 50% of clinically actionable oncology genes are sex-biased, indicating differences in drug efficacy. Research has identified sex differences in non-reproductive cancers, highlighting the need for comprehensive sex-based cancer data. We therefore developed OncoSexome, a multidimensional knowledge base describing sex-based differences in cancer (https://idrblab.org/OncoSexome/) across four key topics: antineoplastic drugs and responses (SDR), oncology-related biomarkers (SBM), risk factors (SRF) and microbial landscape (SML). SDR covers sex-based differences in 2051 anticancer drugs; SBM describes 12 551 sex-differential biomarkers; SRF illustrates 350 sex-dependent risk factors; SML demonstrates 1386 microbes with sex-differential abundances associated with cancer development. OncoSexome is unique in illuminating multifaceted influences of biological sex on cancer, providing both external and endogenous contributors to cancer development and describing sex-based differences for the broadest oncological classes. Given the increasing global research interest in sex-based differences, OncoSexome is expected to impact future precision oncology practices significantly.",False,True,,0.6302331,oncosexome,,16.0,ok,,the landscape of sex-based differences in oncologic diseases,sdr,spacy,0.0,OncoSexome,False,0.0,True,False,https://idrblab.org/OncoSexome/,https://idrblab.org/OncoSexome/,True,...base describing sex-based differences in cancer (https://idrblab.org/OncoSexome/) across four key topics: antineoplastic drugs and...,1
35849027,A BERT-based ensemble learning approach for the BioCreative VII challenges: full-text chemical identification and multi-label classification in PubMed articles.,"In this research, we explored various state-of-the-art biomedical-specific pre-trained Bidirectional Encoder Representations from Transformers (BERT) models for the National Library of Medicine - Chemistry (NLM CHEM) and LitCovid tracks in the BioCreative VII Challenge, and propose a BERT-based ensemble learning approach to integrate the advantages of various models to improve the system's performance. The experimental results of the NLM-CHEM track demonstrate that our method can achieve remarkable performance, with F1-scores of 85% and 91.8% in strict and approximate evaluations, respectively. Moreover, the proposed Medical Subject Headings identifier (MeSH ID) normalization algorithm is effective in entity normalization, which achieved a F1-score of about 80% in both strict and approximate evaluations. For the LitCovid track, the proposed method is also effective in detecting topics in the Coronavirus disease 2019 (COVID-19) literature, which outperformed the compared methods and achieve state-of-the-art performance in the LitCovid corpus. Database URL: https://www.ncbi.nlm.nih.gov/research/coronavirus/.",False,True,,0.6757538,,chem,16.0,ok,,litcovid | representations from,,spacy,0.0,BERT-based ensemble learning approach for the BioCreative VII challenges,False,0.0,False,False,https://www.ncbi.nlm.nih.gov/research/coronavirus/ | http://www.ncbi.nlm.nih.gov/research/coronavirus/,https://www.ncbi.nlm.nih.gov/research/coronavirus/,True,...performance in the LitCovid corpus. Database URL: https://www.ncbi.nlm.nih.gov/research/coronavirus/.,1
38224813,PRA-Pred: Structure-based prediction of protein-RNA binding affinity.,"Understanding crucial factors that affect the binding affinity of protein-RNA complexes is vital for comprehending their recognition mechanisms. This study involved compiling experimentally measured binding affinity (ΔG) values of 217 protein-RNA complexes and extracting numerous structure-based features, considering RNA, protein, and interactions between protein and RNA. Our findings indicate the significance of RNA base-step parameters, interaction energies, number of atomic contacts in the complex, hydrogen bonds, and contact potentials in understanding the binding affinity. Further, we observed that these factors are influenced by the type of RNA strand and the function of the protein in a protein-RNA complex. Multiple regression equations were developed for different classes of complexes to perform the prediction of the binding affinity between the protein and RNA. We evaluated the models using the jack-knife test and achieved an overall correlation 0.77 between the experimental and predicted binding affinities with a mean absolute error of 1.02 kcal/mol. Furthermore, we introduced a web server, PRA-Pred, intended for the prediction of protein-RNA binding affinity, and it is freely accessible through https://web.iitm.ac.in/bioinfo2/prapred/. We propose that our approach could function as a potential resource for investigating protein-RNA recognitions and developing therapeutic strategies.",False,True,,0.6525855,pra-pred,,16.0,ok,,,,spacy,0.0,PRA-Pred,False,0.0,True,False,https://web.iitm.ac.in/bioinfo2/prapred/,https://web.iitm.ac.in/bioinfo2/prapred/,True,"...ing affinity, and it is freely accessible through https://web.iitm.ac.in/bioinfo2/prapred/. We propose that our approach could function as a...",1
34718743,BacDive in 2022: the knowledge base for standardized bacterial and archaeal data.,"The bacterial metadatabase BacDive (https://bacdive.dsmz.de) has developed into a leading database for standardized prokaryotic data on strain level. With its current release (07/2021) the database offers information for 82 892 bacterial and archaeal strains covering taxonomy, morphology, cultivation, metabolism, origin, and sequence information within 1048 data fields. By integrating high-quality data from additional culture collections as well as detailed information from species descriptions, the amount of data provided has increased by 30% over the past three years. A newly developed query builder tool in the advanced search now allows complex database queries. Thereby bacterial strains can be systematically searched based on combinations of their attributes, e.g. growth and metabolic features for biotechnological applications or to identify gaps in the present knowledge about bacteria. A new interactive dashboard provides a statistic overview over the most important data fields. Additional new features are improved genomic sequence data, integrated NCBI TaxIDs and links to BacMedia, the new sister database on cultivation media. To improve the findability and interpretation of data through search engines, data in BacDive are annotated with bioschemas.org terms.",False,True,,0.7186998,bacdive,,16.0,ok,,bacmedia,,spacy,0.0,BacDive in,False,0.0,False,False,https://bacdive.dsmz.de,https://bacdive.dsmz.de,True,The bacterial metadatabase BacDive (https://bacdive.dsmz.de) has developed into a leading database for standa...,1
37897348,ViralZone 2024 provides higher-resolution images and advanced virus-specific resources.,"ViralZone (http://viralzone.expasy.org) is a knowledge repository for viruses that links biological knowledge and databases. It contains data on virion structure, genome, proteome, replication cycle and host-virus interactions. The new update provides better access to the data through contextual popups and higher resolution images in Scalable Vector Graphics (SVG) format. These images are designed to be dynamic and interactive with human viruses to give users better access to the data. In addition, a new coronavirus-specific resource provides regularly updated data on variants and molecular biology of SARS-CoV-2. Other virus-specific resources have been added to the database, particularly for HIV, herpesviruses and poxviruses.",False,True,,0.7006867,viralzone,,16.0,ok,,viralzone 2024,,spacy,0.0,,True,3.0,False,False,http://viralzone.expasy.org,http://viralzone.expasy.org,True,ViralZone (http://viralzone.expasy.org) is a knowledge repository for viruses that links...,1
